n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[fuzzing]@fa1,recall[masquerade]@fa1,recall[spoofing]@fa1,event_recall@fa1,event_recall[spoofing]@fa1,event_recall[masquerade]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[fuzzing]@fa10,recall[masquerade]@fa10,recall[spoofing]@fa10,event_recall@fa10,event_recall[spoofing]@fa10,event_recall[masquerade]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[fuzzing]@fa100,recall[masquerade]@fa100,recall[spoofing]@fa100,event_recall@fa100,event_recall[spoofing]@fa100,event_recall[masquerade]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[fuzzing]@fpr0.001,recall[masquerade]@fpr0.001,recall[spoofing]@fpr0.001,event_recall@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[masquerade]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[fuzzing]@fpr0.01,recall[masquerade]@fpr0.01,recall[spoofing]@fpr0.01,event_recall@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[masquerade]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
226048,23767,0.10514138590033975,0.4958019536960076,0.1098381794320573,202303,0.02842950277399512,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.005806370177136365,0.28336755646817247,0.0017253226946673192,1.0,218.47591743615683,0.0,0.0014753102490670832,0.01008081313005082,0.3793103448275862,0.46153846153846156,0.38461538461538464,0.0,True,0.005806370177136365,0.28336755646817247,0.0017253226946673192,1.0,218.47591743615683,0.0,0.0014753102490670832,0.01008081313005082,0.3793103448275862,0.46153846153846156,0.38461538461538464,0.0,LogReg,fleet,150000,11890,5.36,A_volume_matched,ROAD_ORNL,FS-A,1,cross,150000,11890
113006,11877,0.10510061412668353,0.5029186590158081,0.10890163698975709,101152,0.02842950277399512,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.00294687210575061,0.25,0.0010382778431508271,1.0,131.47610301373254,0.0,0.0006945650286508074,0.005168389463154384,0.27586206896551724,0.46153846153846156,0.15384615384615385,0.0,LogReg,fleet,150000,11890,5.03,A_volume_matched,ROAD_ORNL,FS-A,1,in_f0,150000,11890
226048,23767,0.10514138590033975,0.5180348127086074,0.1110838419441258,202303,0.02842950277399512,True,0.0,0.0,2.4718090181480216e-05,0.9629346177885955,3.130027470432046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,7.909788858073669e-05,0.9578249434652722,10.016087905382546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.00021037573105566542,0.024390243902439025,0.0009887236072592088,0.9425626362557601,125.20109881728186,0.0,0.0,0.00041656252603515786,0.10344827586206896,0.23076923076923078,0.0,0.0,True,0.0002524508772667985,0.024,0.0012062428008562346,0.9403212285337276,152.74534055708384,0.0,8.678295582747549e-05,0.00041656252603515786,0.13793103448275862,0.23076923076923078,0.07692307692307693,0.0,True,0.006900323978625826,0.07471526195899772,0.010040488231717265,0.9132295777111006,1271.417158489497,0.004149377593360996,0.004773062570511152,0.00899775056235941,0.6206896551724138,0.6923076923076923,0.6153846153846154,0.3333333333333333,RandomForest,fleet,150000,11890,165.21,A_volume_matched,ROAD_ORNL,FS-A,1,cross,150000,11890
113006,11877,0.10510061412668353,0.5154917051155251,0.1115405561938385,101152,0.02842950277399512,False,0.0,0.0,1.977672082192052e-05,0.9672978080411555,2.5043067240710966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.9665081232880775e-05,0.9615119138708106,3.756460086106644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.419634587858886e-05,0.03125,0.000306539172739768,0.9474361409510224,38.81675422310199,0.0,0.0,0.00016672224074691563,0.034482758620689655,0.07692307692307693,0.0,0.0,True,8.419634587858886e-05,0.025,0.0003856460560274501,0.9452355210378695,48.83398111938638,0.0,0.0,0.00016672224074691563,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.005641155173865454,0.09896602658788774,0.006031899850685757,0.9170066725355271,763.8135508416843,0.0,0.00468831394339295,0.006668889629876626,0.4827586206896552,0.5384615384615384,0.5384615384615384,0.0,RandomForest,fleet,150000,11890,165.21,A_volume_matched,ROAD_ORNL,FS-A,1,in_f0,150000,11890
226048,23767,0.10514138590033975,0.5778556534866105,0.13997046531996826,202303,0.02842950277399512,True,8.415029242226617e-05,0.5,9.887236072592087e-06,0.9999574847107238,1.2520109881728183,0.0,0.0,0.00016662501041406314,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.0002945260234779316,0.3333333333333333,6.921065250814461e-05,0.9999404784259359,8.76407691720973,0.0,8.678295582747549e-05,0.0004998750312421895,0.10344827586206896,0.15384615384615385,0.07692307692307693,0.0,True,0.0027348845037236504,0.24344569288389514,0.000998610843331801,0.9999099311516497,126.45310980545469,0.0,0.0011281784257571813,0.004332250270765642,0.3793103448275862,0.5384615384615384,0.3076923076923077,0.0,True,0.003492237135524046,0.24411764705882352,0.0012705098353280831,0.9999054764564644,160.88341198020717,0.0,0.0013885272932396078,0.005581937848871115,0.41379310344827586,0.6153846153846154,0.3076923076923077,0.0,True,0.023562081878234525,0.18041237113402062,0.012576564284337136,0.9998365986111823,1592.557976955825,0.012448132780082987,0.01249674563915647,0.03440806465050404,0.8275862068965517,0.9230769230769231,0.7692307692307693,0.6666666666666666,HistGB,fleet,150000,11890,73.4,A_volume_matched,ROAD_ORNL,FS-A,1,cross,150000,11890
113006,11877,0.10510061412668353,0.5869371463683641,0.1409835061093066,101152,0.02842950277399512,False,0.0,0.0,9.88836041096026e-06,0.9999576251669118,1.2521533620355483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.419634587858886e-05,0.2,3.955344164384104e-05,0.9999428265771678,5.008613448142193,0.0,0.0,0.00016672224074691563,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.0005893744211501221,0.11290322580645161,0.0005438598226028143,0.9999170846024701,68.86843491195515,0.0,0.0003472825143254037,0.0008336112037345782,0.13793103448275862,0.23076923076923078,0.07692307692307693,0.0,True,0.0009261598046644776,0.13580246913580246,0.0006921852287672181,0.9999123464883559,87.65073534248837,0.0,0.0005209237714881056,0.001333777925975325,0.1724137931034483,0.23076923076923078,0.15384615384615385,0.0,True,0.013892397069967163,0.17063081695966908,0.007930465049590128,0.9998524122766914,1004.2269963525097,0.008333333333333333,0.007987497829484285,0.019673224408136045,0.5517241379310345,0.6923076923076923,0.46153846153846156,0.3333333333333333,HistGB,fleet,150000,11890,68.26,A_volume_matched,ROAD_ORNL,FS-A,1,in_f0,150000,11890
226048,23767,0.10514138590033975,0.4911875710111694,0.1117953375748921,202303,0.02842950277399512,True,0.0,0.0,0.0,0.9999953508377075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4.2075146211133085e-05,0.05263157894736842,8.898512465332879e-05,0.9999895095825195,11.268098893555367,0.0,0.0,8.331250520703157e-05,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.0017671561408675895,0.13815789473684212,0.0012952279255095634,0.9999815225601196,164.0134394506392,0.0,0.0004339147791373774,0.0030825626926601684,0.3448275862068966,0.5384615384615384,0.23076923076923078,0.0,True,0.0023982833340345858,0.14108910891089108,0.001715435458594727,0.9999803304672241,217.223906447984,0.0,0.000520697734964853,0.00424893776555861,0.4482758620689655,0.6923076923076923,0.3076923076923077,0.0,True,0.019691168426810284,0.12949640287769784,0.015552622342187353,0.9999604225158691,1969.4132843958434,0.004149377593360996,0.01076108652260696,0.02857618928601183,0.8275862068965517,1.0,0.7692307692307693,0.3333333333333333,XGBoost,fleet,150000,11890,23.47,A_volume_matched,ROAD_ORNL,FS-A,1,cross,150000,11890
113006,11877,0.10510061412668353,0.4989054350151211,0.11397361009270338,101152,0.02842950277399512,False,0.0,0.0,0.0,0.9999942779541017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.9665081232880775e-05,0.9999905824661255,3.756460086106644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0007577671129072998,0.10465116279069768,0.0007614037516439399,0.9999839067459106,96.4158088767372,0.0,0.00017364125716270185,0.001333777925975325,0.13793103448275862,0.23076923076923078,0.07692307692307693,0.0,True,0.0011787488423002442,0.1320754716981132,0.0009097291578083438,0.9999830722808838,115.19810930727043,0.0,0.0003472825143254037,0.0020006668889629878,0.13793103448275862,0.23076923076923078,0.07692307692307693,0.0,True,0.011198114001852319,0.12157221206581353,0.009502714354932808,0.9999667406082153,1203.3193809161614,0.0,0.006251085257857267,0.01617205735245082,0.5172413793103449,0.6923076923076923,0.46153846153846156,0.0,XGBoost,fleet,150000,11890,20.74,A_volume_matched,ROAD_ORNL,FS-A,1,in_f0,150000,11890
226048,23767,0.10514138590033975,0.4982126295636886,0.11189209306830622,202303,0.02842950277399512,True,8.415029242226617e-05,0.4,1.4830854108888132e-05,0.999931294047116,1.8780164822592278,0.0,0.0,0.00016662501041406314,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.0002945260234779316,0.21212121212121213,0.00012853406894369713,0.9999157952398995,16.27614284624664,0.0,8.678295582747549e-05,0.0004998750312421895,0.10344827586206896,0.15384615384615385,0.07692307692307693,0.0,True,0.002356208187823453,0.175,0.0013051151615821556,0.9998865020045423,165.26545043881202,0.0,0.0009546125141022303,0.003749062734316421,0.3103448275862069,0.38461538461538464,0.3076923076923077,0.0,True,0.0029452602347793157,0.17587939698492464,0.0016215067159051023,0.9998816167352933,205.32980206034222,0.004149377593360996,0.0013017443374121322,0.004498875281179705,0.4827586206896552,0.5384615384615384,0.46153846153846156,0.3333333333333333,True,0.018344763748054025,0.12305955405023991,0.015359821238771807,0.9998183999547618,1944.9990701264735,0.004149377593360996,0.011108218345916862,0.025576939098558692,0.7586206896551724,0.7692307692307693,0.8461538461538461,0.3333333333333333,LightGBM,fleet,150000,11890,57.2,A_volume_matched,ROAD_ORNL,FS-A,1,cross,150000,11890
113006,11877,0.10510061412668353,0.5140697002759365,0.11932058660626564,101152,0.02842950277399512,False,0.00016839269175717773,0.2857142857142857,4.9441802054801294e-05,0.9999291971453854,6.26076681017774,0.0,0.0,0.00033344448149383126,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.00042098172939294433,0.3125,0.00010877196452056284,0.9999191824679203,13.773686982391029,0.0,0.00017364125716270185,0.0006668889629876625,0.06896551724137931,0.07692307692307693,0.07692307692307693,0.0,True,0.0017681232634503663,0.25609756097560976,0.0006031899850685758,0.99989566234913,76.38135508416845,0.0,0.0008682062858135093,0.00266755585195065,0.1724137931034483,0.3076923076923077,0.07692307692307693,0.0,True,0.0021891049928433105,0.24074074074074073,0.0008108455536987412,0.9998922009685848,102.67657568691494,0.0,0.0008682062858135093,0.0035011670556852285,0.1724137931034483,0.3076923076923077,0.07692307692307693,0.0,True,0.012461059190031152,0.13857677902621723,0.009097291578083437,0.9998378115054446,1151.9810930727042,0.008333333333333333,0.007292932800833478,0.01750583527842614,0.6206896551724138,0.6923076923076923,0.6153846153846154,0.3333333333333333,LightGBM,fleet,150000,11890,52.18,A_volume_matched,ROAD_ORNL,FS-A,1,in_f0,150000,11890
