n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
123099,23756,0.19298288369523717,0.7845546651671544,0.6959021839931611,99363,0.031993395843505856,False,0.3968681596228321,0.9994699459344853,5.033067251844619e-05,0.9898930191993714,5.663369463894687,0.9984126984126984,0.5319799437446496,0.003663003663003663,0.2772090321643796,0.625,0.75,1.0,0.2,1.0,True,0.41572655329179997,0.9983825313384553,0.0001610581520590278,0.9866539835929871,18.122782284463,0.9984126984126984,0.5683013330072154,0.003663003663003663,0.2881725114354171,0.625,0.75,1.0,0.2,1.0,True,0.44064657349722175,0.9916635089048882,0.000885819836324653,0.9809697866439819,99.67530256454651,0.9984126984126984,0.611960376666259,0.016483516483516484,0.3047266390764539,0.65625,0.8125,1.0,0.2,1.0,True,0.44182522310153227,0.9908430095345984,0.0009764150468578561,0.9805912375450134,109.86936759955694,0.9984126984126984,0.6139170845053198,0.018315018315018316,0.305525303129311,0.65625,0.8125,1.0,0.2,1.0,True,0.4926334399730594,0.926970297029703,0.009280976012401477,0.9648773670196533,1044.3253291421804,0.9992063492063492,0.6833802127919775,0.09523809523809523,0.3487983736295651,0.8125,0.875,1.0,0.6,1.0,LogReg,fleet,111250,11887,5.24,A_volume_matched,CTT_Traverse,FS-A,1,cross,111250,11887
61532,11869,0.19289150360787882,0.7775027843024696,0.6914813931908181,49680,0.031993395843505856,False,0.38596343415620527,0.999563604625791,4.027142943438778e-05,0.9912274479866029,4.531471015860419,0.9968203497615262,0.5159001956947162,0.003703703703703704,0.26794536471955827,0.5625,0.75,0.75,0.1,1.0,True,0.39666357738646896,0.9995753715498938,4.027142943438778e-05,0.9896973967552185,4.531471015860419,0.9968203497615262,0.5362035225048923,0.007407407407407408,0.27419354838709675,0.625,0.75,1.0,0.2,1.0,True,0.4350829892998568,0.9965264376688537,0.00036244286490949,0.9821450710296631,40.783239142743774,0.9968203497615262,0.6056751467710372,0.018518518518518517,0.2987503632664923,0.65625,0.8125,1.0,0.2,1.0,True,0.4367680512258825,0.9948186528497409,0.0005436642973642349,0.9814744591712952,61.17485871411565,0.9968203497615262,0.6081213307240705,0.022222222222222223,0.3000581226387678,0.65625,0.8125,1.0,0.2,1.0,True,0.4910270452439127,0.9308417185753075,0.008718764472544953,0.9648113250732422,981.0634749337806,0.9984101748807631,0.6854207436399217,0.08888888888888889,0.34495786108689336,0.71875,0.8125,1.0,0.4,1.0,LogReg,fleet,111250,11887,5.03,A_volume_matched,CTT_Traverse,FS-A,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.7878037011805379,0.7253823413054713,99363,0.031993395843505856,False,0.5220575854520964,1.0,0.0,0.585763749257335,0.0,0.9976190476190476,0.7281399046104928,0.003663003663003663,0.3767516154795615,0.625,0.75,1.0,0.2,1.0,True,0.548998147836336,0.9993869731800766,8.05290760295139e-05,0.5379152881698435,9.0613911422315,0.9984126984126984,0.7610370551547022,0.007326007326007326,0.40347055833877876,0.625,0.75,1.0,0.2,1.0,True,0.5657939046977606,0.9917361469785287,0.0011274070644131946,0.4958510016293983,126.85947599124098,0.9992063492063492,0.7853736089030207,0.020146520146520148,0.41741087635228347,0.75,0.8125,1.0,0.5,1.0,True,0.5663832294999158,0.9910142152169109,0.001228068409450087,0.49405302552915087,138.1862149190304,0.9992063492063492,0.786351962822551,0.020146520146520148,0.41784651129020545,0.75,0.8125,1.0,0.5,1.0,True,0.5847364876241792,0.9252647705322055,0.011294202913139326,0.44445017685419486,1270.860107697968,1.0,0.8202274672862908,0.040293040293040296,0.428519567269295,0.84375,0.875,1.0,0.7,1.0,RandomForest,fleet,111250,11887,112.45,A_volume_matched,CTT_Traverse,FS-A,1,cross,111250,11887
61532,11869,0.19289150360787882,0.8161971940266561,0.7383718178834497,49680,0.031993395843505856,False,0.525823574016345,1.0,0.0,0.5780894222473607,0.0,0.9968203497615262,0.7323874755381604,0.007407407407407408,0.38041267073525137,0.625,0.75,1.0,0.2,1.0,True,0.5430954587581094,0.9996898263027295,4.027142943438778e-05,0.5475349240976145,4.531471015860419,0.9968203497615262,0.7512230919765166,0.007407407407407408,0.3990119151409474,0.625,0.75,1.0,0.2,1.0,True,0.5602830904035724,0.9964039556487864,0.0004832571532126533,0.5043467410516249,54.37765219032502,0.9968203497615262,0.7766634050880626,0.014814814814814815,0.4132519616390584,0.71875,0.8125,1.0,0.4,1.0,True,0.5607043558850788,0.9961083670109265,0.0005235285826470411,0.5023829538835161,58.90912320618545,0.9968203497615262,0.7771526418786693,0.014814814814814815,0.41368788142981694,0.71875,0.8125,1.0,0.4,1.0,True,0.5772179627601315,0.9536469933184856,0.006705193000825564,0.45254537987738286,754.4899241407597,0.9984101748807631,0.8028375733855186,0.040740740740740744,0.42574832897413545,0.8125,0.875,1.0,0.6,1.0,RandomForest,fleet,111250,11887,108.15,A_volume_matched,CTT_Traverse,FS-A,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8152199640559168,0.7584604722163701,99363,0.031993395843505856,False,0.5709715440309816,0.9997788752119112,3.0198403511067714e-05,0.9170510760439384,3.3980216783368125,0.9976190476190476,0.7824385471444295,0.20695970695970695,0.4208233500326726,0.71875,0.75,1.0,0.5,1.0,True,0.5833473648762418,0.9992789154888952,0.00010066134503689239,0.8790071828298957,11.326738927789375,0.9976190476190476,0.8013941543353308,0.29304029304029305,0.427503085747477,0.75,0.75,1.0,0.6,1.0,True,0.6003956895100185,0.9928302937491299,0.0010368118538799916,0.806609513595771,116.66541095623057,0.9976190476190476,0.8296441237617708,0.38461538461538464,0.43650620779786536,0.84375,0.875,1.0,0.7,1.0,True,0.6025004209462873,0.9912049861495845,0.0012783990819685332,0.7982577825774515,143.84958438292506,0.9976190476190476,0.8335575394398924,0.3974358974358974,0.4373048718507224,0.84375,0.875,1.0,0.7,1.0,True,0.6237582084526014,0.9250265309944441,0.012089427538930775,0.6693191806288229,1360.341345227504,0.9992063492063492,0.8722025192613428,0.5146520146520146,0.44623538807812385,0.9375,1.0,1.0,0.8,1.0,HistGB,fleet,111250,11887,51.91,A_volume_matched,CTT_Traverse,FS-A,1,cross,111250,11887
61532,11869,0.19289150360787882,0.8389219181923455,0.7691795841069894,49680,0.031993395843505856,False,0.5583452691886427,1.0,0.0,0.9377905166712213,0.0,0.9952305246422893,0.7639432485322897,0.15185185185185185,0.4122348154606219,0.65625,0.75,1.0,0.3,1.0,True,0.5745218636784902,0.9998533724340176,2.013571471719389e-05,0.8930753555242786,2.2657355079302093,0.9968203497615262,0.7852250489236791,0.2518518518518518,0.42342342342342343,0.75,0.75,1.0,0.6,1.0,True,0.5940685820203893,0.9935183880512892,0.0009262428769909188,0.8115014680229358,104.22383336478963,0.9968203497615262,0.8133561643835616,0.3592592592592593,0.43621040395233945,0.78125,0.8125,1.0,0.6,1.0,True,0.5949111129834022,0.9929686401350021,0.0010067857358596944,0.80771442545383,113.28677539651048,0.9968203497615262,0.8145792563600783,0.37037037037037035,0.43650101714617845,0.8125,0.8125,1.0,0.7,1.0,True,0.6160586401550256,0.9400874260735408,0.009383243058212351,0.6872005746311237,1055.8327466954777,0.9984101748807631,0.849559686888454,0.48518518518518516,0.44754431851206045,0.875,0.875,1.0,0.8,1.0,HistGB,fleet,111250,11887,43.22,A_volume_matched,CTT_Traverse,FS-A,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8160283332160758,0.7613920404103456,99363,0.031993395843505856,False,0.44641353763259806,1.0,0.0,0.9942336678504945,0.0,0.8166666666666667,0.6469365292894704,0.005494505494505495,0.31097073985333623,0.625,0.75,1.0,0.2,1.0,True,0.5284138743896278,0.9983298870685542,0.000211388824577474,0.9786226749420166,23.786151748357685,0.9595238095238096,0.739268680445151,0.06043956043956044,0.3823422638495607,0.78125,0.8125,1.0,0.6,1.0,True,0.5649099174945277,0.991210576852057,0.0011978700059390194,0.9433204531669617,134.78819324069357,0.9920634920634921,0.7791366026660145,0.152014652014652,0.41501488419371235,0.8125,0.8125,1.0,0.7,1.0,True,0.5660885670988381,0.9906445672191528,0.0012783990819685332,0.9409485459327698,143.84958438292506,0.9928571428571429,0.7803595450654274,0.15934065934065933,0.4159587598925434,0.8125,0.8125,1.0,0.7,1.0,True,0.616517932311837,0.9312647040122083,0.010881491398488067,0.6970832943916321,1224.4204780940315,0.9976190476190476,0.8593616240675064,0.4010989010989011,0.44601757060916286,0.875,0.8125,1.0,0.9,1.0,XGBoost,fleet,111250,11887,15.8,A_volume_matched,CTT_Traverse,FS-A,1,cross,111250,11887
61532,11869,0.19289150360787882,0.8362641964020072,0.7733635122690015,49680,0.031993395843505856,False,0.4896789957030921,1.0,0.0,0.989687740802765,0.0,0.8823529411764706,0.723825831702544,0.014814814814814815,0.3333333333333333,0.625,0.75,1.0,0.2,1.0,True,0.5139438874378633,0.9995084384728822,6.040714415158166e-05,0.9836506247520447,6.797206523790628,0.9236883942766295,0.7424168297455969,0.02962962962962963,0.35977913397268235,0.65625,0.8125,1.0,0.2,1.0,True,0.5553964108180975,0.9945684972842487,0.00072488572981898,0.9548792243003845,81.56647828548755,0.9825119236883942,0.7715264187866928,0.09259259259259259,0.4061319383900029,0.78125,0.8125,1.0,0.6,1.0,True,0.5574184851293285,0.9941397445529677,0.0007852928739705615,0.9517278075218201,88.36368480927815,0.9872813990461049,0.773238747553816,0.1037037037037037,0.4077303109561174,0.78125,0.8125,1.0,0.6,1.0,True,0.6093183924509226,0.9370303187354236,0.009785957352556229,0.7233229875564575,1101.1474568540816,0.9968203497615262,0.8422211350293543,0.35185185185185186,0.44565533275210695,0.8125,0.8125,1.0,0.7,1.0,XGBoost,fleet,111250,11887,14.42,A_volume_matched,CTT_Traverse,FS-A,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8131073183989377,0.7584513999986109,99363,0.031993395843505856,False,0.5399057080316552,1.0,0.0,0.958327369054091,0.0,0.9920634920634921,0.7413476825241531,0.08974358974358974,0.3967908226239744,0.65625,0.75,1.0,0.3,1.0,True,0.5699191783128473,0.9993356953055802,9.059521053320314e-05,0.903443031774717,10.19406503501044,0.996031746031746,0.7861073743426684,0.184981684981685,0.41784651129020545,0.71875,0.8125,1.0,0.4,1.0,True,0.5959336588651288,0.9921508164552526,0.0011274070644131946,0.7751849046958683,126.85947599124098,0.9968253968253968,0.8300110064815948,0.2967032967032967,0.43214985841864517,0.78125,0.8125,1.0,0.6,1.0,True,0.5971964977268901,0.991266070430408,0.0012582668129611548,0.7649227770673621,141.5842365973672,0.9968253968253968,0.8319677143206555,0.3021978021978022,0.43294852247150223,0.78125,0.8125,1.0,0.6,1.0,True,0.6241370601111298,0.9314027263019033,0.010992218878028648,0.5315412753175777,1236.8798909145996,0.9968253968253968,0.8810077045371163,0.4413919413919414,0.44478327161838377,0.84375,0.8125,1.0,0.8,1.0,LightGBM,fleet,111250,11887,35.4,A_volume_matched,CTT_Traverse,FS-A,1,cross,111250,11887
61532,11869,0.19289150360787882,0.8377097885429825,0.7718006931374253,49680,0.031993395843505856,False,0.5548066391439885,1.0,0.0,0.9327212373135059,0.0,0.9936406995230525,0.764187866927593,0.13333333333333333,0.4068584713746004,0.65625,0.75,1.0,0.3,1.0,True,0.561041368270284,0.9996997447830656,4.027142943438778e-05,0.9185425857232985,4.531471015860419,0.9952305246422893,0.7717710371819961,0.16666666666666666,0.4116535890729439,0.71875,0.8125,1.0,0.4,1.0,True,0.5874125874125874,0.9934454260473069,0.0009262428769909188,0.7982145850966037,104.22383336478963,0.9968203497615262,0.8106653620352251,0.26666666666666666,0.4299622202848009,0.78125,0.8125,1.0,0.6,1.0,True,0.5885921307608054,0.9928936895963616,0.0010067857358596944,0.7850998756822136,113.28677539651048,0.9968203497615262,0.812866927592955,0.2740740740740741,0.43039814007555943,0.78125,0.8125,1.0,0.6,1.0,True,0.6172381835032438,0.9443155452436195,0.008698628757827759,0.5515076014290446,978.7977394258504,0.9968203497615262,0.8568982387475538,0.42592592592592593,0.44768962510897997,0.84375,0.8125,1.0,0.8,1.0,LightGBM,fleet,111250,11887,23.28,A_volume_matched,CTT_Traverse,FS-A,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.7790762528197189,0.7005804996695599,99363,0.031993395843505856,False,0.4201464893079643,0.9989990991892703,0.00010066134503689239,0.9850615859031678,11.326738927789375,0.9984126984126984,0.5867677632383514,0.005494505494505495,0.28476003775502795,0.625,0.75,1.0,0.2,1.0,True,0.43138575517763933,0.9982466393921683,0.0001811904210664063,0.9826244711875916,20.38813007002088,0.9984126984126984,0.6059679589091354,0.014652014652014652,0.29238364916866333,0.625,0.75,1.0,0.2,1.0,True,0.45373800303081324,0.9931816087717682,0.0007448939532730037,0.9768915772438049,83.81786806564138,0.9984126984126984,0.6424116424116424,0.029304029304029304,0.30871995934073915,0.65625,0.8125,1.0,0.2,1.0,True,0.45617949149688497,0.9924901547760784,0.0008254230293025176,0.9762025475502014,92.87925920787289,0.9984126984126984,0.6455912926501162,0.03296703296703297,0.3108981340303492,0.65625,0.8125,1.0,0.2,1.0,True,0.5091766290621317,0.9307479224376731,0.009059521053320314,0.9573361277580261,1019.4065035010439,0.9992063492063492,0.7075944723003547,0.1336996336996337,0.3614317868293037,0.78125,0.875,1.0,0.5,1.0,LogReg,fleet,111250,11887,5.18,A_volume_matched,CTT_Traverse,FS-A,2,cross,111250,11887
61532,11869,0.19289150360787882,0.7704586516966294,0.6959813128493901,49680,0.031993395843505856,False,0.39514702165304577,0.9993607500532709,6.040714415158166e-05,0.9892123937606813,6.797206523790628,0.9968203497615262,0.5425636007827789,0.003703703703703704,0.26794536471955827,0.53125,0.6875,0.75,0.1,1.0,True,0.4170528266913809,0.9989909182643795,0.00010067857358596944,0.9853997826576233,11.328677539651046,0.9968203497615262,0.586105675146771,0.007407407407407408,0.2797151990700378,0.625,0.75,1.0,0.2,1.0,True,0.4483107254191592,0.996441947565543,0.00038257857962668384,0.9779136776924133,43.048974650673976,0.9968203497615262,0.6372309197651663,0.022222222222222223,0.3026736413833188,0.625,0.75,1.0,0.2,1.0,True,0.45125958378970427,0.995539033457249,0.0004832571532126533,0.9771266579627991,54.37765219032502,0.9968203497615262,0.6406555772994129,0.02962962962962963,0.3054344667247893,0.625,0.75,1.0,0.2,1.0,True,0.5101524981043053,0.9302504224919342,0.009141614481606025,0.9567364454269409,1028.6439206003151,0.9984101748807631,0.7106164383561644,0.15925925925925927,0.3602150537634409,0.6875,0.8125,1.0,0.3,1.0,LogReg,fleet,111250,11887,4.84,A_volume_matched,CTT_Traverse,FS-A,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.7636800810284674,0.7112790989901809,99363,0.031993395843505856,False,0.5100606162653646,0.9998349698820035,2.0132269007378476e-05,0.5794492219996404,2.265347785557875,0.9984126984126984,0.7242264889323713,0.007326007326007326,0.35816452479488853,0.6875,0.75,1.0,0.4,1.0,True,0.5536285569961273,0.998709089528438,0.00017112428656271706,0.5216734669144426,19.25545617724194,0.9984126984126984,0.7639721169132934,0.018315018315018316,0.40927902417773904,0.75,0.75,1.0,0.6,1.0,True,0.5685300555649099,0.9918484247631637,0.0011173409299095054,0.48565252628336775,125.72680209846206,0.9984126984126984,0.7814601932248991,0.023809523809523808,0.4243810353590358,0.78125,0.8125,1.0,0.6,1.0,True,0.5688247179659875,0.9911978287977701,0.0012079361404427086,0.4843861467601122,135.9208671334725,0.9984126984126984,0.781827075944723,0.023809523809523808,0.4246714586509838,0.78125,0.8125,1.0,0.6,1.0,True,0.5860414211146657,0.9193079767564712,0.012300816363508249,0.43574648529767224,1384.1274969758615,0.9992063492063492,0.8114222820105174,0.04212454212454213,0.43599796703695637,0.84375,0.875,1.0,0.7,1.0,RandomForest,fleet,111250,11887,109.42,A_volume_matched,CTT_Traverse,FS-A,2,cross,111250,11887
61532,11869,0.19289150360787882,0.7945245232078972,0.7210674494294619,49680,0.031993395843505856,False,0.4939759036144578,1.0,0.0,0.5997068684172027,0.0,0.9968203497615262,0.7184442270058709,0.011111111111111112,0.3336239465271723,0.65625,0.75,1.0,0.3,1.0,True,0.5395568287134552,0.9995317621351647,6.040714415158166e-05,0.5452762175886042,6.797206523790628,0.9968203497615262,0.7504892367906066,0.018518518518518517,0.3929090380703284,0.71875,0.75,1.0,0.5,1.0,True,0.561631139944393,0.9970086748429554,0.00040271429434387776,0.4961271585887768,45.314710158604186,0.9968203497615262,0.7712818003913894,0.025925925925925925,0.4183376925312409,0.78125,0.8125,1.0,0.6,1.0,True,0.5618838992332968,0.996712001195636,0.0004429857237782655,0.49487661959609414,49.84618117446461,0.9968203497615262,0.7715264187866928,0.025925925925925925,0.4186283057250799,0.78125,0.8125,1.0,0.6,1.0,True,0.5766281910860224,0.9568013420942262,0.006221935847612911,0.44521984173924334,700.1122719504347,0.9984101748807631,0.7930528375733855,0.040740740740740744,0.43054344667247896,0.8125,0.8125,1.0,0.7,1.0,RandomForest,fleet,111250,11887,114.52,A_volume_matched,CTT_Traverse,FS-A,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8013209465087799,0.7412583334609543,99363,0.031993395843505856,False,0.5519026772183869,0.9998474796003965,2.0132269007378476e-05,0.9549939324648385,2.265347785557875,0.996031746031746,0.7457502751620398,0.15384615384615385,0.4119654396282582,0.78125,0.75,1.0,0.7,1.0,True,0.5637312678902172,0.999104744852283,0.00012079361404427085,0.9339172083212224,13.59208671334725,0.996031746031746,0.7637275284334107,0.20146520146520147,0.4198068685108546,0.78125,0.75,1.0,0.7,1.0,True,0.5817056743559522,0.990325354736993,0.001358928157998047,0.8747357307149252,152.91097552515654,0.996031746031746,0.7928335575394398,0.2838827838827839,0.4302621070209831,0.8125,0.8125,1.0,0.7,1.0,True,0.5821687152719313,0.9898368164901231,0.001429391099523872,0.8727482330122144,160.83969277460915,0.996031746031746,0.7939342056989116,0.2857142857142857,0.43033471284397007,0.8125,0.8125,1.0,0.7,1.0,True,0.6017848122579559,0.92154966802037,0.012250485690989804,0.7604257521029452,1378.464127511967,0.9976190476190476,0.8298887122416534,0.3901098901098901,0.4385391708415015,0.90625,0.9375,1.0,0.8,1.0,HistGB,fleet,111250,11887,64.69,A_volume_matched,CTT_Traverse,FS-A,2,cross,111250,11887
61532,11869,0.19289150360787882,0.8243252316976688,0.7490455551504205,49680,0.031993395843505856,False,0.5351756677057882,1.0,0.0,0.9679621276300792,0.0,0.9952305246422893,0.7326320939334638,0.1,0.3929090380703284,0.75,0.75,1.0,0.6,1.0,True,0.5587665346701491,0.9987951807228915,0.0001610857177375511,0.9340296185609694,18.125884063441674,0.9952305246422893,0.7580724070450098,0.18518518518518517,0.4151409473990119,0.78125,0.75,1.0,0.7,1.0,True,0.5730895610413683,0.9921236872812136,0.0010873285947284698,0.8864934908625752,122.3497174282313,0.9952305246422893,0.7791095890410958,0.25925925925925924,0.42444056960185994,0.8125,0.8125,1.0,0.7,1.0,True,0.5737635858117786,0.9919883466860888,0.0011074643094456638,0.883834297141006,124.61545293616152,0.9952305246422893,0.7803326810176126,0.25925925925925924,0.4248764893926184,0.8125,0.8125,1.0,0.7,1.0,True,0.5920465077091583,0.9370582744365915,0.009504057346515514,0.778026970467697,1069.4271597430588,0.9968203497615262,0.8084637964774951,0.37407407407407406,0.4350479511769834,0.90625,0.9375,1.0,0.8,1.0,HistGB,fleet,111250,11887,66.62,A_volume_matched,CTT_Traverse,FS-A,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8095626835407466,0.7561239294219798,99363,0.031993395843505856,False,0.4510860414211147,0.9998133980220191,2.0132269007378476e-05,0.9930826425552369,2.265347785557875,0.39444444444444443,0.698300110064816,0.056776556776556776,0.3251288753358019,0.71875,0.8125,1.0,0.4,1.0,True,0.48977100521973393,0.9993128918663575,8.05290760295139e-05,0.9878751635551453,9.0613911422315,0.5722222222222222,0.7267946679711386,0.0989010989010989,0.3570028316270965,0.78125,0.8125,1.0,0.6,1.0,True,0.5571224111803333,0.9929477080051017,0.0009462166433467884,0.9610130786895752,106.47134592122013,0.8912698412698413,0.774856304268069,0.20512820512820512,0.41123938139838817,0.8125,0.8125,1.0,0.7,1.0,True,0.5596901835325813,0.9926091825307951,0.0009965473158652345,0.9587263464927673,112.13471538511482,0.903968253968254,0.7764461293873058,0.21062271062271062,0.4133449502650113,0.8125,0.8125,1.0,0.7,1.0,True,0.6170651624852669,0.9387768171629843,0.009623224585526911,0.722844660282135,1082.8362414966641,0.996031746031746,0.862908157025804,0.43956043956043955,0.4434763668046177,0.875,0.875,1.0,0.8,1.0,XGBoost,fleet,111250,11887,30.57,A_volume_matched,CTT_Traverse,FS-A,2,cross,111250,11887
61532,11869,0.19289150360787882,0.8262489677519751,0.7652517135847865,49680,0.031993395843505856,False,0.4057629117870082,1.0,0.0,0.9963059425354005,0.0,0.10969793322734499,0.678082191780822,0.007407407407407408,0.2866899157221738,0.53125,0.6875,0.75,0.1,1.0,True,0.48774117448816245,0.9993095114793716,8.054285886877555e-05,0.9882692098617554,9.062942031720837,0.5627980922098569,0.7343444227005871,0.1037037037037037,0.34946236559139787,0.78125,0.8125,1.0,0.6,1.0,True,0.5483191507287892,0.9944987775061125,0.00072488572981898,0.965117335319519,81.56647828548755,0.8521462639109698,0.7693248532289628,0.1962962962962963,0.4030804998546934,0.8125,0.8125,1.0,0.7,1.0,True,0.5526160586401551,0.993336362259579,0.000885971447556531,0.9616426825523376,99.69236234892922,0.8664546899841018,0.7725048923679061,0.2,0.4071490845684394,0.8125,0.8125,1.0,0.7,1.0,True,0.6148790968068076,0.9402215923730998,0.009342971628777964,0.7208540439605713,1051.3012756796172,0.9936406995230525,0.8554305283757339,0.43703703703703706,0.44434757337983144,0.84375,0.8125,1.0,0.8,1.0,XGBoost,fleet,111250,11887,20.46,A_volume_matched,CTT_Traverse,FS-A,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.8164897840844996,0.7593562738638178,99363,0.031993395843505856,False,0.38125105236571816,0.9997792250800309,2.0132269007378476e-05,0.9965176622114961,2.265347785557875,0.7738095238095238,0.5303901186254127,0.014652014652014652,0.2713279605024323,0.65625,0.8125,1.0,0.2,1.0,True,0.4525593534265028,0.9991635687732342,9.059521053320314e-05,0.9921435887241771,10.19406503501044,0.9142857142857143,0.6404549345725816,0.038461538461538464,0.31518187758658245,0.65625,0.8125,1.0,0.2,1.0,True,0.5296767132513891,0.9911776289877905,0.0011274070644131946,0.9761096773661392,126.85947599124098,0.9880952380952381,0.7439158615629203,0.11172161172161173,0.37711464459449645,0.8125,0.8125,1.0,0.7,1.0,True,0.5340124600101027,0.9906293924722787,0.0012079361404427086,0.9743612105380326,135.9208671334725,0.9904761904761905,0.7480738657209245,0.11721611721611722,0.3816888114426777,0.8125,0.8125,1.0,0.7,1.0,True,0.6169809732278161,0.9342809790922999,0.010378184673303604,0.7701368181432979,1167.7867834550846,0.9968253968253968,0.8643756879050997,0.3333333333333333,0.44659841719305887,0.90625,0.875,1.0,0.9,1.0,LightGBM,fleet,111250,11887,102.08,A_volume_matched,CTT_Traverse,FS-A,2,cross,111250,11887
61532,11869,0.19289150360787882,0.8398318814907345,0.772651844725218,49680,0.031993395843505856,False,0.4539556828713455,0.9994435169727324,6.040714415158166e-05,0.9933808835819112,6.797206523790628,0.8950715421303657,0.6648727984344422,0.03333333333333333,0.3048532403371113,0.625,0.8125,1.0,0.1,1.0,True,0.46684640660544274,0.9987382840663303,0.0001409500030203572,0.9919422384919394,15.860148555511465,0.9125596184419714,0.6827299412915852,0.037037037037037035,0.3147340889276373,0.625,0.8125,1.0,0.1,1.0,True,0.529867722638807,0.9921123205552926,0.0010067857358596944,0.97762025909793,113.28677539651048,0.9888712241653418,0.7509784735812133,0.10740740740740741,0.37314734088927637,0.78125,0.8125,1.0,0.6,1.0,True,0.5318055438537366,0.9902729839974898,0.001248414312466021,0.9763830632347974,140.47560149167296,0.9888712241653418,0.75293542074364,0.11851851851851852,0.3748910200523104,0.78125,0.8125,1.0,0.6,1.0,True,0.6128570224955767,0.9390653240382133,0.009504057346515514,0.7869530043221147,1069.4271597430588,0.9952305246422893,0.8476027397260274,0.32222222222222224,0.44986922406277247,0.84375,0.875,1.0,0.7,1.0,LightGBM,fleet,111250,11887,57.18,A_volume_matched,CTT_Traverse,FS-A,2,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9845885766759881,0.9703502915532539,99363,0.031993395843505856,False,0.6939720491665263,1.0,0.0,0.9895591735839845,0.0,1.0,0.9798214504096857,0.6043956043956044,0.4998184854425325,0.59375,0.75,1.0,0.1,1.0,True,0.7840124600101027,1.0,0.0,0.8449655175209045,0.0,1.0,0.9996331172801761,0.6391941391941391,0.6419806868510854,0.90625,1.0,1.0,0.7,1.0,True,0.8730846943929954,0.9972593518607559,0.0005737696667102866,0.6764658093452454,64.56241188839944,1.0,0.9996331172801761,0.73992673992674,0.7916212880272998,0.96875,1.0,1.0,0.9,1.0,True,0.8756945613739687,0.9966463852824222,0.0007046294152582466,0.6711612939834595,79.28717249452562,1.0,0.9996331172801761,0.7435897435897436,0.79597763740652,0.96875,1.0,1.0,0.9,1.0,True,0.9152635123758208,0.9535148883918783,0.010670102573910593,0.5626839399337769,1200.6343263456738,1.0,0.9996331172801761,0.8223443223443223,0.8611050606258622,1.0,1.0,1.0,1.0,1.0,LogReg,fleet,111250,11887,2.39,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
