n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[spoofing]@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[spoofing]@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[spoofing]@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
98401,12610,0.12814910417577058,0.7723036955411557,0.5926266878654857,85805,0.04424300176620483,True,0.2141157811260904,1.0,0.0,0.9977596998214722,0.0,0.524983344437042,0.0027752081406105457,0.3738601823708207,0.002452619843924192,0.6428571428571429,1.0,0.6428571428571429,0.5,0.5,True,0.28263283108643933,0.9974811083123426,0.00010490610903241599,0.9954872727394104,8.53608429446973,0.7241838774150566,0.012488436632747455,0.45119891928402567,0.006020066889632107,0.6785714285714286,1.0,0.6428571428571429,0.625,0.5,True,0.35170499603489297,0.978164975738862,0.0011539671993565758,0.9905209541320801,93.89692723916703,0.8857428381079281,0.036077705827937095,0.5457615670381628,0.018283166109253065,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.34678826328310863,0.9818140996856758,0.0009441549812917439,0.991136908531189,76.82475865022757,0.8747501665556295,0.03283996299722479,0.5400202634245187,0.01716833890746934,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.41427438540840605,0.8593518670834018,0.00996608035807952,0.9776401519775391,810.9280079746243,0.9693537641572285,0.09019426456984274,0.6393110435663627,0.0503901895206243,0.9285714285714286,1.0,1.0,0.75,1.0,LogReg,fleet,92116,6311,2.08,A_volume_matched,CTT_Impala,FS-A,1,cross,92116,6311
49186,6299,0.12806489651526856,0.7638188928411624,0.5848637664101018,42904,0.04424300176620483,False,0.246070804889665,0.9993552546744036,2.331708909459743e-05,0.9967721104621888,1.897283579087298,0.6193333333333333,0.0064754856614246065,0.4140730717185386,0.0008928571428571428,0.5714285714285714,1.0,0.6428571428571429,0.25,0.5,True,0.2792506747102715,0.9977311401020987,9.326835637838972e-05,0.9955139756202698,7.589134316349192,0.718,0.012950971322849213,0.4472259810554804,0.003125,0.6071428571428571,1.0,0.6428571428571429,0.375,0.5,True,0.3456104143514844,0.9784269662921349,0.0011192202765406766,0.990497887134552,91.06961179619029,0.8746666666666667,0.03885291396854764,0.5426251691474966,0.009375,0.6785714285714286,1.0,0.7142857142857143,0.5,0.5,True,0.33973646610573105,0.9825528007346189,0.0008860493855947024,0.9911777377128601,72.09677600531732,0.862,0.034227567067530065,0.5345060893098782,0.008928571428571428,0.6785714285714286,1.0,0.7142857142857143,0.5,0.5,True,0.40466740752500396,0.8723477070499658,0.008697274232284842,0.9785274863243103,707.6867749995622,0.9606666666666667,0.0971322849213691,0.6305818673883626,0.03169642857142857,0.8571428571428571,1.0,0.9285714285714286,0.75,0.5,LogReg,fleet,92116,6311,1.82,A_volume_matched,CTT_Impala,FS-A,1,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6167604868741604,0.39525370944736665,85805,0.04424300176620483,True,0.23402061855670103,1.0,0.0,0.6982118770508379,0.0,0.9813457694870087,0.0,0.0013508949679162446,0.0002229654403567447,0.25,1.0,0.14285714285714285,0.125,0.0,True,0.23719270420301347,0.997,0.00010490610903241599,0.6795476428908215,8.53608429446973,0.9900066622251832,0.00046253469010175765,0.005741303613644039,0.0002229654403567447,0.39285714285714285,1.0,0.35714285714285715,0.125,0.5,True,0.2516256938937351,0.956298975286317,0.001690153978855591,0.637956059525849,137.52580252201233,0.9960026648900733,0.006012950971322849,0.050996285038838234,0.00423634336677815,0.7142857142857143,1.0,0.7142857142857143,0.625,0.5,True,0.25027755749405234,0.9624885635864593,0.0014337168234430184,0.6400378426895507,116.65981869108629,0.9960026648900733,0.004625346901017576,0.04728132387706856,0.0035674470457079154,0.7142857142857143,1.0,0.7142857142857143,0.625,0.5,True,0.26455194290245837,0.7720435084471188,0.011481390821881083,0.6174141657120832,934.2270033391869,0.9960026648900733,0.018038852913968548,0.08139142181695373,0.01471571906354515,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,RandomForest,fleet,92116,6311,88.3,A_volume_matched,CTT_Impala,FS-A,1,cross,92116,6311
49186,6299,0.12806489651526856,0.6241510783313418,0.4011390441198054,42904,0.04424300176620483,False,0.2346404191141451,1.0,0.0,0.6924394206578984,0.0,0.9833333333333333,0.0,0.0020297699594046007,0.0,0.21428571428571427,1.0,0.14285714285714285,0.0,0.0,True,0.23733926020003174,0.9973315543695798,9.326835637838972e-05,0.6795722498774291,7.589134316349192,0.99,0.0,0.006765899864682003,0.0,0.32142857142857145,1.0,0.35714285714285715,0.0,0.0,True,0.25067471027147165,0.9699017199017199,0.0011425373656352741,0.6422138531389885,92.9668953752776,0.996,0.004625346901017576,0.05142083897158322,0.0017857142857142857,0.6071428571428571,1.0,0.6428571428571429,0.375,0.5,True,0.24956342276551832,0.9751861042183623,0.0009326835637838972,0.644104219332399,75.89134316349191,0.996,0.004625346901017576,0.04736129905277402,0.0013392857142857143,0.5357142857142857,1.0,0.5714285714285714,0.25,0.5,True,0.2630576281949516,0.8154527559055118,0.008743908410474037,0.6197533599072697,711.4813421577368,0.996,0.020351526364477335,0.08051420838971583,0.009821428571428571,0.7142857142857143,1.0,0.7142857142857143,0.625,0.5,RandomForest,fleet,92116,6311,91.8,A_volume_matched,CTT_Impala,FS-A,1,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6353115723917181,0.34605629783202446,85805,0.04424300176620483,True,0.035606661379857255,0.9977777777777778,1.165623433693511e-05,0.9992850739191756,0.9484538104966366,0.14057295136575615,0.0027752081406105457,0.006754474839581222,0.0002229654403567447,0.5357142857142857,1.0,0.6428571428571429,0.125,0.5,True,0.06954797779540048,0.9920814479638009,8.159364035854577e-05,0.9990129469393118,6.639176673476457,0.25882744836775484,0.010638297872340425,0.02465383316447146,0.0008918617614269788,0.6071428571428571,1.0,0.7142857142857143,0.25,0.5,True,0.11839809674861221,0.931960049937578,0.001270529542725927,0.9986047083734962,103.38146534413337,0.4183877415056629,0.027752081406105456,0.04728132387706856,0.008249721293199555,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.11324345757335448,0.9413315754779169,0.0010374048559872247,0.9986461741932064,84.41238913420065,0.40206528980679546,0.026364477335800184,0.04491725768321513,0.0069119286510590855,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.18112609040444091,0.7225561531161026,0.010222517513492091,0.9979814553831488,831.7939918055503,0.5969353764157228,0.0753931544865865,0.07092198581560284,0.02653288740245262,0.8928571428571429,1.0,0.8571428571428571,0.875,1.0,HistGB,fleet,92116,6311,41.75,A_volume_matched,CTT_Impala,FS-A,1,cross,92116,6311
49186,6299,0.12806489651526856,0.6445390983108037,0.3519772853926205,42904,0.04424300176620483,False,0.04730909668201302,0.9966555183946488,2.331708909459743e-05,0.9991969267169517,1.897283579087298,0.17533333333333334,0.0037002775208140612,0.02029769959404601,0.0004464285714285714,0.5357142857142857,1.0,0.6428571428571429,0.125,0.5,True,0.07207493252897285,0.9934354485776805,6.995126728379229e-05,0.9989884625961236,5.691850737261893,0.262,0.010175763182238668,0.031799729364005415,0.0013392857142857143,0.6071428571428571,1.0,0.7142857142857143,0.25,0.5,True,0.11224003810128592,0.9515477792732167,0.0008394152074055075,0.9986471385323403,68.30220884714272,0.38866666666666666,0.02312673450508788,0.05074424898511502,0.010714285714285714,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.10541355770757263,0.9595375722543352,0.0006528784946487281,0.998690772861974,53.123940214444346,0.36866666666666664,0.02127659574468085,0.04736129905277402,0.008035714285714285,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,True,0.17875853310049214,0.7461895294897283,0.008930445123230817,0.9980085997118715,726.6596107904352,0.5833333333333334,0.06845513413506013,0.07645466847090664,0.02857142857142857,0.8571428571428571,1.0,0.8571428571428571,0.75,1.0,HistGB,fleet,92116,6311,26.89,A_volume_matched,CTT_Impala,FS-A,1,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6217594792708108,0.3540440737674019,85805,0.04424300176620483,True,0.022997620935765267,0.9897610921501706,3.4968703010805326e-05,0.9998750686645508,2.845361431489909,0.0816122584943371,0.01156336725254394,0.0006754474839581223,0.004013377926421404,0.2857142857142857,1.0,0.07142857142857142,0.25,0.5,True,0.057018239492466295,0.9782312925170068,0.00018649974939096177,0.9997072815895081,15.175260967946185,0.18221185876082613,0.04070305272895467,0.007767646065518406,0.013600891861761426,0.4642857142857143,1.0,0.35714285714285715,0.25,1.0,True,0.15241871530531326,0.9357351509250244,0.0015386229324754344,0.9990750551223755,125.19590298555603,0.49067288474350435,0.09759481961147086,0.0486322188449848,0.020958751393534,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.14607454401268835,0.9412365866121615,0.0013404669487475376,0.9991313815116882,109.0721882071132,0.4700199866755496,0.0938945420906568,0.04559270516717325,0.02073578595317726,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.20753370340999208,0.7477142857142857,0.010292454919513703,0.9983782768249512,837.4847146685302,0.6359093937375083,0.14893617021276595,0.08206686930091185,0.03188405797101449,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,XGBoost,fleet,92116,6311,21.16,A_volume_matched,CTT_Impala,FS-A,1,cross,92116,6311
49186,6299,0.12806489651526856,0.628893999687494,0.3543707002147009,42904,0.04424300176620483,False,0.011271630417526591,1.0,0.0,0.9999250173568727,0.0,0.04466666666666667,0.0027752081406105457,0.0,0.0004464285714285714,0.17857142857142858,0.75,0.0,0.125,0.5,True,0.026829655500873153,0.9883040935672515,4.663417818919486e-05,0.9998461008071899,3.794567158174596,0.09533333333333334,0.01757631822386679,0.0013531799729364006,0.002232142857142857,0.25,1.0,0.07142857142857142,0.125,0.5,True,0.1343070328623591,0.950561797752809,0.0010259519201622869,0.9992103576660156,83.4804774798411,0.44266666666666665,0.09343200740055504,0.04533152909336942,0.00625,0.6428571428571429,1.0,0.7142857142857143,0.375,0.5,True,0.12335291316081917,0.9652173913043478,0.0006528784946487281,0.9993023872375488,53.123940214444346,0.41133333333333333,0.08140610545790934,0.04059539918809202,0.005357142857142857,0.6428571428571429,1.0,0.7142857142857143,0.375,0.5,True,0.201619304651532,0.7623049219687875,0.009233567281460582,0.9984116554260254,751.32429731857,0.6293333333333333,0.14153561517113783,0.08863328822733424,0.01875,0.7857142857142857,1.0,0.8571428571428571,0.625,0.5,XGBoost,fleet,92116,6311,22.44,A_volume_matched,CTT_Impala,FS-A,1,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6249683352062342,0.3462686765471182,85805,0.04424300176620483,True,0.027835051546391754,1.0,0.0,0.999676319920429,0.0,0.1145902731512325,0.0027752081406105457,0.00033772374197906115,0.0,0.17857142857142858,0.75,0.07142857142857142,0.0,0.5,True,0.07795400475812847,0.9859578736208626,0.00016318728071709155,0.9992306900164071,13.278353346952914,0.28747501665556296,0.04394079555966698,0.004728132387706856,0.002452619843924192,0.5714285714285714,1.0,0.5,0.5,0.5,True,0.12735923869944488,0.9267166762839008,0.001480341760790759,0.9987526574632803,120.45363393307284,0.4183877415056629,0.1059204440333025,0.02093887200270179,0.013154960981047938,0.75,1.0,0.7142857142857143,0.625,1.0,True,0.12331482950039652,0.9322541966426858,0.0013171544800736673,0.9987909236451512,107.17528058611992,0.40806129247168554,0.09944495837187789,0.019587977034785545,0.012709030100334449,0.75,1.0,0.7142857142857143,0.625,1.0,True,0.20111022997620936,0.6806226516371444,0.01387091886095278,0.9978982481418697,1128.6600344909975,0.5812791472351766,0.1845513413506013,0.05268490374873354,0.05261984392419175,0.8928571428571429,1.0,0.9285714285714286,0.75,1.0,LightGBM,fleet,92116,6311,41.38,A_volume_matched,CTT_Impala,FS-A,1,cross,92116,6311
49186,6299,0.12806489651526856,0.6354175152457726,0.36077652459203297,42904,0.04424300176620483,False,0.0354024448325131,1.0,0.0,0.999616155417578,0.0,0.144,0.0064754856614246065,0.0,0.0,0.17857142857142858,1.0,0.0,0.0,0.5,True,0.07191617717097952,0.993421052631579,6.995126728379229e-05,0.9993188624630612,5.691850737261893,0.27266666666666667,0.032377428307123035,0.0033829499323410014,0.0017857142857142857,0.42857142857142855,1.0,0.2857142857142857,0.375,0.5,True,0.12113033814891253,0.9490049751243781,0.0009560006528784947,0.9988447068645302,77.78862674257921,0.4086666666666667,0.09528214616096208,0.016238159675236806,0.010267857142857143,0.6785714285714286,1.0,0.6428571428571429,0.625,0.5,True,0.11668518812509922,0.9595300261096605,0.0007228297619325204,0.9988950145742124,58.815790951706234,0.396,0.09158186864014801,0.014884979702300407,0.008928571428571428,0.6428571428571429,1.0,0.5714285714285714,0.625,0.5,True,0.19288775996189872,0.7670454545454546,0.008604005875906451,0.9981190952996389,700.097640683213,0.5673333333333334,0.1692876965772433,0.044654939106901215,0.05133928571428571,0.8214285714285714,1.0,0.8571428571428571,0.75,0.5,LightGBM,fleet,92116,6311,37.73,A_volume_matched,CTT_Impala,FS-A,1,in_f0,92116,6311
98401,12610,0.12814910417577058,0.7734441166432807,0.5921272814645311,85805,0.04424300176620483,True,0.2393338620142744,1.0,0.0,0.995868980884552,0.0,0.5436375749500333,0.009250693802035153,0.4569402228976697,0.002898550724637681,0.6071428571428571,1.0,0.6428571428571429,0.375,0.5,True,0.30340999206978586,0.9976531942633637,0.00010490610903241599,0.9916117191314697,8.53608429446973,0.7315123251165889,0.024051803885291396,0.5180682201958797,0.009810479375696768,0.6785714285714286,1.0,0.6428571428571429,0.625,0.5,True,0.3642347343378271,0.9764030612244898,0.0012938420113997972,0.9815599918365479,105.27837296512666,0.8894070619586942,0.0633672525439408,0.5646740965889903,0.025418060200668897,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.36019032513877874,0.9814174589455489,0.0010024361529764195,0.9827212691307068,81.56702770271076,0.8800799467021986,0.060129509713228495,0.5623100303951368,0.023411371237458192,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.4134020618556701,0.8616528925619835,0.009756268140014688,0.9584006667137146,793.8558393856849,0.9693537641572285,0.10962072155411656,0.6190476190476191,0.051950947603121515,0.9642857142857143,1.0,1.0,0.875,1.0,LogReg,fleet,92116,6311,3.37,A_volume_matched,CTT_Impala,FS-A,2,cross,92116,6311
49186,6299,0.12806489651526856,0.7651043107693343,0.5837485263877802,42904,0.04424300176620483,False,0.2590887442451183,0.9993876301285977,2.331708909459743e-05,0.9945654869079591,1.897283579087298,0.606,0.012950971322849213,0.4790257104194858,0.0004464285714285714,0.5,1.0,0.5714285714285714,0.125,0.5,True,0.2975075408795047,0.9978700745473909,9.326835637838972e-05,0.991690993309021,7.589134316349192,0.7206666666666667,0.025901942645698426,0.5142083897158322,0.002232142857142857,0.6071428571428571,1.0,0.6428571428571429,0.375,0.5,True,0.35529449118907763,0.9764397905759162,0.0012591228111082612,0.9817850589752197,102.45331327071409,0.8766666666666667,0.06938020351526364,0.5581867388362652,0.010267857142857143,0.75,1.0,0.7857142857142857,0.625,0.5,True,0.3524368947451976,0.980565371024735,0.0010259519201622869,0.9827216267585754,83.4804774798411,0.8693333333333333,0.0666049953746531,0.5554803788903924,0.010267857142857143,0.75,1.0,0.7857142857142857,0.625,0.5,True,0.4038736307350373,0.8727272727272727,0.008650640054095647,0.9591656923294067,703.8922078413876,0.9613333333333334,0.1211840888066605,0.6123139377537212,0.029464285714285714,0.8571428571428571,1.0,0.9285714285714286,0.75,0.5,LogReg,fleet,92116,6311,3.36,A_volume_matched,CTT_Impala,FS-A,2,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6118101520920431,0.38958996946577074,85805,0.04424300176620483,True,0.15574940523394132,1.0,0.0,0.7959729859731336,0.0,0.654230512991339,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,True,0.23267248215701825,0.9945762711864407,0.00018649974939096177,0.7171460313752712,15.175260967946185,0.9613590939373751,0.0018501387604070306,0.014522120905099628,0.0002229654403567447,0.39285714285714285,1.0,0.35714285714285715,0.125,0.5,True,0.24877081681205393,0.9625652040503222,0.0014220605891060833,0.6800436888780138,115.71136488058964,0.988674217188541,0.01341350601295097,0.03985140155352921,0.004905239687848384,0.5714285714285714,1.0,0.5,0.5,0.5,True,0.24805709754163363,0.9681213246672856,0.0012005921367043164,0.6823744656025273,97.69074248115356,0.9880079946702198,0.01156336725254394,0.03883823032759203,0.004905239687848384,0.5714285714285714,1.0,0.5,0.5,0.5,True,0.2625693893735131,0.7853415559772297,0.010548892074926274,0.6593681802106234,858.350698499456,0.9936708860759493,0.030989824236817762,0.05639986491050321,0.020958751393534,0.6785714285714286,1.0,0.5714285714285714,0.75,0.5,RandomForest,fleet,92116,6311,81.42,A_volume_matched,CTT_Impala,FS-A,2,cross,92116,6311
49186,6299,0.12806489651526856,0.619511251528266,0.39189381583331534,42904,0.04424300176620483,False,0.1751071598666455,1.0,0.0,0.7821426758534815,0.0,0.7353333333333333,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.0,True,0.2189236386728052,0.9978292329956585,6.995126728379229e-05,0.7383081517483472,5.691850737261893,0.9113333333333333,0.0,0.008119079837618403,0.0,0.25,1.0,0.21428571428571427,0.0,0.0,True,0.24702333703762502,0.9694704049844237,0.0011425373656352741,0.6824680370292484,92.9668953752776,0.986,0.011100832562442183,0.04059539918809202,0.002232142857142857,0.5,1.0,0.42857142857142855,0.375,0.5,True,0.24480076202571838,0.9765674477517416,0.0008627322965001049,0.687268922943902,70.19949242623002,0.984,0.0074005550416281225,0.03721244925575101,0.0013392857142857143,0.4642857142857143,1.0,0.42857142857142855,0.25,0.5,True,0.2595650103190983,0.7883317261330762,0.010236202112528271,0.6597236556211376,832.9074912193237,0.9933333333333333,0.032377428307123035,0.058186738836265225,0.010714285714285714,0.6785714285714286,1.0,0.5714285714285714,0.75,0.5,RandomForest,fleet,92116,6311,83.68,A_volume_matched,CTT_Impala,FS-A,2,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6408663240584187,0.3963572281632892,85805,0.04424300176620483,True,0.03695479777954005,1.0,0.0,0.9995580390322619,0.0,0.1485676215856096,0.0027752081406105457,0.004052684903748734,0.0004459308807134894,0.35714285714285715,1.0,0.2857142857142857,0.125,0.5,True,0.10111022997620936,0.9953161592505855,6.993740602161065e-05,0.999173029376926,5.690722862979818,0.3737508327781479,0.026364477335800184,0.02701789935832489,0.0035674470457079154,0.7142857142857143,1.0,0.7857142857142857,0.5,0.5,True,0.16724821570182394,0.9638939670932358,0.0009208425126178737,0.9987459453077485,74.92785102923429,0.5799467021985343,0.061979648473635525,0.05572441742654509,0.015384615384615385,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.16177636796193498,0.967741935483871,0.0007926239349115875,0.9987810054109071,64.49485911377128,0.564290473017988,0.05874190564292322,0.05336035123269166,0.013600891861761426,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.23267248215701825,0.7921166306695464,0.008975300439440035,0.9981747402588341,730.3094340824102,0.7451698867421719,0.11702127659574468,0.0878081729145559,0.041025641025641026,0.8928571428571429,1.0,0.9285714285714286,0.75,1.0,HistGB,fleet,92116,6311,42.96,A_volume_matched,CTT_Impala,FS-A,2,cross,92116,6311
49186,6299,0.12806489651526856,0.6421769243047812,0.39394870438280727,42904,0.04424300176620483,False,0.062232100333386255,1.0,0.0,0.9994137315392185,0.0,0.23933333333333334,0.0064754856614246065,0.015561569688768605,0.0013392857142857143,0.4642857142857143,1.0,0.42857142857142855,0.25,0.5,True,0.10049214160977933,0.998422712933754,2.331708909459743e-05,0.9991808493571968,1.897283579087298,0.37466666666666665,0.024051803885291396,0.02571041948579161,0.003125,0.5714285714285714,1.0,0.5714285714285714,0.375,0.5,True,0.1697094776948722,0.9587443946188341,0.0010725860983514818,0.9987127573066688,87.27504463801571,0.5946666666666667,0.061979648473635525,0.05886332882273342,0.010267857142857143,0.75,1.0,0.7142857142857143,0.625,1.0,True,0.16066042228925226,0.9721421709894332,0.0006761955837433255,0.9987732224021899,55.02122379353164,0.5706666666666667,0.05365402405180388,0.05345060893098782,0.008482142857142856,0.6785714285714286,1.0,0.7142857142857143,0.375,1.0,True,0.23400539768217177,0.7761979989468141,0.009909762865203908,0.9981381023194356,806.3455211121016,0.7486666666666667,0.12950971322849214,0.09675236806495263,0.030357142857142857,0.8571428571428571,1.0,0.8571428571428571,0.75,1.0,HistGB,fleet,92116,6311,47.1,A_volume_matched,CTT_Impala,FS-A,2,in_f0,92116,6311
98401,12610,0.12814910417577058,0.5735078890013316,0.18591080616401473,85805,0.04424300176620483,True,0.006502775574940524,1.0,0.0,0.9999949932098389,0.0,0.00033311125916055963,0.021739130434782608,0.0,0.00758082497212932,0.14285714285714285,0.25,0.0,0.25,0.5,True,0.012767644726407613,0.9583333333333334,8.159364035854577e-05,0.9999785423278809,6.639176673476457,0.003997335109926716,0.04301572617946346,0.0010131712259371835,0.01181716833890747,0.21428571428571427,0.5,0.07142857142857142,0.25,0.5,True,0.022125297383029343,0.7227979274611399,0.0012472170740520567,0.9999549388885498,101.48455772314011,0.021652231845436375,0.06429232192414432,0.0037149611617696724,0.014269788182831662,0.4642857142857143,0.75,0.2857142857142857,0.5,1.0,True,0.02125297383029342,0.7768115942028986,0.0008975300439440035,0.999957799911499,73.03094340824101,0.019986675549633577,0.061979648473635525,0.003377237419790611,0.014269788182831662,0.42857142857142855,0.75,0.21428571428571427,0.5,1.0,True,0.04353687549563838,0.4072700296735905,0.009313331235211152,0.9999161958694458,757.8145945868125,0.07161892071952032,0.09343200740055504,0.009793988517392773,0.022965440356744703,0.6428571428571429,1.0,0.42857142857142855,0.75,1.0,XGBoost,fleet,92116,6311,17.74,A_volume_matched,CTT_Impala,FS-A,2,cross,92116,6311
49186,6299,0.12806489651526856,0.5771003575029108,0.18991150972606644,42904,0.04424300176620483,False,0.006508969677726623,1.0,0.0,0.9999909400939943,0.0,0.0,0.03145235892691952,0.0,0.003125,0.07142857142857142,0.0,0.0,0.125,0.5,True,0.010001587553579933,0.9545454545454546,6.995126728379229e-05,0.9999781847000122,5.691850737261893,0.0033333333333333335,0.045328399629972246,0.0013531799729364006,0.003125,0.17857142857142858,0.5,0.07142857142857142,0.125,0.5,True,0.02032068582314653,0.7901234567901234,0.0007927810292163126,0.9999570846557617,64.50764168896814,0.02,0.0730804810360777,0.0040595399188092015,0.005803571428571429,0.32142857142857145,0.75,0.21428571428571427,0.25,0.5,True,0.018415621527226544,0.8345323741007195,0.0005362930491757409,0.9999607801437378,43.63752231900786,0.016666666666666666,0.06938020351526364,0.0040595399188092015,0.004464285714285714,0.32142857142857145,0.75,0.21428571428571427,0.25,0.5,True,0.044292744880139706,0.4386792452830189,0.008324200806771282,0.999916672706604,677.3302377341653,0.07466666666666667,0.10730804810360776,0.012855209742895805,0.014285714285714285,0.4642857142857143,1.0,0.35714285714285715,0.375,0.5,XGBoost,fleet,92116,6311,16.83,A_volume_matched,CTT_Impala,FS-A,2,in_f0,92116,6311
98401,12610,0.12814910417577058,0.6103319502347012,0.24043976547457996,85805,0.04424300176620483,True,0.009278350515463918,1.0,0.0,0.9997818040416859,0.0,0.034643570952698204,0.004625346901017576,0.0010131712259371835,0.0,0.14285714285714285,0.5,0.07142857142857142,0.0,0.5,True,0.01633624107850912,0.9537037037037037,0.0001165623433693511,0.9997072206589633,9.484538104966365,0.05629580279813458,0.01341350601295097,0.0013508949679162446,0.0008918617614269788,0.2857142857142857,0.75,0.14285714285714285,0.25,0.5,True,0.03338620142743854,0.8080614203454894,0.001165623433693511,0.9995200961081064,94.84538104966366,0.0949367088607595,0.04070305272895467,0.004390408645727794,0.007803790412486065,0.4642857142857143,0.75,0.2857142857142857,0.5,1.0,True,0.031165741475019826,0.81875,0.0010140923873133546,0.9995381155536313,82.51548151320739,0.09027315123251166,0.03746530989824237,0.0037149611617696724,0.006688963210702341,0.4642857142857143,0.75,0.2857142857142857,0.5,1.0,True,0.07422680412371134,0.5515615792575133,0.008870394330407618,0.9991200948897342,721.7733497879404,0.1782145236508994,0.09111933395004625,0.019250253292806486,0.03277591973244147,0.8214285714285714,1.0,0.6428571428571429,1.0,1.0,LightGBM,fleet,92116,6311,38.81,A_volume_matched,CTT_Impala,FS-A,2,cross,92116,6311
49186,6299,0.12806489651526856,0.6144991064490934,0.24513482168257703,42904,0.04424300176620483,False,0.010001587553579933,0.9545454545454546,6.995126728379229e-05,0.9997684921349244,5.691850737261893,0.036,0.0074005550416281225,0.0006765899864682003,0.0,0.14285714285714285,0.5,0.07142857142857142,0.0,0.5,True,0.016193046515319894,0.9444444444444444,0.00013990253456758458,0.9997036124800311,11.383701474523786,0.05466666666666667,0.01572617946345976,0.0013531799729364006,0.0004464285714285714,0.25,0.75,0.14285714285714285,0.125,0.5,True,0.03063978409271313,0.8212765957446808,0.000979317741973092,0.9995311417160251,79.68591032166651,0.09133333333333334,0.0425531914893617,0.0033829499323410014,0.002232142857142857,0.32142857142857145,0.75,0.21428571428571427,0.25,0.5,True,0.029687251944753135,0.8311111111111111,0.0008860493855947024,0.9995476462199097,72.09677600531732,0.08866666666666667,0.041628122109158186,0.0027063599458728013,0.002232142857142857,0.2857142857142857,0.75,0.14285714285714285,0.25,0.5,True,0.07493252897285284,0.5679903730445247,0.008370834984960478,0.9991087110800008,681.12480489234,0.188,0.10175763182238667,0.02097428958051421,0.021875,0.75,1.0,0.6428571428571429,0.875,0.5,LightGBM,fleet,92116,6311,40.79,A_volume_matched,CTT_Impala,FS-A,2,in_f0,92116,6311
