n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
125812,27607,0.2194305789590818,0.42503682175205776,0.26056726833473093,98229,0.039665574882341466,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04908175462744956,0.9840232389251997,0.00022402118018430834,1.0,20.331893614443526,0.0,0.41995133819951336,0.0,0.025919291960804974,0.15789473684210525,0.3333333333333333,0.0,0.0,1.0,True,0.04908175462744956,0.9840232389251997,0.00022402118018430834,1.0,20.331893614443526,0.0,0.41995133819951336,0.0,0.025919291960804974,0.15789473684210525,0.3333333333333333,0.0,0.0,1.0,True,0.06994602818125838,0.7441233140655106,0.006761366529199124,0.9999998807907104,613.6535163632046,0.0104,0.5605839416058395,0.009962406015037594,0.03756190074807712,0.34210526315789475,0.4166666666666667,0.18181818181818182,1.0,1.0,LogReg,fleet,112043,13814,6.6,A_volume_matched,CTT_Forester,FS-A,1,cross,112043,13814
62883,13793,0.21934386082088958,0.4285570130673922,0.26162303020024597,49115,0.039665574882341466,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04719785398390488,0.9893617021276596,0.0001425952332450601,1.0,12.941772335455271,0.0,0.3953261927945472,0.0,0.0258193697966066,0.15789473684210525,0.3333333333333333,0.0,0.0,1.0,True,0.04719785398390488,0.9893617021276596,0.0001425952332450601,1.0,12.941772335455271,0.0,0.3953261927945472,0.0,0.0258193697966066,0.15789473684210525,0.3333333333333333,0.0,0.0,1.0,True,0.0683680127600957,0.757429718875502,0.006151965777144022,0.9999998807907104,558.3450350439275,0.016025641025641024,0.5248296007789679,0.010554089709762533,0.038570976920644956,0.34210526315789475,0.4166666666666667,0.18181818181818182,1.0,1.0,LogReg,fleet,112043,13814,6.55,A_volume_matched,CTT_Forester,FS-A,1,in_f0,112043,13814
125812,27607,0.2194305789590818,0.6827493103482293,0.5024391242825396,98229,0.039665574882341466,True,0.13507443764262686,0.9997319034852546,1.018278091746856e-05,0.4664585084537801,0.9241769824747057,0.9952,0.5630170316301704,0.041353383458646614,0.058371088399536405,0.39473684210526316,0.5833333333333334,0.22727272727272727,1.0,0.5,True,0.14326076719672548,0.9994945665908517,2.036556183493712e-05,0.45451105005309583,1.8483539649494114,0.9952,0.5644768856447688,0.0637218045112782,0.0638499631229586,0.39473684210526316,0.5833333333333334,0.22727272727272727,1.0,0.5,True,0.1632919187162676,0.98664915736485,0.0006211496359655822,0.42958533888114564,56.37479593095705,0.996,0.5708029197080292,0.11015037593984962,0.0792329575387209,0.5526315789473685,0.6666666666666666,0.45454545454545453,1.0,0.5,True,0.1621690151048647,0.9869929453262787,0.0006007840741306451,0.43049563590311846,54.52644196600764,0.996,0.570316301703163,0.1080827067669173,0.07823200927194184,0.5263157894736842,0.5833333333333334,0.45454545454545453,1.0,0.5,True,0.2038613395153403,0.8766355140186916,0.0080647624866351,0.3987401424754833,731.948170119967,0.9984,0.5805352798053528,0.1736842105263158,0.11921820672215784,0.8421052631578947,0.9166666666666666,0.7727272727272727,1.0,1.0,RandomForest,fleet,112043,13814,111.52,A_volume_matched,CTT_Forester,FS-A,1,cross,112043,13814
62883,13793,0.21934386082088958,0.6697470826875569,0.49938281518900773,49115,0.039665574882341466,False,0.13260349452620895,1.0,0.0,0.4731797044612535,0.0,0.9903846153846154,0.549172346640701,0.02751601960045232,0.06049109495204974,0.2894736842105263,0.5,0.09090909090909091,1.0,0.5,True,0.1490611179583847,1.0,0.0,0.44735136166772055,0.0,0.9919871794871795,0.557935735150925,0.07010931021485112,0.07145115396775213,0.2894736842105263,0.5,0.09090909090909091,1.0,0.5,True,0.1708837816283622,0.9804492512479202,0.0009574251375025464,0.4248390165937959,86.89475710948541,0.9935897435897436,0.5618305744888024,0.1176027139087825,0.08936663505111181,0.5526315789473685,0.6666666666666666,0.45454545454545453,1.0,0.5,True,0.17037627782208367,0.9803921568627451,0.0009574251375025464,0.4254099129460867,86.89475710948541,0.9935897435897436,0.5618305744888024,0.11647191858273652,0.08894509431973864,0.5526315789473685,0.6666666666666666,0.45454545454545453,1.0,0.5,True,0.21481911114333357,0.8553695150115473,0.010205744550825015,0.39581293587737676,926.2611342947274,0.9967948717948718,0.572541382667965,0.17451941198643045,0.13594688586784698,0.868421052631579,0.9166666666666666,0.8181818181818182,1.0,1.0,RandomForest,fleet,112043,13814,108.14,A_volume_matched,CTT_Forester,FS-A,1,in_f0,112043,13814
125812,27607,0.2194305789590818,0.5534311758527997,0.3789601890769845,98229,0.039665574882341466,True,0.12044046799724707,0.9996993385447985,1.018278091746856e-05,0.94959697928961,0.9241769824747057,0.9944,0.5177615571776155,0.046052631578947366,0.040722790011589925,0.2631578947368421,0.4166666666666667,0.09090909090909091,1.0,0.5,True,0.12956858767703844,0.9961013645224172,0.00014255893284455986,0.9224480134349647,12.93847775464588,0.9952,0.5352798053527981,0.0787593984962406,0.042882731008323675,0.34210526315789475,0.4166666666666667,0.18181818181818182,1.0,1.0,True,0.14061651030535735,0.9731762346452745,0.001089557558169136,0.8718771424702141,98.88693712479352,0.996,0.5552311435523114,0.10789473684210527,0.04857233168264672,0.5789473684210527,0.8333333333333334,0.36363636363636365,1.0,1.0,True,0.14003694715108486,0.9765092194998737,0.0009469986253245762,0.8759352760803824,85.94845937014765,0.996,0.5532846715328467,0.106203007518797,0.04841428721947108,0.5789473684210527,0.8333333333333334,0.36363636363636365,1.0,1.0,True,0.15525047995073712,0.8156041864890581,0.009867114709027035,0.7886620936971677,895.52749601799,0.996,0.5698296836982968,0.1325187969924812,0.06137393319987357,0.7894736842105263,0.8333333333333334,0.7272727272727273,1.0,1.0,HistGB,fleet,112043,13814,53.91,A_volume_matched,CTT_Forester,FS-A,1,cross,112043,13814
62883,13793,0.21934386082088958,0.551336940893832,0.3781555148984943,49115,0.039665574882341466,False,0.1197708982817371,0.999395039322444,2.0370747606437155e-05,0.94743433384107,1.8488246193507534,0.9919871794871795,0.49269717624148,0.049001130795326045,0.041837917588787014,0.2631578947368421,0.4166666666666667,0.09090909090909091,1.0,0.5,True,0.12310592329442471,0.9982363315696648,6.111224281931147e-05,0.9365996917765695,5.54647385805226,0.9919871794871795,0.49756572541382665,0.06143987938183189,0.04268099905153335,0.2631578947368421,0.4166666666666667,0.09090909090909091,1.0,0.5,True,0.14057855433915753,0.9704704704704705,0.0012018741087797922,0.8710881238606774,109.08065254169443,0.9919871794871795,0.5404089581304771,0.10893328307576329,0.0501633470334071,0.4473684210526316,0.6666666666666666,0.2727272727272727,1.0,0.5,True,0.13956354672660046,0.973697521497218,0.001059278875534732,0.8747299576724558,96.13888020623916,0.9919871794871795,0.5384615384615384,0.10591782887297399,0.04974180630203393,0.4473684210526316,0.6666666666666666,0.2727272727272727,1.0,0.5,True,0.15616617124628435,0.7901687454145268,0.011652067630882054,0.7841529326850358,1057.5276822686308,0.9919871794871795,0.563777994157741,0.13079532604598568,0.06417957635156497,0.7368421052631579,0.6666666666666666,0.7272727272727273,1.0,1.0,HistGB,fleet,112043,13814,39.39,A_volume_matched,CTT_Forester,FS-A,1,in_f0,112043,13814
125812,27607,0.2194305789590818,0.5138210021920127,0.35480081478658093,98229,0.039665574882341466,True,0.11482594994023256,0.9987397605545053,4.073112366987424e-05,0.9318508505821228,3.696707929898823,0.992,0.45644768856447687,0.03214285714285714,0.04325150142240017,0.34210526315789475,0.5,0.13636363636363635,1.0,1.0,True,0.12181693048864418,0.996149289099526,0.0001323761519270913,0.9066253304481506,12.014300772171175,0.9928,0.48905109489051096,0.04360902255639098,0.04662311663681382,0.3684210526315789,0.5,0.18181818181818182,1.0,1.0,True,0.13768247183685298,0.9610619469026549,0.0015681482612901582,0.8223960399627686,142.32325530110467,0.9936,0.5474452554744526,0.08195488721804511,0.052576124749762934,0.6578947368421053,0.75,0.5454545454545454,1.0,1.0,True,0.13666823631687616,0.9664446721311475,0.0013339443001883814,0.8294028043746948,121.06718470418645,0.9936,0.5474452554744526,0.07819548872180451,0.05215467284796123,0.631578947368421,0.75,0.5,1.0,1.0,True,0.15213532799652263,0.7787873168922678,0.012148057634539992,0.7344963550567627,1102.543140092324,0.9944,0.5742092457420924,0.12142857142857143,0.05958276261721631,0.8421052631578947,0.8333333333333334,0.8181818181818182,1.0,1.0,XGBoost,fleet,112043,13814,10.87,A_volume_matched,CTT_Forester,FS-A,1,cross,112043,13814
62883,13793,0.21934386082088958,0.514360106936899,0.35487718711620697,49115,0.039665574882341466,False,0.11288334662509969,0.9974375400384369,8.148299042574862e-05,0.9290806651115419,7.3952984774030135,0.9887820512820513,0.42356377799415773,0.029400678477195626,0.044999473074085784,0.2631578947368421,0.4166666666666667,0.09090909090909091,1.0,0.5,True,0.11832088740665556,0.9951219512195122,0.00016296598085149724,0.9114552140235901,14.790596954806027,0.9903846153846154,0.44498539435248297,0.03882397286091217,0.047844873010854674,0.2894736842105263,0.4166666666666667,0.13636363636363635,1.0,0.5,True,0.13615602117015876,0.9601226993865031,0.0015889183133020982,0.8293589949607849,144.20832030935875,0.9903846153846154,0.5180136319376826,0.07764794572182435,0.055011065444198544,0.42105263157894735,0.5833333333333334,0.2727272727272727,1.0,0.5,True,0.1347785108388313,0.9667186687467498,0.001303727846811978,0.8355434536933899,118.32477563844822,0.9903846153846154,0.5121713729308666,0.07463249151903506,0.05448413952998209,0.42105263157894735,0.5833333333333334,0.2727272727272727,1.0,0.5,True,0.15246864351482636,0.7938844847112118,0.011122428193114688,0.7412236332893372,1009.4582421655114,0.9903846153846154,0.549172346640701,0.11986430456087448,0.06354726525450521,0.7631578947368421,0.75,0.7272727272727273,1.0,1.0,XGBoost,fleet,112043,13814,15.08,A_volume_matched,CTT_Forester,FS-A,1,in_f0,112043,13814
125812,27607,0.2194305789590818,0.6224870765739648,0.4487138171781979,98229,0.039665574882341466,True,0.13192306299127032,0.9989029072956664,4.073112366987424e-05,0.8833465344991184,3.696707929898823,0.9928,0.5527980535279805,0.07650375939849624,0.045200716468233065,0.39473684210526316,0.5,0.22727272727272727,1.0,1.0,True,0.1442750027167023,0.9955011247188202,0.0001832900565144341,0.7992600278425045,16.6351856845447,0.9944,0.5678832116788322,0.11766917293233083,0.04988936887577705,0.47368421052631576,0.5,0.36363636363636365,1.0,1.0,True,0.15883652696779801,0.9709920283436669,0.0013339443001883814,0.6693700594717337,121.06718470418645,0.9952,0.5776155717761557,0.15338345864661654,0.0599515330312928,0.631578947368421,0.75,0.5,1.0,1.0,True,0.1585467453906618,0.9722345624167037,0.00127284761468357,0.6738384947815793,115.52212280933823,0.9952,0.5771289537712896,0.15300751879699248,0.05968812559266674,0.631578947368421,0.75,0.5,1.0,1.0,True,0.18998804650994314,0.8261143487163333,0.011241790132885291,0.4768881015711717,1020.2913886520753,0.996,0.5980535279805352,0.2199248120300752,0.08434306184806659,0.8421052631578947,0.8333333333333334,0.8181818181818182,1.0,1.0,LightGBM,fleet,112043,13814,36.03,A_volume_matched,CTT_Forester,FS-A,1,cross,112043,13814
62883,13793,0.21934386082088958,0.6238469441301416,0.4531318713473667,49115,0.039665574882341466,False,0.12288842166316247,0.9994103773584906,2.0370747606437155e-05,0.9164452484062603,1.8488246193507534,0.9903846153846154,0.5267770204479065,0.04523181304183943,0.04384023606280957,0.2894736842105263,0.5,0.09090909090909091,1.0,0.5,True,0.14449358370187776,0.9935194416749751,0.000264819718883683,0.7996857489591702,24.03472005155979,0.9903846153846154,0.5618305744888024,0.11458725970599322,0.052060280324586365,0.39473684210526316,0.5,0.2727272727272727,1.0,0.5,True,0.15826868701515262,0.9710854092526691,0.0013240985944184152,0.6806513074823904,120.17360025779897,0.9903846153846154,0.5686465433300877,0.14775725593667546,0.062071872694699125,0.5,0.5833333333333334,0.4090909090909091,1.0,0.5,True,0.15681867614007106,0.9756427604871448,0.0011000203707476064,0.6915314824212152,99.83652944494068,0.9903846153846154,0.5666991236611489,0.14398793818318883,0.06122879123195279,0.47368421052631576,0.5833333333333334,0.36363636363636365,1.0,0.5,True,0.19067643007322554,0.8241930429332498,0.011427989407211245,0.4818832237701147,1037.1906114557728,0.9919871794871795,0.5881207400194742,0.21899736147757257,0.08704816102855939,0.8421052631578947,0.8333333333333334,0.8181818181818182,1.0,1.0,LightGBM,fleet,112043,13814,18.0,A_volume_matched,CTT_Forester,FS-A,1,in_f0,112043,13814
125812,27607,0.2194305789590818,0.5031543029339554,0.32849104082483116,98229,0.039665574882341466,True,0.059622559495780054,0.9993928354584092,1.018278091746856e-05,0.9999990463256837,0.9241769824747057,0.0168,0.4778588807785888,0.00018796992481203009,0.033821515119586976,0.23684210526315788,0.3333333333333333,0.045454545454545456,1.0,1.0,True,0.06360705618140326,0.9949008498583569,9.164502825721705e-05,0.999998927116394,8.31759284227235,0.02,0.505596107055961,0.0009398496240601503,0.03619218206722158,0.23684210526315788,0.3333333333333333,0.045454545454545456,1.0,1.0,True,0.07157604955264969,0.9629629629629629,0.0007738913497276107,0.9999982118606567,70.23745066807764,0.0416,0.5479318734793187,0.004699248120300752,0.040722790011589925,0.3157894736842105,0.4166666666666667,0.13636363636363635,1.0,1.0,True,0.07157604955264969,0.9629629629629629,0.0007738913497276107,0.9999982118606567,70.23745066807764,0.0416,0.5479318734793187,0.004699248120300752,0.040722790011589925,0.3157894736842105,0.4166666666666667,0.13636363636363635,1.0,1.0,True,0.10982721773463253,0.7644982349974786,0.009510717376915636,0.9999945163726807,863.1813016313753,0.3568,0.637956204379562,0.041353383458646614,0.055578969550100096,0.6052631578947368,0.75,0.45454545454545453,1.0,1.0,LogReg,fleet,112043,13814,4.67,A_volume_matched,CTT_Forester,FS-A,2,cross,112043,13814
62883,13793,0.21934386082088958,0.5127824757575475,0.3355340836844981,49115,0.039665574882341466,False,0.051692887696657724,1.0,0.0,0.9999994039535524,0.0,0.009615384615384616,0.4196689386562804,0.0,0.029086310464748657,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.06329297469731023,0.9954389965792474,8.148299042574862e-05,0.999998927116394,7.3952984774030135,0.028846153846153848,0.49659201557935734,0.0007538635506973238,0.036147117715249234,0.23684210526315788,0.3333333333333333,0.045454545454545456,1.0,1.0,True,0.0710505328789966,0.9683794466403162,0.000651863923405989,0.9999982118606567,59.16238781922411,0.05128205128205128,0.5423563777994158,0.003392385978137957,0.040257139846137636,0.3157894736842105,0.4166666666666667,0.13636363636363635,1.0,1.0,True,0.0710505328789966,0.9683794466403162,0.000651863923405989,0.9999982118606567,59.16238781922411,0.05128205128205128,0.5423563777994158,0.003392385978137957,0.040257139846137636,0.3157894736842105,0.4166666666666667,0.13636363636363635,1.0,1.0,True,0.11114333357500181,0.7837423312883436,0.008616826237522917,0.9999946355819702,782.0528139853687,0.39903846153846156,0.6338851022395326,0.04070863173765549,0.055327220992728424,0.5526315789473685,0.75,0.36363636363636365,1.0,1.0,LogReg,fleet,112043,13814,4.28,A_volume_matched,CTT_Forester,FS-A,2,in_f0,112043,13814
125812,27607,0.2194305789590818,0.671166203962791,0.5006659253743264,98229,0.039665574882341466,True,0.1436954395624298,0.9997479838709677,1.018278091746856e-05,0.42851144798521396,0.9241769824747057,0.996,0.5824817518248175,0.062406015037593986,0.06284901485617954,0.47368421052631576,0.5833333333333334,0.36363636363636365,1.0,0.5,True,0.15836563190495165,0.9986295111923252,6.109668550481136e-05,0.40667099486588876,5.545061894848234,0.9968,0.5854014598540146,0.10093984962406015,0.07301654198714572,0.5,0.6666666666666666,0.36363636363636365,1.0,0.5,True,0.18067881334444164,0.9809242871189774,0.0009877297489944504,0.3822393524788552,89.64516730004645,0.9984,0.5912408759124088,0.14417293233082706,0.09261405542092509,0.7631578947368421,0.9166666666666666,0.6363636363636364,1.0,1.0,True,0.17944724164161263,0.9817677368212445,0.0009368158444071076,0.38323302981973567,85.02428238767294,0.9984,0.5912408759124088,0.14135338345864662,0.09161310715414603,0.7631578947368421,0.9166666666666666,0.6363636363636364,1.0,1.0,True,0.22374760024631435,0.8685320584926884,0.009520900157833105,0.35641943543235693,864.10547861385,0.9984,0.5975669099756691,0.21541353383458647,0.13460120113792012,0.868421052631579,0.9166666666666666,0.8181818181818182,1.0,1.0,RandomForest,fleet,112043,13814,125.45,A_volume_matched,CTT_Forester,FS-A,2,cross,112043,13814
62883,13793,0.21934386082088958,0.6652011494282581,0.5013200311214971,49115,0.039665574882341466,False,0.16037120278402087,0.9981949458483754,8.148299042574862e-05,0.40808227827450055,7.3952984774030135,0.9935897435897436,0.5822784810126582,0.09536373916321146,0.07809042048687954,0.42105263157894735,0.5,0.3181818181818182,1.0,0.5,True,0.16747625607192054,0.996548748921484,0.00016296598085149724,0.40054329916182974,14.790596954806027,0.9967948717948718,0.5832521908471275,0.10931021485111195,0.08420276109179049,0.5263157894736842,0.6666666666666666,0.4090909090909091,1.0,0.5,True,0.19111143333575,0.975212726600074,0.0013648400896312896,0.37952109548647583,123.87124949650048,0.9967948717948718,0.5881207400194742,0.14964191481341876,0.10675519022025504,0.7105263157894737,0.8333333333333334,0.6363636363636364,1.0,0.5,True,0.18958892191691437,0.9768397459843108,0.0012629863515991038,0.3805024301234936,114.6271263997467,0.9967948717948718,0.5881207400194742,0.14700339238597815,0.10527979766044894,0.7105263157894737,0.8333333333333334,0.6363636363636364,1.0,0.5,True,0.23852678895091714,0.8416474801739575,0.012609492768384599,0.35417147202584587,1144.4224393781162,0.9967948717948718,0.5910418695228822,0.21824349792687522,0.1561808409737591,0.8421052631578947,0.8333333333333334,0.8181818181818182,1.0,1.0,RandomForest,fleet,112043,13814,113.96,A_volume_matched,CTT_Forester,FS-A,2,in_f0,112043,13814
125812,27607,0.2194305789590818,0.6445634118112148,0.45013583094842147,98229,0.039665574882341466,True,0.13098127286557756,0.9997235277854576,1.018278091746856e-05,0.8828416106024027,0.9241769824747057,0.9936,0.5503649635036496,0.07255639097744361,0.04514803498050785,0.3684210526315789,0.4166666666666667,0.22727272727272727,1.0,1.0,True,0.14224653167674864,0.9944289693593314,0.00022402118018430834,0.7863149429006774,20.331893614443526,0.9936,0.570316301703163,0.10977443609022557,0.04894110209672321,0.5789473684210527,0.5833333333333334,0.5,1.0,1.0,True,0.15532292534502118,0.961866307761328,0.0017310727559696553,0.6717096463784089,157.11008702069998,0.996,0.5805352798053528,0.1394736842105263,0.058371088399536405,0.7894736842105263,0.8333333333333334,0.7272727272727273,1.0,1.0,True,0.15441735791647046,0.9644796380090498,0.001598696604042564,0.6778655914343404,145.0957862485288,0.996,0.5805352798053528,0.13815789473684212,0.05742282162048256,0.7631578947368421,0.8333333333333334,0.6818181818181818,1.0,1.0,True,0.18118593110443004,0.8138626749105109,0.011649101369584034,0.5233937042337014,1057.2584679510635,0.996,0.5941605839416059,0.19736842105263158,0.07828469075966706,0.8157894736842105,0.8333333333333334,0.7727272727272727,1.0,1.0,HistGB,fleet,112043,13814,58.85,A_volume_matched,CTT_Forester,FS-A,2,cross,112043,13814
62883,13793,0.21934386082088958,0.6454460568262776,0.454815738571273,49115,0.039665574882341466,False,0.13325599941999566,0.9983704508419338,6.111224281931147e-05,0.8616724349318755,5.54647385805226,0.9903846153846154,0.5443037974683544,0.08066339992461365,0.047107176730951626,0.3157894736842105,0.4166666666666667,0.18181818181818182,1.0,0.5,True,0.14065105488291163,0.9938524590163934,0.0002444489712772459,0.8002534552858276,22.18589543220904,0.9903846153846154,0.557935735150925,0.10327930644553336,0.05005796185056381,0.5,0.5,0.45454545454545453,1.0,0.5,True,0.15471616037120278,0.9599640125955915,0.001812996536972907,0.6848264973238022,164.54539112221704,0.9919871794871795,0.5715676728334956,0.13305691669807765,0.060596480134893035,0.631578947368421,0.6666666666666666,0.5909090909090909,1.0,0.5,True,0.15391865438990793,0.9628117913832199,0.0016704013037278469,0.6909900347235521,151.60361878676179,0.9919871794871795,0.5705939629990263,0.13192612137203166,0.05985878385498999,0.631578947368421,0.6666666666666666,0.5909090909090909,1.0,0.5,True,0.1848763865728993,0.8255098737455487,0.010979832959869627,0.531150108394717,996.5164698300559,0.9919871794871795,0.5871470301850049,0.19072747832642292,0.08662662029718622,0.8157894736842105,0.8333333333333334,0.7727272727272727,1.0,1.0,HistGB,fleet,112043,13814,49.41,A_volume_matched,CTT_Forester,FS-A,2,in_f0,112043,13814
125812,27607,0.2194305789590818,0.5172030144151969,0.362325255001246,98229,0.039665574882341466,True,0.13829825768826748,0.9958268127282212,0.00016292449467949696,0.7164342403411865,14.786831719595291,0.9936,0.5552311435523114,0.10601503759398496,0.04588557580866084,0.4473684210526316,0.5833333333333334,0.2727272727272727,1.0,1.0,True,0.14155830043105008,0.991123510017753,0.00035639733211139963,0.6681427359580994,32.346194386614705,0.9944,0.5625304136253041,0.11466165413533834,0.04736065746496681,0.47368421052631576,0.5833333333333334,0.3181818181818182,1.0,1.0,True,0.14786104973376318,0.9656967116158032,0.0014765032330329414,0.5671172738075256,134.00566245883235,0.9952,0.5800486618004866,0.13007518796992482,0.050258139289853544,0.6052631578947368,0.75,0.45454545454545453,1.0,1.0,True,0.14728148657949072,0.9678647940966436,0.0013746754238582557,0.5742356777191162,124.76389263408528,0.9952,0.5790754257907542,0.1287593984962406,0.04988936887577705,0.5789473684210527,0.6666666666666666,0.45454545454545453,1.0,1.0,True,0.16061143912775747,0.793628065151244,0.011740746397841251,0.422179251909256,1065.5760607933357,0.9952,0.6053527980535279,0.16334586466165413,0.05673796228005479,0.7368421052631579,0.75,0.6818181818181818,1.0,1.0,XGBoost,fleet,112043,13814,20.52,A_volume_matched,CTT_Forester,FS-A,2,cross,112043,13814
62883,13793,0.21934386082088958,0.5200126785122818,0.3623432604960323,49115,0.039665574882341466,False,0.12673095048212862,0.9994282447112636,2.0370747606437155e-05,0.8051218390464784,1.8488246193507534,0.9903846153846154,0.5004868549172347,0.07500942329438372,0.04394562124565286,0.2631578947368421,0.4166666666666667,0.09090909090909091,1.0,0.5,True,0.13622852171391286,0.9952330508474576,0.00018333672845793442,0.727222740650177,16.63942157415678,0.9903846153846154,0.5335929892891919,0.10441010177157935,0.04594793971967542,0.34210526315789475,0.5,0.18181818181818182,1.0,0.5,True,0.14616109620822157,0.9613733905579399,0.0016500305561214096,0.5744361877441406,149.754794167411,0.9903846153846154,0.563777994157741,0.12589521296645306,0.05111181367899673,0.47368421052631576,0.5833333333333334,0.36363636363636365,1.0,0.5,True,0.1454360907706808,0.9644230769230769,0.0015074353228763495,0.581114649772644,136.81302183195575,0.9903846153846154,0.5628042843232717,0.1236336223143611,0.05079565813046685,0.4473684210526316,0.5833333333333334,0.3181818181818182,1.0,0.5,True,0.1602987022402668,0.7953237410071943,0.011590955388062742,0.42800575494766235,1051.9812084105786,0.9903846153846154,0.5822784810126582,0.16094986807387862,0.05985878385498999,0.6578947368421053,0.6666666666666666,0.5909090909090909,1.0,1.0,XGBoost,fleet,112043,13814,17.16,A_volume_matched,CTT_Forester,FS-A,2,in_f0,112043,13814
125812,27607,0.2194305789590818,0.6326561215997621,0.4470044118454517,98229,0.039665574882341466,True,0.1485130582823197,0.9961127308066083,0.00016292449467949696,0.6239591454059239,14.786831719595291,0.9952,0.5824817518248175,0.1255639097744361,0.05220735433568644,0.5,0.5833333333333334,0.36363636363636365,1.0,1.0,True,0.15079508820226753,0.9937932680830747,0.0002647523038541826,0.5729535524784157,24.02860154434235,0.9952,0.5863746958637469,0.12857142857142856,0.05426193235696976,0.6052631578947368,0.6666666666666666,0.5,1.0,1.0,True,0.1621327924077227,0.9684119428818693,0.00148668601395041,0.4267080576362161,134.92983944130705,0.996,0.5922141119221411,0.14567669172932332,0.06527236329153935,0.7368421052631579,0.8333333333333334,0.6363636363636364,1.0,1.0,True,0.16173434273916035,0.9691773388322118,0.0014459548902805357,0.43041431419022447,131.23313151140823,0.996,0.5922141119221411,0.14511278195488722,0.06485091138973764,0.7368421052631579,0.8333333333333334,0.6363636363636364,1.0,1.0,True,0.18875647480711413,0.8324281150159745,0.01068173718242452,0.28356065699034816,969.4616546159664,0.9984,0.5980535279805352,0.19718045112781954,0.08876830681698451,0.8421052631578947,0.8333333333333334,0.8181818181818182,1.0,1.0,LightGBM,fleet,112043,13814,37.43,A_volume_matched,CTT_Forester,FS-A,2,cross,112043,13814
