n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
9085,864,0.09510181618051734,0.12194232419684004,0.05216107072165145,8224,0.0455447607482506,False,0.0,0.0,0.0,0.9999990463256837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.9999990463256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0003649191095973726,0.9999982118606567,28.84434505676927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0003649191095973726,0.9999983310699463,28.84434505676927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0011574074074074073,0.02127659574468085,0.005595426347159713,0.9999967813491821,442.27995753712884,0.0,0.0,0.0,0.0,0.0047169811320754715,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,LogReg,fleet,8657,433,0.84,A_volume_matched,CIDv2_RenaultClio,FS-A,1,cross,8657,433
4540,431,0.09493392070484581,0.10672402100758954,0.05173415618085328,4112,0.0455447607482506,False,0.0,0.0,0.0,0.9999985694885255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.9999985694885255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0014602092966658554,0.9999977350234985,115.41949900788521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0009734728644439036,0.9999978542327881,76.94633267192347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002320185614849188,0.02,0.01192504258943782,0.9999964237213135,942.5925752310626,0.0,0.0,0.0,0.0,0.009433962264150943,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,LogReg,fleet,8657,433,0.85,A_volume_matched,CIDv2_RenaultClio,FS-A,1,in_f0,8657,433
9085,864,0.09510181618051734,0.8805881054390967,0.8152873822244264,8224,0.0455447607482506,False,0.7233796296296297,1.0,0.0,0.3520143255945773,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.35201432559457724,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7303240740740741,1.0,0.0,0.3389928836075823,0.0,0.0,0.9984025559105432,0.0,0.3333333333333333,0.02358490566037736,0.5,0.0,1.0,0.0,1.0,1.0,True,0.7303240740740741,1.0,0.0,0.33931529873408023,0.0,0.0,0.9984025559105432,0.0,0.3333333333333333,0.02358490566037736,0.5,0.0,1.0,0.0,1.0,1.0,True,0.7349537037037037,0.9769230769230769,0.001824595547986863,0.32863234512696077,144.22172528384638,0.0,0.9984025559105432,0.0,0.3333333333333333,0.04245283018867924,0.5,0.0,1.0,0.0,1.0,1.0,RandomForest,fleet,8657,433,8.99,A_volume_matched,CIDv2_RenaultClio,FS-A,1,cross,8657,433
4540,431,0.09493392070484581,0.8897242711517188,0.8296704014944124,4112,0.0455447607482506,False,0.740139211136891,0.9937694704049844,0.0004867364322219518,0.33589637126540683,38.473166335961736,0.0,1.0,0.0,0.0,0.05660377358490566,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,False,0.740139211136891,0.9937694704049844,0.0004867364322219518,0.33589637126540683,38.473166335961736,0.0,1.0,0.0,0.0,0.05660377358490566,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7424593967517401,0.9937888198757764,0.0004867364322219518,0.33527764417720635,38.473166335961736,0.0,1.0,0.0,0.0,0.0660377358490566,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7424593967517401,0.9937888198757764,0.0004867364322219518,0.3353076675067269,38.473166335961736,0.0,1.0,0.0,0.0,0.0660377358490566,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7587006960556845,0.8384615384615385,0.015332197614991482,0.3192254832676685,1211.9047395827947,0.0,1.0,0.0,0.0,0.1320754716981132,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,RandomForest,fleet,8657,433,7.55,A_volume_matched,CIDv2_RenaultClio,FS-A,1,in_f0,8657,433
9085,864,0.09510181618051734,0.8528383442133289,0.7979618502592639,8224,0.0455447607482506,False,0.7233796296296297,1.0,0.0,0.9831564539488457,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.9831564539488455,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.9741090189371424,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.9754626448071056,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7245370370370371,0.9873817034700315,0.0009731176255929935,0.9589790578211828,76.91825348471806,0.0,0.9984025559105432,0.07692307692307693,0.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,HistGB,fleet,8657,433,56.29,A_volume_matched,CIDv2_RenaultClio,FS-A,1,cross,8657,433
4540,431,0.09493392070484581,0.8522461305300627,0.7966028033564553,4112,0.0455447607482506,False,0.7262180974477959,0.9750778816199377,0.0019469457288878072,0.9587033328281902,153.89266534384694,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.7262180974477959,0.9750778816199377,0.0019469457288878072,0.9587033328281902,153.89266534384694,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7262180974477959,0.9152046783625731,0.007057678267218302,0.9504292429912425,557.8609118714453,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7262180974477959,0.9205882352941176,0.006570941834996349,0.9514921513445597,519.3877455354834,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.728538283062645,0.8134715025906736,0.017522511559990267,0.9330267587620124,1385.0339880946228,0.2,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,HistGB,fleet,8657,433,21.88,A_volume_matched,CIDv2_RenaultClio,FS-A,1,in_f0,8657,433
9085,864,0.09510181618051734,0.836394599197178,0.7778021643358641,8224,0.0455447607482506,False,0.7233796296296297,1.0,0.0,0.8867449164390565,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.8867449164390564,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9984025559105432,0.0001216397031991242,0.8543819189071655,9.614781685589758,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9984025559105432,0.0001216397031991242,0.856208086013794,9.614781685589758,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7256944444444444,0.9330357142857143,0.005473786643960588,0.7735078930854797,432.665175851539,0.0,0.9984025559105432,0.0,0.0,0.009433962264150943,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,XGBoost,fleet,8657,433,4.05,A_volume_matched,CIDv2_RenaultClio,FS-A,1,cross,8657,433
4540,431,0.09493392070484581,0.8398591965235048,0.7825291498683646,4112,0.0455447607482506,False,0.7262180974477959,0.978125,0.0017035775127768314,0.8483048081398011,134.6560821758661,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.7262180974477959,0.978125,0.0017035775127768314,0.8483048081398011,134.6560821758661,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7308584686774942,0.963302752293578,0.0029204185933317107,0.8185529708862305,230.83899801577041,0.0,1.0,0.0,0.0,0.018867924528301886,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7262180974477959,0.9750778816199377,0.0019469457288878072,0.8304740786552429,153.89266534384694,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7331786542923434,0.7802469135802469,0.021659771233876857,0.7158133387565613,1712.0559019502973,0.0,1.0,0.16666666666666666,0.0,0.018867924528301886,0.5,0.0,1.0,0.5,0.0,1.0,XGBoost,fleet,8657,433,4.07,A_volume_matched,CIDv2_RenaultClio,FS-A,1,in_f0,8657,433
9085,864,0.09510181618051734,0.8290359603004049,0.7691608353315131,8224,0.0455447607482506,False,0.7233796296296297,1.0,0.0,0.5164220259671574,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.5164220259671572,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9984025559105432,0.0001216397031991242,0.45418762503633425,9.614781685589758,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.4595386523815268,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9356287425149701,0.00523050723756234,0.3573283906511766,413.4356124803595,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,LightGBM,fleet,8657,433,10.53,A_volume_matched,CIDv2_RenaultClio,FS-A,1,cross,8657,433
4540,431,0.09493392070484581,0.8367496170197388,0.7742583528708766,4112,0.0455447607482506,False,0.7262180974477959,0.978125,0.0017035775127768314,0.42504596004506323,134.6560821758661,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.7262180974477959,0.978125,0.0017035775127768314,0.42504596004506323,134.6560821758661,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7262180974477959,0.963076923076923,0.0029204185933317107,0.3956507142292152,230.83899801577041,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7262180974477959,0.963076923076923,0.0029204185933317107,0.3964537427659404,230.83899801577041,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7262180974477959,0.8694444444444445,0.011438306157215868,0.31954727839456526,904.119408895101,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,LightGBM,fleet,8657,433,10.67,A_volume_matched,CIDv2_RenaultClio,FS-A,1,in_f0,8657,433
