n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
5994,1058,0.17650984317650983,0.9249744556408992,0.9002332248223079,4940,0.05043064462733162,False,0.6020793950850661,1.0,0.0,2.740794843703043e-05,0.0,0.0,0.9968102073365231,0.0,0.033707865168539325,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.6020793950850661,1.0,0.0,2.740794843703043e-05,0.0,0.0,0.9968102073365231,0.0,0.033707865168539325,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6096408317580341,0.9938366718027735,0.0008103727714748784,1.3929163287684787e-05,57.848595806535975,0.0,0.9968102073365231,0.0,0.056179775280898875,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6096408317580341,0.9938366718027735,0.0008103727714748784,1.4445708984567318e-05,57.848595806535975,0.0,0.9968102073365231,0.0,0.056179775280898875,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7381852551984878,0.9364508393285371,0.01073743922204214,1.2110061788916937e-06,766.4938944366017,0.0,0.9968102073365231,0.0,0.43820224719101125,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LogReg,fleet,5470,530,0.49,A_volume_matched,CIDv2_Prototype,FS-A,1,cross,5470,530
2994,528,0.17635270541082165,0.9286877288702106,0.9103750987581923,2470,0.05043064462733162,False,0.6136363636363636,1.0,0.0,2.5089651899179447e-05,0.0,0.0,0.9968051118210862,0.0,0.06741573033707865,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.6136363636363636,1.0,0.0,2.5089651899179447e-05,0.0,0.0,0.9968051118210862,0.0,0.06741573033707865,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.615530303030303,0.9969325153374233,0.00040551500405515005,1.850504668254871e-05,28.947756376831062,0.0,0.9968051118210862,0.0,0.07303370786516854,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6136363636363636,1.0,0.0,2.1762987671536393e-05,0.0,0.0,0.9968051118210862,0.0,0.06741573033707865,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7840909090909091,0.9282511210762332,0.012976480129764802,1.1484268043204793e-06,926.328204058594,0.0,0.9968051118210862,0.0,0.5730337078651685,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LogReg,fleet,5470,530,0.36,A_volume_matched,CIDv2_Prototype,FS-A,1,in_f0,5470,530
5994,1058,0.17650984317650983,0.9483389273054262,0.9394608269426487,4940,0.05043064462733162,False,0.8922495274102079,1.0,0.0,0.30483459667343993,0.0,0.0,0.9968102073365231,0.0,0.8960674157303371,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8922495274102079,1.0,0.0,0.30483459667343993,0.0,0.0,0.9968102073365231,0.0,0.8960674157303371,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9054820415879017,0.9948078920041536,0.001012965964343598,0.28120978639615846,72.31074475816997,0.0,0.9984051036682615,0.0,0.9325842696629213,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9045368620037807,0.9989561586638831,0.0002025931928687196,0.28668671413169194,14.462148951633994,0.0,0.9984051036682615,0.0,0.9297752808988764,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9102079395085066,0.9525222551928784,0.009724473257698542,0.26555201602255823,694.183149678432,0.0,0.9984051036682615,0.0,0.9466292134831461,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,RandomForest,fleet,5470,530,6.28,A_volume_matched,CIDv2_Prototype,FS-A,1,cross,5470,530
2994,528,0.17635270541082165,0.9532386670844699,0.9428950919608613,2470,0.05043064462733162,False,0.9128787878787878,0.9979296066252588,0.00040551500405515005,0.2846864901415736,28.947756376831062,0.0,1.0,0.0,0.949438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.9128787878787878,0.9979296066252588,0.00040551500405515005,0.2846864901415736,28.947756376831062,0.0,1.0,0.0,0.949438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9128787878787878,0.9979296066252588,0.00040551500405515005,0.2842967087846572,28.947756376831062,0.0,1.0,0.0,0.949438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9128787878787878,0.9979296066252588,0.00040551500405515005,0.2844120332569011,28.947756376831062,0.0,1.0,0.0,0.949438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9166666666666666,0.9325626204238922,0.014193025141930252,0.26323582859112454,1013.1714731890872,0.0,1.0,0.0,0.9606741573033708,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,RandomForest,fleet,5470,530,5.23,A_volume_matched,CIDv2_Prototype,FS-A,1,in_f0,5470,530
5994,1058,0.17650984317650983,0.8674328187185385,0.8321588736811584,4940,0.05043064462733162,False,0.6824196597353497,0.9972375690607734,0.0004051863857374392,0.2615605917628043,28.924297903267988,0.0,0.9968102073365231,0.0,0.27247191011235955,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.6824196597353497,0.9972375690607734,0.0004051863857374392,0.2615605917628043,28.924297903267988,0.0,0.9968102073365231,0.0,0.27247191011235955,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6918714555765595,0.991869918699187,0.0012155591572123178,0.2433128409048258,86.772893709804,0.0,0.9968102073365231,0.0,0.300561797752809,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6824196597353497,0.9972375690607734,0.0004051863857374392,0.2615605917628042,28.924297903267988,0.0,0.9968102073365231,0.0,0.27247191011235955,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.72117202268431,0.9782051282051282,0.0034440842787682334,0.1916134513537685,245.85653217777795,0.0,0.9968102073365231,0.0,0.38764044943820225,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,HistGB,fleet,5470,530,67.93,A_volume_matched,CIDv2_Prototype,FS-A,1,cross,5470,530
2994,528,0.17635270541082165,0.9061735819263191,0.8677531413057974,2470,0.05043064462733162,False,0.7272727272727273,0.9974025974025974,0.00040551500405515005,0.26223049035206014,28.947756376831062,0.0,0.9968051118210862,0.0,0.4044943820224719,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7272727272727273,0.9974025974025974,0.00040551500405515005,0.26223049035206014,28.947756376831062,0.0,0.9968051118210862,0.0,0.4044943820224719,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7310606060606061,0.9897435897435898,0.0016220600162206002,0.23797807731773243,115.79102550732425,0.0,0.9968051118210862,0.0,0.4157303370786517,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7310606060606061,0.9897435897435898,0.0016220600162206002,0.2433128409048258,115.79102550732425,0.0,0.9968051118210862,0.0,0.4157303370786517,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7689393939393939,0.9333333333333333,0.011759935117599351,0.17637512273163578,839.4849349281008,0.0,0.9968051118210862,0.0,0.5280898876404494,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,HistGB,fleet,5470,530,21.73,A_volume_matched,CIDv2_Prototype,FS-A,1,in_f0,5470,530
5994,1058,0.17650984317650983,0.8919397015254618,0.8556543362935383,4940,0.05043064462733162,False,0.7429111531190926,0.9987293519695044,0.0002025931928687196,0.2109838277101517,14.462148951633994,0.0,0.9968102073365231,0.0,0.45224719101123595,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7429111531190926,0.9987293519695044,0.0002025931928687196,0.2109838277101517,14.462148951633994,0.0,0.9968102073365231,0.0,0.45224719101123595,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7495274102079396,0.9949811794228356,0.0008103727714748784,0.19186685979366302,57.848595806535975,0.0,0.9968102073365231,0.0,0.47191011235955055,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7438563327032136,0.9949431099873578,0.0008103727714748784,0.20535191893577576,57.848595806535975,0.0,0.9968102073365231,0.0,0.4550561797752809,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7712665406427222,0.9645390070921985,0.006077795786061589,0.13108772039413452,433.86446854901993,0.0,0.9968102073365231,0.0,0.5365168539325843,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,XGBoost,fleet,5470,530,4.11,A_volume_matched,CIDv2_Prototype,FS-A,1,cross,5470,530
2994,528,0.17635270541082165,0.9251755695642558,0.8851574302112313,2470,0.05043064462733162,False,0.7765151515151515,0.9975669099756691,0.00040551500405515005,0.20535191893577578,28.947756376831062,0.0,0.9968051118210862,0.0,0.550561797752809,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7765151515151515,0.9975669099756691,0.00040551500405515005,0.20535191893577578,28.947756376831062,0.0,0.9968051118210862,0.0,0.550561797752809,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7954545454545454,0.9813084112149533,0.0032441200324412004,0.16019095480442047,231.5820510146485,0.0,0.9968051118210862,0.0,0.6067415730337079,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7878787878787878,0.9881235154394299,0.00202757502027575,0.17691630125045776,144.7387818841553,0.0,0.9968051118210862,0.0,0.5842696629213483,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8068181818181818,0.9321663019693655,0.012570965125709651,0.12398026883602142,897.3804476817629,0.0,0.9968051118210862,0.0,0.6404494382022472,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,XGBoost,fleet,5470,530,5.54,A_volume_matched,CIDv2_Prototype,FS-A,1,in_f0,5470,530
5994,1058,0.17650984317650983,0.8872999727322585,0.8689851282495009,4940,0.05043064462733162,False,0.774102079395085,1.0,0.0,0.1516279574227724,0.0,0.0,0.9968102073365231,0.0,0.5449438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.774102079395085,1.0,0.0,0.1516279574227724,0.0,0.0,0.9968102073365231,0.0,0.5449438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7854442344045368,0.9975990396158463,0.0004051863857374392,0.13017978366911176,28.924297903267988,0.0,0.9968102073365231,0.0,0.5786516853932584,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.782608695652174,0.9987937273823885,0.0002025931928687196,0.13442505765746424,14.462148951633994,0.0,0.9968102073365231,0.0,0.5702247191011236,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7920604914933838,0.9643268124280783,0.006280388978930308,0.11450823363398345,448.3266175006539,0.0,0.9968102073365231,0.0,0.598314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LightGBM,fleet,5470,530,13.25,A_volume_matched,CIDv2_Prototype,FS-A,1,cross,5470,530
2994,528,0.17635270541082165,0.9202894209737276,0.8973817632697765,2470,0.05043064462733162,False,0.803030303030303,1.0,0.0,0.13814512455240638,0.0,0.0,0.9968051118210862,0.0,0.6292134831460674,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.803030303030303,1.0,0.0,0.13814512455240638,0.0,0.0,0.9968051118210862,0.0,0.6292134831460674,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8068181818181818,0.9976580796252927,0.00040551500405515005,0.1291377517927689,28.947756376831062,0.0,0.9968051118210862,0.0,0.6404494382022472,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8068181818181818,0.9976580796252927,0.00040551500405515005,0.1298514007381574,28.947756376831062,0.0,0.9968051118210862,0.0,0.6404494382022472,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8162878787878788,0.9431072210065645,0.010543390105433901,0.11196658617865715,752.6416657976077,0.0,0.9968051118210862,0.0,0.6685393258426966,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LightGBM,fleet,5470,530,9.87,A_volume_matched,CIDv2_Prototype,FS-A,1,in_f0,5470,530
5994,1058,0.17650984317650983,0.9030587742384182,0.8452630247969638,4940,0.05043064462733162,False,0.5907372400756143,1.0,0.0,0.0016539114294573667,0.0,0.0,0.9968102073365231,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.5907372400756143,1.0,0.0,0.0016539114294573667,0.0,0.0,0.9968102073365231,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5916824196597353,0.9889415481832543,0.0014181523500810373,0.0007034232257865369,101.23504266143796,0.0,0.9968102073365231,0.0,0.0028089887640449437,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.5907372400756143,0.9904912836767037,0.0012155591572123178,0.0008023293921723962,86.772893709804,0.0,0.9968102073365231,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6739130434782609,0.9344692005242464,0.01012965964343598,5.5324551794910803e-05,723.1074475816997,0.0,0.9968102073365231,0.0,0.24719101123595505,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LogReg,fleet,5470,530,0.33,A_volume_matched,CIDv2_Prototype,FS-A,2,cross,5470,530
2994,528,0.17635270541082165,0.9130070473592373,0.8620231898899173,2470,0.05043064462733162,False,0.5909090909090909,1.0,0.0,0.0010956351179629566,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.5909090909090909,1.0,0.0,0.0010956351179629566,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5909090909090909,1.0,0.0,0.0009166289237327874,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5909090909090909,1.0,0.0,0.0009382420685142279,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.696969696969697,0.9363867684478372,0.01013787510137875,6.118264718679711e-05,723.6939094207764,0.0,0.9968051118210862,0.0,0.3146067415730337,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LogReg,fleet,5470,530,0.26,A_volume_matched,CIDv2_Prototype,FS-A,2,in_f0,5470,530
5994,1058,0.17650984317650983,0.9441421078270673,0.9328076923825812,4940,0.05043064462733162,False,0.8440453686200378,1.0,0.0,0.35072599786960545,0.0,0.0,0.9968102073365231,0.0,0.7528089887640449,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8440453686200378,1.0,0.0,0.35072599786960545,0.0,0.0,0.9968102073365231,0.0,0.7528089887640449,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8497164461247637,0.9922737306843267,0.0014181523500810373,0.337389698579566,101.23504266143796,0.0,0.9968102073365231,0.0,0.7696629213483146,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8497164461247637,0.9955703211517165,0.0008103727714748784,0.33792930289032036,57.848595806535975,0.0,0.9968102073365231,0.0,0.7696629213483146,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8780718336483931,0.9489274770173647,0.01012965964343598,0.3202109417242355,723.1074475816997,0.0,0.9984051036682615,0.0,0.851123595505618,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,RandomForest,fleet,5470,530,5.57,A_volume_matched,CIDv2_Prototype,FS-A,2,cross,5470,530
2994,528,0.17635270541082165,0.9554832079923321,0.9416387779653859,2470,0.05043064462733162,False,0.8731060606060606,0.9956803455723542,0.0008110300081103001,0.3390353111762504,57.895512753662125,0.0,0.9968051118210862,0.0,0.8370786516853933,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8731060606060606,0.9956803455723542,0.0008110300081103001,0.3390353111762504,57.895512753662125,0.0,0.9968051118210862,0.0,0.8370786516853933,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8731060606060606,0.9935344827586207,0.0012165450121654502,0.3376584304581878,86.84326913049318,0.0,0.9968051118210862,0.0,0.8370786516853933,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8731060606060606,0.9956803455723542,0.0008110300081103001,0.3383845692752418,57.895512753662125,0.0,0.9968051118210862,0.0,0.8370786516853933,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9015151515151515,0.9136276391554703,0.01824817518248175,0.3182687914759327,1302.6490369573976,0.0,1.0,0.0,0.9157303370786517,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,RandomForest,fleet,5470,530,5.71,A_volume_matched,CIDv2_Prototype,FS-A,2,in_f0,5470,530
5994,1058,0.17650984317650983,0.8932735996176389,0.8495120621433914,4940,0.05043064462733162,False,0.7060491493383743,0.9946737683089214,0.0008103727714748784,0.38263072113455965,57.848595806535975,0.0,0.9968102073365231,0.0,0.34269662921348315,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7060491493383743,0.9946737683089214,0.0008103727714748784,0.38263072113455965,57.848595806535975,0.0,0.9968102073365231,0.0,0.34269662921348315,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7098298676748582,0.9920739762219286,0.0012155591572123178,0.3752920946336661,86.772893709804,0.0,0.9968102073365231,0.0,0.3539325842696629,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7060491493383743,0.9946737683089214,0.0008103727714748784,0.3826307211345596,57.848595806535975,0.0,0.9968102073365231,0.0,0.34269662921348315,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7277882797731569,0.9625,0.006077795786061589,0.326388811949609,433.86446854901993,0.0,0.9968102073365231,0.0,0.40730337078651685,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,HistGB,fleet,5470,530,12.78,A_volume_matched,CIDv2_Prototype,FS-A,2,cross,5470,530
2994,528,0.17635270541082165,0.9157749944702499,0.8841813519645513,2470,0.05043064462733162,False,0.7556818181818182,1.0,0.0,0.44139668238006635,0.0,0.0,0.9968051118210862,0.0,0.4887640449438202,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7556818181818182,1.0,0.0,0.44139668238006635,0.0,0.0,0.9968051118210862,0.0,0.4887640449438202,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7670454545454546,0.9926470588235294,0.0012165450121654502,0.3793198828536166,86.84326913049318,0.0,0.9968051118210862,0.0,0.5224719101123596,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.759469696969697,1.0,0.0,0.4245260641287853,0.0,0.0,0.9968051118210862,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7859848484848485,0.9453302961275627,0.009732360097323601,0.31513986363913243,694.7461530439455,0.0,0.9968051118210862,0.0,0.5786516853932584,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,HistGB,fleet,5470,530,11.43,A_volume_matched,CIDv2_Prototype,FS-A,2,in_f0,5470,530
5994,1058,0.17650984317650983,0.9172048726535189,0.8912198762825311,4940,0.05043064462733162,False,0.7589792060491494,0.9987562189054726,0.0002025931928687196,0.35112702846527105,14.462148951633994,0.0,0.9968102073365231,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7589792060491494,0.9987562189054726,0.0002025931928687196,0.35112702846527105,14.462148951633994,0.0,0.9968102073365231,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7844990548204159,0.9880952380952381,0.002025931928687196,0.256602019071579,144.62148951633995,0.0,0.9968102073365231,0.0,0.5758426966292135,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.775047258979206,0.9951456310679612,0.0008103727714748784,0.28332048654556274,57.848595806535975,0.0,0.9968102073365231,0.0,0.547752808988764,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8081285444234405,0.9606741573033708,0.007090761750405186,0.1859000325202942,506.1752133071898,0.0,0.9968102073365231,0.0,0.6460674157303371,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,XGBoost,fleet,5470,530,3.76,A_volume_matched,CIDv2_Prototype,FS-A,2,cross,5470,530
2994,528,0.17635270541082165,0.9352066897687337,0.9207884762500076,2470,0.05043064462733162,False,0.8125,0.9976744186046511,0.00040551500405515005,0.33401051163673406,28.947756376831062,0.0,0.9968051118210862,0.0,0.6573033707865169,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8125,0.9976744186046511,0.00040551500405515005,0.33401051163673406,28.947756376831062,0.0,0.9968051118210862,0.0,0.6573033707865169,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.821969696969697,0.9977011494252873,0.00040551500405515005,0.28419890999794006,28.947756376831062,0.0,0.9968051118210862,0.0,0.6853932584269663,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8143939393939394,0.9976798143851509,0.00040551500405515005,0.330549955368042,28.947756376831062,0.0,0.9968051118210862,0.0,0.6629213483146067,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8674242424242424,0.9308943089430894,0.013787510137875101,0.16599580645561218,984.2237168122562,0.0,0.9968051118210862,0.0,0.8202247191011236,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,XGBoost,fleet,5470,530,4.92,A_volume_matched,CIDv2_Prototype,FS-A,2,in_f0,5470,530
5994,1058,0.17650984317650983,0.9006134858897097,0.8636576987972209,4940,0.05043064462733162,False,0.7353497164461248,0.9961587708066582,0.0006077795786061589,0.31441694185070224,43.386446854902,0.0,0.9968102073365231,0.0,0.4297752808988764,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7353497164461248,0.9961587708066582,0.0006077795786061589,0.31441694185070224,43.386446854902,0.0,0.9968102073365231,0.0,0.4297752808988764,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7495274102079396,0.9924906132665833,0.0012155591572123178,0.27935799235360204,86.772893709804,0.0,0.9968102073365231,0.0,0.47191011235955055,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7476370510396976,0.9924717691342535,0.0012155591572123178,0.2841077743390463,86.772893709804,0.0,0.9968102073365231,0.0,0.46629213483146065,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.779773156899811,0.9515570934256056,0.008508914100486223,0.20204917836476002,607.4102559686278,0.0,0.9968102073365231,0.0,0.5617977528089888,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LightGBM,fleet,5470,530,7.8,A_volume_matched,CIDv2_Prototype,FS-A,2,cross,5470,530
2994,528,0.17635270541082165,0.9194534302882842,0.8957053564513319,2470,0.05043064462733162,False,0.7859848484848485,0.9975961538461539,0.00040551500405515005,0.3334852158048176,28.947756376831062,0.0,0.9968051118210862,0.0,0.5786516853932584,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7859848484848485,0.9975961538461539,0.00040551500405515005,0.3334852158048176,28.947756376831062,0.0,0.9968051118210862,0.0,0.5786516853932584,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7916666666666666,0.9976133651551312,0.00040551500405515005,0.3066614361015558,28.947756376831062,0.0,0.9968051118210862,0.0,0.5955056179775281,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7897727272727273,0.9976076555023924,0.00040551500405515005,0.3200964177485638,28.947756376831062,0.0,0.9968051118210862,0.0,0.5898876404494382,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8295454545454546,0.9087136929460581,0.017842660178426603,0.1933665972266097,1273.701280580567,0.0,0.9968051118210862,0.0,0.7078651685393258,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,LightGBM,fleet,5470,530,8.48,A_volume_matched,CIDv2_Prototype,FS-A,2,in_f0,5470,530
5994,1058,0.17650984317650983,0.5799811308759686,0.20432463288112454,4940,0.05043064462733162,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogReg,fleet,5470,530,0.09,A_volume_matched,CIDv2_Prototype,FS-B,0,cross,5470,530
