n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[spoofing]@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[spoofing]@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[spoofing]@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed
98401,12610,0.12814910417577058,0.9992459645788577,0.9961563885054108,85805,0.04424300176620483,True,0.7518636003172086,1.0,0.0,0.9971364032159264,0.0,0.9993337774816788,1.0,0.796014859844647,0.43745819397993313,1.0,1.0,1.0,1.0,1.0,True,0.8858842188739096,0.9996420581655481,4.662493734774044e-05,0.8566333244954254,3.7938152419865463,0.9996668887408394,1.0,0.9841269841269841,0.6898550724637681,1.0,1.0,1.0,1.0,1.0,True,0.9578905630452023,0.991300779647107,0.0012355608397151216,0.4701290795728806,100.53610391264347,1.0,1.0,0.9949341438703141,0.8849498327759198,1.0,1.0,1.0,1.0,1.0,True,0.9545598731165742,0.9929879557828741,0.0009907799186394844,0.500523889486081,80.61857389221412,1.0,1.0,0.994596420128335,0.8758082497212932,1.0,1.0,1.0,1.0,1.0,True,0.9861221252973831,0.9167649660867001,0.01315988856639974,0.1972620030994654,1070.8043520507028,1.0,1.0,0.9986491050320837,0.9618729096989966,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,150000,75000,92.3,C_feature_ablation,CTT_Impala,FS-B,0
98401,12610,0.12814910417577058,0.8612017918691821,0.7766088107812074,85805,0.04424300176620483,True,0.30951625693893736,0.9237869822485207,0.0037533074564931055,119.24101044669672,305.402126979917,0.1022651565622918,1.0,0.1337386018237082,0.231438127090301,0.25,0.25,0.14285714285714285,0.25,1.0,True,0.30951625693893736,0.922695035460993,0.003811588628177781,81.57420412367645,310.14439603240015,0.1022651565622918,1.0,0.1337386018237082,0.231438127090301,0.25,0.25,0.14285714285714285,0.25,1.0,True,0.6828707375099128,0.954868041694389,0.00474408737513259,8.267907342741067,386.02070087213116,0.9986675549633578,1.0,0.7254305977710233,0.2905239687848383,0.7142857142857143,1.0,0.7142857142857143,0.5,1.0,True,0.6828707375099128,0.9564589581250694,0.004569243860078563,8.67487800142868,371.79389371468153,0.9986675549633578,1.0,0.7254305977710233,0.2905239687848383,0.7142857142857143,1.0,0.7142857142857143,0.5,1.0,True,0.7180015860428232,0.879456046624575,0.014465386812136471,4.99617798290657,1177.0311788263261,0.9996668887408394,1.0,0.7730496453900709,0.35719063545150503,0.9642857142857143,1.0,0.9285714285714286,1.0,1.0,Rule:Combined,fleet,150000,75000,0.31,C_feature_ablation,CTT_Impala,FS-B,0
98401,12610,0.12814910417577058,0.4653641619748475,0.11663941922001048,85805,0.04424300176620483,True,0.0,0.0,0.00374165122215617,119.24101044669672,304.4536731694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0037999323938408456,76.04562489909327,309.1959422219035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0003965107057890563,0.012165450121654502,0.004732431140795654,8.266081199702564,385.0722470616344,0.0006662225183211193,0.00046253469010175765,0.0006754474839581223,0.0,0.17857142857142858,0.5,0.14285714285714285,0.0,0.5,True,0.0003965107057890563,0.012626262626262626,0.004557587625741628,8.655721852720761,370.8454399041849,0.0006662225183211193,0.00046253469010175765,0.0006754474839581223,0.0,0.17857142857142858,0.5,0.14285714285714285,0.0,0.5,True,0.006106264869151467,0.05670103092783505,0.014931636185613875,4.8622377536146475,1214.9693312461914,0.007661558960692871,0.009250693802035153,0.0060790273556231,0.0035674470457079154,0.7857142857142857,1.0,0.7142857142857143,0.875,0.5,Rule:Staleness,fleet,150000,75000,0.22,C_feature_ablation,CTT_Impala,FS-B,0
98401,12610,0.12814910417577058,0.6034971781144061,0.3463276715138383,85805,0.04424300176620483,True,0.06605868358445678,0.9893111638954869,0.00010490610903241599,0.9613994359970093,8.53608429446973,0.22451698867421718,0.04856614246068455,0.002026342451874367,0.010702341137123745,0.32142857142857145,0.75,0.21428571428571427,0.25,0.5,True,0.09270420301348137,0.9823529411764705,0.0002447809210756373,0.9389399886131287,19.917530020429368,0.31245836109260494,0.06706753006475485,0.0060790273556231,0.01516164994425864,0.42857142857142855,1.0,0.35714285714285715,0.25,0.5,True,0.1301348136399683,0.9276427360090447,0.0014919979951276941,0.8935745358467102,121.40208774356948,0.4170552964690207,0.10407030527289547,0.019587977034785545,0.02363433667781494,0.5,1.0,0.42857142857142855,0.375,0.5,True,0.12775574940523393,0.9366279069767441,0.001270529542725927,0.8970047235488892,103.38146534413337,0.4100599600266489,0.10175763182238667,0.018574805808848363,0.023411371237458192,0.5,1.0,0.42857142857142855,0.375,0.5,True,0.17842981760507534,0.7037847982483578,0.01103845391707755,0.8085343241691589,898.1857585403149,0.5223184543637575,0.16512488436632747,0.05133400878081729,0.038573021181716835,0.5357142857142857,1.0,0.5,0.375,0.5,LogReg,fleet,150000,75000,3.5,C_feature_ablation,CTT_Impala,FS-A-rank,0
98401,12610,0.12814910417577058,0.7698089517309975,0.6140458437991856,85805,0.04424300176620483,True,0.29841395717684377,0.9989381470666313,4.662493734774044e-05,0.6029725067251519,3.7938152419865463,0.9973351099267155,0.2335800185013876,0.06619385342789598,0.01516164994425864,0.4642857142857143,1.0,0.35714285714285715,0.25,1.0,True,0.34028548770816813,0.9972112479665349,0.0001398748120432213,0.5680126887574537,11.381445725959637,0.9976682211858761,0.3635522664199815,0.12495778453225262,0.03121516164994426,0.5714285714285714,1.0,0.5,0.375,1.0,True,0.39119746233148295,0.9772187004754358,0.0013404669487475376,0.528938615648117,109.0721882071132,0.9980013324450366,0.5138760407030527,0.20263424518743667,0.0503901895206243,0.75,1.0,0.7142857142857143,0.625,1.0,True,0.3843774781919112,0.9827656123276561,0.0009907799186394844,0.533785114586193,80.61857389221412,0.9976682211858761,0.4967622571692877,0.18980074299223235,0.048160535117056855,0.75,1.0,0.7142857142857143,0.625,1.0,True,0.4499603489294211,0.8669213139801375,0.01015258010747048,0.4848345783620711,826.1032689425704,0.9983344437041972,0.6318223866790009,0.32185072610604526,0.07982162764771461,0.8928571428571429,1.0,0.9285714285714286,0.75,1.0,RandomForest,fleet,150000,75000,171.51,C_feature_ablation,CTT_Impala,FS-A-rank,0
98401,12610,0.12814910417577058,0.7918565086864227,0.6127826312979795,85805,0.04424300176620483,True,0.250832672482157,1.0,0.0,0.9901007470265126,0.0,0.9950033311125916,0.0027752081406105457,0.05606214116852415,0.0008918617614269788,0.4642857142857143,1.0,0.35714285714285715,0.375,0.5,True,0.2670896114195083,0.9979259259259259,8.159364035854577e-05,0.9772997695614679,6.639176673476457,0.9966688874083944,0.018963922294172063,0.1094224924012158,0.002452619843924192,0.5714285714285714,1.0,0.5,0.5,0.5,True,0.3183187946074544,0.9742718446601941,0.0012355608397151216,0.9219789779042042,100.53610391264347,0.997001998667555,0.08140610545790934,0.26882809861533263,0.01092530657748049,0.6785714285714286,1.0,0.5,0.875,0.5,True,0.3090404440919905,0.9806240563663815,0.0008975300439440035,0.9340779850005724,73.03094340824101,0.997001998667555,0.06614246068455135,0.24282337048294494,0.009364548494983277,0.6428571428571429,1.0,0.5,0.75,0.5,True,0.40174464710547186,0.8580623306233063,0.009767924374351622,0.7238631795885687,794.8042931961813,0.9980013324450366,0.290009250693802,0.40256670043904086,0.05596432552954292,0.9642857142857143,1.0,0.9285714285714286,1.0,1.0,HistGB,fleet,150000,75000,80.24,C_feature_ablation,CTT_Impala,FS-A-rank,0
98401,12610,0.12814910417577058,0.7478195077129469,0.4944467471161744,85805,0.04424300176620483,True,0.16732751784298175,0.9995262908574135,1.165623433693511e-05,0.9982773065567017,0.9484538104966366,0.6932045303131246,0.010175763182238668,0.0,0.001560758082497213,0.25,1.0,0.0,0.25,0.5,True,0.20293417922283902,0.9953325554259043,0.0001398748120432213,0.9968210458755493,11.381445725959637,0.8277814790139907,0.028677150786308975,0.0013508949679162446,0.0017837235228539577,0.32142857142857145,1.0,0.14285714285714285,0.25,0.5,True,0.24314036478984932,0.9690265486725663,0.0011423109650196407,0.9928615689277649,92.94847342867038,0.9477015323117921,0.07724329324699353,0.008105369807497468,0.006688963210702341,0.5,1.0,0.21428571428571427,0.75,0.5,True,0.2386201427438541,0.9744170984455959,0.0009208425126178737,0.9936043620109558,74.92785102923429,0.9380413057961359,0.06706753006475485,0.007429922323539345,0.005797101449275362,0.5,1.0,0.21428571428571427,0.75,0.5,True,0.2854877081681205,0.8128245653646421,0.009663018265319206,0.9763414859771729,786.2682089017118,0.9896735509660226,0.20259019426456984,0.031408308004052685,0.02185061315496098,0.7142857142857143,1.0,0.5714285714285714,0.75,1.0,XGBoost,fleet,150000,75000,23.66,C_feature_ablation,CTT_Impala,FS-A-rank,0
98401,12610,0.12814910417577058,0.7944002239328078,0.5757070354978467,85805,0.04424300176620483,True,0.24107850911974624,0.9996711608023676,1.165623433693511e-05,0.9943388909610084,0.9484538104966366,0.9930046635576283,0.006938020351526364,0.013171225937183385,0.0011148272017837235,0.42857142857142855,1.0,0.35714285714285715,0.25,0.5,True,0.24980174464710547,0.9968354430379747,0.0001165623433693511,0.9888433826153435,9.484538104966365,0.9946702198534311,0.02682701202590194,0.031746031746031744,0.0026755852842809363,0.5,1.0,0.42857142857142855,0.375,0.5,True,0.2757335448057098,0.9725874125874125,0.0011423109650196407,0.9661412189411153,92.94847342867038,0.997001998667555,0.1059204440333025,0.07396149949341439,0.008026755852842809,0.6071428571428571,1.0,0.5,0.625,0.5,True,0.2728786677240285,0.9767243826284416,0.000955811215628679,0.9694125835208652,77.7732124607242,0.997001998667555,0.09666975023126735,0.07058426207362378,0.006688963210702341,0.6071428571428571,1.0,0.5,0.625,0.5,True,0.32775574940523394,0.8322593636729763,0.009709643202666946,0.8819900038553121,790.0620241436982,0.9973351099267155,0.27890841813135986,0.1398176291793313,0.027201783723522853,0.8571428571428571,1.0,0.7857142857142857,0.875,1.0,LightGBM,fleet,150000,75000,54.72,C_feature_ablation,CTT_Impala,FS-A-rank,0
98401,12610,0.12814910417577058,0.7673067002336637,0.5816242390650921,85805,0.04424300176620483,True,0.1232355273592387,1.0,0.0,0.9993791580200195,0.0,0.20686209193870753,0.0009250693802035153,0.3140830800405269,0.0002229654403567447,0.42857142857142855,1.0,0.42857142857142855,0.125,0.5,True,0.25852498017446474,0.9993868792152054,2.331246867387022e-05,0.9967183470726013,1.8969076209932731,0.5856095936042638,0.016188714153561518,0.4829449510300574,0.008249721293199555,0.6428571428571429,1.0,0.7142857142857143,0.375,0.5,True,0.3337827121332276,0.97633959638135,0.0011889359023673812,0.9929908514022827,96.74228867065693,0.7794803464357095,0.04764107308048104,0.563323201621074,0.02185061315496098,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.32767644726407613,0.9814726840855107,0.0009091862782809385,0.9933996200561523,73.97939721873765,0.7634910059960026,0.045328399629972246,0.5572441742654508,0.020512820512820513,0.8214285714285714,1.0,0.8571428571428571,0.625,1.0,True,0.39865186360031724,0.8556595744680852,0.009884486717720973,0.9853748083114624,804.2888313011478,0.9153897401732178,0.09620721554116558,0.6210739614994935,0.05172798216276477,0.8928571428571429,1.0,0.8571428571428571,0.875,1.0,LogReg,fleet,150000,75000,5.54,C_feature_ablation,CTT_Impala,FS-A,0
98401,12610,0.12814910417577058,0.6386121303537484,0.4140147885168574,85805,0.04424300176620483,True,0.23513084853291039,1.0,0.0,0.8478703045306019,0.0,0.983344437041972,0.0013876040703052729,0.003377237419790611,0.0,0.32142857142857145,1.0,0.2857142857142857,0.0,0.5,True,0.24694686756542428,0.9952061361457335,0.00017484351505402666,0.8166401518487069,14.226807157449551,0.9943371085942705,0.014338575393154487,0.030732860520094562,0.001560758082497213,0.7142857142857143,1.0,0.7857142857142857,0.5,0.5,True,0.2619349722442506,0.9640980735551664,0.0014337168234430184,0.7939154119477809,116.65981869108629,0.9960026648900733,0.0393154486586494,0.05707531239446133,0.013154960981047938,0.8928571428571429,1.0,0.8571428571428571,0.875,1.0,True,0.2609833465503569,0.9719432959243945,0.0011073422620088355,0.7952502514079126,90.10311199718048,0.9960026648900733,0.03746530989824237,0.05606214116852415,0.012040133779264214,0.8571428571428571,1.0,0.8571428571428571,0.75,1.0,True,0.27922283901665346,0.8064590013742556,0.009849518014710167,0.7803899073777706,801.4434698696579,0.9960026648900733,0.0666049953746531,0.08274231678486997,0.03166109253065775,0.9285714285714286,1.0,0.8571428571428571,1.0,1.0,RandomForest,fleet,150000,75000,147.69,C_feature_ablation,CTT_Impala,FS-A,0
