n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,k,sources
123099,23756,0.19298288369523717,0.9995605485676863,0.9993896664616863,99363,0.031993395843505856,False,0.7551355447044957,1.0,0.0,0.9996101260185243,0.0,1.0,0.92466674819616,0.6135531135531136,0.6376969432948523,0.78125,1.0,1.0,0.3,1.0,True,0.9334062973564573,1.0,0.0,0.9942177534103394,0.0,1.0,0.9993885288002935,0.706959706959707,0.897117548827416,1.0,1.0,1.0,1.0,1.0,True,0.9979373631924566,0.9985258192233173,0.0003523147076291233,0.3839385211467743,39.64358624726281,1.0,0.9998777057600587,0.9230769230769231,0.999564365062078,1.0,1.0,1.0,1.0,1.0,True,0.997979457821182,0.9984838274932615,0.0003623808421328126,0.36195558309555054,40.77626014004176,1.0,0.9998777057600587,0.9230769230769231,0.999636970885065,1.0,1.0,1.0,1.0,1.0,True,0.9986950665095133,0.9576958785774835,0.010549308959866322,0.025532705709338188,1187.0422396323265,1.0,0.9998777057600587,0.945054945054945,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,7.05,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_OpelAstra|CIDv2_Prototype|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994944983524073,0.9991431307074794,99363,0.031993395843505856,False,8.418925745074928e-05,1.0,0.0,476308.44794798346,0.0,0.0015873015873015873,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.5,True,0.8578043441656844,0.9999509298787967,1.0066134503689238e-05,31250.0,1.1326738927789375,1.0,0.9737067384126208,0.6062271062271062,0.7859580338343135,0.625,0.8125,0.75,0.2,1.0,True,0.9982320255935343,0.9990731378496798,0.00022145495908116325,2832.9417504065154,24.91882564113663,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9986103507811513,0.00033218243862174487,2690.1154511661675,37.37823846170494,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.957793125732057,0.010519110556355253,4.9841784154957205,1183.6442179539897,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,Rule:Combined,fleet,40000,20000,0.32,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_OpelAstra|CIDv2_Prototype|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9996905383981446,0.9993886750556555,99363,0.031993395843505856,False,0.7960936184542853,1.0,0.0,0.9986685461101557,0.0,1.0,0.9691818515347927,0.6208791208791209,0.6816234662019894,0.90625,1.0,1.0,0.7,1.0,True,0.8805354436773868,0.999904397705545,2.0132269007378476e-05,0.9940140879315327,2.265347785557875,1.0,0.9990216460804696,0.652014652014652,0.8083206273143106,0.96875,1.0,1.0,0.9,1.0,True,0.9834568109109277,0.9984188034188034,0.00037244697663650183,0.6284015385601083,41.90893403282069,1.0,0.9997554115201174,0.891941391941392,0.9758948667683148,1.0,1.0,1.0,1.0,1.0,True,0.9845933658865129,0.9980372077146271,0.00046304218716970496,0.5037656898550431,52.10299906783113,1.0,0.9997554115201174,0.9010989010989011,0.9774921948740289,1.0,1.0,1.0,1.0,1.0,True,0.9985687826233373,0.9549150631994203,0.011274070644131946,0.002439621938017185,1268.59475991241,1.0,0.9998777057600587,0.9395604395604396,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,13.34,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_Prototype|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994902294825614,0.9992164136179221,99363,0.031993395843505856,False,0.8213924903182354,1.0,0.0,0.9977269768714906,0.0,1.0,0.9935184052831112,0.6245421245421245,0.7106657953967909,0.90625,1.0,1.0,0.7,1.0,True,0.9270500084189257,1.0,0.0,0.9851289987564087,0.0,1.0,0.9995108230402348,0.6978021978021978,0.8864444928483264,0.96875,1.0,1.0,0.9,1.0,True,0.996295672672167,0.9987340703856865,0.00030198403511067716,0.1372029185295105,33.98021678336813,1.0,0.9997554115201174,0.9175824175824175,0.9970231612575329,1.0,1.0,1.0,1.0,1.0,True,0.9970112813604984,0.9983560950935761,0.0003925792456438803,0.11240881681442261,44.17428181837857,1.0,0.9998777057600587,0.9212454212454212,0.9980396427793509,1.0,1.0,1.0,1.0,1.0,True,0.9984004041084358,0.9597377898272165,0.010015803831170792,0.005864743608981371,1127.0105233150427,1.0,0.9998777057600587,0.9322344322344323,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,7.63,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_Prototype|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994787790215119,0.9991219805181972,99363,0.031993395843505856,False,8.418925745074928e-05,1.0,0.0,477492.7375616427,0.0,0.0015873015873015873,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.5,True,0.8578043441656844,0.9999509298787967,1.0066134503689238e-05,31250.0,1.1326738927789375,1.0,0.9737067384126208,0.6062271062271062,0.7859580338343135,0.625,0.8125,0.75,0.2,1.0,True,0.9982320255935343,0.9990731378496798,0.00022145495908116325,2839.981652684623,24.91882564113663,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9986103507811513,0.00033218243862174487,2696.800231246724,37.37823846170494,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9577544426494345,0.010529176690858942,4.9841725553470635,1184.7768918467686,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,Rule:Combined,fleet,40000,20000,0.35,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_Prototype|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.999468296572092,0.9991932001012053,99363,0.031993395843505856,False,0.7044115170904193,1.0,0.0,0.9888348284534791,0.0,1.0,0.9723615017732665,0.6043956043956044,0.5222536847455166,0.71875,1.0,1.0,0.1,1.0,True,0.9286496043104899,1.0,0.0,0.8580070171087246,0.0,1.0,0.9988993518405284,0.6868131868131868,0.8900021781746896,0.96875,1.0,1.0,0.9,1.0,True,0.9941067519784476,0.9984779299847792,0.0003623808421328126,0.25928982886171936,40.77626014004176,1.0,0.9997554115201174,0.8424908424908425,0.9962244972046758,1.0,1.0,1.0,1.0,1.0,True,0.9950328338104057,0.9980577605134268,0.00046304218716970496,0.22901689723466118,52.10299906783113,1.0,0.9997554115201174,0.8553113553113553,0.9973135845494808,1.0,1.0,1.0,1.0,1.0,True,0.998316214850985,0.957255297679112,0.010660036439406903,0.007404249343696678,1199.5016524528949,1.0,0.9998777057600587,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,24.86,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9994973348023303,0.9992154308856794,99363,0.031993395843505856,False,0.42309311331874055,1.0,0.0,0.9978110194206239,0.0,1.0,0.37189678366148954,0.6043956043956044,0.3935235605895593,0.71875,1.0,1.0,0.1,1.0,True,0.8682859067183027,1.0,0.0,0.9597188830375671,0.0,1.0,0.9553626024214259,0.684981684981685,0.8118057068176868,0.96875,1.0,1.0,0.9,1.0,True,0.9838356625694561,0.9976522815554701,0.0005536373977029081,0.6860659718513489,62.29706410284157,1.0,0.9991439403204109,0.8058608058608059,0.980323821970522,1.0,1.0,1.0,1.0,1.0,True,0.9853089745748442,0.9974007158684166,0.0006140342047250435,0.6657602190971375,69.0931074595152,1.0,0.9991439403204109,0.8131868131868132,0.9825746024831191,1.0,1.0,1.0,1.0,1.0,True,0.998316214850985,0.9560204780908614,0.010982152743524959,0.013529571704566479,1235.7472170218207,1.0,0.9998777057600587,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,9.35,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9292542541625944,0.8581820387138631,99363,0.031993395843505856,False,0.0,0.0,0.0,530710.146709326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3341.3353598032904,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2599.224817157876,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2526.424000116167,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6993601616433743,0.9380081300813008,0.011052615685050783,5.088831504508734,1243.6759342712735,1.0,0.9996331172801761,0.6062271062271062,0.49727728163798735,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,40000,20000,0.32,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9994815050897191,0.9992312219284304,99363,0.031993395843505856,False,0.7125357804344166,1.0,0.0,0.9905987770240695,0.0,1.0,0.9560963678610738,0.608058608058608,0.5457779713933057,0.75,0.9375,1.0,0.3,1.0,True,0.8693382724364371,1.0,0.0,0.9288236380795456,0.0,1.0,0.9981655864008805,0.6666666666666666,0.7889348725767806,0.9375,1.0,1.0,0.8,1.0,True,0.9906970870516922,0.998176266010688,0.00043284378365863725,0.2970957698156977,48.70497738949432,1.0,0.9996331172801761,0.8534798534798534,0.9899803964277936,1.0,1.0,1.0,1.0,1.0,True,0.9919178312847281,0.9980516730199068,0.00046304218716970496,0.2728756241848874,52.10299906783113,1.0,0.9997554115201174,0.8626373626373627,0.9916503303564946,1.0,1.0,1.0,1.0,1.0,True,0.998316214850985,0.9550579896907216,0.01123380610611719,0.005251895950168859,1264.0640643412942,1.0,0.9998777057600587,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,26.3,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9995249821382045,0.9992450110315233,99363,0.031993395843505856,False,0.4618622663748106,1.0,0.0,0.9965434670448304,0.0,0.9992063492063492,0.3958664546899841,0.6062271062271062,0.44616278225513684,0.78125,1.0,1.0,0.3,1.0,True,0.8816299040242465,1.0,0.0,0.9583184719085693,0.0,1.0,0.9718723248135013,0.6923076923076923,0.8247295433093734,0.96875,1.0,1.0,0.9,1.0,True,0.9838356625694561,0.9985473810134153,0.0003422485731254341,0.7098623514175415,38.51091235448388,1.0,0.9991439403204109,0.8278388278388278,0.979452552094678,1.0,1.0,1.0,1.0,1.0,True,0.9861087725206263,0.9979976994845141,0.0004731083216733942,0.6765535473823547,53.23567296061007,1.0,0.9991439403204109,0.8333333333333334,0.9831554490670151,1.0,1.0,1.0,1.0,1.0,True,0.9984424987371612,0.9581111649701083,0.01043858148032574,0.009955759160220623,1174.5828268117582,1.0,0.9998777057600587,0.9340659340659341,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,9.53,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9284635015852772,0.8573355502707835,99363,0.031993395843505856,False,0.0,0.0,0.0,533418.238495355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3358.38698225068,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2612.4896202325344,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2539.317317369668,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6994022562720997,0.9379586767528508,0.011062681819554472,5.103426718908588,1244.8086081640524,1.0,0.9996331172801761,0.6062271062271062,0.49734988746097436,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,40000,20000,0.34,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_OpelAstra|CIDv2_RenaultClio|CTT_Impala|ROAD_ORNL
123099,23756,0.19298288369523717,0.9993695994283724,0.9985118954365783,99363,0.031993395843505856,False,0.2298787674692709,1.0,0.0,0.9998356348404732,0.0,0.9865079365079366,0.10468386938975174,0.27472527472527475,0.23320990343425543,0.65625,0.875,1.0,0.1,1.0,True,0.848543525846102,1.0,0.0,0.9979898465318479,0.0,1.0,0.9831233948881007,0.7197802197802198,0.7598925433819792,1.0,1.0,1.0,1.0,1.0,True,0.9476342818656339,0.9969001859888407,0.0007046294152582466,0.9903982231262198,79.28717249452562,1.0,0.9991439403204109,0.8443223443223443,0.9163580919189719,1.0,1.0,1.0,1.0,1.0,True,0.9490654992422967,0.9965963842107589,0.0007750923567840714,0.9899795425547899,87.2158897439782,1.0,0.9992662345603522,0.8461538461538461,0.918681478254556,1.0,1.0,1.0,1.0,1.0,True,0.9965061458157939,0.9557897286821705,0.011022417281539717,0.7721498495016168,1240.2779125929367,1.0,0.9998777057600587,0.9267399267399268,0.9969505554345458,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,12.29,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9995633123478808,0.9990464380140769,99363,0.031993395843505856,False,0.41488466071729246,1.0,0.0,0.9999581575393678,0.0,0.9880952380952381,0.3859606212547389,0.5366300366300366,0.37479125825891235,0.90625,1.0,1.0,0.7,1.0,True,0.7790452938205085,1.0,0.0,0.9998090863227844,0.0,0.9968253968253968,0.9631894337776691,0.6776556776556777,0.653815435997967,1.0,1.0,1.0,1.0,1.0,True,0.9767216703148678,0.9971636082341312,0.0006643648772434897,0.9798776507377625,74.75647692340988,1.0,0.9996331172801761,0.9065934065934066,0.9637696943294852,1.0,1.0,1.0,1.0,1.0,True,0.9777319414042768,0.9966103149403587,0.0007952246257914498,0.978363037109375,89.48123752953606,1.0,0.9996331172801761,0.9065934065934066,0.9655122340811733,1.0,1.0,1.0,1.0,1.0,True,0.9968849974743222,0.9528062764031382,0.011807575772827476,0.7543679475784302,1328.6264762296937,1.0,0.9998777057600587,0.9304029304029304,0.9974587961954549,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,5.92,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994081453167177,0.9989851991961218,99363,0.031993395843505856,False,0.00046304091597912107,1.0,0.0,459814.3173473208,0.0,0.00873015873015873,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,True,0.8578043441656844,0.9999509298787967,1.0066134503689238e-05,31250.0,1.1326738927789375,1.0,0.9737067384126208,0.6062271062271062,0.7859580338343135,0.625,0.8125,0.75,0.2,1.0,True,0.9982320255935343,0.9990731378496798,0.00022145495908116325,2734.869128435029,24.91882564113663,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9986103507811513,0.00033218243862174487,2596.9887850134146,37.37823846170494,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9624188311688312,0.009321240550416235,5.466562103892482,1048.8560247132962,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,Rule:Combined,fleet,40000,20000,0.31,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9995846175020668,0.9991854029134429,99363,0.031993395843505856,False,0.6462367401919515,1.0,0.0,0.9998154302235209,0.0,1.0,0.738045738045738,0.63003663003663,0.5600087126987584,0.96875,1.0,1.0,0.9,1.0,True,0.8007661222428019,1.0,0.0,0.999175151535177,0.0,1.0,0.8171701112877583,0.7289377289377289,0.775648006970159,1.0,1.0,1.0,1.0,1.0,True,0.973817140932817,0.9972841315687373,0.000634166473732422,0.978862098932891,71.35845524507306,1.0,0.9996331172801761,0.8846153846153846,0.959631162419226,1.0,1.0,1.0,1.0,1.0,True,0.976300724027614,0.9967338519059693,0.0007650262222803821,0.9745178772338726,86.08321585119924,1.0,0.9996331172801761,0.8864468864468864,0.9638423001524722,1.0,1.0,1.0,1.0,1.0,True,0.9978531739350059,0.955962414808243,0.010992218878028648,0.20539111958673825,1236.8798909145996,1.0,0.9998777057600587,0.9395604395604396,0.9987657010092209,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,14.82,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994823110245493,0.998970662480563,99363,0.031993395843505856,False,0.5495032833810406,1.0,0.0,0.9999203681945802,0.0,1.0,0.5416411887000122,0.6025641025641025,0.510854570536557,1.0,1.0,1.0,1.0,1.0,True,0.7829600942919683,1.0,0.0,0.9996140599250793,0.0,1.0,0.8685336920631038,0.7161172161172161,0.714949538953024,1.0,1.0,1.0,1.0,1.0,True,0.9813941741033844,0.9971344253881357,0.0006744310117471789,0.930048406124115,75.88915081618882,1.0,0.9998777057600587,0.9010989010989011,0.9719015465040296,1.0,1.0,1.0,1.0,1.0,True,0.9826570129651456,0.9964996158114915,0.0008254230293025176,0.9223216772079468,92.87925920787289,1.0,0.9998777057600587,0.9029304029304029,0.9740071153706528,1.0,1.0,1.0,1.0,1.0,True,0.9959168210136387,0.9518043207144868,0.012059229135419708,0.4877450466156006,1356.9433235491672,1.0,0.9998777057600587,0.9377289377289377,0.9954984389748058,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,7.5,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9994082552747031,0.998986578903941,99363,0.031993395843505856,False,0.001641690520289611,1.0,0.0,451963.0006340286,0.0,0.030952380952380953,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,True,0.8578043441656844,0.9999509298787967,1.0066134503689238e-05,31250.0,1.1326738927789375,1.0,0.9737067384126208,0.6062271062271062,0.7859580338343135,0.625,0.8125,0.75,0.2,1.0,True,0.9982320255935343,0.9990731378496798,0.00022145495908116325,2688.163663339885,24.91882564113663,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9986103507811513,0.00033218243862174487,2552.637622957345,37.37823846170494,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9632006498781478,0.00911991786034245,5.435463233250695,1026.2025468577174,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,Rule:Combined,fleet,40000,20000,0.32,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Impala
123099,23756,0.19298288369523717,0.9995808799898852,0.9989920991506799,99363,0.031993395843505856,False,0.8738844923387775,1.0,0.0,0.9950802873589104,0.0,1.0,0.9992662345603522,0.6208791208791209,0.7979379946271691,0.84375,1.0,1.0,0.5,1.0,True,0.9253241286411854,1.0,0.0,0.9588513009726599,0.0,1.0,0.9996331172801761,0.6904761904761905,0.8836854715748202,0.96875,1.0,1.0,0.9,1.0,True,0.9628725374642195,0.9978624089342581,0.0004932405906807727,0.8322282355009375,55.50102074616794,1.0,0.9996331172801761,0.7234432234432234,0.9471429608654615,0.96875,1.0,1.0,0.9,1.0,True,0.9643879440983331,0.9972576502851173,0.000634166473732422,0.8189727225403916,71.35845524507306,1.0,0.9996331172801761,0.7252747252747253,0.9496841646700065,0.96875,1.0,1.0,0.9,1.0,True,0.998316214850985,0.9585707934198294,0.010317787866281469,0.011580924621742377,1160.990740098411,1.0,0.9998777057600587,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,13.83,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Silverado
123099,23756,0.19298288369523717,0.9994553802164342,0.9984555783241744,99363,0.031993395843505856,False,0.8450917662906213,1.0,0.0,0.9970646500587464,0.0,1.0,0.9929069340834047,0.6208791208791209,0.7520511144993829,0.875,1.0,1.0,0.6,1.0,True,0.9056238423977101,0.9996282873338909,8.05290760295139e-05,0.9875937104225159,9.0613911422315,1.0,0.9990216460804696,0.652014652014652,0.8515936978145647,0.96875,1.0,1.0,0.9,1.0,True,0.9366896783970365,0.9969980733903848,0.0006744310117471789,0.9565113186836243,75.88915081618882,1.0,0.9993885288002935,0.6941391941391941,0.9032890437813113,0.96875,1.0,1.0,0.9,1.0,True,0.9383734635460516,0.9967359713838587,0.0007348278187693144,0.9528788328170776,82.68519417286242,1.0,0.9993885288002935,0.6941391941391941,0.9061932767007914,0.96875,1.0,1.0,0.9,1.0,True,0.9982320255935343,0.9566725835081491,0.010811028456962243,0.014738145284354687,1216.491760844579,1.0,0.9998777057600587,0.9377289377289377,0.999491759239091,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,10.12,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Silverado
123099,23756,0.19298288369523717,0.9993322556625891,0.9989193427464094,99363,0.031993395843505856,False,0.0,0.0,0.0,490410.2630464294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.8578043441656844,0.9999509298787967,1.0066134503689238e-05,31250.0,1.1326738927789375,1.0,0.9737067384126208,0.6062271062271062,0.7859580338343135,0.625,0.8125,0.75,0.2,1.0,True,0.9982320255935343,0.9990731378496798,0.00022145495908116325,2916.797999789781,24.91882564113663,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9986103507811513,0.00033218243862174487,2769.743117009167,37.37823846170494,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9982320255935343,0.9652000488420367,0.008606545000654298,5.907264845494664,968.4361783259915,1.0,0.9998777057600587,0.924908424908425,1.0,1.0,1.0,1.0,1.0,1.0,Rule:Combined,fleet,40000,20000,0.31,B_fleet_size,CTT_Traverse,FS-B,0,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Silverado
123099,23756,0.19298288369523717,0.999637840768759,0.9991800563293776,99363,0.031993395843505856,False,0.8733793567940731,1.0,0.0,0.9980495187261651,0.0,1.0,0.9990216460804696,0.6172161172161172,0.7973571480432731,0.84375,1.0,1.0,0.5,1.0,True,0.9424987371611382,0.9996428252522547,8.05290760295139e-05,0.9833914669946986,9.0613911422315,1.0,0.9992662345603522,0.6684981684981685,0.9143977346983228,0.9375,1.0,1.0,0.8,1.0,True,0.97415389796262,0.9958688355280144,0.0009663489123541668,0.944148350833986,108.736693706778,1.0,0.9995108230402348,0.6941391941391941,0.9678356204167574,0.96875,1.0,1.0,0.9,1.0,True,0.9755009260818319,0.9956178037463481,0.0010267457193763024,0.9393243130092636,115.53273706345163,1.0,0.9995108230402348,0.6978021978021978,0.9700137951063675,0.96875,1.0,1.0,0.9,1.0,True,0.9986108772520627,0.9560714141780519,0.01097208660902127,0.013773120892566586,1234.6145431290417,1.0,0.9998777057600587,0.9413919413919414,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,16.27,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Silverado
123099,23756,0.19298288369523717,0.9994865279874463,0.9988470551484042,99363,0.031993395843505856,False,0.8702222596396699,1.0,0.0,0.9975106716156007,0.0,1.0,0.9931515225632873,0.6263736263736264,0.7950337617076889,0.875,1.0,1.0,0.6,1.0,True,0.937194813941741,0.9998203700377223,4.026453801475695e-05,0.9900590777397156,4.53069557111575,1.0,0.9991439403204109,0.6611721611721612,0.9056124301168954,0.96875,1.0,1.0,0.9,1.0,True,0.9682185553123421,0.9964476021314387,0.0008254230293025176,0.9592402577400208,92.87925920787289,1.0,0.9995108230402348,0.6886446886446886,0.957816016844551,0.96875,1.0,1.0,0.9,1.0,True,0.9691867317730257,0.9957616123172736,0.0009864811813615453,0.9566535353660583,111.00204149233588,1.0,0.9995108230402348,0.6886446886446886,0.959485950773252,0.96875,1.0,1.0,0.9,1.0,True,0.9977689846775551,0.9510492316334309,0.01228068409450087,0.026577984914183617,1381.8621491903039,1.0,0.9998777057600587,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,7.76,B_fleet_size,CTT_Traverse,FS-B,1,4,CIDv2_Prototype|CIDv2_RenaultClio|CTT_Forester|CTT_Silverado
