n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
118722,21816,0.18375701217971396,0.860450105414438,0.7475203910691776,96923,0.024890421752929687,False,0.1378804547121379,1.0,0.0,0.9990772008895875,0.0,0.1113289954541403,0.35623342175066314,0.1350640814985212,0.001321353065539112,0.2647058823529412,0.75,0.08333333333333333,0.21428571428571427,0.5,True,0.19421525485881921,0.9976453967506476,0.00010319278476048954,0.9982925057411194,14.92518000800996,0.18326054015509405,0.45013262599469495,0.15313835031219192,0.0047568710359408035,0.3235294117647059,0.75,0.16666666666666666,0.2857142857142857,0.5,True,0.268014301430143,0.9880027036160866,0.0007326687717994758,0.9967190623283386,105.96877805687072,0.28451733666102147,0.5440318302387268,0.1856720341767992,0.010306553911205074,0.4411764705882353,1.0,0.25,0.35714285714285715,0.75,True,0.28854968830216354,0.9846707336148913,0.0010112892906527975,0.9962486624717712,146.26676407849757,0.31357518495409575,0.5671087533156499,0.19355898784094644,0.013213530655391121,0.47058823529411764,1.0,0.25,0.42857142857142855,0.75,True,0.4761184451778511,0.9207517064090063,0.009225434957587765,0.9890145659446716,1334.3110927160903,0.5898921472502006,0.7289124668435013,0.2730857706210976,0.05021141649048626,0.7941176470588235,1.0,0.75,0.7142857142857143,1.0,LogReg,fleet,107839,10916,3.68,A_volume_matched,CTT_Silverado,FS-A,1,cross,107839,10916
59344,10900,0.18367484497169048,0.8636875198375273,0.7486209617607444,48462,0.024890421752929687,False,0.14238532110091742,1.0,0.0,0.9990276098251344,0.0,0.11873774291317525,0.35987261146496813,0.1370223978919631,0.0,0.23529411764705882,0.75,0.0,0.21428571428571427,0.5,True,0.18385321100917432,0.9985052316890882,6.192717364379489e-05,0.9984588623046875,8.956771698391213,0.1697272241041184,0.43895966029723993,0.1482213438735178,0.0,0.23529411764705882,0.75,0.0,0.21428571428571427,0.5,True,0.25908256880733943,0.986722571628232,0.0007844108661547353,0.9967955946922302,113.45244151295536,0.27027990729185236,0.5456475583864119,0.1844532279314888,0.0,0.3235294117647059,0.75,0.0,0.35714285714285715,0.75,True,0.28559633027522935,0.9832596336070751,0.0010940467343737098,0.9962132573127747,158.23630000491144,0.30914601533250136,0.5748407643312102,0.19433465085638998,0.0005293806246691371,0.38235294117647056,0.75,0.08333333333333333,0.42857142857142855,0.75,True,0.4769724770642202,0.923773987206823,0.008855585831062671,0.9889010190963745,1280.8183528699435,0.5979675521483331,0.7277070063694268,0.2733860342555995,0.03123345685547909,0.7058823529411765,1.0,0.6666666666666666,0.5714285714285714,1.0,LogReg,fleet,107839,10916,3.44,A_volume_matched,CTT_Silverado,FS-A,1,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8936252598560444,0.8457071213025898,96923,0.024890421752929687,False,0.5070132013201321,0.9998192172105216,2.063855695209791e-05,0.8568883265791977,2.985036001601992,0.8651394954987075,0.35782493368700263,0.000985869208018403,0.0007928118393234672,0.3235294117647059,1.0,0.25,0.14285714285714285,0.5,True,0.5553722038870553,0.9996699669966996,4.127711390419582e-05,0.8481126877023913,5.970072003203984,0.9171049113111686,0.48222811671087534,0.000985869208018403,0.0015856236786469344,0.35294117647058826,1.0,0.3333333333333333,0.14285714285714285,0.5,True,0.6541070773744041,0.9960910233142538,0.0005778795946587414,0.8009126721805541,83.58100804485576,0.9967911578572065,0.7978779840848806,0.010844561288202431,0.012156448202959831,0.5588235294117647,1.0,0.5833333333333334,0.42857142857142855,0.5,True,0.6618078474514119,0.9940103270223752,0.0008977772274162591,0.7870710384539048,129.84906606968667,0.9977716374008379,0.8257294429708223,0.01807426881367072,0.0200845665961945,0.6470588235294118,1.0,0.75,0.42857142857142855,0.75,True,0.732031536486982,0.9379221236859107,0.010907477349183745,0.5758362367293288,1577.5915268466526,0.9998217309920671,0.8488063660477454,0.26355570161025305,0.19846723044397463,0.8235294117647058,1.0,1.0,0.6428571428571429,0.75,RandomForest,fleet,107839,10916,110.31,A_volume_matched,CTT_Silverado,FS-A,1,cross,107839,10916
59344,10900,0.18367484497169048,0.8958682701070146,0.8461637774955705,48462,0.024890421752929687,False,0.4058715596330275,1.0,0.0,0.8739379293108506,0.0,0.7388126225708682,0.1480891719745223,0.0006587615283267457,0.0,0.20588235294117646,1.0,0.0,0.07142857142857142,0.5,True,0.5885321100917431,0.9992211838006231,0.0001032119560729915,0.8385064389533244,14.927952830652023,0.9424139775361027,0.5928874734607219,0.0032938076416337285,0.0037056643726839597,0.35294117647058826,1.0,0.3333333333333333,0.14285714285714285,0.5,True,0.6576146788990825,0.9951409135082604,0.0007224836925109405,0.7945853191792719,104.49566981456417,0.9976822963095026,0.8073248407643312,0.017127799736495388,0.013234515616728428,0.5294117647058824,1.0,0.5,0.42857142857142855,0.5,True,0.6649541284403669,0.9935572309801234,0.00097019238708612,0.7804371387176183,140.322756608129,0.9987520057051168,0.8333333333333334,0.024374176548089592,0.020645844362096346,0.5588235294117647,1.0,0.5,0.42857142857142855,0.75,True,0.7308256880733945,0.9431683637224721,0.009908347783007183,0.5800979996467917,1433.083471742594,0.9998217151007309,0.8487261146496815,0.2509881422924901,0.20010587612493383,0.7647058823529411,1.0,0.9166666666666666,0.5714285714285714,0.75,RandomForest,fleet,107839,10916,106.67,A_volume_matched,CTT_Silverado,FS-A,1,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8720746926783021,0.8292995327415801,96923,0.024890421752929687,False,0.5550971763843051,1.0,0.0,0.9990549652549894,0.0,0.9071218468669222,0.3530503978779841,0.157410450213605,0.03250528541226216,0.4117647058823529,1.0,0.3333333333333333,0.2857142857142857,0.5,True,0.6319215254858819,0.9996374447103183,5.159639238024477e-05,0.9982563956211321,7.46259000400498,0.963633122381674,0.5787798408488064,0.20177456457443313,0.04730443974630021,0.4117647058823529,1.0,0.3333333333333333,0.2857142857142857,0.5,True,0.6918316831683168,0.9952522255192878,0.0007429880502755247,0.9963902027847109,107.4612960576717,0.9971476958730725,0.7660477453580902,0.2569832402234637,0.06236786469344609,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.6967363403006968,0.9934640522875817,0.0010319278476048955,0.9959532780734943,149.2518000800996,0.9980390409127373,0.7824933687002652,0.2648701938876109,0.06527484143763214,0.5588235294117647,1.0,0.5,0.5,0.5,True,0.7234140080674735,0.930158543054164,0.01222834499411801,0.9872346277315963,1768.63383094918,0.9995543274801676,0.8429708222811672,0.31514952349654946,0.11390063424947146,0.7941176470588235,1.0,0.8333333333333334,0.7142857142857143,0.75,HistGB,fleet,107839,10916,55.26,A_volume_matched,CTT_Silverado,FS-A,1,cross,107839,10916
59344,10900,0.18367484497169048,0.8733056971484714,0.83062408427566,48462,0.024890421752929687,False,0.5783486238532111,1.0,0.0,0.9988524909069199,0.0,0.9245854876091995,0.41932059447983017,0.1686429512516469,0.03811540497617787,0.4117647058823529,1.0,0.3333333333333333,0.2857142857142857,0.5,True,0.5898165137614679,1.0,0.0,0.9987446488240314,0.0,0.9342128721697273,0.45169851380042464,0.17457180500658762,0.03864478560084701,0.4117647058823529,1.0,0.3333333333333333,0.2857142857142857,0.5,True,0.6804587155963303,0.998250336473755,0.0002683510857897779,0.9969619190867434,38.81267735969526,0.9925120342307007,0.7308917197452229,0.24308300395256918,0.05505558496559026,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.6907339449541284,0.9970864786121043,0.00045413260672116256,0.9964226031388723,65.6829924548689,0.9957211624175433,0.7643312101910829,0.2595520421607378,0.058231868713605084,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.7207339449541285,0.9489068728107259,0.00873173148377508,0.9891218993258186,1262.904809473161,0.999643430201462,0.8407643312101911,0.31488801054018445,0.09899417681312864,0.6176470588235294,1.0,0.5833333333333334,0.5714285714285714,0.5,HistGB,fleet,107839,10916,45.05,A_volume_matched,CTT_Silverado,FS-A,1,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8595156797538808,0.8294650098311865,96923,0.024890421752929687,False,0.6177117711771177,0.9999257995102767,1.0319278476048955e-05,0.9990642666816713,1.492518000800996,0.9487476602192709,0.4944297082228117,0.2622412093328952,0.04492600422832981,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.647002200220022,0.9997166938168426,4.127711390419582e-05,0.9986955523490906,5.970072003203984,0.969337730635529,0.5779840848806366,0.2862306933946763,0.05021141649048626,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.7098001466813348,0.9961402380186555,0.0006191567085629373,0.9958628416061401,89.55108004805976,0.9962563508334076,0.783023872679045,0.34735458429181726,0.07901691331923891,0.6176470588235294,1.0,0.5833333333333334,0.5714285714285714,0.5,True,0.7184635130179685,0.9937864570124271,0.0010112892906527975,0.9944117665290833,146.26676407849757,0.9982173099206703,0.8116710875331565,0.354912914886625,0.08853065539112051,0.6470588235294118,1.0,0.6666666666666666,0.5714285714285714,0.5,True,0.7413824715804914,0.9401302022785398,0.010628856830330423,0.97483891248703,1537.2935408250257,0.9997325964881005,0.8490716180371353,0.3890897140979297,0.15142706131078223,0.9117647058823529,1.0,0.9166666666666666,0.8571428571428571,1.0,XGBoost,fleet,107839,10916,16.86,A_volume_matched,CTT_Silverado,FS-A,1,cross,107839,10916
59344,10900,0.18367484497169048,0.8598708136662477,0.8293741423202285,48462,0.024890421752929687,False,0.5941284403669724,1.0,0.0,0.9992339611053468,0.0,0.9301123194865395,0.4309978768577495,0.2391304347826087,0.04446797247220752,0.4411764705882353,1.0,0.25,0.42857142857142855,0.5,True,0.6395412844036698,1.0,0.0,0.9988009929656982,0.0,0.9638081654483865,0.5514861995753716,0.2826086956521739,0.0513499205929063,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.7042201834862385,0.9981794538361508,0.0002889934770043762,0.9963012933731079,41.798267925825655,0.9948297379211981,0.7659235668789809,0.3432147562582345,0.0698782424563261,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.7101834862385321,0.9974230124983894,0.000412847824291966,0.9956958293914795,59.71181132260809,0.9966125869138884,0.7855626326963907,0.34980237154150196,0.07411328745367919,0.5294117647058824,1.0,0.4166666666666667,0.5,0.5,True,0.7392660550458715,0.9551920341394026,0.007802823879118157,0.9777452945709229,1128.5532339972929,0.9998217151007309,0.8476645435244161,0.38735177865612647,0.14028586553732134,0.7941176470588235,1.0,0.9166666666666666,0.6428571428571429,0.75,XGBoost,fleet,107839,10916,14.9,A_volume_matched,CTT_Silverado,FS-A,1,in_f0,107839,10916
118722,21816,0.18375701217971396,0.850512422182442,0.8226252236974289,96923,0.024890421752929687,False,0.6851393472680601,0.999665596575709,5.159639238024477e-05,0.9976782573176912,7.46259000400498,0.9945627952580444,0.7551724137931034,0.2619125862635557,0.038319238900634246,0.5588235294117647,1.0,0.5,0.5,0.5,True,0.6996699669966997,0.9991490475878771,0.0001341506201886364,0.9968359803584314,19.402734010412946,0.9980390409127373,0.7986737400530504,0.2891883010187315,0.046511627906976744,0.5882352941176471,1.0,0.5833333333333334,0.5,0.5,True,0.7175925925925926,0.9930225182366,0.001135120632365385,0.9937950388717997,164.17698008810956,0.9997325964881005,0.8379310344827586,0.32928031547814657,0.07346723044397463,0.6764705882352942,1.0,0.75,0.5714285714285714,0.5,True,0.7198844884488449,0.9913521020073223,0.0014137411512187069,0.9931023937284745,204.47496610973647,0.9997325964881005,0.8411140583554376,0.33683864607295433,0.07743128964059197,0.6764705882352942,1.0,0.75,0.5714285714285714,0.5,True,0.7341400806747341,0.929811320754717,0.012476007677543186,0.9831385528739246,1804.4542629684038,1.0,0.8493368700265252,0.3680578376602037,0.12552854122621565,0.8529411764705882,1.0,1.0,0.6428571428571429,1.0,LightGBM,fleet,107839,10916,35.44,A_volume_matched,CTT_Silverado,FS-A,1,cross,107839,10916
59344,10900,0.18367484497169048,0.8496165306541403,0.8206208357325788,48462,0.024890421752929687,False,0.6487155963302752,1.0,0.0,0.9986147515423549,0.0,0.9812800855767516,0.638004246284501,0.2075098814229249,0.026469031233456855,0.4411764705882353,1.0,0.25,0.42857142857142855,0.5,True,0.6771559633027523,0.9998645353562721,2.06423912145983e-05,0.9980016912893457,2.9855905661304045,0.9916206097343555,0.7292993630573248,0.2503293807641634,0.03440974060349391,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.7144036697247707,0.9978216299333675,0.0003509206506481711,0.9950508888489615,50.75503962421688,0.9992868604029239,0.8333333333333334,0.3214756258234519,0.065643197458973,0.6176470588235294,1.0,0.6666666666666666,0.5,0.5,True,0.7163302752293578,0.9957913531437317,0.0006811989100817438,0.9944385188319164,98.52448868230334,0.9994651453021929,0.8386411889596603,0.32476943346508563,0.06829010058231869,0.6176470588235294,1.0,0.6666666666666666,0.5,0.5,True,0.7321100917431193,0.9432624113475178,0.009908347783007183,0.9847738841653001,1433.083471742594,0.9998217151007309,0.8476645435244161,0.36561264822134387,0.11646373742721017,0.7647058823529411,1.0,0.8333333333333334,0.6428571428571429,0.75,LightGBM,fleet,107839,10916,57.6,A_volume_matched,CTT_Silverado,FS-A,1,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8467340270718987,0.720033863924092,96923,0.024890421752929687,False,0.12376237623762376,1.0,0.0,0.9990180730819703,0.0,0.0953739192441394,0.3249336870026525,0.13144922773578704,0.001321353065539112,0.2647058823529412,0.75,0.08333333333333333,0.21428571428571427,0.5,True,0.17216721672167218,0.998139782088759,7.223494933234268e-05,0.9981980919837952,10.44762600560697,0.15206346376682414,0.4156498673740053,0.15412421952021033,0.0036997885835095136,0.3235294117647059,0.75,0.16666666666666666,0.2857142857142857,0.5,True,0.23954895489548955,0.9888363292336803,0.0006088374300868883,0.9962912797927856,88.05856204725876,0.23495855245565558,0.5244031830238727,0.1869865264541571,0.011627906976744186,0.5,1.0,0.25,0.42857142857142855,1.0,True,0.2523377337733773,0.9842660468442697,0.000908096505892308,0.9958041310310364,131.34158407048764,0.25100276316962294,0.5427055702917772,0.19421623397962537,0.013742071881606765,0.5,1.0,0.25,0.42857142857142855,1.0,True,0.4241840850751742,0.9126232741617357,0.009142880729779373,0.9877380132675171,1322.3709487096821,0.49692485961315624,0.7031830238726791,0.27045678606638185,0.0541754756871036,0.8235294117647058,1.0,0.75,0.7857142857142857,1.0,LogReg,fleet,107839,10916,6.14,A_volume_matched,CTT_Silverado,FS-A,2,cross,107839,10916
59344,10900,0.18367484497169048,0.8501680830377116,0.7211315343344765,48462,0.024890421752929687,False,0.12908256880733945,1.0,0.0,0.9989559650421144,0.0,0.1034052415760385,0.3333333333333333,0.1310935441370224,0.0,0.23529411764705882,0.75,0.0,0.21428571428571427,0.5,True,0.1748623853211009,0.9973835688121402,0.0001032119560729915,0.99815434217453,14.927952830652023,0.15439472276698163,0.4294055201698514,0.15217391304347827,0.0,0.23529411764705882,0.75,0.0,0.21428571428571427,0.5,True,0.2401834862385321,0.9875518672199171,0.0006811989100817438,0.9961353540420532,98.52448868230334,0.23497949723658407,0.5382165605095541,0.18840579710144928,0.0,0.38235294117647056,0.75,0.0,0.42857142857142855,1.0,True,0.2538532110091743,0.9801629472192703,0.0011559739080175047,0.9956027269363403,167.19307170330262,0.25066856837225887,0.5589171974522293,0.19960474308300397,0.0026469031233456856,0.4117647058823529,0.75,0.08333333333333333,0.42857142857142855,1.0,True,0.4262385321100917,0.91312893081761,0.009123936916852449,0.9874311685562134,1319.631030229639,0.5047245498306293,0.7075371549893843,0.2707509881422925,0.037586024351508734,0.7058823529411765,1.0,0.6666666666666666,0.5714285714285714,1.0,LogReg,fleet,107839,10916,5.08,A_volume_matched,CTT_Silverado,FS-A,2,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8848914844050122,0.8364241130783516,96923,0.024890421752929687,False,0.4746974697469747,1.0,0.0,0.8535029106446208,0.0,0.7926731437739549,0.38488063660477456,0.000985869208018403,0.0023784355179704017,0.38235294117647056,1.0,0.3333333333333333,0.21428571428571427,0.5,True,0.5327282728272827,0.9998279421885754,2.063855695209791e-05,0.8420884197220818,2.985036001601992,0.8697744897049647,0.4891246684350133,0.0023003614853762734,0.003435517970401691,0.4117647058823529,1.0,0.4166666666666667,0.21428571428571427,0.5,True,0.6472313898056472,0.99626049530798,0.0005469217592305946,0.8010087516974845,79.1034540424528,0.9838666547820661,0.7912466843501327,0.017417022674991785,0.012156448202959831,0.5294117647058824,1.0,0.5833333333333334,0.2857142857142857,0.75,True,0.6591492482581591,0.9940550255772156,0.0008874579489402101,0.789148840404118,128.35654806888564,0.9936714502183795,0.8188328912466843,0.026618468616496877,0.016913319238900635,0.5294117647058824,1.0,0.5833333333333334,0.2857142857142857,0.75,True,0.7258434176751009,0.938036846158403,0.010793965285947206,0.6010550584599506,1561.1738288378415,0.9997325964881005,0.8488063660477454,0.24186657903384817,0.1804968287526427,0.8823529411764706,1.0,1.0,0.7857142857142857,0.75,RandomForest,fleet,107839,10916,112.18,A_volume_matched,CTT_Silverado,FS-A,2,cross,107839,10916
59344,10900,0.18367484497169048,0.8859621759428649,0.8363734479795754,48462,0.024890421752929687,False,0.5160550458715596,0.9998222538215429,2.06423912145983e-05,0.8442833708989352,2.9855905661304045,0.84346585844179,0.4692144373673036,0.002635046113306983,0.0031762837480148226,0.38235294117647056,1.0,0.3333333333333333,0.21428571428571427,0.5,True,0.5341284403669725,0.9994849785407726,6.192717364379489e-05,0.8399983627304825,8.956771698391213,0.8646817614548048,0.5095541401273885,0.0032938076416337285,0.0037056643726839597,0.38235294117647056,1.0,0.3333333333333333,0.21428571428571427,0.5,True,0.6558715596330276,0.9944359438030325,0.000825695648583932,0.7963928195962731,119.42362264521618,0.9921554644321626,0.8105095541401274,0.022397891963109356,0.012175754367390153,0.5,1.0,0.5,0.2857142857142857,0.75,True,0.6636697247706422,0.9929993136582018,0.0010527619519445132,0.7841317611252133,152.26511887265062,0.9967908718131574,0.8290870488322718,0.032279314888010543,0.01694017998941239,0.5,1.0,0.5,0.2857142857142857,0.75,True,0.7261467889908257,0.941141498216409,0.010217983651226158,0.6033652862887247,1477.8673302345503,0.9998217151007309,0.8487261146496815,0.23451910408432147,0.18634197988353626,0.7647058823529411,1.0,0.9166666666666666,0.5714285714285714,0.75,RandomForest,fleet,107839,10916,112.74,A_volume_matched,CTT_Silverado,FS-A,2,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8526926545150749,0.8198514285253529,96923,0.024890421752929687,False,0.606985698569857,0.9999244884089707,1.0319278476048955e-05,0.9988680002417809,1.492518000800996,0.9078349228986541,0.6061007957559682,0.19684521853434112,0.045718816067653274,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.6731298129812981,0.9990475542553915,0.00014446989866468535,0.9979835724798076,20.89525201121394,0.97210090025849,0.7448275862068966,0.24942490962865593,0.056025369978858354,0.5,1.0,0.4166666666666667,0.42857142857142855,0.5,True,0.7048038137147048,0.9932174924100511,0.0010835242399851403,0.9961017522184625,156.7143900841046,0.990640877083519,0.8244031830238727,0.2862306933946763,0.07478858350951374,0.5882352941176471,1.0,0.5833333333333334,0.5,0.5,True,0.7088833883388339,0.9901402138421154,0.001589168885311539,0.9955190007738208,229.8477721233534,0.9937605847223461,0.8305039787798408,0.2924745317121262,0.0779598308668076,0.6470588235294118,1.0,0.75,0.5,0.5,True,0.7282269893656033,0.9311880897954399,0.012114832930881473,0.9888608352931438,1752.2161329403693,0.999643461984134,0.8440318302387267,0.354912914886625,0.1083509513742072,0.8235294117647058,1.0,0.9166666666666666,0.7142857142857143,0.75,HistGB,fleet,107839,10916,57.73,A_volume_matched,CTT_Silverado,FS-A,2,cross,107839,10916
59344,10900,0.18367484497169048,0.8504017861539173,0.8183234907486759,48462,0.024890421752929687,False,0.5943119266055046,1.0,0.0,0.9989080666174094,0.0,0.8916027812444286,0.5859872611464968,0.18972332015810275,0.044997353096876656,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.649908256880734,0.9997177533163986,4.12847824291966e-05,0.9984260353067028,5.971181132260809,0.9493670886075949,0.7006369426751592,0.2246376811594203,0.05187930121757544,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.6956880733944955,0.9980257962621742,0.00030963586821897447,0.9970068315587214,44.78385849195606,0.9841326439650562,0.8014861995753716,0.28129117259552044,0.06670195870831128,0.5294117647058824,1.0,0.4166666666666667,0.5,0.5,True,0.7008256880733945,0.9967379958246346,0.0005160597803649575,0.9965905873584489,74.63976415326012,0.9873417721518988,0.8126326963906582,0.2859025032938076,0.07199576495500265,0.5588235294117647,1.0,0.5,0.5,0.5,True,0.726788990825688,0.9390706495969654,0.010610189084303525,0.9895565562705733,1534.5935509910278,0.9994651453021929,0.8444798301486199,0.3544137022397892,0.09899417681312864,0.7352941176470589,1.0,0.75,0.7142857142857143,0.5,HistGB,fleet,107839,10916,46.83,A_volume_matched,CTT_Silverado,FS-A,2,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8543602517615598,0.8255363375305245,96923,0.024890421752929687,False,0.44705720572057206,0.999897477957761,1.0319278476048955e-05,0.999452292919159,1.492518000800996,0.6689544522684732,0.3819628647214854,0.2142622412093329,0.0412262156448203,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.5734323432343235,0.9992012779552716,0.00010319278476048954,0.9989128112792969,14.92518000800996,0.8432124075229521,0.5249336870026525,0.2875451856720342,0.05179704016913319,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.6914649798313165,0.9953810623556582,0.0007223494933234269,0.9967405200004578,104.47626005606972,0.9764684909528478,0.7395225464190981,0.3486690765691752,0.07426004228329809,0.5588235294117647,1.0,0.4166666666666667,0.5714285714285714,0.5,True,0.7065456545654566,0.9934261407579273,0.0010525664045569934,0.9957680702209473,152.2368360817016,0.984579730813798,0.7803713527851459,0.3627998685507723,0.08509513742071882,0.6176470588235294,1.0,0.5833333333333334,0.5714285714285714,0.5,True,0.7407407407407407,0.9411764705882353,0.010422471260809444,0.9815977811813354,1507.443180809006,0.9991086549603352,0.8472148541114058,0.39533355241537954,0.1464059196617336,0.9117647058823529,1.0,0.9166666666666666,0.8571428571428571,1.0,XGBoost,fleet,107839,10916,15.04,A_volume_matched,CTT_Silverado,FS-A,2,cross,107839,10916
59344,10900,0.18367484497169048,0.85518127901771,0.826029377691514,48462,0.024890421752929687,False,0.43220183486238534,1.0,0.0,0.9994704127311708,0.0,0.647530754145124,0.3662420382165605,0.20223978919631094,0.04340921122286924,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.4793577981651376,1.0,0.0,0.9993364214897156,0.0,0.7127830272775896,0.42038216560509556,0.22727272727272727,0.04764425622022234,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.6574311926605505,0.9990241182211069,0.0001444967385021881,0.9978541731834412,20.899133962912828,0.9458013906222142,0.6618895966029724,0.3221343873517787,0.06617257808364214,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.6842201834862386,0.9977257525083612,0.0003509206506481711,0.9970506429672241,50.75503962421688,0.9712961312176859,0.7208067940552016,0.34057971014492755,0.0714663843303335,0.5588235294117647,1.0,0.4166666666666667,0.5714285714285714,0.5,True,0.7387155963302753,0.9585714285714285,0.007183552142680208,0.9833712577819824,1038.9855170133806,0.9987520057051168,0.8471337579617835,0.3893280632411067,0.13922710428798307,0.7647058823529411,1.0,0.75,0.7142857142857143,0.75,XGBoost,fleet,107839,10916,14.77,A_volume_matched,CTT_Silverado,FS-A,2,in_f0,107839,10916
118722,21816,0.18375701217971396,0.8479339061906521,0.8176096655418499,96923,0.024890421752929687,False,0.48922808947561425,1.0,0.0,0.999549871147155,0.0,0.8086282199839558,0.320159151193634,0.11008872822872165,0.015591966173361522,0.38235294117647056,1.0,0.08333333333333333,0.42857142857142855,0.5,True,0.680968096809681,0.9994617868675996,8.255422780839164e-05,0.9975059909415179,11.940144006407968,0.987699438452625,0.7610079575596816,0.24449556358856392,0.04281183932346723,0.5588235294117647,1.0,0.5,0.5,0.5,True,0.7108544187752108,0.9940388436638677,0.0009596928982725527,0.9943217418194158,138.8041740744926,0.9986629824405027,0.8294429708222811,0.31022017745645747,0.061575052854122625,0.7352941176470589,1.0,0.75,0.7142857142857143,0.5,True,0.7135588558855885,0.9927300554811556,0.0011763977462695809,0.9936565710394151,170.14705209131353,0.9988412514484357,0.8358090185676392,0.3164640157739073,0.06527484143763214,0.7352941176470589,1.0,0.75,0.7142857142857143,0.5,True,0.72992299229923,0.9348910937591733,0.011444079829938291,0.9837191622035181,1655.2024628883044,0.9997325964881005,0.8469496021220159,0.3697009530069011,0.10306553911205074,0.9411764705882353,1.0,0.9166666666666666,0.9285714285714286,1.0,LightGBM,fleet,107839,10916,30.8,A_volume_matched,CTT_Silverado,FS-A,2,cross,107839,10916
