n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[fuzzing]@fa1,recall[masquerade]@fa1,recall[spoofing]@fa1,event_recall@fa1,event_recall[spoofing]@fa1,event_recall[masquerade]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[fuzzing]@fa10,recall[masquerade]@fa10,recall[spoofing]@fa10,event_recall@fa10,event_recall[spoofing]@fa10,event_recall[masquerade]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[fuzzing]@fa100,recall[masquerade]@fa100,recall[spoofing]@fa100,event_recall@fa100,event_recall[spoofing]@fa100,event_recall[masquerade]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[fuzzing]@fpr0.001,recall[masquerade]@fpr0.001,recall[spoofing]@fpr0.001,event_recall@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[masquerade]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[fuzzing]@fpr0.01,recall[masquerade]@fpr0.01,recall[spoofing]@fpr0.01,event_recall@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[masquerade]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,k,sources
226048,23767,0.10514138590033975,0.526961381095511,0.12597367590820702,202303,0.02842950277399512,True,0.0,0.0,0.0,0.9976811408996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.9661708217776263e-05,0.9871307015419006,3.7560329645184556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0018933815795009888,0.4166666666666667,0.00031144793628665076,0.5927794575691223,39.43834612744378,0.16182572614107885,0.0004339147791373774,8.331250520703157e-05,0.27586206896551724,0.07692307692307693,0.3076923076923077,1.0,True,0.0023982833340345858,0.475,0.00031144793628665076,0.5729180574417114,39.43834612744378,0.21161825726141079,0.0004339147791373774,8.331250520703157e-05,0.27586206896551724,0.07692307692307693,0.3076923076923077,1.0,True,0.020490596204821812,0.20419287211740042,0.009382987032889891,0.3485657870769501,1188.1584277760048,0.7551867219917012,0.0037316671005814457,0.02182787636424227,0.8620689655172413,1.0,0.6923076923076923,1.0,XGBoost,fleet,10934,1058,8.31,B_fleet_size,ROAD_ORNL,FS-B,1,1,CIDv2_Prototype
226048,23767,0.10514138590033975,0.48401491643338507,0.11078977835346462,202303,0.02842950277399512,True,0.010140110236883073,1.0,0.0,2738.298717743001,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010140110236883073,1.0,0.0,2372.3778879510887,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010140110236883073,1.0,0.0,2264.2430154247613,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010140110236883073,1.0,0.0,2231.9791829565447,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010140110236883073,1.0,0.0,1522.6035485636464,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,Rule:Combined,fleet,10934,1058,0.71,B_fleet_size,ROAD_ORNL,FS-B,1,1,CIDv2_Prototype
226048,23767,0.10514138590033975,0.6792946667725497,0.22947361169616942,202303,0.02842950277399512,True,0.0,0.0,0.0,0.9997972938804549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.9997972938804549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.9997972938804549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.9997972938804549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04884924475112551,0.34349112426035505,0.010969888422540921,0.9997652390036259,1389.106191377742,0.04149377593360996,0.004859845526338627,0.09122719320169957,0.7931034482758621,1.0,0.5384615384615384,1.0,HistGB,fleet,40000,20000,21.31,B_fleet_size,ROAD_ORNL,FS-B,0,1,CTT_Forester
226048,23767,0.10514138590033975,0.700337885091795,0.23515178272419957,202303,0.02842950277399512,True,0.0,0.0,0.0,0.9999973773956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0008835780704337947,0.3888888888888889,0.00016313939519776945,0.9999948740005493,20.658181304851503,0.0,8.678295582747549e-05,0.0016662501041406314,0.20689655172413793,0.38461538461538464,0.07692307692307693,0.0,True,0.006900323978625826,0.35964912280701755,0.0014435364665984448,0.9999908208847046,182.79360427323152,0.004149377593360996,0.0002603488674824265,0.013330000833125051,0.4827586206896552,0.7692307692307693,0.23076923076923078,0.3333333333333333,True,0.00913030672781588,0.37094017094017095,0.001819251437356944,0.9999897480010986,230.3700218237986,0.004149377593360996,0.0004339147791373774,0.017578938598683664,0.5172413793103449,0.8461538461538461,0.23076923076923078,0.3333333333333333,True,0.0514999789624269,0.31611570247933884,0.013090700560111924,0.9999775886535645,1657.6625483408118,0.024896265560165973,0.006682287598715612,0.09505956844122303,0.896551724137931,1.0,0.8461538461538461,0.6666666666666666,XGBoost,fleet,40000,20000,14.26,B_fleet_size,ROAD_ORNL,FS-B,0,1,CTT_Forester
226048,23767,0.10514138590033975,0.7334686560525305,0.2826902236541298,202303,0.02842950277399512,True,0.0,0.0,0.0003856022068310914,640625.0,48.82842853873992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007712044136621828,504435.47385170544,97.65685707747984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008601895383155116,481840.45641477423,108.9249559710352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008601895383155116,474977.45972235495,108.9249559710352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0016758865143043588,325359.6751095745,212.21586249529273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rule:Combined,fleet,40000,20000,0.54,B_fleet_size,ROAD_ORNL,FS-B,0,1,CTT_Forester
226048,23767,0.10514138590033975,0.626030356356129,0.22490811541227163,202303,0.02842950277399512,True,0.00042075146211133083,0.7692307692307693,1.4830854108888132e-05,0.9999897780276166,1.8780164822592278,0.0,0.0,0.0008331250520703157,0.13793103448275862,0.3076923076923077,0.0,0.0,True,0.0009256532166449278,0.6285714285714286,6.426703447184857e-05,0.9999884545358243,8.13807142312332,0.0,8.678295582747549e-05,0.0017495626093476631,0.20689655172413793,0.38461538461538464,0.07692307692307693,0.0,True,0.011402364623217066,0.4608843537414966,0.0015671269175058459,0.9999846049235844,198.4437416253917,0.008298755186721992,0.0006074806907923284,0.02182787636424227,0.4482758620689655,0.7692307692307693,0.15384615384615385,0.3333333333333333,True,0.01325367105650692,0.4480796586059744,0.0019181237980828649,0.999984000686307,242.89013170552678,0.008298755186721992,0.0007810466024472793,0.0253270015829376,0.4827586206896552,0.7692307692307693,0.23076923076923078,0.3333333333333333,True,0.06113518744477637,0.3461996664284012,0.013565287891596344,0.9999720130242415,1717.759075773107,0.03734439834024896,0.00902542740605745,0.11163875697742232,0.896551724137931,1.0,0.9230769230769231,0.3333333333333333,HistGB,fleet,40000,20000,31.23,B_fleet_size,ROAD_ORNL,FS-B,1,1,CTT_Forester
226048,23767,0.10514138590033975,0.6591356971268663,0.2401048535655508,202303,0.02842950277399512,True,0.0,0.0,0.0,0.9999961853027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.001514705263600791,0.6923076923076923,7.909788858073669e-05,0.999995231628418,10.016087905382546,0.0,0.0,0.0029992501874531365,0.13793103448275862,0.3076923076923077,0.0,0.0,True,0.008078428072537553,0.5818181818181818,0.000682219289008854,0.9999942779541016,86.38875818392448,0.0,0.0004339147791373774,0.015579438473714905,0.3448275862068966,0.5384615384615384,0.23076923076923078,0.0,True,0.008962006142971346,0.5406091370558376,0.0008947948645695839,0.999994158744812,113.30699442964006,0.0,0.0004339147791373774,0.017329001083062567,0.3793103448275862,0.6153846153846154,0.23076923076923078,0.0,True,0.06020953422813144,0.3856103476151981,0.01127144912275498,0.9999897480010986,1427.292526517013,0.02074688796680498,0.008678295582747549,0.11047238190452387,0.8620689655172413,1.0,0.7692307692307693,0.6666666666666666,XGBoost,fleet,40000,20000,11.43,B_fleet_size,ROAD_ORNL,FS-B,1,1,CTT_Forester
226048,23767,0.10514138590033975,0.7334819646333781,0.2827196877500626,202303,0.02842950277399512,True,0.0,0.0,0.0003856022068310914,640625.0,48.82842853873992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007712044136621828,502330.13651915354,97.65685707747984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008601895383155116,479829.42451663094,108.9249559710352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008601895383155116,472995.07209882804,108.9249559710352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0016758865143043588,324001.7126478987,212.21586249529273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rule:Combined,fleet,40000,20000,0.47,B_fleet_size,ROAD_ORNL,FS-B,1,1,CTT_Forester
226048,23767,0.10514138590033975,0.7007866973635581,0.20956298737017304,202303,0.02842950277399512,True,0.00016830058484453234,0.8,4.943618036296043e-06,0.9999889677390162,0.6260054940864092,0.0,0.0,0.0003332500208281263,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.00021037573105566542,0.8333333333333334,4.943618036296043e-06,0.9999880727821502,0.6260054940864092,0.0,0.0,0.00041656252603515786,0.06896551724137931,0.15384615384615385,0.0,0.0,True,0.0037867631590019777,0.2830188679245283,0.001127144912275498,0.9999868249228177,142.7292526517013,0.0,0.00017356591165495098,0.007331500458218778,0.2413793103448276,0.46153846153846156,0.07692307692307693,0.0,True,0.004459965498380107,0.2888283378746594,0.0012902843074732674,0.999986162214363,163.3874339565528,0.0,0.00017356591165495098,0.008664500541531284,0.2413793103448276,0.46153846153846156,0.07692307692307693,0.0,True,0.043169100012622544,0.29081632653061223,0.012368932326812701,0.999963007632955,1566.2657462041957,0.024896265560165973,0.004252364835546299,0.08089644255602765,0.6896551724137931,0.9230769230769231,0.5384615384615384,0.3333333333333333,HistGB,fleet,40000,12610,17.58,B_fleet_size,ROAD_ORNL,FS-B,0,1,CTT_Impala
226048,23767,0.10514138590033975,0.6997756086011631,0.20742202400746296,202303,0.02842950277399512,True,0.00021037573105566542,0.625,1.4830854108888132e-05,0.9999793767929077,1.8780164822592278,0.012448132780082987,0.0,0.00016662501041406314,0.10344827586206896,0.15384615384615385,0.0,0.3333333333333333,True,0.00037867631590019776,0.2571428571428571,0.00012853406894369713,0.9999672174453735,16.27614284624664,0.02074688796680498,0.0,0.0003332500208281263,0.10344827586206896,0.15384615384615385,0.0,0.3333333333333333,True,0.0033239365506795137,0.21584699453551912,0.0014188183764169645,0.9999521970748901,179.66357680279944,0.024896265560165973,0.0002603488674824265,0.00583187536449221,0.4482758620689655,0.7692307692307693,0.15384615384615385,0.3333333333333333,True,0.004123364328691042,0.2045929018789144,0.0018835184718287927,0.9999504089355469,238.50809324692193,0.029045643153526972,0.0002603488674824265,0.007331500458218778,0.4827586206896552,0.8461538461538461,0.15384615384615385,0.3333333333333333,True,0.041149492994488154,0.2369760116307245,0.015567453196296242,0.9999113082885742,1971.2913008781027,0.058091286307053944,0.0032977523214440686,0.07714737982171124,0.6206896551724138,0.8461538461538461,0.3076923076923077,1.0,XGBoost,fleet,40000,12610,9.99,B_fleet_size,ROAD_ORNL,FS-B,0,1,CTT_Impala
