n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
59474,952,0.016006994653125734,0.7919190197523936,0.6302701857835817,58526,0.03288579995682486,False,0.0021008403361344537,0.5,3.417518198284406e-05,0.9706430435180665,3.7411483162873704,0.0,0.001597444089456869,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.0031512605042016808,0.3,0.0001196131369399542,0.967102587223053,13.094019107005797,0.0,0.003194888178913738,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6586134453781513,0.8868458274398868,0.0013670072793137624,0.9077737331390381,149.6459326514948,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6586134453781513,0.8868458274398868,0.0013670072793137624,0.9077737331390381,149.6459326514948,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6628151260504201,0.5031897926634769,0.010645569187655924,0.7642229199409485,1165.3677005235159,0.0,1.0,0.0,1.0,0.006688963210702341,0.5,0.0,1.0,0.0,1.0,1.0,LogReg,fleet,59003,477,2.94,A_volume_matched,CIDv2_OpelAstra,FS-A,1,cross,59003,477
29734,475,0.015974978139503597,0.7928441631095066,0.6340982390005446,29263,0.03288579995682486,False,0.0,0.0,0.0,0.9838811159133912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,3.417751802864076e-05,0.9693582057952881,3.7414040426154256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6568421052631579,0.9203539823008849,0.0009227929867733005,0.9265745282173157,101.0179091506165,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6568421052631579,0.9149560117302052,0.0009911480228305821,0.9222967624664307,108.50071723584735,0.0,0.9968051118210862,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6631578947368421,0.4772727272727273,0.011791243719881063,0.7617224454879761,1290.784394702322,0.0,1.0,0.0,1.0,0.006711409395973154,0.5,0.0,1.0,0.0,1.0,1.0,LogReg,fleet,59003,477,3.02,A_volume_matched,CIDv2_OpelAstra,FS-A,1,in_f0,59003,477
59474,952,0.016006994653125734,0.8124210327136904,0.6713617452201465,58526,0.03288579995682486,False,0.657563025210084,1.0,0.0,0.20258771269331946,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,1.0,0.0,0.20258771269331946,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9873817034700315,0.00013670072793137624,0.16951763564996314,14.964593265149482,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9873817034700315,0.00013670072793137624,0.16951763564996314,14.964593265149482,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.8505434782608695,0.0018796350090564233,0.14599155956481089,205.76315739580537,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,RandomForest,fleet,59003,477,48.34,A_volume_matched,CIDv2_OpelAstra,FS-A,1,cross,59003,477
29734,475,0.015974978139503597,0.817823287841258,0.6736372641075341,29263,0.03288579995682486,False,0.6589473684210526,1.0,0.0,0.1893535495436928,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,1.0,0.0,0.18935354954369277,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9205882352941176,0.0009227929867733005,0.15269197239108967,101.0179091506165,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9178885630498533,0.0009569705048019413,0.15255619025047765,104.75931319323192,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6631578947368421,0.5198019801980198,0.009945657746334461,0.1262284630167908,1088.748576401089,0.0,1.0,0.0,0.0,0.013422818791946308,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,RandomForest,fleet,59003,477,44.49,A_volume_matched,CIDv2_OpelAstra,FS-A,1,in_f0,59003,477
59474,952,0.016006994653125734,0.7894671837840772,0.6687241754271344,58526,0.03288579995682486,False,0.6565126050420168,0.9952229299363057,5.126277297426609e-05,0.7931309060489568,5.611722474431056,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6565126050420168,0.9920634920634921,8.543795495711015e-05,0.7570873832380131,9.352870790718425,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6565126050420168,0.9858044164037855,0.00015378831892279827,0.7344981614051224,16.835167423293168,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6565126050420168,0.9858044164037855,0.00015378831892279827,0.733441783298323,16.835167423293168,0.0,0.9984025559105432,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6586134453781513,0.538659793814433,0.00917603636239363,0.566649897420223,1004.4983229231589,0.0,1.0,0.0,0.0,0.0033444816053511705,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,HistGB,fleet,59003,477,9.51,A_volume_matched,CIDv2_OpelAstra,FS-A,1,cross,59003,477
29734,475,0.015974978139503597,0.8022379438805154,0.6727224794273868,29263,0.03288579995682486,False,0.6589473684210526,0.9968152866242038,3.417751802864076e-05,0.8400803761866585,3.7414040426154256,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9968152866242038,3.417751802864076e-05,0.8400803761866584,3.7414040426154256,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9098837209302325,0.0010595030588878636,0.6493276359189967,115.9835253210782,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9020172910662824,0.001162035612973786,0.6427440078768579,127.20773744892448,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6610526315789473,0.4815950920245399,0.011552001093680576,0.5594410405616788,1264.594566404014,0.0,1.0,0.0,0.0,0.006711409395973154,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,HistGB,fleet,59003,477,8.27,A_volume_matched,CIDv2_OpelAstra,FS-A,1,in_f0,59003,477
59474,952,0.016006994653125734,0.812973022929824,0.6717601393574097,58526,0.03288579995682486,False,0.657563025210084,1.0,0.0,0.7793176770210267,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,1.0,0.0,0.7332260608673096,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9873817034700315,0.00013670072793137624,0.3495965600013733,14.964593265149482,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9827315541601256,0.00018796350090564233,0.3297513425350189,20.57631573958054,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.6394279877425945,0.006031919619971977,0.10620137304067612,660.3126778247209,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,XGBoost,fleet,59003,477,8.42,A_volume_matched,CIDv2_OpelAstra,FS-A,1,cross,59003,477
29734,475,0.015974978139503597,0.8329806573236125,0.6773078277968442,29263,0.03288579995682486,False,0.6589473684210526,1.0,0.0,0.6596404314041139,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,1.0,0.0,0.5996477007865906,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9542682926829268,0.0005126627704296114,0.23127742111682892,56.12106063923138,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9484848484848485,0.000581017806486893,0.227072611451149,63.60386872446224,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.6561844863731656,0.005605112956697085,0.09341935813426971,613.5902629889299,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,XGBoost,fleet,59003,477,8.0,A_volume_matched,CIDv2_OpelAstra,FS-A,1,in_f0,59003,477
59474,952,0.016006994653125734,0.807366632788244,0.6712059805385948,58526,0.03288579995682486,False,0.657563025210084,1.0,0.0,0.47918521038714995,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.978125,0.0002392262738799084,0.17304235840872717,26.188038214011595,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9098837209302325,0.0010594306414681658,0.0770368733357829,115.97559780490849,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.9098837209302325,0.0010594306414681658,0.0770368733357829,115.97559780490849,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.657563025210084,0.5355004277159966,0.009278561908342161,0.02362614952212951,1015.7217678720211,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,LightGBM,fleet,59003,477,16.54,A_volume_matched,CIDv2_OpelAstra,FS-A,1,cross,59003,477
29734,475,0.015974978139503597,0.8188719620233811,0.6752974358597521,29263,0.03288579995682486,False,0.6589473684210526,0.9873817034700315,0.00013671007211456303,0.23085072992570557,14.965616170461702,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9873817034700315,0.00013671007211456303,0.23085072992570554,14.965616170461702,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9287833827893175,0.0008202604326873783,0.08772686821273992,89.79369702277023,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.9233038348082596,0.0008886154687446598,0.08569236713873622,97.27650510800107,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6589473684210526,0.5396551724137931,0.009125397313647083,0.023200089611679513,998.9548793783188,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,LightGBM,fleet,59003,477,14.47,A_volume_matched,CIDv2_OpelAstra,FS-A,1,in_f0,59003,477
