n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[spoofing]@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[spoofing]@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[spoofing]@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,k,sources
98401,12610,0.12814910417577058,0.9106538675112843,0.7491129467850782,85805,0.04424300176620483,True,0.00951625693893735,0.8695652173913043,0.00020981221806483198,0.9976257681846619,17.07216858893946,0.039973351099267154,0.0,0.0,0.0,0.03571428571428571,0.25,0.0,0.0,0.0,True,0.027121332275971452,0.5757575757575758,0.0029373710529076477,0.977686882019043,239.01036024515244,0.1022651565622918,0.005550416281221091,0.0,0.005128205128205128,0.10714285714285714,0.25,0.0,0.125,0.5,True,0.6656621728786677,0.9544059124502559,0.004674149969110979,0.030461005866527557,380.3299780091512,0.9996668887408394,1.0,0.7149611617696724,0.2483835005574136,0.7857142857142857,1.0,0.7142857142857143,0.75,1.0,True,0.6641554321966693,0.9573616826703246,0.004347775407676796,0.035055216401815414,353.77327131524544,0.9993337774816788,1.0,0.712597095575819,0.2459308807134894,0.7857142857142857,1.0,0.7142857142857143,0.75,1.0,True,0.6946074544012688,0.8952371218315618,0.011947640195358487,0.008617364801466465,972.1651557590525,0.9996668887408394,1.0,0.7551502870651807,0.3032329988851728,0.9285714285714286,1.0,0.9285714285714286,0.875,1.0,XGBoost,fleet,17309,864,3.11,B_fleet_size,CTT_Impala,FS-B,1,1,CIDv2_RenaultClio
98401,12610,0.12814910417577058,0.9630218319790147,0.804172724010322,85805,0.04424300176620483,True,0.45662172878667723,0.9996527777777777,2.331246867387022e-05,78125.0,1.8969076209932731,0.9996668887408394,0.0,0.7413036136440392,0.1253065774804905,0.75,1.0,0.9285714285714286,0.5,0.0,True,0.6803330689928628,0.9996504311349336,3.4968703010805326e-05,31250.0,2.845361431489909,0.9996668887408394,0.9708603145235892,0.9827760891590679,0.12686733556298774,0.8571428571428571,1.0,1.0,0.625,0.5,True,0.6803330689928628,0.9996504311349336,3.4968703010805326e-05,31250.0,2.845361431489909,0.9996668887408394,0.9708603145235892,0.9827760891590679,0.12686733556298774,0.8571428571428571,1.0,1.0,0.625,0.5,True,0.6803330689928628,0.9996504311349336,3.4968703010805326e-05,31250.0,2.845361431489909,0.9996668887408394,0.9708603145235892,0.9827760891590679,0.12686733556298774,0.8571428571428571,1.0,1.0,0.625,0.5,True,0.6803330689928628,0.9996504311349336,3.4968703010805326e-05,31250.0,2.845361431489909,0.9996668887408394,0.9708603145235892,0.9827760891590679,0.12686733556298774,0.8571428571428571,1.0,1.0,0.625,0.5,Rule:Combined,fleet,17309,864,0.24,B_fleet_size,CTT_Impala,FS-B,1,1,CIDv2_RenaultClio
98401,12610,0.12814910417577058,0.9725190983147535,0.9587843651982014,85805,0.04424300176620483,True,0.31007137192704204,1.0,0.0,0.9999686685113374,0.0,0.3141239173884077,0.015263644773358002,0.7527862208713273,0.15719063545150502,0.9285714285714286,1.0,1.0,0.875,0.5,True,0.5015860428231562,0.9993679886237953,4.662493734774044e-05,0.9999398985449154,3.7938152419865463,0.6229180546302465,0.04671600370027752,0.9118541033434651,0.36878483835005577,0.9285714285714286,1.0,1.0,0.875,0.5,True,0.9108643933386201,0.9923110151187905,0.0010374048559872247,0.9994242934056292,84.41238913420065,0.9940039973351099,0.9509713228492137,0.9983113812901047,0.778149386845039,1.0,1.0,1.0,1.0,1.0,True,0.8888977002379064,0.9930893948790644,0.0009091862782809385,0.9997130322838753,73.97939721873765,0.9930046635576283,0.8820536540240518,0.9962850388382303,0.7516164994425863,1.0,1.0,1.0,1.0,1.0,True,0.9374306106264869,0.9398155509619971,0.008823769393059878,0.9953488515142082,717.9795345459539,1.0,1.0,0.999662276258021,0.8243032329988852,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,12.05,B_fleet_size,CTT_Impala,FS-B,0,1,CTT_Forester
98401,12610,0.12814910417577058,0.9711634463707982,0.9577677653104665,85805,0.04424300176620483,True,0.5034099920697859,1.0,0.0,0.9999885559082031,0.0,0.7548301132578281,0.03700277520814061,0.9088145896656535,0.2923076923076923,0.9285714285714286,1.0,1.0,0.875,0.5,True,0.6291038858049167,0.9997479521109011,2.331246867387022e-05,0.9999638795852661,1.8969076209932731,0.9153897401732178,0.15032377428307123,0.9679162445119892,0.44459308807134895,1.0,1.0,1.0,1.0,1.0,True,0.9203013481363996,0.9933236326286057,0.0009091862782809385,0.9996507167816162,73.97939721873765,0.9946702198534311,0.9750231267345051,0.9989868287740629,0.7921962095875139,1.0,1.0,1.0,1.0,1.0,True,0.912609040444092,0.9948132780082988,0.0006993740602161066,0.999717652797699,56.907228629798205,0.9906728847435043,0.9532839962997225,0.9989868287740629,0.7837235228539576,1.0,1.0,1.0,1.0,1.0,True,0.937827121332276,0.9379014989293362,0.009126831485820192,0.9985223412513733,742.6393336188665,1.0,0.9990749306197965,0.999662276258021,0.8258639910813824,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,4.66,B_fleet_size,CTT_Impala,FS-B,0,1,CTT_Forester
98401,12610,0.12814910417577058,0.8267495945345147,0.7000615196949109,85805,0.04424300176620483,True,0.45662172878667723,0.9996527777777777,2.331246867387022e-05,78125.0,1.8969076209932731,0.9996668887408394,0.0,0.7413036136440392,0.1253065774804905,0.75,1.0,0.9285714285714286,0.5,0.0,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,Rule:Combined,fleet,40000,20000,0.21,B_fleet_size,CTT_Impala,FS-B,0,1,CTT_Forester
98401,12610,0.12814910417577058,0.9943442333359594,0.9834107452610042,85805,0.04424300176620483,True,0.5513877874702617,1.0,0.0,0.999895406375862,0.0,0.9000666222518321,0.034227567067530065,0.9361702127659575,0.3132664437012263,0.9285714285714286,1.0,1.0,0.875,0.5,True,0.8255352894528152,0.9994239631336406,6.993740602161065e-05,0.9997647418416387,5.690722862979818,0.9703530979347101,0.7432932469935245,0.9979736575481256,0.6544035674470458,1.0,1.0,1.0,1.0,1.0,True,0.9206185567010309,0.9929860576511846,0.000955811215628679,0.9991594862727996,77.7732124607242,0.9936708860759493,0.9722479185938946,0.9989868287740629,0.7950947603121516,1.0,1.0,1.0,1.0,1.0,True,0.914274385408406,0.9941364145899801,0.0007926239349115875,0.9993806312649144,64.49485911377128,0.9880079946702198,0.9597594819611471,0.9989868287740629,0.7870680044593088,1.0,1.0,1.0,1.0,1.0,True,0.9670896114195083,0.9390882488834129,0.009220081360515673,0.9697355091187573,750.2269641028395,1.0,1.0,0.999662276258021,0.9076923076923077,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,10.87,B_fleet_size,CTT_Impala,FS-B,1,1,CTT_Forester
98401,12610,0.12814910417577058,0.9930697304131147,0.9804151430972818,85805,0.04424300176620483,True,0.5067406819984139,1.0,0.0,0.9999819993972778,0.0,0.905396402398401,0.04394079555966698,0.8743667679837892,0.22028985507246376,0.9642857142857143,1.0,1.0,1.0,0.5,True,0.6620935765265662,0.9998802395209581,1.165623433693511e-05,0.9999310970306396,0.9484538104966366,0.9477015323117921,0.22802960222016652,0.9848024316109423,0.46711259754738016,1.0,1.0,1.0,1.0,1.0,True,0.9226011102299763,0.9924080866672353,0.0010374048559872247,0.9993376135826111,84.41238913420065,0.9963357761492339,0.969472710453284,0.999662276258021,0.7997770345596432,1.0,1.0,1.0,1.0,1.0,True,0.9179222839016653,0.9944158075601375,0.0007576552319007821,0.9994795918464661,61.64949768228137,0.9960026648900733,0.9574468085106383,0.999662276258021,0.7926421404682275,1.0,1.0,1.0,1.0,1.0,True,0.9548770816812054,0.9344249573180196,0.009849518014710167,0.9922125935554504,801.4434698696579,1.0,0.9995374653098983,0.999662276258021,0.8735785953177257,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,4.7,B_fleet_size,CTT_Impala,FS-B,1,1,CTT_Forester
98401,12610,0.12814910417577058,0.8267495945345147,0.7000615196949111,85805,0.04424300176620483,True,0.45662172878667723,0.9996527777777777,2.331246867387022e-05,78125.0,1.8969076209932731,0.9996668887408394,0.0,0.7413036136440392,0.1253065774804905,0.75,1.0,0.9285714285714286,0.5,0.0,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,True,0.635289452815226,0.9997504055909148,2.331246867387022e-05,46875.0,1.8969076209932731,0.9996668887408394,0.7146160962072156,0.978047956771361,0.12686733556298774,0.8214285714285714,1.0,0.9285714285714286,0.625,0.5,Rule:Combined,fleet,40000,20000,0.22,B_fleet_size,CTT_Impala,FS-B,1,1,CTT_Forester
98401,12610,0.12814910417577058,0.9999142920139608,0.9997686434665712,85805,0.04424300176620483,True,0.48279143536875496,1.0,0.0,0.9998354938750296,0.0,0.8974017321785477,0.00046253469010175765,0.9540695710908477,0.126644370122631,0.75,0.75,0.9285714285714286,0.5,0.5,True,0.9658207771609834,0.9996716736436018,4.662493734774044e-05,0.9925245804648831,3.7938152419865463,0.9996668887408394,1.0,0.9841269841269841,0.9146042363433667,1.0,1.0,1.0,1.0,1.0,True,0.9992862807295797,0.9934563229265216,0.0009674674499656141,0.24070529860031253,78.72166627122084,1.0,1.0,0.9979736575481256,0.9993311036789297,1.0,1.0,1.0,1.0,1.0,True,0.9992862807295797,0.9950252684775742,0.0007343427632269119,0.28518464380586117,59.75259006128811,1.0,1.0,0.9979736575481256,0.9993311036789297,1.0,1.0,1.0,1.0,1.0,True,0.9995241871530531,0.9429191291987731,0.008893706799081488,0.10326138726680528,723.6702574089337,1.0,1.0,0.9986491050320837,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,10.69,B_fleet_size,CTT_Impala,FS-B,0,1,CTT_Silverado
98401,12610,0.12814910417577058,0.9999700519819059,0.9998854614742277,85805,0.04424300176620483,True,0.2635210150674068,1.0,0.0,0.9999749660491943,0.0,0.90473017988008,0.006938020351526364,0.17662951705504898,0.015384615384615385,0.7857142857142857,1.0,0.9285714285714286,0.5,0.5,True,0.991197462331483,0.9996800767815724,4.662493734774044e-05,0.9832965135574341,3.7938152419865463,1.0,1.0,0.9878419452887538,0.9832775919732442,1.0,1.0,1.0,1.0,1.0,True,0.9993655828707375,0.9945544945150343,0.0008042801692485225,0.1871064156293869,65.44331292426791,1.0,1.0,0.9979736575481256,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,True,0.9992069785884219,0.9962049335863378,0.0005594992481728852,0.2226952165365219,45.52578290383855,1.0,1.0,0.9972982100641675,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,True,0.9996827914353688,0.94589930216853,0.008404144956930214,0.06863223016262054,683.835197368075,1.0,1.0,0.9989868287740629,0.9997770345596433,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,7.22,B_fleet_size,CTT_Impala,FS-B,0,1,CTT_Silverado
