n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed
118722,21816,0.18375701217971396,0.997066675560091,0.9955933231492492,96923,0.024890421752929687,False,0.8934726806013935,0.9999486995331658,1.0319278476048955e-05,0.9937740856122045,1.492518000800996,0.9998217309920671,0.9915119363395225,0.5701610253039764,0.7404862579281184,0.8823529411764706,1.0,1.0,0.7142857142857143,1.0,True,0.9081408140814081,0.9998485995457986,3.095783542814686e-05,0.9918137029539652,4.477554002402988,1.0,0.9917771883289125,0.6256983240223464,0.7795983086680761,0.9117647058823529,1.0,1.0,0.7857142857142857,1.0,True,0.9652090209020903,0.9964037287654379,0.0007842651641797205,0.959225235694016,113.43136806087568,1.0,0.9954907161803713,0.8452185343411107,0.9283826638477801,0.9117647058823529,1.0,1.0,0.7857142857142857,1.0,True,0.9704345434543454,0.9950180946562015,0.0010938435184611893,0.9455962790335701,158.2069080849056,1.0,0.9960212201591512,0.8632928031547815,0.943446088794926,0.9117647058823529,1.0,1.0,0.7857142857142857,1.0,True,0.9879446277961129,0.9584648908258104,0.009638206096629723,0.5703522548597785,1394.01181274813,1.0,0.9973474801061007,0.9309891554387117,0.9886363636363636,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,LightGBM,fleet,150000,75000,36.31,C_feature_ablation,CTT_Silverado,FS-B,0
118722,21816,0.18375701217971396,0.9673028576583399,0.926070831565943,96923,0.024890421752929687,False,0.7880454712137881,0.9997092516136535,5.159639238024477e-05,8.764183114092152,7.46259000400498,0.9998217309920671,0.9976127320954907,0.2201774564574433,0.4080338266384778,0.5588235294117647,1.0,0.5833333333333334,0.2857142857142857,1.0,True,0.7880454712137881,0.9991863303498779,0.00014446989866468535,8.251445249780467,20.89525201121394,0.9998217309920671,0.9976127320954907,0.2201774564574433,0.4080338266384778,0.5588235294117647,1.0,0.5833333333333334,0.2857142857142857,1.0,True,0.8098643197653098,0.9956607495069033,0.0007945844426557695,7.034316225527442,114.9238860616767,0.9998217309920671,0.9976127320954907,0.3697009530069011,0.41358350951374206,0.6470588235294118,1.0,0.8333333333333334,0.2857142857142857,1.0,True,0.8186193619361937,0.9952075787127334,0.0008874579489402101,6.851039982733147,128.35654806888564,0.9999108654960335,0.9976127320954907,0.41767992113046337,0.42521141649048627,0.6764705882352942,1.0,0.9166666666666666,0.2857142857142857,1.0,True,0.8322790612394573,0.9488894695584008,0.010092254349575877,4.3134884750325275,1459.682604783374,1.0,0.9976127320954907,0.4334538284587578,0.49101479915433405,0.8235294117647058,1.0,1.0,0.5714285714285714,1.0,Rule:Combined,fleet,150000,75000,0.39,C_feature_ablation,CTT_Silverado,FS-B,0
118722,21816,0.18375701217971396,0.48732433017722343,0.1817842797561067,96923,0.024890421752929687,False,0.0,0.0,5.159639238024477e-05,8.764183114092152,7.46259000400498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.00014446989866468535,8.251445249780467,20.89525201121394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0007334066740007334,0.17204301075268819,0.0007945844426557695,7.034316225527442,114.9238860616767,0.0008913450396648543,0.0,0.0,0.0015856236786469344,0.17647058823529413,0.75,0.25,0.0,0.0,True,0.0010542720938760543,0.21100917431192662,0.0008874579489402101,6.851039982733147,128.35654806888564,0.0013370175594972814,0.0,0.0,0.0021141649048625794,0.20588235294117646,0.75,0.3333333333333333,0.0,0.0,True,0.012009534286762009,0.2102728731942215,0.010154170020432172,4.256305386633419,1468.6377127881801,0.013726713610838756,0.008753315649867375,0.005915215248110417,0.015063424947145878,0.7058823529411765,1.0,0.75,0.5714285714285714,0.75,Rule:Staleness,fleet,150000,75000,0.26,C_feature_ablation,CTT_Silverado,FS-B,0
118722,21816,0.18375701217971396,0.8394939324137285,0.7756183291042041,96923,0.024890421752929687,False,0.49394939493949397,0.9993508300102012,7.223494933234268e-05,0.999417543411255,10.44762600560697,0.914074338176308,0.1376657824933687,0.0,0.0005285412262156448,0.23529411764705882,1.0,0.16666666666666666,0.0,0.5,True,0.5062339567290063,0.9981923355025307,0.00020638556952097908,0.9991844296455383,29.85036001601992,0.9283358588109457,0.16631299734748012,0.0,0.0005285412262156448,0.23529411764705882,1.0,0.16666666666666666,0.0,0.5,True,0.5434085075174184,0.9921332329065193,0.0009700121767486018,0.9979015588760376,140.29669207529363,0.9622069703182102,0.2779840848806366,0.000985869208018403,0.0023784355179704017,0.38235294117647056,1.0,0.4166666666666667,0.14285714285714285,0.5,True,0.5485423542354235,0.9897444380117443,0.0012795905310300703,0.9975355863571167,185.0722320993235,0.9663071575006685,0.2946949602122016,0.0013144922773578706,0.0029069767441860465,0.38235294117647056,1.0,0.4166666666666667,0.14285714285714285,0.5,True,0.6110652731939861,0.9275029569331386,0.010752688172043012,0.9875693917274475,1555.2037568346377,0.9975042338889384,0.5281167108753315,0.012816299704239238,0.029069767441860465,0.8529411764705882,1.0,1.0,0.7142857142857143,0.75,LogReg,fleet,150000,75000,3.19,C_feature_ablation,CTT_Silverado,FS-A-rank,0
118722,21816,0.18375701217971396,0.8463403489158071,0.7973531842542486,96923,0.024890421752929687,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.15131096442977632,0.9978839177750907,7.223494933234268e-05,0.9936768461807473,10.44762600560697,0.07959711204207148,0.6371352785145888,0.00032862306933946765,0.001321353065539112,0.20588235294117646,0.25,0.25,0.07142857142857142,0.5,True,0.24257425742574257,0.9910112359550561,0.0004953253668503498,0.9676612221987094,71.6408640384478,0.1884303413851502,0.8342175066312998,0.0013144922773578706,0.00766384778012685,0.4117647058823529,0.75,0.5,0.21428571428571427,0.5,True,0.4654840484048405,0.9916023825798261,0.0008874579489402101,0.9444225898425211,128.35654806888564,0.6118192352259559,0.846684350132626,0.00558659217877095,0.021670190274841437,0.5588235294117647,1.0,0.6666666666666666,0.35714285714285715,0.5,True,0.6913733039970664,0.9502898185483871,0.008141910717602625,0.8726764932842419,1177.5967026319859,0.999643461984134,0.8477453580901857,0.09037134406835359,0.10491543340380549,0.7941176470588235,1.0,0.9166666666666666,0.6428571428571429,0.75,RandomForest,fleet,150000,75000,179.17,C_feature_ablation,CTT_Silverado,FS-A-rank,0
118722,21816,0.18375701217971396,0.8464915453133519,0.7810271577120115,96923,0.024890421752929687,False,0.030665566556655664,0.9970193740685543,2.063855695209791e-05,0.9999498331833583,2.985036001601992,0.02763169622961048,0.09230769230769231,0.0,0.0029069767441860465,0.20588235294117646,1.0,0.08333333333333333,0.0,0.5,True,0.0611019435276861,0.994776119402985,7.223494933234268e-05,0.9999293336153724,10.44762600560697,0.06836616454229433,0.14297082228116711,0.001643115346697338,0.005813953488372093,0.29411764705882354,1.0,0.08333333333333333,0.21428571428571427,0.5,True,0.23656949028236157,0.9856760886172651,0.0007739458857036716,0.9998388783617522,111.9388500600747,0.354755325786612,0.2962864721485411,0.004929346040092014,0.012949260042283297,0.38235294117647056,1.0,0.25,0.2857142857142857,0.5,True,0.29285845251191783,0.9833769432045559,0.0011144820754132871,0.9998064252675827,161.19194408650756,0.4484356894553882,0.3403183023872679,0.0069010844561288205,0.01427061310782241,0.4117647058823529,1.0,0.3333333333333333,0.2857142857142857,0.5,True,0.6040979097909791,0.9298666478515487,0.010257362805192662,0.9992979217859119,1483.56289279619,0.9434887244852482,0.6238726790450928,0.03614853762734144,0.03488372093023256,0.47058823529411764,1.0,0.4166666666666667,0.35714285714285715,0.5,HistGB,fleet,150000,75000,96.77,C_feature_ablation,CTT_Silverado,FS-A-rank,0
118722,21816,0.18375701217971396,0.8572082836942738,0.7737520410986591,96923,0.024890421752929687,False,0.00041254125412541255,1.0,0.0,0.9999990463256837,0.0,0.0007130760317318834,0.0002652519893899204,0.0,0.0,0.11764705882352941,0.75,0.0,0.0,0.25,True,0.01178034470113678,0.9961240310077519,1.0319278476048955e-05,0.9999974966049194,1.492518000800996,0.02121401194402353,0.0023872679045092837,0.0023003614853762734,0.0007928118393234672,0.29411764705882354,1.0,0.08333333333333333,0.21428571428571427,0.5,True,0.11005683901723505,0.9768104149715215,0.0005881988731347904,0.9999892711639404,85.07352604565676,0.19493716017470364,0.03978779840848806,0.013144922773578704,0.006342494714587738,0.38235294117647056,1.0,0.16666666666666666,0.35714285714285715,0.5,True,0.13691785845251192,0.9729641693811075,0.0008565001135120632,0.9999868869781494,123.87899406648266,0.24075229521347713,0.053580901856763924,0.017417022674991785,0.008192389006342496,0.38235294117647056,1.0,0.16666666666666666,0.35714285714285715,0.5,True,0.4733681701503484,0.9253584229390681,0.00859595897054878,0.9999129772186279,1243.2674946672296,0.7966841964524467,0.25596816976127323,0.0874137364442984,0.04175475687103594,0.5294117647058824,1.0,0.3333333333333333,0.42857142857142855,1.0,XGBoost,fleet,150000,75000,20.74,C_feature_ablation,CTT_Silverado,FS-A-rank,0
118722,21816,0.18375701217971396,0.8495255002199289,0.7444764359615996,96923,0.024890421752929687,False,0.005088008800880088,1.0,0.0,0.9999939128168265,0.0,0.0,0.029177718832891247,0.0,0.0002642706131078224,0.08823529411764706,0.0,0.08333333333333333,0.0,0.5,True,0.01595159515951595,0.997134670487106,1.0319278476048955e-05,0.999987596465876,1.492518000800996,0.00044567251983242714,0.08992042440318303,0.00032862306933946765,0.0007928118393234672,0.20588235294117646,0.75,0.08333333333333333,0.07142857142857142,0.5,True,0.0638980564723139,0.9444444444444444,0.0008461808350360143,0.9999632418646197,122.38647606568166,0.03003832783670559,0.2713527851458886,0.0023003614853762734,0.007135306553911205,0.3235294117647059,1.0,0.25,0.14285714285714285,0.5,True,0.07494499449944994,0.9429065743944637,0.0010216085691288465,0.9999585316053969,147.7592820792986,0.04233888938408058,0.29549071618037137,0.0026289845547157412,0.01004228329809725,0.35294117647058826,1.0,0.25,0.21428571428571427,0.5,True,0.382013201320132,0.9029252437703142,0.009246073514539863,0.999855805109898,1337.2961287176922,0.5387289419734379,0.5694960212201592,0.010187315149523497,0.02959830866807611,0.5,1.0,0.4166666666666667,0.35714285714285715,0.75,LightGBM,fleet,150000,75000,54.34,C_feature_ablation,CTT_Silverado,FS-A-rank,0
118722,21816,0.18375701217971396,0.8297849740308754,0.6973871420885758,96923,0.024890421752929687,False,0.05931426475980931,1.0,0.0,0.9995074272155763,0.0,0.021035742936090562,0.19018567639257294,0.11140322050607952,0.0005285412262156448,0.23529411764705882,0.5,0.08333333333333333,0.21428571428571427,0.5,True,0.13274660799413274,0.9962160302717579,0.0001135120632365385,0.998690664768219,16.417698008810955,0.0966218022996702,0.35729442970822284,0.14952349654945776,0.002642706131078224,0.29411764705882354,0.75,0.08333333333333333,0.2857142857142857,0.5,True,0.20264943160982765,0.9861699754628597,0.0006397952655150352,0.9974538683891296,92.53611604966174,0.18753899634548535,0.46419098143236076,0.17679921130463358,0.00766384778012685,0.47058823529411764,0.75,0.3333333333333333,0.35714285714285715,1.0,True,0.21731756508984232,0.9829981339415301,0.0008461808350360143,0.9971349239349365,122.38647606568166,0.20652464569034673,0.48488063660477454,0.1837002957607624,0.009778012684989429,0.47058823529411764,0.75,0.3333333333333333,0.35714285714285715,1.0,True,0.39296846351301795,0.9075799280118568,0.009008730109590737,0.9919233918190002,1302.9682146992695,0.45173366610214816,0.6647214854111406,0.2619125862635557,0.05338266384778013,0.8235294117647058,1.0,0.6666666666666666,0.8571428571428571,1.0,LogReg,fleet,150000,75000,6.67,C_feature_ablation,CTT_Silverado,FS-A,0
118722,21816,0.18375701217971396,0.8711655432427301,0.8219025648527715,96923,0.024890421752929687,False,0.5114594792812615,1.0,0.0,0.8854932078134445,0.0,0.9087262679383189,0.24880636604774536,0.005915215248110417,0.0018498942917547568,0.38235294117647056,1.0,0.3333333333333333,0.21428571428571427,0.5,True,0.565914924825816,0.9999190086660728,1.0319278476048955e-05,0.8669471561159992,1.492518000800996,0.9554327480167573,0.42122015915119365,0.00821557673348669,0.0036997885835095136,0.4117647058823529,1.0,0.4166666666666667,0.21428571428571427,0.5,True,0.6554363769710304,0.9960295346893285,0.0005881988731347904,0.8136040821721437,85.07352604565676,0.9992869239682681,0.7525198938992043,0.0568517909957279,0.02061310782241015,0.5588235294117647,1.0,0.5833333333333334,0.35714285714285715,0.75,True,0.6635496883021635,0.9928669410150892,0.0010732049615090912,0.8041913468204591,155.22187208330357,0.9993760584722347,0.783023872679045,0.06671048307591193,0.028805496828752643,0.5882352941176471,1.0,0.5833333333333334,0.42857142857142855,0.75,True,0.6962779611294463,0.9388133498145859,0.010216085691288465,0.7528173250012107,1477.592820792986,0.9998217309920671,0.8453580901856764,0.1311206046664476,0.10227272727272728,0.8529411764705882,1.0,1.0,0.7142857142857143,0.75,RandomForest,fleet,150000,75000,159.75,C_feature_ablation,CTT_Silverado,FS-A,0
118722,21816,0.18375701217971396,0.8807244347860236,0.8398003794894946,96923,0.024890421752929687,False,0.6250916758342501,0.9999266754656108,1.0319278476048955e-05,0.9991615152419625,1.492518000800996,0.9266423032355825,0.636604774535809,0.22313506408149852,0.04281183932346723,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.6774385771910525,0.9993913984311604,9.287350628444059e-05,0.9983757335091481,13.432662007208963,0.9745075318655851,0.749867374005305,0.2701281629970424,0.052061310782241015,0.5294117647058824,1.0,0.4166666666666667,0.5,0.5,True,0.7122753942060873,0.9931611913588138,0.001104162796937238,0.9957552886137144,159.69942608570656,0.9971476958730725,0.8254641909814323,0.3112060466644758,0.07743128964059197,0.6470588235294118,1.0,0.6666666666666666,0.5,0.75,True,0.7142922625595893,0.9916634847906326,0.0013518254803624131,0.9952797279638467,195.51985810493048,0.9976825028968713,0.8289124668435013,0.3167926388432468,0.07954545454545454,0.7058823529411765,1.0,0.75,0.5714285714285714,0.75,True,0.7351943527686102,0.9402626333685075,0.010515344767093884,0.9897558000125664,1520.8758428162148,0.9998217309920671,0.8490716180371353,0.3664147223135064,0.13372093023255813,0.8529411764705882,1.0,0.9166666666666666,0.7142857142857143,1.0,HistGB,fleet,150000,75000,114.7,C_feature_ablation,CTT_Silverado,FS-A,0
118722,21816,0.18375701217971396,0.8644165636517352,0.8318985184009887,96923,0.024890421752929687,False,0.5467088375504217,1.0,0.0,0.9998755455017091,0.0,0.9138069346644085,0.26976127320954907,0.16332566546171542,0.04254756871035941,0.4411764705882353,1.0,0.25,0.42857142857142855,0.5,True,0.6486065273193986,0.9999293336159989,1.0319278476048955e-05,0.9995991587638855,1.492518000800996,0.9910865496033514,0.5395225464190981,0.25336838646072957,0.05972515856236787,0.47058823529411764,1.0,0.3333333333333333,0.42857142857142855,0.5,True,0.707049871653832,0.996253955951689,0.0005985181516108394,0.9987397789955139,86.56604404645778,0.9993760584722347,0.7496021220159151,0.3460400920144594,0.08826638477801269,0.5294117647058824,1.0,0.4166666666666667,0.5,0.5,True,0.7138797213054638,0.9943178190640363,0.000918415784368357,0.9984757304191589,132.83410207128864,0.9994651929762011,0.7745358090185677,0.35622740716398293,0.0943446088794926,0.5588235294117647,1.0,0.4166666666666667,0.5714285714285714,0.5,True,0.7428492849284929,0.9431963682923991,0.01007161579262378,0.9945593476295471,1456.6975687817721,0.9998217309920671,0.8445623342175066,0.39533355241537954,0.1590909090909091,0.8235294117647058,1.0,0.9166666666666666,0.7142857142857143,0.75,XGBoost,fleet,150000,75000,27.24,C_feature_ablation,CTT_Silverado,FS-A,0
118722,21816,0.18375701217971396,0.8574563382699898,0.8234359725436345,96923,0.024890421752929687,False,0.6388430509717639,1.0,0.0,0.999640365306411,0.0,0.95409573045726,0.6347480106100796,0.2214919487348012,0.04386892177589852,0.47058823529411764,1.0,0.25,0.5,0.5,True,0.6790887422075541,0.9993928764166217,9.287350628444059e-05,0.9993277890415151,13.432662007208963,0.98199483019877,0.7400530503978779,0.2671705553729872,0.05153276955602537,0.5,1.0,0.3333333333333333,0.5,0.5,True,0.706041437477081,0.9944476725418039,0.0008874579489402101,0.9986933236371076,128.35654806888564,0.9951867367858098,0.8119363395225464,0.30824843904042065,0.06316067653276955,0.5882352941176471,1.0,0.5,0.5714285714285714,0.5,True,0.7092500916758343,0.992431531011481,0.0012176748601737766,0.9985303088667371,176.11712409451752,0.99670202335324,0.8177718832891246,0.31514952349654946,0.06580338266384778,0.7058823529411765,1.0,0.75,0.5714285714285714,0.75,True,0.7277686101943528,0.937913516068053,0.010845561678327452,0.9968612903839336,1568.6364188418468,0.9997325964881005,0.8445623342175066,0.3637857377587907,0.09778012684989429,0.8823529411764706,1.0,0.8333333333333334,0.8571428571428571,1.0,LightGBM,fleet,150000,75000,58.59,C_feature_ablation,CTT_Silverado,FS-A,0
