n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,k,sources
125812,27607,0.2194305789590818,0.9033266383955532,0.8514378045523162,98229,0.039665574882341466,True,0.15228021878509074,1.0,0.0,0.941222906112671,0.0,0.0032,0.06082725060827251,0.0015037593984962407,0.21425561057844272,0.23684210526315788,0.5,0.045454545454545456,0.5,0.5,True,0.17039156735610533,1.0,0.0,0.8951694369316101,0.0,0.0104,0.06569343065693431,0.004511278195488722,0.23875250237066695,0.2631578947368421,0.5,0.09090909090909091,0.5,0.5,True,0.3918571376824718,0.9959491806297183,0.0004480423603686167,0.7026012539863586,40.66378722888705,0.2448,0.31532846715328466,0.10169172932330828,0.4911495100621642,0.5526315789473685,0.75,0.36363636363636365,1.0,1.0,True,0.3862426196254573,0.9960765997197571,0.00042767679853367954,0.7119367718696594,38.81543326393764,0.2032,0.3119221411192214,0.10056390977443609,0.48640817616689497,0.5263157894736842,0.75,0.3181818181818182,1.0,1.0,True,0.6971782518926359,0.9850555299657096,0.00297337202790082,0.13147127628326416,269.8596788826141,1.0,1.0,0.6426691729323308,0.659730270782847,0.9736842105263158,1.0,0.9545454545454546,1.0,1.0,XGBoost,fleet,10934,1058,3.87,B_fleet_size,CTT_Forester,FS-B,1,1,CIDv2_Prototype
125812,27607,0.2194305789590818,0.43868252755684434,0.3236544816753286,98229,0.039665574882341466,True,0.14735393197377478,1.0,0.0,4316.676603246211,0.0,0.3608,1.0,0.0,0.08228848382678326,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14735393197377478,0.9992630803242447,3.054834275240568e-05,1053.2736660927126,2.772530947424117,0.3608,1.0,0.0,0.08228848382678326,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14735393197377478,0.9990176817288802,4.073112366987424e-05,692.6976267744559,3.696707929898823,0.3608,1.0,0.0,0.08228848382678326,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14735393197377478,0.9990176817288802,4.073112366987424e-05,729.5971093982022,3.696707929898823,0.3608,1.0,0.0,0.08228848382678326,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14920128952801825,0.9395529197080292,0.0026984369431291687,15.5,244.90690035579703,0.3736,1.0,0.0009398496240601503,0.08386892845853967,0.3157894736842105,0.5,0.09090909090909091,1.0,1.0,Rule:Combined,fleet,10934,1058,0.29,B_fleet_size,CTT_Forester,FS-B,1,1,CIDv2_Prototype
125812,27607,0.2194305789590818,0.9986034836231499,0.9978269723911368,98229,0.039665574882341466,True,0.0005433404571304379,1.0,0.0,0.9998867383494126,0.0,0.0,0.0024330900243309003,0.0007518796992481203,0.00031608892635128015,0.15789473684210525,0.3333333333333333,0.045454545454545456,0.0,0.5,True,0.9579092259209621,0.9995464338360358,0.00012219337100962272,0.9973574014201928,11.090123789696468,1.0,0.9863746958637469,0.8701127819548872,0.9766621009377304,1.0,1.0,1.0,1.0,1.0,True,0.9923932336001738,0.9964357155846517,0.000997912529911919,0.45303315642269615,90.56934428252117,1.0,1.0,0.9605263157894737,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9919223385373275,0.9966153510208539,0.0009469986253245762,0.5204406412141984,85.94845937014765,1.0,1.0,0.9580827067669173,1.0,1.0,1.0,1.0,1.0,1.0,True,0.993878364182997,0.9642254709024459,0.010366070973982995,0.13116741862551634,940.8121681592504,1.0,1.0,0.9682330827067669,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,11.1,B_fleet_size,CTT_Forester,FS-B,0,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9996697052882374,0.9993480252645442,98229,0.039665574882341466,True,0.5939073423407107,1.0,0.0,0.9999819993972778,0.0,0.6376,0.20145985401459854,0.47537593984962406,0.6667369086503003,0.9473684210526315,1.0,0.9090909090909091,1.0,1.0,True,0.94055855398993,0.9996150292577765,0.0001018278091746856,0.9993435740470886,9.241769824747058,0.9992,0.8510948905109489,0.8708646616541353,0.965915077441787,1.0,1.0,1.0,1.0,1.0,True,0.9933350237258666,0.9964752906976744,0.0009877297489944504,0.40683141350746155,89.64516730004645,1.0,1.0,0.9654135338345865,1.0,1.0,1.0,1.0,1.0,1.0,True,0.992574347085884,0.9966538153779007,0.0009368158444071076,0.5594835877418518,85.02428238767294,1.0,1.0,0.9614661654135338,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9976093019886261,0.9722869448563157,0.00799348302021282,0.027381617575883865,725.4789312426441,1.0,1.0,0.987593984962406,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,9.14,B_fleet_size,CTT_Forester,FS-B,0,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9635712609788488,0.8803890404465365,98229,0.039665574882341466,True,0.2874633245191437,1.0,0.0,281250.00000000006,0.0,0.9936,0.654014598540146,0.05394736842105263,0.26672637235275526,0.3157894736842105,0.5833333333333334,0.045454545454545456,1.0,1.0,True,0.2874633245191437,1.0,0.0,281250.00000000006,0.0,0.9936,0.654014598540146,0.05394736842105263,0.26672637235275526,0.3157894736842105,0.5833333333333334,0.045454545454545456,1.0,1.0,True,0.30021371391313795,0.9951969260326609,0.0004073112366987424,281250.0,36.96707929898823,0.9944,0.6608272506082725,0.07142857142857142,0.2795806553577073,0.3684210526315789,0.5833333333333334,0.13636363636363635,1.0,1.0,True,0.30021371391313795,0.9951969260326609,0.0004073112366987424,281250.0,36.96707929898823,0.9944,0.6608272506082725,0.07142857142857142,0.2795806553577073,0.3684210526315789,0.5833333333333334,0.13636363636363635,1.0,1.0,True,0.700945412395407,0.9856866340668297,0.0028613614378086654,62500.0,259.6937320753923,1.0,0.867639902676399,0.7428571428571429,0.6514592772099884,0.8947368421052632,0.8333333333333334,0.9090909090909091,1.0,1.0,Rule:Combined,fleet,40000,20000,0.3,B_fleet_size,CTT_Forester,FS-B,0,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9996337970338356,0.9994214473933093,98229,0.039665574882341466,True,0.6182852175172964,0.9998242736644799,3.054834275240568e-05,0.9999041185079188,2.772530947424117,0.6272,0.029197080291970802,0.43101503759398496,0.7339584869876725,0.9210526315789473,1.0,0.9090909090909091,0.5,1.0,True,0.9555909733038722,0.9997347279066242,7.127946642227993e-05,0.9981492638935562,6.46923887732294,1.0,0.9965936739659368,0.8610902255639098,0.9747128858918976,1.0,1.0,1.0,1.0,1.0,True,0.9929003513601623,0.9963650903275053,0.001018278091746856,0.3559975301205728,92.41769824747057,1.0,1.0,0.9631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9922121201144637,0.996435067297199,0.000997912529911919,0.452256623207057,90.56934428252117,1.0,1.0,0.9595864661654135,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994204368457276,0.9742584745762712,0.00742324728883458,0.00807823262888075,673.7250202240605,1.0,1.0,0.9969924812030075,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,18.23,B_fleet_size,CTT_Forester,FS-B,1,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9996422311073843,0.9993342747578988,98229,0.039665574882341466,True,0.4422429094070344,0.9999180999180999,1.018278091746856e-05,0.9999834299087524,0.9241769824747057,0.608,0.17761557177615572,0.2731203007518797,0.5073754082815298,0.9210526315789473,1.0,0.9090909090909091,0.5,1.0,True,0.9140797623791067,0.9998019017432647,5.09139045873428e-05,0.9995692372322083,4.620884912373529,0.9976,0.6851581508515815,0.8637218045112782,0.9474765567379623,1.0,1.0,1.0,1.0,1.0,True,0.9934799145144347,0.9964758029356198,0.0009877297489944504,0.5601276755332947,89.64516730004645,1.0,1.0,0.9661654135338346,1.0,1.0,1.0,1.0,1.0,1.0,True,0.992538124388742,0.996653693667479,0.0009368158444071076,0.6891329884529114,85.02428238767294,1.0,1.0,0.9612781954887218,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9979353062629044,0.9697972402140242,0.008736826027188026,0.02755475416779518,792.9438509632977,1.0,1.0,0.9892857142857143,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,9.93,B_fleet_size,CTT_Forester,FS-B,1,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9635712609788488,0.8803890404465365,98229,0.039665574882341466,True,0.2874633245191437,1.0,0.0,281250.00000000006,0.0,0.9936,0.654014598540146,0.05394736842105263,0.26672637235275526,0.3157894736842105,0.5833333333333334,0.045454545454545456,1.0,1.0,True,0.2874633245191437,1.0,0.0,281250.00000000006,0.0,0.9936,0.654014598540146,0.05394736842105263,0.26672637235275526,0.3157894736842105,0.5833333333333334,0.045454545454545456,1.0,1.0,True,0.30021371391313795,0.9951969260326609,0.0004073112366987424,281250.0,36.96707929898823,0.9944,0.6608272506082725,0.07142857142857142,0.2795806553577073,0.3684210526315789,0.5833333333333334,0.13636363636363635,1.0,1.0,True,0.30021371391313795,0.9951969260326609,0.0004073112366987424,281250.0,36.96707929898823,0.9944,0.6608272506082725,0.07142857142857142,0.2795806553577073,0.3684210526315789,0.5833333333333334,0.13636363636363635,1.0,1.0,True,0.700945412395407,0.9856866340668297,0.0028613614378086654,62500.0,259.6937320753923,1.0,0.867639902676399,0.7428571428571429,0.6514592772099884,0.8947368421052632,0.8333333333333334,0.9090909090909091,1.0,1.0,Rule:Combined,fleet,40000,20000,0.29,B_fleet_size,CTT_Forester,FS-B,1,1,CTT_Silverado
125812,27607,0.2194305789590818,0.9996941938306604,0.9991012262943555,98229,0.039665574882341466,True,0.32238200456405985,0.9997753313862053,2.036556183493712e-05,0.9995385093624114,1.8483539649494114,0.004,0.1781021897810219,0.48984962406015037,0.31203245179643874,0.8947368421052632,1.0,0.9090909090909091,0.5,0.5,True,0.5580106494729598,0.9996106677048862,6.109668550481136e-05,0.999489301593574,5.545061894848234,0.1272,0.5333333333333333,0.650375939849624,0.5631651037825308,1.0,1.0,1.0,1.0,1.0,True,0.997536856594342,0.9963458755426917,0.0010284608726643246,0.8880874405357944,93.34187522994529,1.0,1.0,0.987218045112782,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9972108523200638,0.9965610859728506,0.0009673641871595132,0.9330394956396573,87.79681333509704,1.0,1.0,0.9855263157894737,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993842141485855,0.9721292413938902,0.008054579705717631,0.0027846597306012614,731.0239931374923,1.0,1.0,0.9968045112781955,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,40000,20000,12.36,B_fleet_size,CTT_Forester,FS-B,0,1,CTT_Traverse
125812,27607,0.2194305789590818,0.9996883450112664,0.9993586479551024,98229,0.039665574882341466,True,0.4612960481037418,1.0,0.0,0.9999467134475708,0.0,0.6264,0.5012165450121655,0.512781954887218,0.43167211042039827,1.0,1.0,1.0,1.0,1.0,True,0.781540913536422,0.9993978414933531,0.0001323761519270913,0.9998539686203003,12.014300772171175,0.64,0.6097323600973236,0.7492481203007518,0.81851227478664,1.0,1.0,1.0,1.0,1.0,True,0.9975006338972,0.9960574384200818,0.0011099231200040732,0.9688277840614319,100.73529108974293,1.0,1.0,0.9870300751879699,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9969935161372115,0.9962717631302711,0.0010488264344992618,0.9786784052848816,95.1902291948947,1.0,1.0,0.9843984962406015,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994204368457276,0.9735709244883557,0.007626902907183952,0.001151381409727037,692.2085598735546,1.0,1.0,0.9969924812030075,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,40000,20000,6.81,B_fleet_size,CTT_Forester,FS-B,0,1,CTT_Traverse
