n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,k,sources
5994,1058,0.17650984317650983,0.8602873874439709,0.8130603904821823,4940,0.05043064462733162,False,0.6153119092627599,1.0,0.0,0.9952479004859925,0.0,0.8,0.9984051036682615,0.6153846153846154,0.025280898876404494,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,False,0.6153119092627599,1.0,0.0,0.9952479004859925,0.0,0.8,0.9984051036682615,0.6153846153846154,0.025280898876404494,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6153119092627599,0.9923780487804879,0.001012965964343598,0.9948678016662598,72.31074475816997,0.8,0.9984051036682615,0.6153846153846154,0.025280898876404494,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6153119092627599,0.9954128440366973,0.0006077795786061589,0.994952917098999,43.386446854902,0.8,0.9984051036682615,0.6153846153846154,0.025280898876404494,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6512287334593573,0.9438356164383561,0.008306320907617504,0.9932838678359985,592.9481070169938,0.8,0.9984051036682615,0.6153846153846154,0.13202247191011235,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,XGBoost,fleet,40000,20000,5.91,B_fleet_size,CIDv2_Prototype,FS-B,1,1,CTT_Forester
5994,1058,0.17650984317650983,0.8912785928313414,0.7629545798064914,4940,0.05043064462733162,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.6049149338374291,0.9580838323353293,0.005672609400324149,984375.0,404.94017064575183,0.0,0.9968102073365231,0.0,0.0,0.28846153846153844,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Combined,fleet,40000,20000,0.04,B_fleet_size,CIDv2_Prototype,FS-B,1,1,CTT_Forester
5994,1058,0.17650984317650983,0.7795530426510372,0.7144644238285844,4940,0.05043064462733162,False,0.611531190926276,1.0,0.0,0.9935242097992198,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.611531190926276,1.0,0.0,0.9935242097992198,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6134215500945179,0.9833333333333333,0.002228525121555916,0.9935242097992197,159.08363846797394,1.0,1.0,0.7692307692307693,0.0,0.038461538461538464,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,True,0.6134215500945179,0.9833333333333333,0.002228525121555916,0.9935242097992197,159.08363846797394,1.0,1.0,0.7692307692307693,0.0,0.038461538461538464,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,True,0.6134215500945179,0.9833333333333333,0.002228525121555916,0.9935242097992197,159.08363846797394,1.0,1.0,0.7692307692307693,0.0,0.038461538461538464,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,HistGB,fleet,40000,12610,15.02,B_fleet_size,CIDv2_Prototype,FS-B,0,1,CTT_Impala
5994,1058,0.17650984317650983,0.9425882869730662,0.932449813506495,4940,0.05043064462733162,False,0.8364839319470699,1.0,0.0,0.9951560497283937,0.0,0.8,0.9984051036682615,0.6153846153846154,0.6825842696629213,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,False,0.8364839319470699,1.0,0.0,0.9951560497283937,0.0,0.8,0.9984051036682615,0.6153846153846154,0.6825842696629213,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.8752362948960303,0.9967707212055974,0.0006077795786061589,0.9948921203613281,43.386446854902,0.8,0.9984051036682615,0.6153846153846154,0.797752808988764,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.8752362948960303,0.9967707212055974,0.0006077795786061589,0.9948921203613281,43.386446854902,0.8,0.9984051036682615,0.6153846153846154,0.797752808988764,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.8752362948960303,0.9967707212055974,0.0006077795786061589,0.9948921203613281,43.386446854902,0.8,0.9984051036682615,0.6153846153846154,0.797752808988764,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,XGBoost,fleet,40000,12610,5.79,B_fleet_size,CIDv2_Prototype,FS-B,0,1,CTT_Impala
5994,1058,0.17650984317650983,0.8975779390183,0.7652809781110348,4940,0.05043064462733162,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.6049149338374291,0.9580838323353293,0.005672609400324149,984375.0,404.94017064575183,0.0,0.9968102073365231,0.0,0.0,0.28846153846153844,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Combined,fleet,40000,12610,0.05,B_fleet_size,CIDv2_Prototype,FS-B,0,1,CTT_Impala
5994,1058,0.17650984317650983,0.900817323747752,0.8397547572792591,4940,0.05043064462733162,False,0.6068052930056711,1.0,0.0,0.9999344111086802,0.0,0.8,0.9984051036682615,0.6153846153846154,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.6068052930056711,1.0,0.0,0.9999344111086802,0.0,0.8,0.9984051036682615,0.6153846153846154,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6068052930056711,1.0,0.0,0.9999344111086802,0.0,0.8,0.9984051036682615,0.6153846153846154,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6068052930056711,1.0,0.0,0.9999344111086802,0.0,0.8,0.9984051036682615,0.6153846153846154,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,0.9642324888226528,0.004862236628849271,0.9999302049668889,347.091574839216,0.9,0.9984051036682615,0.7692307692307693,0.0,0.038461538461538464,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,HistGB,fleet,40000,12610,17.64,B_fleet_size,CIDv2_Prototype,FS-B,1,1,CTT_Impala
5994,1058,0.17650984317650983,0.8923828980707307,0.8077842246243616,4940,0.05043064462733162,False,0.610586011342155,1.0,0.0,0.9861682057380677,0.0,1.0,0.9984051036682615,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.610586011342155,1.0,0.0,0.9861682057380677,0.0,1.0,0.9984051036682615,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,0.9969183359013868,0.0004051863857374392,0.9854876399040222,28.924297903267988,1.0,0.9984051036682615,0.7692307692307693,0.0,0.019230769230769232,0.6666666666666666,1.0,1.0,0.5,0.0,1.0,True,0.610586011342155,0.9969135802469136,0.0004051863857374392,0.9861682057380676,28.924297903267988,1.0,0.9984051036682615,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6928166351606805,0.9544270833333334,0.007090761750405186,0.9837587475776672,506.1752133071898,1.0,1.0,0.7692307692307693,0.23876404494382023,0.019230769230769232,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,40000,12610,6.26,B_fleet_size,CIDv2_Prototype,FS-B,1,1,CTT_Impala
5994,1058,0.17650984317650983,0.8975779390183,0.7652809781110348,4940,0.05043064462733162,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.6049149338374291,0.9580838323353293,0.005672609400324149,984375.0,404.94017064575183,0.0,0.9968102073365231,0.0,0.0,0.28846153846153844,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Combined,fleet,40000,12610,0.05,B_fleet_size,CIDv2_Prototype,FS-B,1,1,CTT_Impala
5994,1058,0.17650984317650983,0.8432589317172856,0.7040383715121971,4940,0.05043064462733162,False,0.611531190926276,1.0,0.0,0.9967567851344707,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.611531190926276,1.0,0.0,0.9967567851344707,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,0.9967567851344707,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,0.9967567851344707,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,0.9967567851344707,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,HistGB,fleet,40000,20000,11.42,B_fleet_size,CIDv2_Prototype,FS-B,0,1,CTT_Silverado
5994,1058,0.17650984317650983,0.9592238114788002,0.9568989958626116,4940,0.05043064462733162,False,0.8638941398865785,1.0,0.0,0.9987577199935914,0.0,0.8,1.0,0.7692307692307693,0.7556179775280899,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,False,0.8638941398865785,1.0,0.0,0.9987577199935914,0.0,0.8,1.0,0.7692307692307693,0.7556179775280899,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.9262759924385633,0.9929078014184397,0.0014181523500810373,0.9984753727912903,101.23504266143796,1.0,1.0,0.7692307692307693,0.9353932584269663,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.9262759924385633,0.9939148073022313,0.0012155591572123178,0.9985235333442688,86.772893709804,1.0,1.0,0.7692307692307693,0.9353932584269663,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.9347826086956522,0.9374407582938389,0.013371150729335495,0.9981665015220642,954.5018308078438,1.0,1.0,0.7692307692307693,0.952247191011236,0.057692307692307696,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,40000,20000,5.48,B_fleet_size,CIDv2_Prototype,FS-B,0,1,CTT_Silverado
