n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,recall[spoofing]@fa1,event_recall[spoofing]@fa1,recall[spoofing]@fa10,event_recall[spoofing]@fa10,recall[spoofing]@fa100,event_recall[spoofing]@fa100,recall[spoofing]@fpr0.001,event_recall[spoofing]@fpr0.001,recall[spoofing]@fpr0.01,event_recall[spoofing]@fpr0.01,recall[timing]@fa1,event_recall[timing]@fa1,recall[timing]@fa10,event_recall[timing]@fa10,recall[timing]@fa100,event_recall[timing]@fa100,recall[timing]@fpr0.001,event_recall[timing]@fpr0.001,recall[timing]@fpr0.01,event_recall[timing]@fpr0.01,recall[masquerade]@fa1,event_recall[masquerade]@fa1,recall[masquerade]@fa10,event_recall[masquerade]@fa10,recall[masquerade]@fa100,event_recall[masquerade]@fa100,recall[masquerade]@fpr0.001,event_recall[masquerade]@fpr0.001,recall[masquerade]@fpr0.01,event_recall[masquerade]@fpr0.01
9085,864,0.0951018161805173,0.8409089245248168,0.7873017586046919,8224,0.0455447607482506,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.7280092592592593,1.0,0.0,1.0,0.0,0.0,0.9984025559105432,0.2307692307692307,0.3333333333333333,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7303240740740741,0.9692780337941628,0.0024327940639824,0.999794900417328,192.29563371179515,0.0,1.0,0.2307692307692307,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7303240740740741,0.9692780337941628,0.0024327940639824,0.999794900417328,192.29563371179515,0.0,1.0,0.2307692307692307,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7476851851851852,0.7755102040816326,0.0227466244982362,0.8713387250900269,1797.9641752052844,0.7,1.0,0.7692307692307693,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,LogReg,fleet,150000,75000,1.93,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9054439961796124,0.8136317318790341,8224,0.0455447607482506,False,0.7233796296296297,0.9968102073365231,0.0002432794063982,0.9503021778261556,19.22956337117952,0.0,0.9968051118210862,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7233796296296297,0.9968102073365231,0.0002432794063982,0.9503021778261556,19.22956337117952,0.0,0.9968051118210862,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,0.9952380952380953,0.0003649191095973,0.9368443168894328,28.84434505676927,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,0.9968203497615262,0.0002432794063982,0.9465544013496392,19.22956337117952,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7476851851851852,0.8260869565217391,0.0165429996350808,0.7578372404743201,1307.610309240207,0.8,0.9984025559105432,0.6153846153846154,1.0,0.0094339622641509,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,RandomForest,fleet,150000,75000,124.94,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8941644478683768,0.8111202720606323,8224,0.0455447607482506,False,0.7384259259259259,0.996875,0.0002432794063982,0.9996384028728768,19.22956337117952,0.5,1.0,0.3076923076923077,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7384259259259259,0.996875,0.0002432794063982,0.9996384028728768,19.22956337117952,0.5,1.0,0.3076923076923077,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7476851851851852,0.9892802450229708,0.0008514779223938,0.9992474982792396,67.3034717991283,0.8,1.0,0.6923076923076923,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7465277777777778,0.9907834101382488,0.0007298382191947,0.9994036008648032,57.68869011353854,0.8,1.0,0.6153846153846154,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7523148148148148,0.8620689655172413,0.0126505291327089,0.964720031452943,999.9372953013348,1.0,1.0,0.7692307692307693,1.0,0.0047169811320754,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,HistGB,fleet,150000,75000,49.95,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.889665609077025,0.8093667213951822,8224,0.0455447607482506,False,0.7245370370370371,0.9968152866242038,0.0002432794063982,0.9998036026954652,19.22956337117952,0.0,0.9968051118210862,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7245370370370371,0.9968152866242038,0.0002432794063982,0.9998036026954652,19.22956337117952,0.0,0.9968051118210862,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7326388888888888,0.979876160990712,0.0015813161415886,0.9993025064468384,124.99216191266684,0.2,0.9984025559105432,0.2307692307692307,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7303240740740741,0.9921383647798742,0.0006081985159956,0.9994623064994812,48.07390842794879,0.1,0.9984025559105432,0.1538461538461538,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7534722222222222,0.846553966189857,0.0143534849774966,0.9654802680015564,1134.5442388995914,1.0,1.0,0.7692307692307693,1.0,0.0094339622641509,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,150000,75000,20.5,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8929550901710614,0.8099908080084798,8224,0.0455447607482506,False,0.7337962962962963,0.9952904238618524,0.0003649191095973,0.9996058884220984,28.84434505676927,0.2,0.9984025559105432,0.3076923076923077,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7337962962962963,0.9952904238618524,0.0003649191095973,0.9996058884220984,28.84434505676927,0.2,0.9984025559105432,0.3076923076923077,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7372685185185185,0.98,0.0015813161415886,0.998925606207536,124.99216191266684,0.3,0.9984025559105432,0.4615384615384615,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7361111111111112,0.9906542056074766,0.0007298382191947,0.9993714958414208,57.68869011353854,0.3,0.9984025559105432,0.3846153846153846,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7523148148148148,0.8238276299112801,0.0169079187446782,0.9292014645674156,1336.4546542969763,1.0,1.0,0.7692307692307693,1.0,0.0047169811320754,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,LightGBM,fleet,150000,75000,52.44,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9050013628151932,0.804563781827819,8224,0.0455447607482506,False,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7303240740740741,0.7987341772151899,0.0193407128086607,46875.0,1528.7502880087711,0.0,1.0,0.1538461538461538,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,Rule:Combined,fleet,150000,75000,0.11,C_feature_ablation,CIDv2_RenaultClio,FS-B34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8325163481508512,0.7835933756106344,8224,0.0455447607482506,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.7303240740740741,1.0,0.0,1.0,0.0,0.0,1.0,0.2307692307692307,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7303240740740741,0.9677914110429447,0.0025544337671816,0.9999812841415404,201.9104153973849,0.0,1.0,0.2307692307692307,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7303240740740741,0.9677914110429447,0.0025544337671816,0.9999812841415404,201.9104153973849,0.0,1.0,0.2307692307692307,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7361111111111112,0.7920298879202988,0.0203138304342537,0.9940487146377563,1605.6685414934896,0.2,1.0,0.3846153846153846,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,LogReg,fleet,150000,75000,2.66,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9793824926678292,0.8821973463643411,8224,0.0455447607482506,False,0.7222222222222222,1.0,0.0,0.9786808334479516,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,1.0,0.0,0.9786808334479516,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7245370370370371,0.9920760697305864,0.0006081985159956,0.935433919866833,48.07390842794879,0.0,0.9968051118210862,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7245370370370371,0.9952305246422892,0.0003649191095973,0.9456139307590792,28.84434505676927,0.0,0.9968051118210862,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7430555555555556,0.8337662337662337,0.0155698820094878,0.7814678814642539,1230.692055755489,0.6,0.9984025559105432,0.5384615384615384,1.0,0.0047169811320754,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,RandomForest,fleet,150000,75000,163.48,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9737239938819736,0.8714023701122193,8224,0.0455447607482506,False,0.7372685185185185,1.0,0.0,0.9996403585492736,0.0,0.6,0.9968051118210862,0.3846153846153846,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7372685185185185,1.0,0.0,0.9996403585492736,0.0,0.6,0.9968051118210862,0.3846153846153846,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7511574074074074,0.97593984962406,0.0019462352511859,0.998438252846601,153.83650696943613,1.0,1.0,0.7692307692307693,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.75,0.9923430321592648,0.0006081985159956,0.9992310390686236,48.07390842794879,1.0,0.9984025559105432,0.7692307692307693,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7523148148148148,0.8217446270543616,0.0171511981510765,0.9700760802946984,1355.6842176681555,1.0,1.0,0.7692307692307693,1.0,0.0047169811320754,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,HistGB,fleet,150000,75000,80.68,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9681402528303756,0.8646059903789303,8224,0.0455447607482506,False,0.7268518518518519,0.9968253968253968,0.0002432794063982,0.9997712969779968,19.22956337117952,0.0,0.9968051118210862,0.0769230769230769,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7268518518518519,0.9968253968253968,0.0002432794063982,0.9997712969779968,19.22956337117952,0.0,0.9968051118210862,0.0769230769230769,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7314814814814815,0.9828926905132191,0.0013380367351903,0.9993763566017152,105.76259854148734,0.0,0.9968051118210862,0.3846153846153846,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7268518518518519,0.9968253968253968,0.0002432794063982,0.999670386314392,19.22956337117952,0.0,0.9968051118210862,0.0769230769230769,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7581018518518519,0.8301647655259823,0.0162997202286826,0.9605585932731628,1288.3807458690274,1.0,1.0,0.7692307692307693,1.0,0.0283018867924528,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,150000,75000,31.82,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9811257135069628,0.888563185037295,8224,0.0455447607482506,False,0.7268518518518519,0.9968253968253968,0.0002432794063982,0.9997812920737392,19.22956337117952,0.0,0.9968051118210862,0.1538461538461538,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7268518518518519,0.9968253968253968,0.0002432794063982,0.9997812920737392,19.22956337117952,0.0,0.9968051118210862,0.1538461538461538,0.6666666666666666,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.7361111111111112,0.9906542056074766,0.0007298382191947,0.999271936688482,57.68869011353854,0.3,0.9984025559105432,0.3846153846153846,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7337962962962963,0.9921752738654148,0.0006081985159956,0.9995063757346362,48.07390842794879,0.2,0.9984025559105432,0.3076923076923077,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.7534722222222222,0.8147684605757196,0.0180026760734703,0.9333431704102242,1422.9876894672843,1.0,1.0,0.7692307692307693,1.0,0.0094339622641509,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,LightGBM,fleet,150000,75000,40.03,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9830818742200418,0.88714373785511,8224,0.0455447607482506,False,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7256944444444444,1.0,0.0,93750.0,0.0,0.0,0.9984025559105432,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7303240740740741,0.7987341772151899,0.0193407128086607,46875.0,1528.7502880087711,0.0,1.0,0.1538461538461538,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,Rule:Combined,fleet,150000,75000,0.12,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9827864333436952,0.9757706741377602,8224,0.0455447607482506,False,0.8460648148148148,1.0,0.0,1804.848851533024,0.0,0.0,0.8993610223642172,0.0,0.0,0.7924528301886793,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.8460648148148148,1.0,0.0,1804.848851533024,0.0,0.0,0.8993610223642172,0.0,0.0,0.7924528301886793,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9664351851851852,0.9928656361474436,0.0007298382191947,17.60888151021814,57.68869011353854,0.0,0.9984025559105432,0.0,0.0,0.9905660377358492,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9664351851851852,0.9940476190476192,0.0006081985159956,17.847707355034263,48.07390842794879,0.0,0.9984025559105432,0.0,0.0,0.9905660377358492,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9675925925925926,0.8903088391906283,0.0125288894295097,5.216498643254983,990.322513615745,0.0,0.9984025559105432,0.0,0.0,0.9952830188679244,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Staleness,fleet,150000,75000,0.07,C_feature_ablation,CIDv2_RenaultClio,FS-B,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.9248403197322124,0.8241065929287424,8224,0.0455447607482506,False,0.7256944444444444,0.9874015748031496,0.0009731176255929,0.9930436611175538,76.91825348471806,0.0,0.9984025559105432,0.0,0.0,0.0094339622641509,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7256944444444444,0.9874015748031496,0.0009731176255929,0.9930436611175536,76.91825348471806,0.0,0.9984025559105432,0.0,0.0,0.0094339622641509,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7314814814814815,0.9518072289156626,0.0038924705023719,0.9895684123039246,307.67301393887226,0.0,0.9984025559105432,0.0,0.0,0.0330188679245283,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7291666666666666,0.970724191063174,0.0023111543607833,0.991142749786377,182.6808520262054,0.0,0.9984025559105432,0.0,0.0,0.0235849056603773,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7546296296296297,0.6965811965811965,0.0345456757085512,0.9742936491966248,2730.597998707491,0.1,1.0,0.0,0.0,0.1179245283018868,0.5,1.0,1.0,0.0,0.0,1.0,LogReg,fleet,150000,75000,3.35,C_feature_ablation,CIDv2_RenaultClio,FS-A-rank,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8898287808548118,0.7943022688949527,8224,0.0455447607482506,False,0.7233796296296297,1.0,0.0,0.714017635725748,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,1.0,0.0,0.7140176357257478,0.0,0.0,0.9984025559105432,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7256944444444444,0.9587155963302753,0.0032842719863763,0.6776747693998683,259.59910551092344,0.0,1.0,0.0,0.0,0.0047169811320754,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7256944444444444,0.9646153846153848,0.0027977131735798,0.6803641799890302,221.1399787685644,0.0,1.0,0.0,0.0,0.0047169811320754,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.7326388888888888,0.7544696066746126,0.0250577788590195,0.6500144674903942,1980.64502723149,0.2,1.0,0.0,0.0,0.0235849056603773,0.5,1.0,1.0,0.0,0.0,1.0,RandomForest,fleet,150000,75000,225.44,C_feature_ablation,CIDv2_RenaultClio,FS-A-rank,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8692811037226253,0.7887386788263792,8224,0.0455447607482506,False,0.7222222222222222,0.9984,0.0001216397031991,0.9999597125714772,9.614781685589758,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,0.9984,0.0001216397031991,0.999959712571477,9.614781685589758,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,0.9936305732484076,0.0004865588127964,0.9999294264270836,38.45912674235903,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,0.9968051118210862,0.0002432794063982,0.9999327144318928,19.22956337117952,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7326388888888888,0.8647540983606558,0.0120423306167132,0.9997364535938796,951.863386873386,0.0,0.9984025559105432,0.0769230769230769,0.0,0.0330188679245283,0.5,0.0,1.0,0.5,0.0,1.0,HistGB,fleet,150000,75000,76.28,C_feature_ablation,CIDv2_RenaultClio,FS-A-rank,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8755414656232683,0.792868612993744,8224,0.0455447607482506,False,0.7222222222222222,0.9889064976228208,0.0008514779223938,0.999974012374878,67.3034717991283,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,0.9889064976228208,0.0008514779223938,0.999974012374878,67.3034717991283,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.965996908809892,0.0026760734703807,0.999958872795105,211.52519708297467,0.0,0.9984025559105432,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,0.981132075471698,0.0014596764383894,0.99996817111969,115.37738022707708,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7291666666666666,0.8235294117647058,0.0164213599318817,0.9998601675033568,1297.9955275546174,0.0,0.9984025559105432,0.0,0.0,0.0235849056603773,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,XGBoost,fleet,150000,75000,19.28,C_feature_ablation,CIDv2_RenaultClio,FS-A-rank,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8635218016642114,0.7819815544774473,8224,0.0455447607482506,False,0.7222222222222222,1.0,0.0,0.9999684069811832,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7222222222222222,1.0,0.0,0.9999684069811832,0.0,0.0,0.9968051118210862,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9384384384384384,0.004987227831164,0.9998747616540918,394.20604910918,0.0,0.9984025559105432,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7233796296296297,0.9527439024390244,0.0037708307991728,0.9998870731859728,298.0582322532825,0.0,0.9984025559105432,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7256944444444444,0.8217562254259502,0.0165429996350808,0.9997525028733611,1307.610309240207,0.0,0.9984025559105432,0.0,0.0,0.0094339622641509,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,LightGBM,fleet,150000,75000,42.09,C_feature_ablation,CIDv2_RenaultClio,FS-A-rank,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.2197310016804299,0.0689122465887648,8224,0.0455447607482506,False,0.0011574074074074,0.1111111111111111,0.0009731176255929,0.9999408721923828,76.91825348471806,0.0,0.0015974440894568,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.0011574074074074,0.1111111111111111,0.0009731176255929,0.9999408721923828,76.91825348471806,0.0,0.0015974440894568,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.0081018518518518,0.25,0.0025544337671816,0.9999194145202636,201.9104153973849,0.0,0.0015974440894568,0.0,0.0,0.0283018867924528,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.0069444444444444,0.2727272727272727,0.0019462352511859,0.9999226331710817,153.83650696943613,0.0,0.0015974440894568,0.0,0.0,0.0235849056603773,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.0335648148148148,0.142156862745098,0.0212869480598467,0.9998784065246582,1682.5867949782075,0.0,0.0015974440894568,0.0769230769230769,0.0,0.1273584905660377,0.5,0.0,1.0,0.5,0.0,1.0,LogReg,fleet,150000,75000,5.56,C_feature_ablation,CIDv2_RenaultClio,FS-A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,864,0.0951018161805173,0.8621933384241801,0.7891237090138479,8224,0.0455447607482506,False,0.7245370370370371,0.9873817034700316,0.0009731176255929,0.7853249753835571,76.91825348471806,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7245370370370371,0.9873817034700316,0.0009731176255929,0.785324975383557,76.91825348471806,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7245370370370371,0.9873817034700316,0.0009731176255929,0.782545041296785,76.91825348471806,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7245370370370371,0.9873817034700316,0.0009731176255929,0.782545041296785,76.91825348471806,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.7303240740740741,0.8346560846560847,0.0152049628998905,0.755952462687416,1201.8477106987198,0.1,1.0,0.0,0.0,0.0188679245283018,0.5,1.0,1.0,0.0,0.0,1.0,RandomForest,fleet,150000,75000,149.25,C_feature_ablation,CIDv2_RenaultClio,FS-A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
