n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos,recall[spoofing]@fa1,event_recall[spoofing]@fa1,recall[spoofing]@fa10,event_recall[spoofing]@fa10,recall[spoofing]@fa100,event_recall[spoofing]@fa100,recall[spoofing]@fpr0.001,event_recall[spoofing]@fpr0.001,recall[spoofing]@fpr0.01,event_recall[spoofing]@fpr0.01,recall[timing]@fa1,event_recall[timing]@fa1,recall[timing]@fa10,event_recall[timing]@fa10,recall[timing]@fa100,event_recall[timing]@fa100,recall[timing]@fpr0.001,event_recall[timing]@fpr0.001,recall[timing]@fpr0.01,event_recall[timing]@fpr0.01,recall[masquerade]@fa1,event_recall[masquerade]@fa1,recall[masquerade]@fa10,event_recall[masquerade]@fa10,recall[masquerade]@fa100,event_recall[masquerade]@fa100,recall[masquerade]@fpr0.001,event_recall[masquerade]@fpr0.001,recall[masquerade]@fpr0.01,event_recall[masquerade]@fpr0.01
29734,475,0.0159749781395035,0.9795928917957768,0.7516241489376896,29263,0.0328857999568248,False,0.6589473684210526,1.0,0.0,0.7760927707969125,0.0,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6589473684210526,1.0,0.0,0.7760927707969124,0.0,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6778947368421052,0.8870523415977961,0.0014012782391742,0.3650750810424468,153.39756574723248,0.8,0.9968051118210862,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.8586666666666667,0.0018114084555179,0.3454186556138006,198.2944142586176,0.8,0.9968051118210862,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6863157894736842,0.5158227848101266,0.010458320516764,0.0765615872639244,1144.8696370403204,1.0,1.0,0.7142857142857143,1.0,0.0134228187919463,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,RandomForest,fleet,59003,477,30.38,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.8343369002363258,0.6797653345073479,58526,0.0328857999568248,False,0.0231092436974789,0.9166666666666666,3.417518198284406e-05,0.9884544510922249,3.7411483162873695,0.8,0.0031948881789137,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.0231092436974789,0.9166666666666666,3.417518198284406e-05,0.9883523867139408,3.7411483162873695,0.8,0.0031948881789137,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.680672268907563,0.8503937007874016,0.0019479853730221,0.7477804098920179,213.24545402838007,0.9,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.680672268907563,0.8481675392670157,0.0019821605550049,0.7320923072787285,216.98660234466743,0.9,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6859243697478992,0.4950720242608036,0.011380335600287,0.3379559677997979,1245.8023893236943,1.0,1.0,0.7142857142857143,1.0,0.0133779264214046,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,HistGB,fleet,59003,477,11.87,A_volume_matched,CIDv2_OpelAstra,FS-B,1,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.8342186749556142,0.6767119190286719,29263,0.0328857999568248,False,0.0189473684210526,1.0,0.0,0.9887711413744787,0.0,0.6,0.0031948881789137,0.5714285714285714,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.0189473684210526,1.0,0.0,0.9885276111695124,0.0,0.6,0.0031948881789137,0.5714285714285714,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.92,0.0009569705048019,0.8580221080812671,104.75931319323192,0.6,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.9019607843137256,0.0011962131310024,0.8482623356498804,130.94914149153988,0.6,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6863157894736842,0.5516074450084603,0.0090570422775898,0.3907771440412725,991.472071293088,1.0,1.0,0.7142857142857143,1.0,0.0134228187919463,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,HistGB,fleet,59003,477,12.85,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.8750551308148427,0.6991829501561191,58526,0.0328857999568248,False,0.6596638655462185,0.9968253968253968,3.417518198284406e-05,0.9889770150184632,3.7411483162873695,0.0,0.9968051118210862,0.0714285714285714,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6596638655462185,0.9968253968253968,3.417518198284406e-05,0.9889770150184632,3.7411483162873695,0.0,0.9968051118210862,0.0714285714285714,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8676470588235294,0.0016916715081507,0.1337599903345108,185.1868416562248,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.855072463768116,0.0018796350090564,0.1098344027996063,205.76315739580537,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6869747899159664,0.4608879492600423,0.0130720071084378,0.0021557924337685,1430.9892309799193,1.0,1.0,0.7142857142857143,1.0,0.0167224080267558,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,59003,477,19.0,A_volume_matched,CIDv2_OpelAstra,FS-B,1,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.8953846679654123,0.7045293073936936,29263,0.0328857999568248,False,0.0021052631578947,1.0,0.0,0.996675729751587,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,True,0.0021052631578947,1.0,0.0,0.9960260391235352,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,True,0.6821052631578948,0.9152542372881356,0.0010253255408592,0.2926077246665954,112.24212127846276,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.9126760563380282,0.0010595030588878,0.2846744060516357,115.9835253210782,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6863157894736842,0.5981651376146789,0.0074848764482723,0.0054161055013537,819.3674853327782,1.0,1.0,0.7142857142857143,1.0,0.0134228187919463,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,59003,477,5.83,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.9053628901750372,0.7049673864059182,58526,0.0328857999568248,False,0.6775210084033614,0.9923076923076924,8.543795495711015e-05,0.97785677060522,9.352870790718423,0.7,1.0,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6775210084033614,0.9923076923076924,8.543795495711015e-05,0.97785677060522,9.352870790718423,0.7,1.0,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8988919667590027,0.0012473941423738,0.1300310929742423,136.551913544489,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8902606310013718,0.0013670072793137,0.1216508146476801,149.6459326514948,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6890756302521008,0.4606741573033708,0.0131232698814121,0.0014061825870232,1436.6009534543502,1.0,1.0,0.7142857142857143,1.0,0.0234113712374581,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,LightGBM,fleet,59003,477,10.57,A_volume_matched,CIDv2_OpelAstra,FS-B,1,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.9199231545489376,0.7088083139474841,29263,0.0328857999568248,False,0.6589473684210526,1.0,0.0,0.9957304853899496,0.0,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6631578947368421,1.0,0.0,0.9923438130427952,0.0,0.2,0.9968051118210862,0.1428571428571428,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.9178470254957508,0.0009911480228305,0.2000629658809989,108.50071723584736,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.905027932960894,0.0011620356129737,0.1743891550168274,127.20773744892448,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.5816876122082585,0.0079633617006732,0.0038774730786625,871.7471419293943,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,LightGBM,fleet,59003,477,9.62,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.9951389662696698,0.830392349140428,58526,0.0328857999568248,False,0.6649159663865546,0.9738461538461538,0.0002904890468541,15625.000000000002,31.79976068844265,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6649159663865546,0.9738461538461538,0.0002904890468541,15625.000000000002,31.79976068844265,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6649159663865546,0.9738461538461538,0.0002904890468541,15625.000000000002,31.79976068844265,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6649159663865546,0.9738461538461538,0.0002904890468541,15625.000000000002,31.79976068844265,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6649159663865546,0.9738461538461538,0.0002904890468541,15625.000000000002,31.79976068844265,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,Rule:Combined,fleet,59003,477,0.18,A_volume_matched,CIDv2_OpelAstra,FS-B,1,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.99513567575249,0.8232721025141846,29263,0.0328857999568248,False,0.6610526315789473,1.0,0.0,93750.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6610526315789473,1.0,0.0,93750.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6631578947368421,0.9782608695652174,0.0002392426262004,46875.0,26.18982829830798,0.0,1.0,0.1428571428571428,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6631578947368421,0.9782608695652174,0.0002392426262004,46875.0,26.18982829830798,0.0,1.0,0.1428571428571428,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6631578947368421,0.9782608695652174,0.0002392426262004,46875.0,26.18982829830798,0.0,1.0,0.1428571428571428,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,Rule:Combined,fleet,59003,477,0.12,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.9841402206280824,0.9707563744479056,58526,0.0328857999568248,False,0.680672268907563,1.0,0.0,3515.4239183161308,0.0,0.0,0.7987220447284346,0.0,0.0,0.4949832775919732,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.967436974789916,0.9946004319654428,8.543795495711015e-05,26.525460393191725,9.352870790718423,0.0,0.9984025559105432,0.0,0.0,0.9899665551839464,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9684873949579832,0.9201596806387226,0.0013670072793137,14.760203511111447,149.6459326514948,0.0,0.9984025559105432,0.0,0.0,0.9933110367892976,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9684873949579832,0.9192422731804586,0.0013840948703051,14.509650981936682,151.51650680963849,0.0,0.9984025559105432,0.0,0.0,0.9933110367892976,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9695378151260504,0.5947164948453608,0.0107480947336044,6.808873518193517,1176.591145472378,0.0,1.0,0.0,0.0,0.9933110367892976,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Staleness,fleet,59003,477,0.13,A_volume_matched,CIDv2_OpelAstra,FS-B,1,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.9840936032277968,0.9723211177101092,29263,0.0328857999568248,False,0.9705263157894736,1.0,0.0,34.8109097762019,0.0,0.0,1.0,0.0,0.0,0.9932885906040269,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9705263157894736,1.0,0.0,34.810909776201896,0.0,0.0,1.0,0.0,0.0,0.9932885906040269,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9705263157894736,0.9766949152542372,0.000375952698315,17.258082148361677,41.15544446876968,0.0,1.0,0.0,0.0,0.9932885906040269,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9705263157894736,0.9746300211416492,0.0004101302163436,17.237934350228556,44.89684851138512,0.0,1.0,0.0,0.0,0.9932885906040269,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9705263157894736,0.6932330827067669,0.0069722136778427,7.931895354271619,763.2464246935468,0.0,1.0,0.0,0.0,0.9932885906040269,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,Rule:Staleness,fleet,59003,477,0.08,A_volume_matched,CIDv2_OpelAstra,FS-B,1,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.8955192172217645,0.7202362607935017,58526,0.0328857999568248,False,0.6764705882352942,0.9877300613496932,0.0001367007279313,0.9991608858108522,14.964593265149482,0.1,0.9984025559105432,1.0,1.0,0.0033444816053511,1.0,1.0,1.0,1.0,1.0,1.0,True,0.6859243697478992,0.9717261904761904,0.000324664228837,0.8323798775672913,35.540909004730025,1.0,0.9984025559105432,1.0,1.0,0.0033444816053511,1.0,1.0,1.0,1.0,1.0,1.0,True,0.6859243697478992,0.8836265223274695,0.0014695328252622,0.5459574460983276,160.8693776003569,1.0,0.9984025559105432,1.0,1.0,0.0033444816053511,1.0,1.0,1.0,1.0,1.0,1.0,True,0.6859243697478992,0.8660477453580901,0.0017258466901336,0.5271088480949402,188.92798997251225,1.0,0.9984025559105432,1.0,1.0,0.0033444816053511,1.0,1.0,1.0,1.0,1.0,1.0,True,0.694327731092437,0.5981900452488688,0.0075868904001913,0.2840354740619659,830.5349262157961,1.0,0.9984025559105432,1.0,1.0,0.0301003344481605,1.0,1.0,1.0,1.0,1.0,1.0,LogReg,fleet,59003,477,1.12,A_volume_matched,CIDv2_OpelAstra,FS-B,2,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.8720577204315001,0.7107917607999591,29263,0.0328857999568248,False,0.6757894736842105,1.0,0.0,0.9998987913131716,0.0,0.0,0.9968051118210862,1.0,1.0,0.0067114093959731,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,True,0.6757894736842105,1.0,0.0,0.9998506307601928,0.0,0.0,0.9968051118210862,1.0,1.0,0.0067114093959731,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,True,0.6863157894736842,0.9504373177842566,0.0005810178064868,0.6669142842292786,63.60386872446224,1.0,0.9968051118210862,1.0,1.0,0.0067114093959731,1.0,1.0,1.0,1.0,1.0,1.0,True,0.6863157894736842,0.9340974212034384,0.0007860829146587,0.628930926322937,86.05229298015479,1.0,0.9968051118210862,1.0,1.0,0.0067114093959731,1.0,1.0,1.0,1.0,1.0,1.0,True,0.6884210526315789,0.5077639751552795,0.0108342732150791,0.2423236221075058,1186.02508150909,1.0,0.9968051118210862,1.0,1.0,0.0134228187919463,1.0,1.0,1.0,1.0,1.0,1.0,LogReg,fleet,59003,477,1.05,A_volume_matched,CIDv2_OpelAstra,FS-B,2,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.9889333886215024,0.7859621438324771,58526,0.0328857999568248,False,0.6628151260504201,0.9921383647798742,8.543795495711015e-05,0.6190444109326225,9.352870790718423,0.1,0.9968051118210862,0.2142857142857142,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6649159663865546,0.9921630094043888,8.543795495711015e-05,0.5959867434916936,9.352870790718423,0.1,0.9984025559105432,0.2857142857142857,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.680672268907563,0.8744939271255061,0.0015891459622022,0.2955635747477723,173.9633967073627,0.9,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8688085676037484,0.0016745839171593,0.2860036499597732,183.31626749808115,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6995798319327731,0.4457831325301205,0.0141485253408974,0.0761518509607293,1548.8354029429713,1.0,1.0,0.7142857142857143,1.0,0.0568561872909698,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,RandomForest,fleet,59003,477,40.71,A_volume_matched,CIDv2_OpelAstra,FS-B,2,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.9909334239936968,0.7954709487935729,29263,0.0328857999568248,False,0.6589473684210526,1.0,0.0,0.7528168894784175,0.0,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6589473684210526,1.0,0.0,0.7528168894784174,0.0,0.0,0.9968051118210862,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6778947368421052,0.8586666666666667,0.0018114084555179,0.3317518159209164,198.2944142586176,0.8,0.9968051118210862,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.8541114058355438,0.0018797634915752,0.3221651371625935,205.77722234384845,0.8,0.9968051118210862,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6884210526315789,0.5477386934673367,0.009227929867733,0.0995585960229854,1010.1790915061648,1.0,1.0,0.7142857142857143,1.0,0.0201342281879194,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,RandomForest,fleet,59003,477,46.5,A_volume_matched,CIDv2_OpelAstra,FS-B,2,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.98145574572401,0.7250587135228254,58526,0.0328857999568248,False,0.0231092436974789,0.88,5.126277297426609e-05,0.9891055034728562,5.611722474431056,0.8,0.0031948881789137,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.0231092436974789,0.6470588235294118,0.000205051091897,0.9853211708596062,22.446889897724223,0.8,0.0031948881789137,0.6428571428571429,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6796218487394958,0.8766937669376694,0.0015549707802194,0.8434670949201684,170.22224839107534,0.8,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6796218487394958,0.8672922252010724,0.0016916715081507,0.7937246109329377,185.1868416562248,0.8,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6827731092436975,0.4649499284692417,0.0127815180615836,0.1088337107700608,1399.1894702914767,0.9,1.0,0.7142857142857143,1.0,0.0066889632107023,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,HistGB,fleet,59003,477,10.92,A_volume_matched,CIDv2_OpelAstra,FS-B,2,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.98215465866553,0.7164264037930048,29263,0.0328857999568248,False,0.0189473684210526,1.0,0.0,0.9900591845777632,0.0,0.6,0.0031948881789137,0.5714285714285714,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.0189473684210526,1.0,0.0,0.9900591845777632,0.0,0.6,0.0031948881789137,0.5714285714285714,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.8586666666666667,0.0018114084555179,0.8883403349562009,198.2944142586176,0.6,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6778947368421052,0.8586666666666667,0.0018114084555179,0.8736315807356257,198.2944142586176,0.6,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.68,0.4916286149162861,0.011415291021566,0.1380475345563152,1249.6289502335524,0.8,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,HistGB,fleet,59003,477,12.38,A_volume_matched,CIDv2_OpelAstra,FS-B,2,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.9729093565760948,0.748107641011283,58526,0.0328857999568248,False,0.6638655462184874,0.9937106918238994,6.835036396568812e-05,0.958198606967926,7.482296632574741,0.2,0.9984025559105432,0.1428571428571428,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6638655462184874,0.9937106918238994,6.835036396568812e-05,0.958198606967926,7.482296632574741,0.2,0.9984025559105432,0.1428571428571428,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8988919667590027,0.0012473941423738,0.066067986190319,136.551913544489,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.8890410958904109,0.0013840948703051,0.058672945946455,151.51650680963849,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6953781512605042,0.5068912710566615,0.0110044085984757,0.0020659251604229,1204.649757844533,1.0,1.0,0.7142857142857143,1.0,0.0434782608695652,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,59003,477,10.22,A_volume_matched,CIDv2_OpelAstra,FS-B,2,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29734,475,0.0159749781395035,0.9773308797473022,0.7575999030925408,29263,0.0328857999568248,False,0.0021052631578947,1.0,0.0,0.993863105773926,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,True,0.6610526315789473,1.0,0.0,0.9691612124443054,0.0,0.0,0.9968051118210862,0.1428571428571428,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.9446064139941692,0.0006493728425441,0.111332319676876,71.08667680969309,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6821052631578948,0.9364161849710982,0.00075190539663,0.1041882410645484,82.31088893753936,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6905263157894737,0.5494137353433836,0.0091937523497043,0.0024497595150023,1006.4376874635494,1.0,1.0,0.7142857142857143,1.0,0.0268456375838926,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,XGBoost,fleet,59003,477,9.72,A_volume_matched,CIDv2_OpelAstra,FS-B,2,in_f0,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59474,952,0.0160069946531257,0.98222881562317,0.7616386518341796,58526,0.0328857999568248,False,0.6796218487394958,0.9923312883435584,8.543795495711015e-05,0.9344771783535666,9.352870790718423,0.8,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6796218487394958,0.9923312883435584,8.543795495711015e-05,0.9344771783535664,9.352870790718423,0.8,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.9284692417739628,0.0008543795495711,0.0670271871288529,93.52870790718428,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6817226890756303,0.9271428571428572,0.0008714671405625,0.0660530369372118,95.39928206532797,1.0,1.0,0.7142857142857143,1.0,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,True,0.6869747899159664,0.4969604863221885,0.0113119852363213,0.000587628715846,1238.3200926911195,1.0,1.0,0.7142857142857143,1.0,0.0167224080267558,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,LightGBM,fleet,59003,477,15.04,A_volume_matched,CIDv2_OpelAstra,FS-B,2,cross,59003,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
