n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim,recall[spoofing]@fa1,event_recall[spoofing]@fa1,recall[spoofing]@fa10,event_recall[spoofing]@fa10,recall[spoofing]@fa100,event_recall[spoofing]@fa100,recall[spoofing]@fpr0.001,event_recall[spoofing]@fpr0.001,recall[spoofing]@fpr0.01,event_recall[spoofing]@fpr0.01,recall[timing]@fa1,event_recall[timing]@fa1,recall[timing]@fa10,event_recall[timing]@fa10,recall[timing]@fa100,event_recall[timing]@fa100,recall[timing]@fpr0.001,event_recall[timing]@fpr0.001,recall[timing]@fpr0.01,event_recall[timing]@fpr0.01,recall[masquerade]@fa1,event_recall[masquerade]@fa1,recall[masquerade]@fa10,event_recall[masquerade]@fa10,recall[masquerade]@fa100,event_recall[masquerade]@fa100,recall[masquerade]@fpr0.001,event_recall[masquerade]@fpr0.001,recall[masquerade]@fpr0.01,event_recall[masquerade]@fpr0.01
125812,27607,0.2194305789590818,0.9939211213875732,0.9719179693921788,98229,0.0396655748823414,True,0.3002137139131379,1.0,0.0,265625.00000000006,0.0,,0.9944,0.6608272506082725,,,0.3684210526315789,,1.0,1.0,,,True,0.3002137139131379,1.0,0.0,265625.00000000006,0.0,,0.9944,0.6608272506082725,,,0.3684210526315789,,1.0,1.0,,,True,0.3090882747129351,0.9953341887320658,0.0004073112366987,265625.0,36.96707929898823,,0.9944,0.6618004866180048,,,0.4736842105263157,,1.0,1.0,,,True,0.3090882747129351,0.9953341887320658,0.0004073112366987,265625.0,36.96707929898823,,0.9944,0.6618004866180048,,,0.4736842105263157,,1.0,1.0,,,True,0.9546491831781796,0.9892646672422206,0.002912275342396,31250.0,264.3146169877659,,1.0,0.9985401459854014,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,Rule:Combined@target,target,0.0,0.0,150000,75000,40,0.0714285714285714,0.1363636363636363,0.0714285714285714,0.1363636363636363,0.0913533834586466,0.3181818181818182,0.0913533834586466,0.3181818181818182,0.869172932330827,1.0,0.2795806553577073,0.5833333333333334,0.2795806553577073,0.5833333333333334,0.2867980191760615,0.5833333333333334,0.2867980191760615,0.5833333333333334,0.970867137287957,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.8316533008123188,0.7371901050974269,98229,0.0396655748823414,True,0.6633100300648386,0.9999453939824168,1.018278091746856e-05,11.49506694667056,0.9241769824747056,,1.0,1.0,,,0.8947368421052632,,1.0,1.0,,,True,0.6633100300648386,0.9999453939824168,1.018278091746856e-05,11.49506694667056,0.9241769824747056,,1.0,1.0,,,0.8947368421052632,,1.0,1.0,,,True,0.6633100300648386,0.9999453939824168,1.018278091746856e-05,11.49506694667056,0.9241769824747056,,1.0,1.0,,,0.8947368421052632,,1.0,1.0,,,True,0.6633100300648386,0.9999453939824168,1.018278091746856e-05,11.49506694667056,0.9241769824747056,,1.0,1.0,,,0.8947368421052632,,1.0,1.0,,,True,0.6633100300648386,0.9999453939824168,1.018278091746856e-05,11.49506694667056,0.9241769824747056,,1.0,1.0,,,0.8947368421052632,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,Rule:CombinedQ@target,target,0.0,0.0,150000,75000,40,0.6407894736842106,0.9090909090909092,0.6407894736842106,0.9090909090909092,0.6407894736842106,0.9090909090909092,0.6407894736842106,0.9090909090909092,0.6407894736842106,0.9090909090909092,0.6109998946370245,0.8333333333333334,0.6109998946370245,0.8333333333333334,0.6109998946370245,0.8333333333333334,0.6109998946370245,0.8333333333333334,0.6109998946370245,0.8333333333333334,,,,,,,,,,
125812,27607,0.2194305789590818,0.9638329464977596,0.8851896106734849,98229,0.0396655748823414,True,3.62226971420292e-05,1.0,0.0,0.8129065075704505,0.0,,0.0,0.0004866180048661,,,0.0263157894736842,,0.0,0.5,,,True,0.0010866809142608,1.0,0.0,0.7500213864604394,0.0,,0.0,0.0145985401459854,,,0.0263157894736842,,0.0,0.5,,,True,0.001304017097113,0.4675324675324675,0.0004174940176162,0.7332978610039422,37.89125628146294,,0.0,0.0175182481751824,,,0.0263157894736842,,0.0,0.5,,,True,0.001304017097113,0.48,0.0003971284557812,0.7337119671791918,36.04290231651352,,0.0,0.0175182481751824,,,0.0263157894736842,,0.0,0.5,,,True,0.6826529503386822,0.944614305047366,0.0112519729138027,0.4606732816698371,1021.21556563455,,0.9992,0.6686131386861314,,,0.9473684210526316,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,IForest,fleet,1.65,4.1,150000,75000,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120300751879699,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6550942998630281,0.9166666666666666,,,,,,,,,,
125812,27607,0.2194305789590818,0.995875797050334,0.9756035017580168,98229,0.0396655748823414,True,3.62226971420292e-05,1.0,0.0,0.8092227077864635,0.0,,0.0,0.0004866180048661,,,0.0263157894736842,,0.0,0.5,,,True,0.0015937986742492,0.9565217391304348,2.036556183493712e-05,0.7679474551056135,1.848353964949412,,0.0,0.0214111922141119,,,0.0263157894736842,,0.0,0.5,,,True,0.050965334878835,0.9730290456431536,0.0003971284557812,0.732751795449013,36.04290231651352,,0.6304,0.1211678832116788,,,0.3157894736842105,,0.5,1.0,,,True,0.047161951678922,0.9752808988764043,0.0003360317702764,0.7343184077332722,30.49784042166529,,0.6296,0.1128953771289537,,,0.3157894736842105,,0.5,1.0,,,True,0.9618937226065852,0.9650047241805364,0.0098060180235222,0.500812018941005,889.9824341231417,,1.0,0.7839416058394161,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,IForest@target,target,1.82,4.58,150000,75000,40,0.0,0.0,0.0,0.0,0.0046992481203007,0.0909090909090909,0.0031954887218045,0.0909090909090909,0.9911654135338346,1.0,0.0,0.0,0.0,0.0,0.0181751132651986,0.5833333333333334,0.0140132757349067,0.5833333333333334,0.9704456853861552,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.991521244783388,0.9744467260072588,98229,0.0396655748823414,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.97268808635491,0.9772545308974452,0.0063642380734178,0.9307819604873656,577.6106140466911,,1.0,0.9990267639902676,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,LogReg,fleet,5.15,0.11,150000,75000,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8840225563909775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928879991570962,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9997009607122018,0.9994803139680556,98229,0.0396655748823414,True,0.7131886840294128,0.9999492127983748,1.018278091746856e-05,0.872948203523877,0.9241769824747056,,0.996,0.9036496350364964,,,0.9736842105263158,,1.0,1.0,,,True,0.8804650994313037,0.9995887650614796,0.0001018278091746,0.7834272586220774,9.241769824747058,,1.0,0.978102189781022,,,1.0,,1.0,1.0,,,True,0.9968486253486436,0.9959106864980276,0.0011506542436739,0.4552429589390908,104.43199901964176,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9965950664686491,0.9961259956553222,0.0010895575581691,0.4728341957164967,98.88693712479352,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.998732205600029,0.9835550957799736,0.004694262002953,0.1345552552739251,426.0455889208393,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,RandomForest,fleet,84.19,2.24,150000,75000,40,0.719172932330827,0.9545454545454546,0.8383458646616542,1.0,0.9836466165413534,1.0,0.9823308270676692,1.0,0.993421052631579,1.0,0.6722684648614476,1.0,0.873827836898114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9996922022370224,0.9994400050672658,98229,0.0396655748823414,True,0.7391603578802478,1.0,0.0,0.8258920880055182,0.0,,0.9888,0.7693430656934307,,,0.9473684210526316,,1.0,1.0,,,True,0.9327706741043938,0.9994954199658438,0.000132376151927,0.7460829122884479,12.014300772171175,,0.9992,0.9854014598540146,,,1.0,,1.0,1.0,,,True,0.9969210707429276,0.9963796973426978,0.0010182780917468,0.5075664856585909,92.41769824747055,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9964501756800812,0.9964501756800812,0.0009979125299119,0.5211215815494166,90.56934428252116,,1.0,0.9995133819951338,,,1.0,,1.0,1.0,,,True,0.9980077516571884,0.9854077253218884,0.0041545746143271,0.2249639846743296,377.06420884968,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,ExtraTrees,fleet,35.05,2.57,150000,75000,40,0.7552631578947369,0.9090909090909092,0.8584586466165414,1.0,0.9840225563909776,1.0,0.9817669172932332,1.0,0.9896616541353384,1.0,0.7149404699188705,1.0,0.9435254451585712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9998308246418364,0.9997081661816783,98229,0.0396655748823414,True,0.8839787010540805,0.9998361193051458,4.073112366987424e-05,0.994190633062449,3.696707929898823,,0.9984,1.0,,,0.9736842105263158,,1.0,1.0,,,True,0.951642699315391,0.9995434484857708,0.0001221933710096,0.977526743226911,11.090123789696468,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9971021842286376,0.9963442884030692,0.0010284608726643,0.2780297268187079,93.34187522994527,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9961603941029448,0.9967741935483873,0.0009062675016547,0.3530492916740586,82.25175144024882,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9994204368457276,0.9751192790245626,0.0071686777658978,0.0028411348493049,650.6205956621928,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,HistGB,fleet,49.82,4.45,150000,75000,40,0.6934210526315789,0.9545454545454546,0.8174812030075188,1.0,0.9849624060150376,1.0,0.9800751879699248,1.0,0.9969924812030077,1.0,0.917290064271415,1.0,0.9808239384680224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9997534069949296,0.999626230222597,98229,0.0396655748823414,True,0.9245481218531532,0.999764982373678,6.109668550481136e-05,0.9864342212677002,5.545061894848234,,0.9544,1.0,,,1.0,,1.0,1.0,,,True,0.954105842721049,0.9995446265938068,0.0001221933710096,0.9698291420936584,11.090123789696468,,0.9944,1.0,,,1.0,,1.0,1.0,,,True,0.9971021842286376,0.996416419315138,0.0010080953108293,0.1699983030557632,91.49352126499588,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9963777302857972,0.996738775953908,0.0009164502825721,0.2113730460405349,83.17592842272352,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993479914514436,0.9744631251766036,0.0073621506033297,0.0026671534869819,668.1799583292122,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,XGBoost,fleet,11.71,0.92,150000,75000,40,0.7659774436090225,1.0,0.8327067669172933,1.0,0.9849624060150376,1.0,0.981203007518797,1.0,0.9966165413533836,1.0,0.9588557580866084,1.0,0.980507849541671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.999764933672767,0.9996213012903582,98229,0.0396655748823414,True,0.864816894265947,0.999916237383256,2.036556183493712e-05,0.9966213837034762,1.848353964949412,,0.9976,1.0,,,1.0,,1.0,1.0,,,True,0.9375882928242836,0.9994980113526664,0.000132376151927,0.986517971656641,12.014300772171175,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9964863983772232,0.9963059539330724,0.0010386436535817,0.3220520148297403,94.26605221242,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.996232839497229,0.9963411099840604,0.0010284608726643,0.3563334409969008,93.34187522994527,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993479914514436,0.9753588347592448,0.0070973982994755,0.0022764738191601,644.1513567848699,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,LightGBM,fleet,41.1,2.93,150000,75000,40,0.6678571428571428,1.0,0.7483082706766917,1.0,0.9817669172932332,1.0,0.9804511278195488,1.0,0.9966165413533836,1.0,0.8966389210831314,1.0,0.979770308713518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9998139347327192,0.9996050011544408,98229,0.0396655748823414,True,0.5707610388669541,1.0,0.0,0.9997168514456182,0.0,,0.0208,0.4924574209245742,,,0.9210526315789472,,0.5,1.0,,,True,0.9505922410982722,0.9993526275704494,0.0001731072755969,0.9832852329464437,15.711008702069998,,0.8592,0.9927007299270072,,,1.0,,1.0,1.0,,,True,0.997609301988626,0.9964903393877994,0.0009877297489944,0.2680252982225721,89.64516730004645,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.997536856594342,0.9968507927314848,0.0008859019398197,0.3223217747178565,80.4033974752994,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.998768428297171,0.9687994097185624,0.009042309454712,0.0161164744310597,820.6691604375387,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,CatBoost,fleet,29.6,0.15,150000,75000,40,0.6402255639097745,0.9090909090909092,0.8718045112781955,1.0,0.987593984962406,1.0,0.987218045112782,1.0,0.9936090225563908,1.0,0.5959856706353387,1.0,0.9741333895269202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9994390994373198,0.9989719713134654,98229,0.0396655748823414,True,0.0715760495526496,1.0,0.0,0.9999819993972778,0.0,,0.0,0.1177615571776155,,,0.6578947368421053,,0.0,1.0,,,True,0.7855978556163292,0.9991707362019718,0.0001832900565144,0.9989295601844788,16.6351856845447,,0.0072,0.927007299270073,,,1.0,,1.0,1.0,,,True,0.978918390263339,0.9964235675835116,0.0009877297489944,0.9511622190475464,89.64516730004645,,1.0,0.962530413625304,,,1.0,,1.0,1.0,,,True,0.9766725830405332,0.9964890235789784,0.0009673641871595,0.9571199417114258,87.79681333509704,,1.0,0.9591240875912408,,,1.0,,1.0,1.0,,,True,0.9982250878400406,0.9809211931373248,0.0054579705717631,0.028554955497384,495.3588626064423,,1.0,0.994647201946472,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,NN:MLP,fleet,157.61,0.41,150000,75000,40,0.287593984962406,0.7727272727272727,0.8302631578947368,1.0,0.9783834586466166,1.0,0.9736842105263158,1.0,0.9930451127819548,1.0,0.0107470234959435,0.5,0.8090296069961016,1.0,0.9794542197871668,1.0,0.9778737751554104,1.0,0.9999473185122748,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9986449579751152,0.9966262810536092,98229,0.0396655748823414,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.8968739812366429,0.9983065881783728,0.0004276767985336,0.9996103644371032,38.81543326393764,,0.3768,0.8189781021897811,,,0.9473684210526316,,1.0,1.0,,,True,0.8630057594088456,0.9983239053006496,0.0004073112366987,0.9997740387916564,36.96707929898823,,0.3728,0.7849148418491484,,,0.9473684210526316,,1.0,1.0,,,True,0.992646792480168,0.980079396301992,0.0056718089710299,0.7816387414932251,514.7665792384112,,0.9992,0.9931873479318736,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,NN:CNN1D,fleet,154.59,3.78,150000,75000,40,0.0,0.0,0.0,0.0,0.8050751879699248,0.9090909090909092,0.7781954887218046,0.9090909090909092,0.9650375939849624,1.0,0.0,0.0,0.0,0.0,0.9652828995890844,1.0,0.9275102728901063,1.0,0.9998946370245496,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9930245785578816,0.9877462098658448,98229,0.0396655748823414,True,0.20349911254392,1.0,0.0,0.9999768733978271,0.0,,0.6288,0.181021897810219,,,0.7894736842105263,,0.5,1.0,,,True,0.4623465063208606,1.0,0.0,0.9997172951698304,0.0,,0.6608,0.6686131386861314,,,0.9210526315789472,,1.0,1.0,,,True,0.956532763429565,0.997770724703393,0.0006007840741306,0.992672324180603,54.52644196600764,,0.9952,0.8793187347931873,,,0.9736842105263158,,1.0,1.0,,,True,0.9548665193610316,0.9984092716736734,0.0004276767985336,0.9932311773300172,38.81543326393764,,0.9952,0.8734793187347932,,,0.9736842105263158,,1.0,1.0,,,True,0.9672184590864636,0.9557591810437396,0.0125859172139911,0.9803832173347472,1142.2827503387364,,0.996,0.9158150851581508,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,NN:LSTM,fleet,242.26,4.25,150000,75000,40,0.0528195488721804,0.7727272727272727,0.6078947368421053,0.9090909090909092,0.8907894736842106,0.9545454545454546,0.8887218045112782,0.9545454545454546,0.9,1.0,0.2201559372036666,0.8333333333333334,0.3861553050258139,0.9166666666666666,0.9807712569802972,1.0,0.9795595827626172,1.0,0.9897271098935834,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.996315410685447,0.993452718927002,98229,0.0396655748823414,True,0.0,0.0,0.0,1.0000000000000002,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.6783062266816388,1.0,0.0,0.9997740387916564,0.0,,0.992,0.5669099756690997,,,0.9210526315789472,,1.0,1.0,,,True,0.800195602564567,0.9984632768361582,0.0003462145511939,0.9994696974754332,31.42201740414,,0.9936,0.6579075425790755,,,0.9473684210526316,,1.0,1.0,,,True,0.7854529648277611,0.9985264321237796,0.0003258489893589,0.9995108842849731,29.573663439190582,,0.9936,0.6447688564476886,,,0.9473684210526316,,1.0,1.0,,,True,0.977831709349078,0.9821720938693832,0.0049895626495595,0.9632419347763062,452.84672141260586,,0.9992,0.9255474452554744,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,NN:Transformer,fleet,512.69,5.46,150000,75000,40,0.0,0.0,0.8475563909774436,0.9090909090909092,0.8592105263157894,0.9545454545454546,0.8588345864661654,0.9545454545454546,0.9449248120300752,1.0,0.0,0.0,0.6222737330102202,0.9166666666666666,0.7863238857865346,0.9166666666666666,0.7664102834264039,0.9166666666666666,0.9913075545253398,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.9997764765799072,0.99964624767473,98229,0.0396655748823414,True,0.9265403701959648,0.9997264128820448,7.127946642227993e-05,0.5688688888888889,6.46923887732294,,0.9992,1.0,,,1.0,,1.0,1.0,,,True,0.9557720867895824,0.9993561337726774,0.0001731072755969,0.5574644444444444,15.711008702069998,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9971021842286376,0.9963082268630786,0.0010386436535817,0.4851399999999999,94.26605221242,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9965950664686491,0.9965228729762036,0.0009775469680769,0.4896177777777777,88.72099031757175,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993479914514436,0.9777785653529912,0.0063846036352527,0.3595888888888889,579.4589680116405,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,Ens:RankAvg-Trees,fleet,108.92,5.9,150000,75000,40,0.7712406015037594,1.0,0.8421052631578947,1.0,0.9849624060150376,1.0,0.9823308270676692,1.0,0.9966165413533836,1.0,0.9573279949425773,1.0,0.9799283531766936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.999717843244363,0.9994865865159068,98229,0.0396655748823414,True,0.9066903321621328,0.9995607379602268,0.0001120105900921,0.9875979662498544,10.165946807221763,,0.9976,0.8841849148418491,,,1.0,,1.0,1.0,,,True,0.9532364979896404,0.999354422207876,0.0001731072755969,0.984316420715924,15.711008702069998,,0.9992,0.978102189781022,,,1.0,,1.0,1.0,,,True,0.9969572934400696,0.9962355666558076,0.0010590092154167,0.2456490910944473,96.1144061773694,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9964139529829392,0.9963778614894232,0.0010182780917468,0.3288206804377409,92.41769824747055,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9984062013257508,0.985307785801101,0.0041851229570795,0.0177353558201597,379.8367397971041,,1.0,1.0,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,Ens:Stack-Trees,fleet,504.48,7.92,150000,75000,40,0.8229323308270676,1.0,0.8554511278195489,1.0,0.9842105263157894,1.0,0.981390977443609,1.0,0.9917293233082708,1.0,0.9266146875987776,1.0,0.9749236118427984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
125812,27607,0.2194305789590818,0.999887381917599,0.999753157381606,98229,0.0396655748823414,True,0.6604484369906183,1.0,0.0,0.695684,0.0,,0.3648,0.9051094890510948,,,0.9473684210526316,,1.0,1.0,,,True,0.9722896366863476,0.9997020484171322,8.146224733974848e-05,0.578128,7.393415859797646,,1.0,0.994160583941606,,,1.0,,1.0,1.0,,,True,0.9970659615314956,0.9967049281239816,0.0009266330634896,0.5093599999999999,84.10010540519822,,1.0,0.9951338199513382,,,1.0,,1.0,1.0,,,True,0.9970659615314956,0.9968854121396494,0.0008757191589022,0.5108826666666666,79.4792204928247,,1.0,0.9951338199513382,,,1.0,,1.0,1.0,,,True,0.9993479914514436,0.982059587797672,0.0051321215824041,0.3845626666666666,465.7851991672517,,1.0,0.9990267639902676,,,1.0,,1.0,1.0,,,cross_domain,0,CTT_Forester,FS-B,Ens:RankAvg-Hybrid,fleet,349.83,14.19,150000,75000,40,0.749624060150376,0.9090909090909092,0.8667293233082707,1.0,0.986654135338346,1.0,0.986654135338346,1.0,0.9969924812030077,1.0,0.6284374670740702,1.0,0.9976820145400906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.4381920529790918,0.1089434281899494,85805,0.0442430017662048,True,0.0,0.0,0.0,0.6215231822752644,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,5.828117168467555e-05,0.6097291458614612,4.742269052483183,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0010257486216502,0.5968065740985634,83.463935323704,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0008275926379223,0.5982867937909387,67.34022054526119,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0007930214115781,0.01628664495114,0.0070403655395088,0.5785030761784593,572.8661015399686,,0.002998001332445,0.0004625346901017,,,0.1071428571428571,,0.5,0.5,,,cross_domain,0,CTT_Impala,FS-A,IForest,fleet,1.64,3.72,150000,75000,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.7736332873434343,0.5788734594592814,85805,0.0442430017662048,True,0.0129262490087232,1.0,0.0,0.7290953485237179,0.0,,0.0542971352431712,0.0,,,0.1428571428571428,,1.0,0.0,,,True,0.2341792228390166,0.9993231810490694,2.331246867387022e-05,0.6807874977617394,1.8969076209932727,,0.9786808794137242,0.0,,,0.2142857142857142,,1.0,0.0,,,True,0.2448850118953211,0.9938847763115546,0.0002214684524017,0.6258887709351829,18.020622399436096,,0.9966688874083944,0.0004625346901017,,,0.4642857142857143,,1.0,0.5,,,True,0.2433782712133227,0.9948136142625608,0.0001864997493909,0.6331426195821924,15.175260967946183,,0.9966688874083944,0.0004625346901017,,,0.4285714285714285,,1.0,0.5,,,True,0.3763679619349722,0.9155092592592592,0.0051054306395775,0.532091277498725,415.4227689975268,,0.997668221185876,0.0166512488436632,,,0.7857142857142857,,1.0,0.5,,,cross_domain,0,CTT_Impala,FS-A,IForest@target,target,1.66,4.94,150000,75000,76,0.0,0.0,0.0030395136778115,0.0714285714285714,0.022289766970618,0.5,0.0182370820668693,0.4285714285714285,0.5336035123269166,0.7857142857142857,0.0,0.0,0.0013377926421404,0.125,0.0064659977703455,0.125,0.0049052396878483,0.125,0.0301003344481605,0.75,,,,,,,,,,
