n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[suspension]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
5994,1058,0.17650984317650983,0.3155316213889391,0.17433555275079615,4940,0.05043064462733162,False,0.0,0.0,0.0002025931928687196,0.6897246919746455,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0002025931928687196,0.6897246919746455,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.000945179584120983,0.09090909090909091,0.002025931928687196,0.6734450006348018,144.62148951633995,0.0,0.0,0.0,0.0,0.019230769230769232,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,True,0.000945179584120983,0.09090909090909091,0.002025931928687196,0.6734450006348018,144.62148951633995,0.0,0.0,0.0,0.0,0.019230769230769232,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,True,0.005671077504725898,0.1,0.01094003241491086,0.6638748571355415,780.9560433882359,0.1,0.0,0.0,0.0,0.09615384615384616,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-A,IForest,fleet,1.57,0.22,150000,75000,76
5994,1058,0.17650984317650983,0.9817723572503088,0.9279492381089142,4940,0.05043064462733162,False,0.5935727788279773,0.9984101748807631,0.0002025931928687196,0.6598939179481362,14.462148951633994,0.0,0.9968102073365231,0.15384615384615385,0.0028089887640449437,0.0,0.5,0.0,1.0,0.5,1.0,0.0,False,0.5935727788279773,0.9984101748807631,0.0002025931928687196,0.6598939179481362,14.462148951633994,0.0,0.9968102073365231,0.15384615384615385,0.0028089887640449437,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6162570888468809,0.9644970414201184,0.004862236628849271,0.6176775859170526,347.091574839216,0.0,0.9984051036682615,0.15384615384615385,0.0449438202247191,0.15384615384615385,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.6143667296786389,0.9643916913946587,0.004862236628849271,0.6212728859338967,347.091574839216,0.0,0.9984051036682615,0.15384615384615385,0.0449438202247191,0.11538461538461539,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.7079395085066162,0.8719441210710128,0.022285251215559156,0.5753397254769423,1590.8363846797395,0.0,0.9984051036682615,0.23076923076923078,0.27247191011235955,0.4423076923076923,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,cross_domain,0,CIDv2_Prototype,FS-A,IForest@target,target,0.67,0.32,150000,75000,76
5994,1058,0.17650984317650983,0.9312121430300282,0.915915339412482,4940,0.05043064462733162,False,0.5926275992438563,1.0,0.0,0.0027813562192022805,0.0,0.0,0.9984051036682615,0.0,0.0028089887640449437,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.5926275992438563,1.0,0.0,0.0027813562192022805,0.0,0.0,0.9984051036682615,0.0,0.0028089887640449437,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6096408317580341,0.9892638036809815,0.0014181523500810373,0.0004403812054079026,101.23504266143796,0.0,1.0,0.0,0.05056179775280899,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6020793950850661,0.9968701095461658,0.0004051863857374392,0.0006447115447372198,28.924297903267988,0.0,1.0,0.0,0.028089887640449437,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.725897920604915,0.9388753056234719,0.01012965964343598,0.00010239316179649904,723.1074475816997,0.0,1.0,0.0,0.3960674157303371,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,LogReg,fleet,2.67,0.01,150000,75000,76
5994,1058,0.17650984317650983,0.9230300971528188,0.9161343620022937,4940,0.05043064462733162,False,0.8516068052930057,0.9922907488986784,0.0014181523500810373,0.5464124067598172,101.23504266143796,0.0,0.9984051036682615,0.0,0.7724719101123596,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8516068052930057,0.9922907488986784,0.0014181523500810373,0.5464124067598172,101.23504266143796,0.0,0.9984051036682615,0.0,0.7724719101123596,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8572778827977315,0.9912568306010929,0.0016207455429497568,0.5425239444587374,115.69719161307195,0.0,0.9984051036682615,0.0,0.7893258426966292,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8572778827977315,0.9923413566739606,0.0014181523500810373,0.5431512292651963,101.23504266143796,0.0,0.9984051036682615,0.0,0.7893258426966292,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8742911153119093,0.9362348178137652,0.012763371150729336,0.5271716640927527,911.1153839529417,0.0,0.9984051036682615,0.0,0.8398876404494382,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,RandomForest,fleet,81.26,0.3,150000,75000,76
5994,1058,0.17650984317650983,0.9404095484584534,0.9158947942924018,4940,0.05043064462733162,False,0.7429111531190926,0.9961977186311787,0.0006077795786061589,0.6813326167868006,43.386446854902,0.0,0.9984051036682615,0.0,0.449438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7429111531190926,0.9961977186311787,0.0006077795786061589,0.6813326167868006,43.386446854902,0.0,0.9984051036682615,0.0,0.449438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.774102079395085,0.9796650717703349,0.0034440842787682334,0.6716646309040286,245.85653217777795,0.0,0.9984051036682615,0.0,0.5421348314606742,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7693761814744802,0.9854721549636803,0.0024311183144246355,0.6753310691819776,173.545787419608,0.0,0.9984051036682615,0.0,0.5280898876404494,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8223062381852552,0.9364908503767492,0.011952998379254457,0.6608121921171405,853.2667881464057,0.0,0.9984051036682615,0.0,0.6853932584269663,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,ExtraTrees,fleet,60.83,0.35,150000,75000,76
5994,1058,0.17650984317650983,0.9379130373506784,0.932605476799633,4940,0.05043064462733162,False,0.7722117202268431,1.0,0.0,0.5703520767400428,0.0,0.0,0.9968102073365231,0.0,0.5393258426966292,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7722117202268431,1.0,0.0,0.5703520767400428,0.0,0.0,0.9968102073365231,0.0,0.5393258426966292,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7920604914933838,0.9905437352245863,0.0016207455429497568,0.41953900972479746,115.69719161307195,0.0,0.9968102073365231,0.0,0.598314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7901701323251418,0.9916963226571768,0.0014181523500810373,0.4341718366651218,101.23504266143796,0.0,0.9968102073365231,0.0,0.5926966292134831,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8468809073724007,0.9431578947368421,0.01094003241491086,0.24020406439044886,780.9560433882359,0.0,0.9984051036682615,0.0,0.7584269662921348,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,HistGB,fleet,128.68,0.85,150000,75000,76
5994,1058,0.17650984317650983,0.9467047776759918,0.9372210037613298,4940,0.05043064462733162,False,0.8525519848771267,1.0,0.0,0.5188313126564027,0.0,0.0,0.9968102073365231,0.0,0.7780898876404494,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8525519848771267,1.0,0.0,0.5188313126564027,0.0,0.0,0.9968102073365231,0.0,0.7780898876404494,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8714555765595463,0.9882100750267953,0.002228525121555916,0.42551189661026,159.08363846797394,0.0,0.9968102073365231,0.0,0.8342696629213483,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8667296786389413,0.9913513513513513,0.0016207455429497568,0.4420757293701172,115.69719161307195,0.0,0.9968102073365231,0.0,0.8202247191011236,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.889413988657845,0.9447791164658634,0.011142625607779578,0.3177248239517212,795.4181923398697,0.0,0.9968102073365231,0.0,0.8876404494382022,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,XGBoost,fleet,14.49,0.05,150000,75000,76
5994,1058,0.17650984317650983,0.9369225711029342,0.9392577547485451,4940,0.05043064462733162,False,0.8761814744801513,0.9989224137931034,0.0002025931928687196,0.18327412199663012,14.462148951633994,0.0,0.9968102073365231,0.0,0.848314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8761814744801513,0.9989224137931034,0.0002025931928687196,0.18327412199663012,14.462148951633994,0.0,0.9968102073365231,0.0,0.848314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8988657844990549,0.9968553459119497,0.0006077795786061589,0.13882830775811292,43.386446854902,0.0,0.9984051036682615,0.0,0.9129213483146067,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8941398865784499,0.9978902953586498,0.0004051863857374392,0.14690900403184315,28.924297903267988,0.0,0.9984051036682615,0.0,0.898876404494382,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.9177693761814745,0.9547689282202556,0.009319286871961102,0.07704194043844295,665.2588517751637,0.0,0.9984051036682615,0.0,0.9691011235955056,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,LightGBM,fleet,14.8,0.15,150000,75000,76
5994,1058,0.17650984317650983,0.9336654738306275,0.9324953663228019,4940,0.05043064462733162,False,0.8752362948960303,1.0,0.0,0.8057858228804828,0.0,0.0,0.9968102073365231,0.0,0.8455056179775281,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.8752362948960303,1.0,0.0,0.8057858228804828,0.0,0.0,0.9968102073365231,0.0,0.8455056179775281,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.888468809073724,1.0,0.0,0.7810410456428439,0.0,0.0,0.9968102073365231,0.0,0.8848314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.888468809073724,1.0,0.0,0.7810410456428439,0.0,0.0,0.9968102073365231,0.0,0.8848314606741573,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.8931947069943289,0.9545454545454546,0.009116693679092382,0.7320642890386642,650.7967028235297,0.0,0.9968102073365231,0.0,0.898876404494382,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,CatBoost,fleet,41.86,0.02,150000,75000,76
5994,1058,0.17650984317650983,0.9083081974797254,0.8722173110661086,4940,0.05043064462733162,False,0.6578449905482041,1.0,0.0,0.9999706745147706,0.0,0.0,0.9968102073365231,0.0,0.199438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.6578449905482041,1.0,0.0,0.9999706745147706,0.0,0.0,0.9968102073365231,0.0,0.199438202247191,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6758034026465028,0.99721059972106,0.0004051863857374392,0.9999529123306274,28.924297903267988,0.0,0.9968102073365231,0.0,0.25280898876404495,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6644612476370511,1.0,0.0,0.9999648332595825,0.0,0.0,0.9968102073365231,0.0,0.21910112359550563,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7523629489603024,0.9375736160188457,0.01073743922204214,0.999536395072937,766.4938944366017,0.0,0.9968102073365231,0.0,0.4803370786516854,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-A,NN:MLP,fleet,118.23,0.03,150000,75000,76
