n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[spoofing]@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[spoofing]@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[spoofing]@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
98401,12610,0.12814910417577058,0.8602341298405229,0.8013624380228266,85805,0.04424300176620483,True,0.0,0.0,2.331246867387022e-05,5.703816486078704,1.8969076209932731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.7076130055511499,0.9994399641577061,5.828117168467555e-05,0.47328334997706367,4.7422690524831825,0.8977348434377082,0.03469010175763182,0.9125295508274232,0.769453734671126,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.7289452815226011,0.9875376020627418,0.0013521231830844727,0.3020389901871436,110.02064201760983,0.8977348434377082,0.05041628122109158,0.9881796690307328,0.7719063545150502,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.728548770816812,0.9910463861920172,0.0009674674499656141,0.30722976616558656,78.72166627122084,0.8977348434377082,0.04995374653098982,0.9868287740628167,0.7719063545150502,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.7360824742268042,0.8945643793369313,0.01275192036460701,0.2202000360699226,1037.6084686833203,0.899400399733511,0.06799259944495838,0.9993245525160419,0.7750278706800446,0.9642857142857143,1.0,1.0,1.0,0.5,cross_domain,0,CTT_Impala,FS-B,Rule:Periodicity,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.6380650277557494,0.36889334043746497,85805,0.04424300176620483,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,cross_domain,0,CTT_Impala,FS-B,Rule:UnseenID,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.776131296008444,0.5615334532951812,85805,0.04424300176620483,True,0.23655828707375098,1.0,0.0,4.686102803421303,0.0,0.9906728847435043,0.0,0.002364066193853428,0.0004459308807134894,0.32142857142857145,1.0,0.2857142857142857,0.125,0.0,True,0.24028548770816813,0.999670075882547,1.165623433693511e-05,4.106177602631552,0.9484538104966366,0.9956695536309127,0.0,0.011482607227288078,0.001560758082497213,0.39285714285714285,1.0,0.42857142857142855,0.125,0.0,True,0.2564631245043616,0.9911124731841864,0.0003380307957711182,2.9595643174385318,27.505160504402458,0.9973351099267155,0.0018501387604070306,0.06382978723404255,0.010479375696767,0.6428571428571429,1.0,0.5714285714285714,0.625,0.5,True,0.2514670896114195,0.9937323722970856,0.0002331246867387022,3.0915632118963585,18.96907620993273,0.9973351099267155,0.0018501387604070306,0.04728132387706856,0.007357859531772575,0.6428571428571429,1.0,0.5714285714285714,0.625,0.5,True,0.34321966693100714,0.8661196718030818,0.007798020771409588,1.726340595403281,634.5155992222499,0.9980013324450366,0.04810360777058279,0.3458291117865586,0.04548494983277592,0.9285714285714286,1.0,0.9285714285714286,1.0,0.5,cross_domain,0,CTT_Impala,FS-B,Rule:BusLoad,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.6394744818639764,0.4641550103570055,85805,0.04424300176620483,True,0.2788263283108644,1.0,0.0,2.4430929787977895,0.0,0.9973351099267155,0.0,0.1762917933130699,0.0,0.4642857142857143,1.0,0.6428571428571429,0.0,0.0,True,0.2816019032513878,0.9977521775779713,9.324987469548088e-05,2.4124265137971816,7.587630483973093,0.9976682211858761,0.0,0.187774400540358,0.0,0.4642857142857143,1.0,0.6428571428571429,0.0,0.0,True,0.309674861221253,0.9701863354037267,0.0013987481204322133,2.219263489103834,113.81445725959641,0.9976682211858761,0.0,0.3069908814589666,0.0002229654403567447,0.5714285714285714,1.0,0.7857142857142857,0.125,0.0,True,0.3088818398096749,0.9747247247247247,0.001177279668030446,2.234072307200222,95.79383486016029,0.9976682211858761,0.0,0.303951367781155,0.0,0.5357142857142857,1.0,0.7857142857142857,0.0,0.0,True,0.33687549563838226,0.825014565935133,0.010502267137578535,2.0597745637938343,854.5568832574696,0.9980013324450366,0.0,0.41742654508611954,0.0035674470457079154,0.8571428571428571,1.0,0.9285714285714286,0.875,0.0,cross_domain,0,CTT_Impala,FS-B,Rule:IDEntropy,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.5317972158904035,0.2028052940109195,85805,0.04424300176620483,True,0.00023790642347343378,1.0,0.0,1.910569085015191,0.0,0.0,0.00046253469010175765,0.0006754474839581223,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.5,True,0.003965107057890563,0.9090909090909091,5.828117168467555e-05,1.6666666666666667,4.7422690524831825,0.0,0.006012950971322849,0.011144883485309016,0.0008918617614269788,0.14285714285714285,0.0,0.07142857142857142,0.25,0.5,True,0.01570182394924663,0.7795275590551181,0.0006527491228683662,1.4814814814814814,53.113413387811654,0.0,0.025901942645698426,0.0364741641337386,0.00758082497212932,0.21428571428571427,0.0,0.14285714285714285,0.375,0.5,True,0.014195083267248216,0.7991071428571429,0.0005245305451620799,1.4880173294632524,42.68042147234864,0.0,0.024051803885291396,0.03309692671394799,0.006465997770345597,0.21428571428571427,0.0,0.14285714285714285,0.375,0.5,True,0.04559873116574147,0.5615234375,0.0052336492172838645,1.3333333333333333,425.85576091298987,0.0,0.08880666049953746,0.08037825059101655,0.032329988851727984,0.42857142857142855,0.0,0.5,0.5,0.5,cross_domain,0,CTT_Impala,FS-B,Rule:Hamming,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.4653641619748475,0.11663941922001048,85805,0.04424300176620483,True,0.0,0.0,0.00374165122215617,118.34079975455045,304.4536731694203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0037999323938408456,75.47024450748287,309.1959422219035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0003965107057890563,0.012165450121654502,0.004732431140795654,8.200405686209942,385.0722470616344,0.0006662225183211193,0.00046253469010175765,0.0006754474839581223,0.0,0.17857142857142858,0.5,0.14285714285714285,0.0,0.5,True,0.0003965107057890563,0.012626262626262626,0.004557587625741628,8.587116232486034,370.8454399041849,0.0006662225183211193,0.00046253469010175765,0.0006754474839581223,0.0,0.17857142857142858,0.5,0.14285714285714285,0.0,0.5,True,0.006106264869151467,0.05670103092783505,0.014931636185613875,4.82215922173367,1214.9693312461914,0.007661558960692871,0.009250693802035153,0.0060790273556231,0.0035674470457079154,0.7857142857142857,1.0,0.7142857142857143,0.875,0.5,cross_domain,0,CTT_Impala,FS-B,Rule:Staleness,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.999713695246191,0.9991399824679195,85805,0.04424300176620483,True,0.45662172878667723,0.9996527777777777,2.331246867387022e-05,78125.0,1.8969076209932731,0.9996668887408394,0.0,0.7413036136440392,0.1253065774804905,0.75,1.0,0.9285714285714286,0.5,0.0,True,0.6801744647105472,0.9996503496503496,3.4968703010805326e-05,31250.0,2.845361431489909,0.9996668887408394,0.9708603145235892,0.9824383654170888,0.126644370122631,0.8214285714285714,1.0,1.0,0.5,0.5,True,0.999603489294211,0.9689445768314244,0.004709118672121784,8.729399556517292,383.17533944064115,1.0,1.0,0.9989868287740629,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,True,0.999603489294211,0.9711093990755008,0.004371087876350667,9.29203686410878,355.67017893623876,1.0,1.0,0.9989868287740629,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,True,0.999603489294211,0.9109633591096336,0.014360480703104056,5.043200429878246,1168.4950945318562,1.0,1.0,0.9989868287740629,0.9995540691192865,1.0,1.0,1.0,1.0,1.0,cross_domain,0,CTT_Impala,FS-B,Rule:Combined,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.7612521567846526,0.5836603280511103,85805,0.04424300176620483,True,0.5225218080888184,0.9996965559095736,2.331246867387022e-05,11.225256725760362,1.8969076209932731,0.997001998667555,1.0,0.1337386018237082,0.231438127090301,0.35714285714285715,1.0,0.14285714285714285,0.25,1.0,True,0.5225218080888184,0.9996965559095736,2.331246867387022e-05,11.225256725760362,1.8969076209932731,0.997001998667555,1.0,0.1337386018237082,0.231438127090301,0.35714285714285715,1.0,0.14285714285714285,0.25,1.0,True,0.5225218080888184,0.9996965559095736,2.331246867387022e-05,11.225256725760362,1.8969076209932731,0.997001998667555,1.0,0.1337386018237082,0.231438127090301,0.35714285714285715,1.0,0.14285714285714285,0.25,1.0,True,0.5225218080888184,0.9996965559095736,2.331246867387022e-05,11.225256725760362,1.8969076209932731,0.997001998667555,1.0,0.1337386018237082,0.231438127090301,0.35714285714285715,1.0,0.14285714285714285,0.25,1.0,True,0.5225218080888184,0.9996965559095736,2.331246867387022e-05,11.225256725760362,1.8969076209932731,0.997001998667555,1.0,0.1337386018237082,0.231438127090301,0.35714285714285715,1.0,0.14285714285714285,0.25,1.0,cross_domain,0,CTT_Impala,FS-B,Rule:CombinedQ,fleet,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.8602341298405228,0.8013624764757343,85805,0.04424300176620483,True,0.0,0.0,2.331246867387022e-05,66.91004666834012,1.8969076209932731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.7076130055511499,0.9994399641577061,5.828117168467555e-05,6.141963543399076,4.7422690524831825,0.8977348434377082,0.03469010175763182,0.9125295508274232,0.769453734671126,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.7289452815226011,0.9875376020627418,0.0013521231830844727,4.152454372125256,110.02064201760983,0.8977348434377082,0.05041628122109158,0.9881796690307328,0.7719063545150502,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.728548770816812,0.9910463861920172,0.0009674674499656141,4.21276056109074,78.72166627122084,0.8977348434377082,0.04995374653098982,0.9868287740628167,0.7719063545150502,0.8928571428571429,0.75,1.0,0.875,0.5,True,0.7360824742268042,0.8945643793369313,0.01275192036460701,3.2016534504443075,1037.6084686833203,0.899400399733511,0.06799259944495838,0.9993245525160419,0.7750278706800446,0.9642857142857143,1.0,1.0,1.0,0.5,cross_domain,0,CTT_Impala,FS-B,Rule:Periodicity@target,target,0.0,0.0,150000,75000,40
98401,12610,0.12814910417577058,0.6380650277557494,0.36889334043746497,85805,0.04424300176620483,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,True,0.27613005551149883,1.0,0.0,5e-324,0.0,0.1022651565622918,1.0,0.0,0.2258639910813824,0.17857142857142858,0.25,0.0,0.25,1.0,cross_domain,0,CTT_Impala,FS-B,Rule:UnseenID@target,target,0.0,0.0,150000,75000,40
