n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
61532,11869,0.19289150360787882,0.7944792827407676,0.6917208729579843,49680,0.031993395843505856,False,0.30440643693655745,0.9947687224669604,0.00038257857962668384,0.6262143027307249,43.048974650673976,0.4578696343402226,0.6386986301369864,0.0,0.1037489102005231,0.21875,0.1875,0.5,0.0,1.0,True,0.36127727693992756,0.9955885767355468,0.00038257857962668384,0.6072451706561451,43.048974650673976,0.8410174880763116,0.701320939334638,0.011111111111111112,0.12917756466143562,0.34375,0.375,0.5,0.1,1.0,True,0.42134973460274666,0.9869745411486086,0.0013289571713347966,0.5726727314204865,149.53854352339383,0.9968203497615262,0.7274951076320939,0.08148148148148149,0.2002324905550712,0.5,0.625,0.75,0.1,1.0,True,0.422613531047266,0.9864306784660767,0.0013893643154863783,0.5715607633442212,156.33575004718446,0.9968203497615262,0.7277397260273972,0.08148148148148149,0.2022667829119442,0.5,0.625,0.75,0.1,1.0,True,0.5019799477630803,0.9126838235294118,0.011477357388800515,0.5346771870812177,1291.4692395202194,0.9984101748807631,0.7333659491193738,0.26666666666666666,0.32839290903807034,0.59375,0.8125,0.75,0.1,1.0,in_domain,0,CTT_Traverse,FS-A,IForest,fleet,2.02,3.44,111250,11887,76
61532,11869,0.19289150360787882,0.977453752335734,0.954340004371097,49680,0.031993395843505856,False,0.5955008846575112,0.9995757318625371,6.040714415158166e-05,0.9989950060844422,6.797206523790628,0.7599364069952306,0.8177592954990215,0.6074074074074074,0.44798023830281897,0.625,0.8125,1.0,0.1,1.0,True,0.6701491279804532,0.9986189579409919,0.00022149286188913276,0.9954848289489746,24.923090587232306,0.8982511923688394,0.8373287671232876,0.6074074074074074,0.5524556814879396,0.65625,0.875,1.0,0.1,1.0,True,0.7553290083410565,0.9939024390243902,0.0011074643094456638,0.9743743538856506,124.61545293616152,0.9682034976152624,0.8657045009784736,0.6111111111111112,0.6759662888695147,0.75,1.0,1.0,0.2,1.0,True,0.75751958884489,0.9937002652519894,0.0011477357388800515,0.9729995727539062,129.14692395202195,0.9697933227344993,0.8669275929549902,0.6111111111111112,0.6788724208079047,0.75,1.0,1.0,0.2,1.0,True,0.8391608391608392,0.9536576024511682,0.009745685923121842,0.8153627514839172,1096.6159858382214,0.9968203497615262,0.9141389432485323,0.6518518518518519,0.7875617553036908,0.84375,1.0,1.0,0.5,1.0,in_domain,0,CTT_Traverse,FS-A,LogReg,fleet,1.47,0.08,111250,11887,76
61532,11869,0.19289150360787882,0.9824014667689955,0.9684860071603375,49680,0.031993395843505856,False,0.7969500379138933,1.0,0.0,0.6139238546849125,0.0,0.9968203497615262,0.8419765166340509,0.6296296296296297,0.7585004359197908,0.78125,1.0,1.0,0.3,1.0,True,0.8391608391608392,0.9998996084730448,2.013571471719389e-05,0.48838842388811154,2.2657355079302093,0.9968203497615262,0.9033757338551859,0.6481481481481481,0.7941005521650683,0.875,1.0,1.0,0.6,1.0,True,0.8658690706883478,0.9946767324816105,0.0011074643094456638,0.3579399395678782,124.61545293616152,0.9968203497615262,0.9337084148727984,0.6777777777777778,0.8209822725951759,0.96875,1.0,1.0,0.9,1.0,True,0.8672171202291684,0.9937246572697432,0.0013088214566176026,0.35078751768383964,147.2728080154636,0.9968203497615262,0.9351761252446184,0.6777777777777778,0.8224353385643708,0.96875,1.0,1.0,0.9,1.0,True,0.9071530878759795,0.9465494505494505,0.012242514548053883,0.1822120957455554,1377.5671888215672,0.9984101748807631,0.9679549902152642,0.6777777777777778,0.8716942749200813,0.96875,1.0,1.0,0.9,1.0,in_domain,0,CTT_Traverse,FS-A,RandomForest,fleet,64.72,2.02,111250,11887,76
61532,11869,0.19289150360787882,0.9891753873801307,0.9803843635340682,49680,0.031993395843505856,False,0.7304743449321762,0.9998846730480914,2.013571471719389e-05,0.5703755095941986,2.2657355079302093,0.9968203497615262,0.7844911937377691,0.6074074074074074,0.6788724208079047,0.65625,0.875,1.0,0.1,1.0,True,0.7463981801331199,0.99977429184065,4.027142943438778e-05,0.5398128805440101,4.531471015860419,0.9968203497615262,0.7920743639921722,0.6074074074074074,0.7018308631211857,0.65625,0.875,1.0,0.1,1.0,True,0.8523043221838402,0.9965520638360753,0.000704750015101786,0.35180369775315673,79.30074277755733,0.9984101748807631,0.8850293542074364,0.6074074074074074,0.8291194420226679,0.71875,1.0,1.0,0.1,1.0,True,0.8582020389249305,0.9958936253421979,0.0008457000181221432,0.34170433310803405,95.1608913330688,0.9984101748807631,0.8911448140900196,0.6074074074074074,0.8356582388840453,0.71875,1.0,1.0,0.1,1.0,True,0.9317549919959559,0.9564954160179899,0.010128264502748525,0.21032687998268731,1139.6649604888953,1.0,0.9667318982387475,0.662962962962963,0.9152862539959314,0.9375,1.0,1.0,0.8,1.0,in_domain,0,CTT_Traverse,FS-A,ExtraTrees,fleet,50.18,2.45,111250,11887,76
61532,11869,0.19289150360787882,0.9940227362433756,0.9868543901576367,49680,0.031993395843505856,False,0.8655320583031426,1.0,0.0,0.9713149014595993,0.0,0.9952305246422893,0.9261252446183953,0.6370370370370371,0.8266492298750363,0.78125,1.0,1.0,0.3,1.0,True,0.8756424298592973,0.999903790648451,2.013571471719389e-05,0.9507126165391214,2.2657355079302093,0.9968203497615262,0.934931506849315,0.6407407407407407,0.8385643708224353,0.78125,1.0,1.0,0.3,1.0,True,0.9055522790462549,0.9961075069508805,0.0008457000181221432,0.7909082571041841,95.1608913330688,0.9968203497615262,0.9623287671232876,0.6481481481481481,0.8735832606800349,0.8125,1.0,1.0,0.4,1.0,True,0.9071530878759795,0.9957458614630538,0.0009262428769909188,0.7716514213364999,104.22383336478963,0.9968203497615262,0.9630626223091977,0.6481481481481481,0.8759081662307469,0.8125,1.0,1.0,0.4,1.0,True,0.9499536607970342,0.9524412907585741,0.011336407385780158,0.243609939401472,1275.6090909647078,0.9968203497615262,0.9897260273972602,0.7111111111111111,0.9314152862539959,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-A,HistGB,fleet,33.82,3.32,111250,11887,76
61532,11869,0.19289150360787882,0.9944913348202117,0.9879554476873114,49680,0.031993395843505856,False,0.8678068919032774,1.0,0.0,0.8748481869697572,0.0,0.9968203497615262,0.9339530332681018,0.6407407407407407,0.8256320836965998,0.78125,1.0,1.0,0.3,1.0,True,0.8866795854747662,0.9990506929941143,0.00020135714717193888,0.6846315860748291,22.657355079302093,0.9968203497615262,0.949853228962818,0.6407407407407407,0.8487358326068003,0.78125,1.0,1.0,0.3,1.0,True,0.9115342488836464,0.9940279309077545,0.0013088214566176026,0.36436545848846436,147.2728080154636,0.9968203497615262,0.9674657534246576,0.6444444444444445,0.8809938971229294,0.8125,1.0,1.0,0.4,1.0,True,0.9127980453281658,0.9930339138405133,0.0015303143185067354,0.3463134467601776,172.1958986026959,0.9968203497615262,0.9686888454011742,0.6481481481481481,0.8823016564952049,0.84375,1.0,1.0,0.5,1.0,True,0.9563568961159322,0.9456802466050154,0.013128485995610414,0.06250608712434769,1477.2595511704967,0.9968203497615262,0.9904598825831703,0.7185185185185186,0.9417320546352804,0.9375,1.0,1.0,0.8,1.0,in_domain,0,CTT_Traverse,FS-A,XGBoost,fleet,12.91,0.55,111250,11887,76
61532,11869,0.19289150360787882,0.9938243564472298,0.9870863034051033,49680,0.031993395843505856,False,0.8713455219479316,0.9999033162525379,2.013571471719389e-05,0.9462028763049831,2.2657355079302093,0.9952305246422893,0.9332191780821918,0.6370370370370371,0.8324614937518163,0.78125,1.0,1.0,0.3,1.0,True,0.8848260173561379,0.9995241267726278,0.00010067857358596944,0.8613227822902944,11.328677539651046,0.9968203497615262,0.9437377690802349,0.6407407407407407,0.8491717523975588,0.78125,1.0,1.0,0.3,1.0,True,0.9154098913135058,0.9936894091823669,0.0013893643154863783,0.31136977774486163,156.33575004718446,0.9968203497615262,0.9701565557729941,0.6407407407407407,0.8862249346120313,0.78125,1.0,1.0,0.3,1.0,True,0.9176004718173393,0.9927985414767548,0.001590721462658317,0.2713154765278822,178.99310512648654,0.9968203497615262,0.9718688845401174,0.6444444444444445,0.8888404533565823,0.8125,1.0,1.0,0.4,1.0,True,0.9541663156120987,0.9484130307344444,0.012403600265791435,0.020276236218716055,1395.693072885009,0.9968203497615262,0.9914383561643836,0.7037037037037037,0.9379540831153734,0.96875,1.0,1.0,0.9,1.0,in_domain,0,CTT_Traverse,FS-A,LightGBM,fleet,39.38,2.29,111250,11887,76
61532,11869,0.19289150360787882,0.9947339074970152,0.9891968864886859,49680,0.031993395843505856,False,0.8774117448816244,0.999903984637542,2.013571471719389e-05,0.8629909809320321,2.2657355079302093,0.9968203497615262,0.9332191780821918,0.6370370370370371,0.8427782621331008,0.78125,1.0,1.0,0.3,1.0,True,0.8960316791642093,0.9997179921037789,6.040714415158166e-05,0.7225539283364505,6.797206523790628,0.9968203497615262,0.9515655577299413,0.6555555555555556,0.8632664922987504,0.8125,1.0,1.0,0.4,1.0,True,0.9162524222765187,0.9956056028563581,0.0009665143064253066,0.4269477052468278,108.75530438065005,0.9968203497615262,0.9657534246575342,0.6777777777777778,0.8888404533565823,0.90625,1.0,1.0,0.7,1.0,True,0.9182744965877496,0.9950698438783895,0.0010873285947284698,0.4077715185479453,122.3497174282313,0.9968203497615262,0.9667318982387475,0.6851851851851852,0.8914559721011334,0.9375,1.0,1.0,0.8,1.0,True,0.9624231190496251,0.9473378669762813,0.012786178845418118,0.07644794927677862,1438.742047535683,1.0,0.9882583170254403,0.8074074074074075,0.9497239174658529,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-A,CatBoost,fleet,30.31,0.11,111250,11887,76
61532,11869,0.19289150360787882,0.9889464664091432,0.9767673742380584,49680,0.031993395843505856,False,0.7844805796613026,0.9994632889652211,0.00010067857358596944,0.9990339279174806,11.328677539651046,0.9968203497615262,0.8439334637964775,0.6074074074074074,0.7367044463818657,0.6875,0.9375,1.0,0.1,1.0,True,0.7918105990395147,0.9993619736282433,0.00012081428830316332,0.9985993504524231,13.594413047581256,0.9968203497615262,0.8490704500978473,0.6074074074074074,0.7462946817785527,0.6875,0.9375,1.0,0.1,1.0,True,0.8460695930575448,0.9964278626711649,0.00072488572981898,0.9774153828620911,81.56647828548755,0.9968203497615262,0.8904109589041096,0.6148148148148148,0.8150247021214763,0.75,1.0,1.0,0.2,1.0,True,0.847838908079872,0.9961393783409226,0.0007852928739705615,0.9752945899963379,88.36368480927815,0.9968203497615262,0.8916340508806262,0.6148148148148148,0.8173496076721883,0.75,1.0,1.0,0.2,1.0,True,0.9162524222765187,0.9554559831312599,0.0102088073616173,0.48312389850616455,1148.7279025206162,1.0,0.952054794520548,0.7037037037037037,0.8956698634117989,0.78125,1.0,1.0,0.3,1.0,in_domain,0,CTT_Traverse,FS-A,NN:MLP,fleet,65.45,0.29,111250,11887,76
61532,11869,0.19289150360787882,0.9975581811162056,0.9952150441799439,49680,0.031993395843505856,False,0.7304743449321762,1.0,0.0,0.9999927282333375,0.0,0.9634340222575517,0.7512230919765166,0.4777777777777778,0.7067712874164487,0.5625,0.75,0.75,0.1,1.0,True,0.9616648411829135,0.9999123959702146,2.013571471719389e-05,0.9724575877189636,2.2657355079302093,1.0,0.9740704500978473,0.6111111111111112,0.964545190351642,0.71875,1.0,1.0,0.1,1.0,True,0.9736287808576966,0.9988763073731524,0.00026176429132352053,0.48585179448127747,29.454561603092724,1.0,0.9792074363992173,0.6333333333333333,0.9812554489973845,0.75,1.0,1.0,0.2,1.0,True,0.9739657932429017,0.9981005007770679,0.0004429857237782655,0.4321875274181366,49.84618117446461,1.0,0.9792074363992173,0.6333333333333333,0.9818366753850625,0.75,1.0,1.0,0.2,1.0,True,0.9818855842952229,0.9748222501045588,0.00606085012987536,0.0424186997115612,681.986387886993,1.0,0.9836105675146771,0.7148148148148148,0.9896832316187155,0.84375,1.0,1.0,0.5,1.0,in_domain,0,CTT_Traverse,FS-A,NN:CNN1D,fleet,78.27,2.3,111250,11887,76
