n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
125812,27607,0.2194305789590818,0.9424921743454903,0.9342449638827047,98229,0.039665574882341466,True,0.0,0.0,0.0,19032.224234732108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002354475314231898,0.9420289855072463,4.073112366987424e-05,4.661822929725558,3.696707929898823,0.0,0.028223844282238442,0.0,0.0003687704140764935,0.10526315789473684,0.16666666666666666,0.0,0.0,1.0,True,0.8690549498315645,0.9959732658059696,0.0009877297489944504,0.3867154457906296,89.64516730004645,0.64,0.24282238442822385,0.95,0.9292487619850385,1.0,1.0,1.0,1.0,1.0,True,0.864744448871663,0.9962442098234778,0.0009164502825721705,0.4212699463493534,83.17592842272352,0.64,0.224330900243309,0.937406015037594,0.9285112211568854,1.0,1.0,1.0,1.0,1.0,True,0.8915854674539067,0.9714263162049096,0.007372333384247238,0.050210694768526944,669.104135311687,0.64,0.3678832116788321,0.9969924812030075,0.935307133073438,1.0,1.0,1.0,1.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:Periodicity,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.5736588546383163,0.3344222779982174,98229,0.039665574882341466,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:UnseenID,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.8559627167326787,0.7472803201074667,98229,0.039665574882341466,True,0.27217734632520735,0.9998669328010645,1.018278091746856e-05,2.342164249715354,0.9241769824747057,0.9952,0.5951338199513382,0.12763157894736843,0.23011273838373195,0.7894736842105263,0.8333333333333334,0.7272727272727273,1.0,1.0,True,0.29485275473611766,0.9996315854107822,3.054834275240568e-05,2.279802705594419,2.772530947424117,0.996,0.5980535279805352,0.15018796992481204,0.25640080075861343,0.8421052631578947,0.9166666666666666,0.7727272727272727,1.0,1.0,True,0.35092548991197886,0.9918099918099919,0.0008146224733974848,1.8935845896828267,73.93415859797646,0.996,0.6097323600973236,0.23890977443609024,0.31182172584553786,0.9473684210526315,1.0,0.9090909090909091,1.0,1.0,True,0.3483536784148948,0.9929788332472896,0.0006924291023878621,1.9091598457739822,62.84403480827999,0.996,0.6092457420924574,0.23308270676691728,0.3097671478242546,0.9473684210526315,1.0,0.9090909090909091,1.0,1.0,True,0.4400695475785127,0.9268385718645102,0.00976528689985235,1.3100558091514,886.2857261932429,0.9968,0.629683698296837,0.4204887218045113,0.3883679275102729,1.0,1.0,1.0,1.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:BusLoad,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.7264889736540452,0.6047900966183613,98229,0.039665574882341466,True,0.0,0.0,0.0,6.355658567774937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,6.355658567774937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0004073112366987424,6.155789915365459,36.96707929898823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0004073112366987424,6.155789915365459,36.96707929898823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.337450646575144,0.9493528992153266,0.005060842115981875,1.1030200481222237,459.3159602899288,0.9984,0.061313868613138686,0.43082706766917295,0.2976504056474555,0.8157894736842105,0.75,0.8636363636363636,1.0,0.5,cross_domain,0,CTT_Forester,FS-B,Rule:IDEntropy,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.8158681522372849,0.7306684680448543,98229,0.039665574882341466,True,0.06907668344984967,1.0,0.0,1.0298507462686568,0.0,0.0,0.5883211678832116,0.0,0.036771678432198925,0.15789473684210525,0.3333333333333333,0.0,0.0,1.0,True,0.18223638932154887,0.9980162666137671,0.0001018278091746856,0.5671641791044776,9.241769824747058,0.0,0.6199513381995134,0.014285714285714285,0.19392055631651037,0.39473684210526316,0.75,0.18181818181818182,0.0,1.0,True,0.23059369000615787,0.9905087910378092,0.0006211496359655822,0.4563546251894823,56.37479593095705,0.0,0.6282238442822384,0.02988721804511278,0.25898219365714886,0.5526315789473685,0.9166666666666666,0.36363636363636365,0.0,1.0,True,0.23059369000615787,0.9905087910378092,0.0006211496359655822,0.4563546251894823,56.37479593095705,0.0,0.6282238442822384,0.02988721804511278,0.25898219365714886,0.5526315789473685,0.9166666666666666,0.36363636363636365,0.0,1.0,True,0.38088166044843697,0.9358312566749734,0.007341785041494832,0.3283582089552239,666.3316043642628,0.0,0.648661800486618,0.09906015037593985,0.45595827626172164,0.6052631578947368,1.0,0.4090909090909091,0.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:Hamming,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.48233899927246066,0.21744221897693922,98229,0.039665574882341466,True,0.0,0.0,0.0,201952.74500165973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,196363.84271815725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,128394.16733279664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,135325.3318089483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.012388162422573986,0.28739495798319326,0.00863499821801334,3.2141395648090985,783.7020811385505,0.0008,0.07688564476885645,0.005639097744360902,0.008060267621957645,0.47368421052631576,0.6666666666666666,0.3181818181818182,0.5,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:Staleness,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.977957031287036,0.9337915449995234,98229,0.039665574882341466,True,0.09885174050059767,1.0,0.0,201952.74500165973,0.0,0.36,0.6627737226277373,0.0,0.048308924244020654,0.15789473684210525,0.25,0.0,0.5,1.0,True,0.09885174050059767,1.0,0.0,196363.84271815725,0.0,0.36,0.6627737226277373,0.0,0.048308924244020654,0.15789473684210525,0.25,0.0,0.5,1.0,True,0.09892418589488174,1.0,0.0,128394.16733279664,0.0,0.3608,0.6627737226277373,0.0,0.04836160573174587,0.15789473684210525,0.25,0.0,0.5,1.0,True,0.09892418589488174,1.0,0.0,135325.3318089483,0.0,0.3608,0.6627737226277373,0.0,0.04836160573174587,0.15789473684210525,0.25,0.0,0.5,1.0,True,0.7065599304524215,0.9638304180254966,0.007453795631586987,3.3278523806557643,676.4975511714846,1.0,1.0,0.6736842105263158,0.6646823306290169,0.9473684210526315,0.9166666666666666,0.9545454545454546,1.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:Combined,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.6171843909214705,0.40234954833303627,98229,0.039665574882341466,True,0.14735393197377478,1.0,0.0,14.863540477683378,0.0,0.3608,1.0,0.0,0.08228848382678326,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.19915238888687653,0.9994546446100709,3.054834275240568e-05,11.348167784359854,2.772530947424117,0.9456,1.0,0.0,0.1191128437467074,0.2631578947368421,0.5,0.0,1.0,1.0,True,0.19915238888687653,0.9994546446100709,3.054834275240568e-05,11.348167784359854,2.772530947424117,0.9456,1.0,0.0,0.1191128437467074,0.2631578947368421,0.5,0.0,1.0,1.0,True,0.19915238888687653,0.9994546446100709,3.054834275240568e-05,11.348167784359854,2.772530947424117,0.9456,1.0,0.0,0.1191128437467074,0.2631578947368421,0.5,0.0,1.0,1.0,True,0.19915238888687653,0.9994546446100709,3.054834275240568e-05,11.348167784359854,2.772530947424117,0.9456,1.0,0.0,0.1191128437467074,0.2631578947368421,0.5,0.0,1.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:CombinedQ,fleet,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.9424921743454903,0.9342449638653283,98229,0.039665574882341466,True,0.0,0.0,0.0,205088.16473823236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.002354475314231898,0.9420289855072463,4.073112366987424e-05,51.69987436798386,3.696707929898823,0.0,0.028223844282238442,0.0,0.0003687704140764935,0.10526315789473684,0.16666666666666666,0.0,0.0,1.0,True,0.8690549498315645,0.9959732658059696,0.0009877297489944504,5.632337330129122,89.64516730004645,0.64,0.24282238442822385,0.95,0.9292487619850385,1.0,1.0,1.0,1.0,1.0,True,0.864744448871663,0.9962442098234778,0.0009164502825721705,6.004688366668864,83.17592842272352,0.64,0.224330900243309,0.937406015037594,0.9285112211568854,1.0,1.0,1.0,1.0,1.0,True,0.8915854674539067,0.9714263162049096,0.007372333384247238,2.0062425865315463,669.104135311687,0.64,0.3678832116788321,0.9969924812030075,0.935307133073438,1.0,1.0,1.0,1.0,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:Periodicity@target,target,0.0,0.0,150000,75000,40
125812,27607,0.2194305789590818,0.5736588546383163,0.3344222779982174,98229,0.039665574882341466,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,True,0.14731770927663274,1.0,0.0,5e-324,0.0,0.3608,1.0,0.0,0.08223580233905806,0.18421052631578946,0.3333333333333333,0.0,0.5,1.0,cross_domain,0,CTT_Forester,FS-B,Rule:UnseenID@target,target,0.0,0.0,150000,75000,40
