n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[fuzzing]@fa1,recall[masquerade]@fa1,recall[spoofing]@fa1,event_recall@fa1,event_recall[spoofing]@fa1,event_recall[masquerade]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[fuzzing]@fa10,recall[masquerade]@fa10,recall[spoofing]@fa10,event_recall@fa10,event_recall[spoofing]@fa10,event_recall[masquerade]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[fuzzing]@fa100,recall[masquerade]@fa100,recall[spoofing]@fa100,event_recall@fa100,event_recall[spoofing]@fa100,event_recall[masquerade]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[fuzzing]@fpr0.001,recall[masquerade]@fpr0.001,recall[spoofing]@fpr0.001,event_recall@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[masquerade]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[fuzzing]@fpr0.01,recall[masquerade]@fpr0.01,recall[spoofing]@fpr0.01,event_recall@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[masquerade]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
113006,11877,0.10510061412668353,0.5993449489489479,0.12884078841637495,101152,0.02842950277399512,False,0.0,0.0,0.007970018491233969,0.5741306082748616,1009.2356098006519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.011945139376439992,0.5429244180658852,1512.601261338942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0030310684516291994,0.01842374616171955,0.018965875268221775,0.513737100049631,2401.630148384181,0.11666666666666667,0.0015627713144643167,0.0021673891297099034,0.3448275862068966,0.23076923076923078,0.3076923076923077,1.0,True,0.003873031910415088,0.022351797862001945,0.01989538114685204,0.5114496535435912,2519.3325644155225,0.15,0.0017364125716270186,0.0030010003334444814,0.3448275862068966,0.23076923076923078,0.3076923076923077,1.0,True,0.02601667087648396,0.08426506681210799,0.033205114260004547,0.4920060568027172,4204.73098971537,0.4166666666666667,0.016495919430456675,0.027342447482494165,0.7241379310344828,0.8461538461538461,0.5384615384615384,1.0,in_domain,0,ROAD_ORNL,FS-A,IForest,fleet,2.39,5.73,150000,11890,76
113006,11877,0.10510061412668353,0.8327296600449712,0.5649386163682075,101152,0.02842950277399512,False,0.04041424602172266,0.9917355371900827,3.955344164384104e-05,0.9968830347061158,5.008613448142193,0.016666666666666666,0.0,0.07969323107702568,0.3793103448275862,0.7692307692307693,0.0,0.3333333333333333,True,0.07139850130504335,0.9871944121071012,0.00010877196452056284,0.9949017763137817,13.773686982391029,0.041666666666666664,0.0,0.1405468489496499,0.41379310344827586,0.7692307692307693,0.0,0.6666666666666666,True,0.18144312536835902,0.9497576024680476,0.0011272730868494695,0.9837080836296082,142.7454832720525,0.13333333333333333,0.003646466400416739,0.35311770590196734,0.6896551724137931,0.9230769230769231,0.38461538461538464,1.0,True,0.18893660015155342,0.9476351351351351,0.001226156690959072,0.9825480580329895,155.26701689240795,0.13333333333333333,0.003993748914742142,0.367622540846949,0.6896551724137931,0.9230769230769231,0.38461538461538464,1.0,True,0.3578344699840027,0.7714648756580141,0.012449445757398966,0.9384663105010986,1576.4610828027553,0.35833333333333334,0.04341031429067546,0.6597199066355451,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,in_domain,0,ROAD_ORNL,FS-A,LogReg,fleet,3.99,0.16,150000,11890,76
113006,11877,0.10510061412668353,0.9456991777782111,0.8116793920563916,101152,0.02842950277399512,False,0.1876736549633746,0.9968694096601073,6.92185228767218e-05,0.8703968400653846,8.765073534248836,0.05,0.007292932800833478,0.363621207069023,0.6551724137931034,0.8461538461538461,0.46153846153846156,0.6666666666666666,True,0.2791950829334007,0.9946010797840432,0.00017799048739728466,0.8212586132878401,22.538760516639865,0.10833333333333334,0.0187532557735718,0.5326775591863955,0.6896551724137931,0.8461538461538461,0.5384615384615384,0.6666666666666666,True,0.42729645533383853,0.9795406292221579,0.0010481662035617873,0.694386092224191,132.7282563757681,0.4166666666666667,0.05834346240666782,0.7817605868622874,0.8620689655172413,0.9230769230769231,0.8461538461538461,0.6666666666666666,True,0.43992590721562685,0.9770007479431563,0.0012162683305481118,0.6783522106249381,154.01486353037242,0.4666666666666667,0.06459454766452509,0.7997665888629543,0.8620689655172413,0.9230769230769231,0.8461538461538461,0.6666666666666666,True,0.5838174623221353,0.8932113873502512,0.008197450780686054,0.4228002239535433,1038.0351371274694,0.8083333333333333,0.22625455808300052,0.9226408802934312,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,in_domain,0,ROAD_ORNL,FS-A,RandomForest,fleet,64.25,3.77,150000,11890,76
113006,11877,0.10510061412668353,0.9797854542664608,0.9034988213860569,101152,0.02842950277399512,False,0.08301759703628862,0.9969666329625885,2.9665081232880775e-05,0.8671699779568446,3.756460086106644,0.0,0.0031255426289286334,0.16138712904301433,0.4827586206896552,0.8461538461538461,0.23076923076923078,0.0,True,0.15189020796497432,0.9977876106194691,3.955344164384104e-05,0.8223280875442708,5.008613448142193,0.008333333333333333,0.011460322972738322,0.28959653217739245,0.5862068965517241,0.8461538461538461,0.38461538461538464,0.3333333333333333,True,0.3684432095647049,0.9898213073965166,0.0004449762184932116,0.6975063267344815,56.346901291599664,0.15,0.07049835040805695,0.6588862954318107,0.8620689655172413,0.9230769230769231,0.8461538461538461,0.6666666666666666,True,0.3904184558390166,0.9889102153977394,0.0005141947413699335,0.6829776003673705,65.1119748258485,0.2,0.08265323840944608,0.68972990996999,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.6465437400016839,0.9487274524339017,0.004103669570548508,0.47904484064670716,519.6436452447525,0.5583333333333333,0.35961104358395557,0.9238079359786595,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,in_domain,0,ROAD_ORNL,FS-A,ExtraTrees,fleet,57.78,5.24,150000,11890,76
113006,11877,0.10510061412668353,0.9681745838494095,0.8687274741711175,101152,0.02842950277399512,False,0.4480087564199714,0.9994365138993239,2.9665081232880775e-05,0.9951581827373418,3.756460086106644,0.18333333333333332,0.012328529258551832,0.871623874624875,0.7586206896551724,0.9230769230769231,0.5384615384615384,1.0,True,0.4916224635850804,0.9953972042277531,0.000266985731095927,0.9875030718587899,33.8081407749598,0.44166666666666665,0.039763847890258726,0.9264754918306102,0.896551724137931,0.9230769230769231,0.8461538461538461,1.0,True,0.5268165361623306,0.9838050314465409,0.0010185011223289066,0.9754573658218243,128.97179628966146,0.55,0.08161139086646987,0.9538179393131043,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.5339732255620107,0.9806710994278646,0.0012360450513700324,0.9727036194207571,156.5191702544435,0.575,0.09202986629623199,0.9574858286095365,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.6478908815357414,0.9157443770082113,0.007000959170959863,0.8902110466850695,886.524580321168,0.775,0.295884702205244,0.9833277759253084,1.0,1.0,1.0,1.0,in_domain,0,ROAD_ORNL,FS-A,HistGB,fleet,48.88,8.11,150000,11890,76
113006,11877,0.10510061412668353,0.9706575018608238,0.8759293815414229,101152,0.02842950277399512,False,0.4279700261008672,0.9986247544204322,6.92185228767218e-05,0.9914510846138002,8.765073534248836,0.14166666666666666,0.01597499565896857,0.8292764254751583,0.7586206896551724,0.9230769230769231,0.6153846153846154,0.6666666666666666,True,0.47192051864949064,0.9959132906894101,0.00022743228945208596,0.9782619476318359,28.799527326817607,0.30833333333333335,0.03090814377496093,0.8986328776258753,0.896551724137931,0.9230769230769231,0.8461538461538461,1.0,True,0.5290898375010524,0.9843358395989975,0.0009888360410960258,0.9210498332977295,125.2153362035548,0.525,0.09098801875325577,0.9498166055351784,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.5337206365243748,0.9834005584858827,0.0010580545639727477,0.9123436212539673,133.98040973780365,0.525,0.09845459281125195,0.9518172724241414,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.6618674749515872,0.9122664500406173,0.007475600470685955,0.5791448950767517,946.6279416988743,0.7916666666666666,0.32523007466574055,0.9824941647215738,0.9655172413793104,0.9230769230769231,1.0,1.0,in_domain,0,ROAD_ORNL,FS-A,XGBoost,fleet,14.48,0.8,150000,11890,76
113006,11877,0.10510061412668353,0.9755916650747839,0.8908007057845476,101152,0.02842950277399512,False,0.4441357245095563,0.9986747444149944,6.92185228767218e-05,0.9932566213894911,8.765073534248836,0.14166666666666666,0.023094287202639348,0.8544514838279427,0.8275862068965517,0.9230769230769231,0.7692307692307693,0.6666666666666666,True,0.47469899806348403,0.9959371135841724,0.00022743228945208596,0.987397675595327,28.799527326817607,0.24166666666666667,0.04045841291890953,0.8962987662554185,0.896551724137931,0.9230769230769231,0.8461538461538461,1.0,True,0.5359097415172182,0.9837712519319938,0.0010382778431508271,0.9481741395177248,131.47610301373254,0.575,0.11008855704115297,0.9439813271090364,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.5435716089921697,0.9819011406844107,0.0011767148889042709,0.9388568336142468,149.00625008223022,0.6166666666666667,0.12085431498524049,0.9479826608869624,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.6869579860234066,0.9156099203231961,0.0074360470290421145,0.5895857827489404,941.6193282507322,0.8333333333333334,0.3748914742142733,0.9836612204068023,0.9655172413793104,0.9230769230769231,1.0,1.0,in_domain,0,ROAD_ORNL,FS-A,LightGBM,fleet,19.54,4.05,150000,11890,76
113006,11877,0.10510061412668353,0.9728773621772134,0.8920209238341169,101152,0.02842950277399512,False,0.4788246190115349,0.9970196353436185,0.0001681021269863244,0.9679982581132929,21.28660715460432,0.3,0.07674943566591422,0.8684561520506836,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.4993685274059106,0.9954682779456193,0.000266985731095927,0.9579766236379156,33.8081407749598,0.375,0.09202986629623199,0.8929643214404802,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.5696724762145323,0.985005095355947,0.0010185011223289066,0.8873002286555146,128.97179628966146,0.5833333333333334,0.17555131099149157,0.9478159386462154,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.5765765765765766,0.9833429063756461,0.00114704980767139,0.8768966261350833,145.24978999612358,0.5916666666666667,0.1866643514499045,0.9506502167389129,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.7050602003873032,0.9229582277085859,0.006911963927261221,0.5625125973808894,875.2552000628482,0.8,0.4134398333043931,0.9831610536845615,1.0,1.0,1.0,1.0,in_domain,0,ROAD_ORNL,FS-A,CatBoost,fleet,31.14,0.17,150000,11890,76
113006,11877,0.10510061412668353,0.9777054829871151,0.8996543980555387,101152,0.02842950277399512,False,0.3478151048244506,1.0,0.0,0.9999953508377076,0.0,0.008333333333333333,0.005382878972043758,0.6833944648216072,0.6206896551724138,0.9230769230769231,0.38461538461538464,0.3333333333333333,True,0.4147511997979288,0.9989860068951532,4.9441802054801294e-05,0.9999552965164185,6.26076681017774,0.06666666666666667,0.022226080916825836,0.7985995331777259,0.7931034482758621,0.9230769230769231,0.6923076923076923,0.6666666666666666,True,0.5067778058432264,0.9902928594932544,0.0005834132642466552,0.9994710087776184,73.87704836009733,0.2833333333333333,0.10453203681194652,0.8974658219406468,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.520586006567315,0.9865964576352322,0.0008306222745206618,0.999237060546875,105.18088241098604,0.3333333333333333,0.12224344504254211,0.9068022674224742,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,True,0.6957144059947798,0.9228277864641501,0.006832857043973539,0.9805019497871399,865.2379731665637,0.7,0.4221218961625282,0.9583194398132711,0.9310344827586207,0.9230769230769231,0.9230769230769231,1.0,in_domain,0,ROAD_ORNL,FS-A,NN:MLP,fleet,47.31,0.22,150000,11890,76
113006,11877,0.10510061412668353,0.9897579402553757,0.9389027276776264,101152,0.02842950277399512,False,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.3963963963963964,0.9968240525089985,0.00014832540616440388,0.9999997615814209,18.782300430533223,0.7083333333333334,0.11442958847022053,0.6608869623207736,0.896551724137931,0.9230769230769231,0.8461538461538461,1.0,True,0.43302180685358255,0.9957405614714424,0.0002175439290411257,0.9999992847442627,27.547373964782057,0.725,0.1411703420732766,0.707402467489163,0.896551724137931,0.9230769230769231,0.8461538461538461,1.0,True,0.7708175465184811,0.922883064516129,0.007564595714384598,0.99604332447052,957.8973219571942,0.9916666666666667,0.5773571800659837,0.9521507169056352,1.0,1.0,1.0,1.0,in_domain,0,ROAD_ORNL,FS-A,NN:CNN1D,fleet,77.62,3.9,150000,11890,76
