n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
29742,477,0.016037926165019166,0.2005657834270157,0.01314624927323652,29261,0.03288579995682486,False,0.0,0.0,0.0007175807278318811,11.37727449764362,78.55337633830787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007175807278318811,11.37727449764362,78.55337633830787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007517512386810182,8.652744917030024,82.29401330679872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007517512386810182,8.652744917030024,82.29401330679872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.010482180293501049,0.019011406844106463,0.008815991799077397,5.221412799625147,965.0843378706395,0.0,0.0,0.0,1.0,0.02,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:Periodicity,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.8385744234800838,0.6823267099149118,29261,0.03288579995682486,False,0.6771488469601677,1.0,0.0,5e-324,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6771488469601677,1.0,0.0,5e-324,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6771488469601677,1.0,0.0,5e-324,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6771488469601677,1.0,0.0,5e-324,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.6771488469601677,1.0,0.0,5e-324,0.0,1.0,1.0,0.7142857142857143,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:UnseenID,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.8131408896009535,0.6704644421142565,29261,0.03288579995682486,False,0.6561844863731656,0.978125,0.00023919357594396037,2.0967626574832474,26.184458779435957,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6561844863731656,0.978125,0.00023919357594396037,2.096762657483247,26.184458779435957,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6561844863731656,0.8743016759776536,0.0015376729882111738,1.8844131070961632,168.3286635820883,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6561844863731656,0.8743016759776536,0.0015376729882111738,1.881203899115741,168.3286635820883,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.6561844863731656,0.43291839557399725,0.01400990944814625,1.5818697018386747,1533.6611570812488,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:BusLoad,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.8506116843805305,0.6844643855780218,29261,0.03288579995682486,False,0.6582809224318659,0.9936708860759493,6.834102169827439e-05,1.3762090833386718,7.481273936981702,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6582809224318659,0.9936708860759493,6.834102169827439e-05,1.3762090833386718,7.481273936981702,0.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.660377358490566,0.9319526627218935,0.0007859217495301555,1.1955011690474666,86.03465027528956,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.660377358490566,0.9319526627218935,0.0007859217495301555,1.1955011690474666,86.03465027528956,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6687631027253669,0.5370370370370371,0.009396890483512728,1.0,1028.6751663349837,0.0,1.0,0.0,1.0,0.02666666666666667,0.5,0.0,1.0,0.0,1.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:IDEntropy,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.21236202402609566,0.012912135630139297,29261,0.03288579995682486,False,0.0,0.0,3.4170510849137196e-05,1.5263157894736845,3.740636968490851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,6.834102169827439e-05,1.5,7.481273936981702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.00047838715188792074,1.368421052631579,52.368917558871914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.00047838715188792074,1.368421052631579,52.368917558871914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.007449171365111909,1.131578947368421,815.4588591310054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:Hamming,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.984094630107802,0.9666609466400149,29261,0.03288579995682486,False,0.9643605870020965,0.9871244635193133,0.00020502306509482317,33.818858987082095,22.443821810945106,0.0,0.9968051118210862,0.0,0.0,0.9866666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9643605870020965,0.9871244635193133,0.00020502306509482317,33.67640666827897,22.443821810945106,0.0,0.9968051118210862,0.0,0.0,0.9866666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9664570230607966,0.9427402862985685,0.0009567743037758415,23.634992619526148,104.73783511774383,0.0,0.9968051118210862,0.0,0.0,0.9933333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9664570230607966,0.9427402862985685,0.0009567743037758415,23.346448616056907,104.73783511774383,0.0,0.9968051118210862,0.0,0.0,0.9933333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.9685534591194969,0.6111111111111112,0.010046130189646335,10.934016061912585,1099.7472687363102,0.0,1.0,0.0,0.0,0.9933333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:Staleness,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.993624441729429,0.8260181910683253,29261,0.03288579995682486,False,0.6645702306079665,0.9753846153846154,0.00027336408679309756,15625.000000000002,29.925095747926807,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6645702306079665,0.9753846153846154,0.00027336408679309756,15625.000000000002,29.925095747926807,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6645702306079665,0.9753846153846154,0.00027336408679309756,15625.000000000002,29.925095747926807,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6645702306079665,0.9753846153846154,0.00027336408679309756,15625.000000000002,29.925095747926807,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,True,0.6645702306079665,0.9753846153846154,0.00027336408679309756,15625.000000000002,29.925095747926807,0.0,1.0,0.2857142857142857,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:Combined,fleet,0.0,0.0,58997,475,40
29742,477,0.016037926165019166,0.9978466847261757,0.9927636932336432,29261,0.03288579995682486,False,0.9958071278825996,0.8217993079584776,0.0035195626174611312,11.171331132787428,385.28560775455765,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9958071278825996,0.8133561643835616,0.0037245856825559543,11.11070651097099,407.7294295655027,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9958071278825996,0.8078231292517006,0.003861267725952503,11.04616798983342,422.6919774394661,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9958071278825996,0.8078231292517006,0.003861267725952503,11.04616798983342,422.6919774394661,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9958071278825996,0.8078231292517006,0.003861267725952503,11.04616798983342,422.6919774394661,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,Rule:CombinedQ,fleet,0.0,0.0,58997,475,40
29742,477,0.0160379261650191,0.9582000808773729,0.7189984503085556,29261,0.0328857999568248,False,0.660377358490566,0.963302752293578,0.0004100461301896,0.6244995537295006,44.88764362189021,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.660377358490566,0.963302752293578,0.0004100461301896,0.622081252948329,44.88764362189021,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.6624737945492662,0.8802228412256268,0.0014693319665128,0.5743870989956387,160.8473896451066,0.0,1.0,0.0,1.0,0.0066666666666666,0.5,0.0,1.0,0.0,1.0,1.0,True,0.6624737945492662,0.8753462603878116,0.0015376729882111,0.5676048263334825,168.3286635820883,0.0,1.0,0.0,1.0,0.0066666666666666,0.5,0.0,1.0,0.0,1.0,1.0,True,0.6687631027253669,0.4826021180030257,0.0116863147104049,0.5113111409272446,1279.2978432238708,0.0,1.0,0.0,1.0,0.0266666666666666,0.5,0.0,1.0,0.0,1.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,IForest,fleet,1.39,1.44,58997,475,40
29742,477,0.0160379261650191,0.9820504527234506,0.7258943332429406,29261,0.0328857999568248,False,0.8218029350104822,0.7671232876712328,0.0040662907910473,0.7790262699127198,445.1357992504112,0.4,1.0,1.0,1.0,0.4533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,True,0.8218029350104822,0.7671232876712328,0.0040662907910473,0.7790262699127197,445.1357992504112,0.4,1.0,1.0,1.0,0.4533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,True,0.870020964360587,0.6986531986531986,0.0061165214419955,0.2101025432348251,669.5740173598623,0.4,1.0,1.0,1.0,0.6066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.8721174004192872,0.6933333333333334,0.0062873739962412,0.2019317001104354,688.2772022023165,0.4,1.0,1.0,1.0,0.6133333333333333,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9140461215932912,0.3889384478144513,0.0234067999316589,0.0521676056087017,2562.336323416233,0.4,1.0,1.0,1.0,0.7466666666666667,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,1,CIDv2_OpelAstra,FS-B,LogReg,fleet,0.34,0.03,58997,475,40
