n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
123099,23756,0.19298288369523717,0.8519260798794095,0.8111590581094117,99363,0.031993395843505856,False,0.0,0.0,0.0,23920.79517231525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4.209462872537464e-05,1.0,0.0,7.457714659756529,0.0,0.0,0.00012229423994129877,0.0,0.0,0.03125,0.0,0.25,0.0,0.0,True,0.6659370264354268,0.9981072555205047,0.00030198403511067716,0.26881578248168986,33.98021678336813,1.0,0.32200073376543964,0.9029304029304029,0.8301749800333986,0.96875,0.9375,1.0,1.0,1.0,True,0.672587977774036,0.9976273726273727,0.00038251311114019103,0.2466323370236215,43.04160792559962,1.0,0.337287513758102,0.9194139194139194,0.8319175197850868,0.96875,0.9375,1.0,1.0,1.0,True,0.6980973227816131,0.9526654411764706,0.008294494831039933,0.11421101647571913,933.3232876498446,1.0,0.3963556316497493,0.9578754578754579,0.8393233137297611,0.96875,0.9375,1.0,1.0,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:Periodicity,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.7343407981141606,0.5712169539485302,99363,0.031993395843505856,False,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,cross_domain,0,CTT_Traverse,FS-B,Rule:UnseenID,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.822289859344745,0.7213190295378508,99363,0.031993395843505856,False,0.1458999831621485,1.0,0.0,4.051114022961794,0.0,0.6968253968253968,0.23468264644735232,0.0,0.04857329557830538,0.25,0.25,0.5,0.0,1.0,True,0.3019447718471123,0.9991642290012537,6.039680702213543e-05,3.2957765414416156,6.796043356673625,0.9031746031746032,0.49920508744038156,0.005494505494505495,0.14158135482465695,0.4375,0.5625,0.5,0.1,1.0,True,0.3960262670483246,0.9907329401853412,0.000885819836324653,2.737316444172572,99.67530256454651,0.9753968253968254,0.6306713953772777,0.040293040293040296,0.21781746896101067,0.5625,0.75,0.75,0.1,1.0,True,0.3981309984845934,0.9897446630389284,0.0009864811813615453,2.7254615093939196,111.00204149233588,0.9761904761904762,0.6325058089763972,0.04212454212454213,0.2202134611195818,0.5625,0.75,0.75,0.1,1.0,True,0.5042936521299882,0.9194167306216423,0.0105694412288737,1.8477373111625086,1189.3075874178844,0.9976190476190476,0.7319310260486731,0.16483516483516483,0.3374718652435925,0.71875,0.875,1.0,0.3,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:BusLoad,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.3977594597736291,0.2802314389984149,99363,0.031993395843505856,False,0.0,0.0,0.0,5.238534885956827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,8.05290760295139e-05,4.972538019104282,9.0613911422315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.08553628556996128,0.9589428975932044,0.0008757537018209637,1.2685333589716037,98.54262867176756,0.9992063492063492,0.0,0.009157509157509158,0.055761272054018735,0.28125,0.3125,0.0,0.2,1.0,True,0.08869338272436438,0.9376947040498442,0.0014092588305164933,1.2503633659278697,158.57434498905124,0.9992063492063492,0.0,0.01282051282051282,0.06106149713206999,0.3125,0.375,0.0,0.2,1.0,True,0.11824381208957736,0.6763785215506862,0.013528884772958336,1.0922989045294906,1522.3137118948919,1.0,0.00012229423994129877,0.13003663003663005,0.10723880055180425,0.53125,0.5625,0.25,0.5,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:IDEntropy,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.6929089882864143,0.5668420843898744,99363,0.031993395843505856,False,0.2574507492843913,1.0,0.0,1.547619120279948,0.0,0.0,0.5349150055032408,0.0,0.1264793436433602,0.09375,0.0625,0.5,0.0,0.0,True,0.30190267721838693,0.9976352761162888,0.00017112428656271706,1.2333333333333334,19.25545617724194,0.0,0.6574538339244221,0.0,0.13040005808465838,0.34375,0.5,0.75,0.0,0.0,True,0.3178565415053039,0.9800129785853342,0.0015501847135681427,1.1133333841959636,174.4317794879564,0.0,0.6877828054298643,0.0,0.13991142089595585,0.375,0.5625,0.75,0.0,0.0,True,0.3178565415053039,0.9800129785853342,0.0015501847135681427,1.1133333841959636,174.4317794879564,0.0,0.6877828054298643,0.0,0.13991142089595585,0.375,0.5625,0.75,0.0,0.0,True,0.34883818824717966,0.8743405781810508,0.011988766193893883,0.9666666666666667,1349.0146062997146,0.0,0.7208022502140149,0.003663003663003663,0.1736005227619255,0.5625,0.75,1.0,0.2,0.0,cross_domain,0,CTT_Traverse,FS-B,Rule:Hamming,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.4902283020491946,0.18806503273401284,99363,0.031993395843505856,False,0.0,0.0,0.0,506082.63127054705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,6.039680702213543e-05,3163.1978823255185,6.796043356673625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008656875673172745,2471.793817525972,97.40995477898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0009764150468578561,2403.1832321537577,109.86936759955694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.007198181512039064,0.13286713286713286,0.01123380610611719,4.805108635823917,1264.0640643412942,0.007936507936507936,0.011006481594716889,0.005494505494505495,0.004937195963116242,0.46875,0.5,0.75,0.2,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:Staleness,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.9297424457961412,0.8560473842144095,99363,0.031993395843505856,False,0.0,0.0,0.0,506082.63127054705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3186.3140994056157,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2478.6411250261076,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2409.2184751866753,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.7013386091934669,0.9388065588550177,0.010931822071006512,4.9224955777045025,1230.0838475579262,1.0,0.9996331172801761,0.6062271062271062,0.5006897553183766,0.65625,0.8125,1.0,0.2,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:Combined,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.8243601616433742,0.7165112882824025,99363,0.031993395843505856,False,0.6021215692877588,1.0,0.0,17.685737829312014,0.0,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6067519784475501,1.0,0.0,11.470446947492555,0.0,0.0873015873015873,0.9996331172801761,0.0,0.44507369491033183,0.5,0.625,1.0,0.0,1.0,True,0.6067519784475501,1.0,0.0,11.470446947492555,0.0,0.0873015873015873,0.9996331172801761,0.0,0.44507369491033183,0.5,0.625,1.0,0.0,1.0,True,0.6067519784475501,1.0,0.0,11.470446947492555,0.0,0.0873015873015873,0.9996331172801761,0.0,0.44507369491033183,0.5,0.625,1.0,0.0,1.0,True,0.6067519784475501,1.0,0.0,11.470446947492555,0.0,0.0873015873015873,0.9996331172801761,0.0,0.44507369491033183,0.5,0.625,1.0,0.0,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:CombinedQ,fleet,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.8519260794556792,0.8111590581094119,99363,0.031993395843505856,False,0.0,0.0,0.0,383786.86221898266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,4.209462872537464e-05,1.0,0.0,120.89964764198834,0.0,0.0,0.00012229423994129877,0.0,0.0,0.03125,0.0,0.25,0.0,0.0,True,0.6659370264354268,0.9981072555205047,0.00030198403511067716,5.560838580128689,33.98021678336813,1.0,0.32200073376543964,0.9029304029304029,0.8301749800333986,0.96875,0.9375,1.0,1.0,1.0,True,0.672587977774036,0.9976273726273727,0.00038251311114019103,5.204927018117551,43.04160792559962,1.0,0.337287513758102,0.9194139194139194,0.8319175197850868,0.96875,0.9375,1.0,1.0,1.0,True,0.6980973227816131,0.9526654411764706,0.008294494831039933,3.0803571838747916,933.3232876498446,1.0,0.3963556316497493,0.9578754578754579,0.8393233137297611,0.96875,0.9375,1.0,1.0,1.0,cross_domain,0,CTT_Traverse,FS-B,Rule:Periodicity@target,target,0.0,0.0,150000,75000,40
123099,23756,0.19298288369523717,0.7343407981141606,0.5712169539485302,99363,0.031993395843505856,False,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,True,0.4686815962283213,1.0,0.0,5e-324,0.0,0.0,0.9992662345603522,0.0,0.21513105351049155,0.25,0.25,1.0,0.0,0.0,cross_domain,0,CTT_Traverse,FS-B,Rule:UnseenID@target,target,0.0,0.0,150000,75000,40
