n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[suspension]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
5994,1058,0.17650984317650983,0.2451082743808844,0.14440205812689286,4940,0.05043064462733162,False,0.000945179584120983,0.5,0.0002025931928687196,780.7434591980641,14.462148951633994,0.0,0.001594896331738437,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.000945179584120983,0.5,0.0002025931928687196,780.7434591980641,14.462148951633994,0.0,0.001594896331738437,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.001890359168241966,0.3333333333333333,0.0008103727714748784,314.0506917566195,57.848595806535975,0.0,0.001594896331738437,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.001890359168241966,0.5,0.0004051863857374392,547.3537198816963,28.924297903267988,0.0,0.001594896331738437,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.006616257088846881,0.16666666666666666,0.007090761750405186,161.72410813794332,506.1752133071898,0.0,0.001594896331738437,0.07692307692307693,0.0,0.09615384615384616,0.5,0.0,1.0,0.5,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:Periodicity,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.805765595463138,0.6800997594948446,4940,0.05043064462733162,False,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:UnseenID,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.9276150606783847,0.9116922848166453,4940,0.05043064462733162,False,0.7136105860113422,0.9973579920739762,0.0004051863857374392,8.758787643345107,28.924297903267988,0.0,0.9968102073365231,0.0,0.3651685393258427,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,False,0.7136105860113422,0.9973579920739762,0.0004051863857374392,8.758787643345107,28.924297903267988,0.0,0.9968102073365231,0.0,0.3651685393258427,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.717391304347826,0.9960629921259843,0.0006077795786061589,8.515374323842636,43.386446854902,0.0,0.9968102073365231,0.0,0.37640449438202245,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7164461247637051,0.9973684210526316,0.0004051863857374392,8.568405510171605,28.924297903267988,0.0,0.9968102073365231,0.0,0.37359550561797755,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,True,0.7438563327032136,0.9391408114558473,0.010332252836304701,7.529719148530526,737.5695965333338,0.0,0.9968102073365231,0.0,0.4550561797752809,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:BusLoad,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.7908069221766396,0.7340236520092979,4940,0.05043064462733162,False,0.5926275992438563,1.0,0.0,7.635852297947655,0.0,0.0,0.9968102073365231,0.0,0.0,0.038461538461538464,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,False,0.5926275992438563,1.0,0.0,7.635852297947655,0.0,0.0,0.9968102073365231,0.0,0.0,0.038461538461538464,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5954631379962193,1.0,0.0,7.453567237459297,0.0,0.0,0.9968102073365231,0.0,0.0,0.09615384615384616,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5926275992438563,1.0,0.0,7.635852297947654,0.0,0.0,0.9968102073365231,0.0,0.0,0.038461538461538464,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.6124763705103969,0.935064935064935,0.009116693679092382,7.035618160399468,650.7967028235297,0.0,0.9968102073365231,0.0,0.0,0.4423076923076923,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:IDEntropy,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.14269320267285146,0.1308269669148744,4940,0.05043064462733162,False,0.0,0.0,0.0002025931928687196,0.6101694915254239,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0002025931928687196,0.6101694915254239,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0002025931928687196,0.5932203389830508,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0002025931928687196,0.5932203389830508,14.462148951633994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.007561436672967864,0.10810810810810811,0.013371150729335495,0.1864406779661017,954.5018308078438,0.1,0.0,0.0,0.0,0.1346153846153846,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:Hamming,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.8099739041584838,0.7261860260133,4940,0.05043064462733162,False,0.5727788279773157,1.0,0.0,8260.042698008958,0.0,0.0,0.9665071770334929,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.5727788279773157,1.0,0.0,8260.042698008958,0.0,0.0,0.9665071770334929,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5869565217391305,1.0,0.0,2189.781575960677,0.0,0.0,0.9904306220095693,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5869565217391305,1.0,0.0,2189.781575960677,0.0,0.0,0.9904306220095693,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.5973534971644613,0.8851540616246498,0.01661264181523501,902.849145907694,1185.8962140339877,0.0,0.9968102073365231,0.07692307692307693,0.0,0.11538461538461539,0.5,0.0,1.0,0.5,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:Staleness,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.9041014206799778,0.7699821054468886,4940,0.05043064462733162,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1000000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.5916824196597353,0.9936507936507937,0.0008103727714748784,1000000.0,57.848595806535975,0.0,0.9968102073365231,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.6049149338374291,0.9580838323353293,0.005672609400324149,984375.0,404.94017064575183,0.0,0.9968102073365231,0.0,0.0,0.28846153846153844,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:Combined,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.985569351977524,0.9614687710076081,4940,0.05043064462733162,False,0.6483931947069943,1.0,0.0,12.873915351347744,0.0,1.0,1.0,1.0,0.10112359550561797,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,False,0.6483931947069943,1.0,0.0,12.873915351347744,0.0,1.0,1.0,1.0,0.10112359550561797,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,True,0.7627599243856332,0.9987623762376238,0.0002025931928687196,12.611551086880251,14.462148951633994,1.0,1.0,1.0,0.4410112359550562,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,True,0.7627599243856332,0.9987623762376238,0.0002025931928687196,12.611551086880251,14.462148951633994,1.0,1.0,1.0,0.4410112359550562,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,True,0.8601134215500945,0.9670563230605739,0.006280388978930308,12.32386901442847,448.3266175006539,1.0,1.0,1.0,0.7162921348314607,0.09615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:CombinedQ,fleet,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.2451082743808844,0.14440205812689286,4940,0.05043064462733162,False,0.000945179584120983,0.5,0.0002025931928687196,71.38799336936843,14.462148951633994,0.0,0.001594896331738437,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,False,0.000945179584120983,0.5,0.0002025931928687196,71.38799336936843,14.462148951633994,0.0,0.001594896331738437,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,True,0.001890359168241966,0.3333333333333333,0.0008103727714748784,27.557689653853764,57.848595806535975,0.0,0.001594896331738437,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.001890359168241966,0.5,0.0004051863857374392,49.46876802931577,28.924297903267988,0.0,0.001594896331738437,0.0,0.0,0.019230769230769232,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,True,0.006616257088846881,0.16666666666666666,0.007090761750405186,13.25166306149628,506.1752133071898,0.0,0.001594896331738437,0.07692307692307693,0.0,0.09615384615384616,0.5,0.0,1.0,0.5,0.0,1.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:Periodicity@target,target,0.0,0.0,150000,75000,40
5994,1058,0.17650984317650983,0.805765595463138,0.6800997594948446,4940,0.05043064462733162,False,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,False,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,True,0.611531190926276,1.0,0.0,5e-324,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,cross_domain,0,CIDv2_Prototype,FS-B,Rule:UnseenID@target,target,0.0,0.0,150000,75000,40
