n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[suspension]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
2994,528,0.17635270541082165,0.9702115436604488,0.8898548742981333,2470,0.05043064462733162,False,0.0,0.0,0.0,0.6985569524627073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.6985569524627073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6098484848484849,0.9877300613496932,0.0016220600162206002,0.631042272903048,115.79102550732425,0.0,0.9968051118210862,0.16666666666666666,0.033707865168539325,0.11538461538461539,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.0,0.0,0.0,0.6985569524627072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6420454545454546,0.8921052631578947,0.01662611516626115,0.5919005007605032,1186.8580114500737,0.0,1.0,0.16666666666666666,0.07865168539325842,0.4230769230769231,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,IForest,fleet,0.79,0.24,5470,530,76
2994,528,0.17635270541082165,0.9904903659465704,0.9785019244217531,2470,0.05043064462733162,False,0.8390151515151515,1.0,0.0,0.9570288658142091,0.0,0.0,1.0,0.0,0.702247191011236,0.19230769230769232,0.5,0.0,1.0,0.0,1.0,1.0,False,0.8390151515151515,1.0,0.0,0.9570288658142091,0.0,0.0,1.0,0.0,0.702247191011236,0.19230769230769232,0.5,0.0,1.0,0.0,1.0,1.0,True,0.8409090909090909,1.0,0.0,0.939625084400177,0.0,0.0,1.0,0.0,0.7078651685393258,0.19230769230769232,0.5,0.0,1.0,0.0,1.0,1.0,True,0.8390151515151515,1.0,0.0,0.957028865814209,0.0,0.0,1.0,0.0,0.702247191011236,0.19230769230769232,0.5,0.0,1.0,0.0,1.0,1.0,True,0.9223484848484849,0.9586614173228346,0.00851581508515815,0.6065260171890259,607.9028839134523,0.0,1.0,0.16666666666666666,0.9044943820224719,0.46153846153846156,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,LogReg,fleet,0.09,0.01,5470,530,76
2994,528,0.17635270541082165,0.9996505505173389,0.998649759085604,2470,0.05043064462733162,False,0.9488636363636364,1.0,0.0,0.46748977754344895,0.0,0.2,1.0,0.16666666666666666,0.9831460674157303,0.4230769230769231,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,False,0.9488636363636364,1.0,0.0,0.46748977754344895,0.0,0.2,1.0,0.16666666666666666,0.9831460674157303,0.4230769230769231,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,True,0.9848484848484849,0.9811320754716981,0.0040551500405515,0.21179191133589562,289.4775637683106,1.0,1.0,1.0,0.9943820224719101,0.7307692307692307,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9734848484848485,1.0,0.0,0.32270555164828946,0.0,0.8,1.0,1.0,0.9887640449438202,0.5769230769230769,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9359430604982206,0.014598540145985401,0.11140499997141293,1042.1192295659182,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,RandomForest,fleet,2.0,0.31,5470,530,76
2994,528,0.17635270541082165,0.9985975939443092,0.9952552363078814,2470,0.05043064462733162,False,0.9526515151515151,1.0,0.0,0.4027804959476751,0.0,0.2,1.0,0.16666666666666666,0.9943820224719101,0.4230769230769231,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,False,0.9526515151515151,1.0,0.0,0.4027804959476751,0.0,0.2,1.0,0.16666666666666666,0.9943820224719101,0.4230769230769231,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,True,0.9678030303030303,0.980806142034549,0.0040551500405515,0.2690588383378454,289.4775637683106,0.6,1.0,0.8333333333333334,0.9943820224719101,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9640151515151515,0.9845261121856866,0.0032441200324412004,0.280879090041879,231.5820510146485,0.4,1.0,0.8333333333333334,0.9943820224719101,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9772727272727273,0.9416058394160584,0.012976480129764802,0.1687399245478654,926.328204058594,0.8,1.0,1.0,1.0,0.5769230769230769,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,ExtraTrees,fleet,1.33,0.37,5470,530,76
2994,528,0.17635270541082165,0.9995875728083757,0.9987297662043801,2470,0.05043064462733162,False,0.9734848484848485,1.0,0.0,0.6685352682619596,0.0,0.2,1.0,0.6666666666666666,0.9887640449438202,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,False,0.9734848484848485,1.0,0.0,0.6685352682619596,0.0,0.2,1.0,0.6666666666666666,0.9887640449438202,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9791666666666666,0.9961464354527938,0.0008110300081103001,0.3277674341198083,57.895512753662125,0.2,1.0,1.0,0.9887640449438202,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9753787878787878,0.9961315280464217,0.0008110300081103001,0.5354477575244927,57.895512753662125,0.2,1.0,0.6666666666666666,0.9887640449438202,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9651376146788991,0.007704785077047851,0.00647406748912149,550.0073711597903,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,HistGB,fleet,10.81,0.17,5470,530,76
2994,528,0.17635270541082165,0.9996620708299541,0.9989405203587974,2470,0.05043064462733162,False,0.9450757575757576,1.0,0.0,0.7651525139808656,0.0,0.0,1.0,0.16666666666666666,0.9719101123595506,0.46153846153846156,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,False,0.9450757575757576,1.0,0.0,0.7651525139808656,0.0,0.0,1.0,0.16666666666666666,0.9719101123595506,0.46153846153846156,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9810606060606061,1.0,0.0,0.20829306542873383,0.0,0.8,1.0,1.0,0.9887640449438202,0.7307692307692307,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9640151515151515,1.0,0.0,0.4872148036956787,0.0,0.0,1.0,0.6666666666666666,0.9887640449438202,0.6153846153846154,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9598540145985401,0.008921330089213302,0.010737137869000435,636.8506402902835,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,XGBoost,fleet,1.02,0.02,5470,530,76
2994,528,0.17635270541082165,0.9996513185381799,0.9988922670694048,2470,0.05043064462733162,False,0.9488636363636364,1.0,0.0,0.8134092503551195,0.0,0.4,1.0,0.6666666666666666,0.949438202247191,0.5,1.0,1.0,1.0,1.0,1.0,1.0,False,0.9488636363636364,1.0,0.0,0.8134092503551195,0.0,0.4,1.0,0.6666666666666666,0.949438202247191,0.5,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9867424242424242,0.9961759082217974,0.0008110300081103001,0.07623593035008121,57.895512753662125,1.0,1.0,1.0,0.9887640449438202,0.8076923076923077,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9810606060606061,1.0,0.0,0.23790428892485369,0.0,1.0,1.0,1.0,0.9887640449438202,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9598540145985401,0.008921330089213302,0.0031124138209757033,636.8506402902835,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,LightGBM,fleet,1.47,0.06,5470,530,76
2994,528,0.17635270541082165,0.9998271953107719,0.9993175194936093,2470,0.05043064462733162,False,0.9848484848484849,0.9961685823754789,0.0008110300081103001,0.367314984804618,57.895512753662125,1.0,1.0,1.0,0.9887640449438202,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,False,0.9848484848484849,0.9961685823754789,0.0008110300081103001,0.367314984804618,57.895512753662125,1.0,1.0,1.0,0.9887640449438202,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9924528301886792,0.0016220600162206002,0.02341225423702487,115.79102550732425,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9924528301886792,0.0016220600162206002,0.02341225423702487,115.79102550732425,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9962121212121212,0.9722735674676525,0.006082725060827251,0.00181122574113075,434.21634565246603,1.0,1.0,1.0,0.9943820224719101,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,CatBoost,fleet,7.66,0.02,5470,530,76
2994,528,0.17635270541082165,0.9905395192803952,0.9867915897099303,2470,0.05043064462733162,False,0.9375,1.0,0.0,0.9359288811683656,0.0,0.0,1.0,0.16666666666666666,0.9943820224719101,0.15384615384615385,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,False,0.9375,1.0,0.0,0.9359288811683656,0.0,0.0,1.0,0.16666666666666666,0.9943820224719101,0.15384615384615385,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9450757575757576,0.9960079840319361,0.0008110300081103001,0.8208932280540466,57.895512753662125,0.0,1.0,0.3333333333333333,1.0,0.23076923076923078,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,True,0.9375,1.0,0.0,0.9359288811683655,0.0,0.0,1.0,0.16666666666666666,0.9943820224719101,0.15384615384615385,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9583333333333334,0.9712092130518234,0.006082725060827251,0.37110838294029236,434.21634565246603,0.2,1.0,0.3333333333333333,1.0,0.46153846153846156,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,NN:MLP,fleet,5.53,0.04,5470,530,76
2994,528,0.17635270541082165,0.9950132406792991,0.9888636720569102,2470,0.05043064462733162,False,0.9696969696969697,0.9570093457943926,0.00932684509326845,0.1397308558225632,665.7983966671144,0.0,1.0,0.16666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,False,0.9696969696969697,0.9570093457943926,0.00932684509326845,0.1397308558225632,665.7983966671144,0.0,1.0,0.16666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9696969696969697,0.9343065693430657,0.014598540145985401,0.12615275382995605,1042.1192295659182,0.0,1.0,0.16666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9696969696969697,0.9499072356215214,0.010948905109489052,0.13059569895267487,781.5894221744388,0.0,1.0,0.16666666666666666,1.0,0.7692307692307693,0.6666666666666666,0.0,1.0,0.5,1.0,1.0,True,0.9734848484848485,0.8538205980066446,0.035685320356853206,0.0926305502653122,2547.402561161134,0.4,1.0,0.16666666666666666,1.0,0.7692307692307693,0.8333333333333334,1.0,1.0,0.5,1.0,1.0,in_domain,0,CIDv2_Prototype,FS-A,NN:CNN1D,fleet,5.84,0.19,5470,530,76
