n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
61532,11869,0.1928915036078788,0.9999301739083288,0.9998805877945328,49680,0.0319933958435058,False,0.9983991911702756,0.9997468995191092,6.040714415158166e-05,0.6079303474965055,6.797206523790628,1.0,0.9997553816046968,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295895,0.9986528584659424,0.0003221714354751,0.1535639286215792,36.25176812688335,1.0,1.0,0.9703703703703704,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994944814221922,0.9948842670244884,0.0012282785977488,0.0694464015899909,138.2098659837428,1.0,1.0,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994944814221922,0.994550637156271,0.0013088214566176,0.0671627213548835,147.2728080154636,1.0,1.0,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147948,0.9568548387096776,0.0107726073736987,0.0220392562922131,1212.168496742662,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,RandomForest,fleet,46.95,0.86,111250,11887,40
61532,11869,0.1928915036078788,0.9999154025149476,0.9998597725498312,49680,0.0319933958435058,False,0.9930912461032942,0.9998303503265756,4.027142943438778e-05,0.7039485036810568,4.531471015860419,1.0,0.9897260273972602,0.9148148148148147,0.9975297878523685,1.0,1.0,1.0,1.0,1.0,True,0.9989889628443844,0.9983160730824282,0.0004027142943438,0.1510702101905119,45.314710158604186,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295895,0.9934667895133596,0.0015705857479411,0.0739082732390616,176.7273696185563,1.0,1.0,0.9703703703703704,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295895,0.9924692494351935,0.0018122143245474,0.0715819583883453,203.91619571371885,1.0,1.0,0.9703703703703704,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147948,0.947986577181208,0.0131083502808932,0.0333113124111723,1474.9938156625662,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,ExtraTrees,fleet,26.21,1.43,111250,11887,40
61532,11869,0.1928915036078788,0.9999439070459676,0.9999013212409968,49680,0.0319933958435058,False,0.9989889628443844,0.9997470489038786,6.040714415158166e-05,0.3651753350687329,6.797206523790628,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9991573980451636,0.0002013571471719,0.1157253458091274,22.657355079302093,1.0,1.0,0.9592592592592591,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9995787345184936,0.9952185219360792,0.00114773573888,0.0114409501310102,129.14692395202195,1.0,1.0,0.9814814814814816,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9995787345184936,0.9944677284157586,0.0013289571713347,0.0107066411190304,149.53854352339383,1.0,1.0,0.9814814814814816,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147948,0.9538548114800224,0.0115579002476692,0.0020993138435238,1300.5321815519403,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,HistGB,fleet,18.54,0.94,111250,11887,40
61532,11869,0.1928915036078788,0.9999147765078088,0.999890748985388,49680,0.0319933958435058,False,0.9967141292442496,0.9999154762910996,2.013571471719389e-05,0.6188459396362306,2.2657355079302093,1.0,0.9997553816046968,0.8592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295895,0.9986528584659424,0.0003221714354751,0.0255966875702142,36.25176812688335,1.0,1.0,0.9703703703703704,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.9944686557157224,0.0013289571713347,0.0037121661007404,149.53854352339383,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.9943019943019944,0.0013692286007691,0.0035949738230556,154.07001453925426,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9998314938073974,0.9567075137052564,0.0108128788031331,0.0005886738654226,1216.6999677585225,1.0,1.0,0.9925925925925926,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,XGBoost,fleet,7.58,0.36,111250,11887,40
61532,11869,0.1928915036078788,0.9999168055173968,0.9998848295158922,49680,0.0319933958435058,False,0.995029067318224,1.0,0.0,0.8412524680693843,0.0,1.0,0.9995107632093934,0.7925925925925926,0.9998546934030804,1.0,1.0,1.0,1.0,1.0,True,0.999410228325891,0.998568903106322,0.0003423071501922,0.0072830196797274,38.517503634813565,1.0,1.0,0.974074074074074,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.9937191190017588,0.0015101786037895,0.000815300824329,169.9301630947657,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.993386354123064,0.0015907214626583,0.0007774742724953,178.99310512648654,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9998314938073974,0.9594922380336351,0.0100879930733141,0.0001273872865377,1135.133489473035,1.0,1.0,0.9925925925925926,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,LightGBM,fleet,10.61,1.86,111250,11887,40
61532,11869,0.1928915036078788,0.9999500195221768,0.9999010833854924,49680,0.0319933958435058,False,0.9962928637627432,0.99991544055471,2.013571471719389e-05,0.7047190415289477,2.2657355079302093,1.0,1.0,0.837037037037037,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9992417221332884,0.9989050787501051,0.0002617642913235,0.032497632900101,29.454561603092724,1.0,1.0,0.9666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147948,0.9940516085790884,0.0014296357449207,0.0071826931211152,160.86722106304487,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9996629876147948,0.993219487694626,0.0016309928920927,0.0064547723312857,183.52457614234697,1.0,1.0,0.9851851851851852,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.9600323624595468,0.0099470430702937,0.0016186755436982,1119.2733409175237,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,CatBoost,fleet,22.31,0.07,111250,11887,40
61532,11869,0.1928915036078788,0.9996138189104566,0.9994018013748543,49680,0.0319933958435058,False,0.9255202628696604,0.9997269748816892,6.040714415158166e-05,0.9992851614952089,6.797206523790628,1.0,0.9867906066536204,0.7518518518518519,0.8891310665504214,0.96875,1.0,1.0,0.9,1.0,True,0.9986519504591794,0.9993255206137762,0.0001610857177375,0.1031499505043029,18.125884063441674,1.0,1.0,0.9555555555555556,0.999418773612322,1.0,1.0,1.0,1.0,1.0,True,0.9989047097480832,0.995048258497692,0.0011880071683144,0.0195416789501905,133.67839496788235,1.0,1.0,0.9555555555555556,0.9998546934030804,1.0,1.0,1.0,1.0,1.0,True,0.9989047097480832,0.9948812620625996,0.0012282785977488,0.0193720571696758,138.2098659837428,1.0,1.0,0.9555555555555556,0.9998546934030804,1.0,1.0,1.0,1.0,1.0,True,0.9989889628443844,0.9596147620589188,0.0100477216438797,0.0099455136805772,1130.6020184571744,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,NN:MLP,fleet,59.32,0.13,111250,11887,40
61532,11869,0.1928915036078788,0.9998936585217272,0.9997200943137364,49680,0.0319933958435058,False,0.9441401971522454,1.0,0.0,0.999987840652466,0.0,0.8807631160572337,0.9554794520547946,0.2037037037037037,0.9722464399883756,0.59375,0.8125,0.75,0.1,1.0,True,0.9777571825764596,0.9997415575465196,6.040714415158166e-05,0.9946236610412598,6.797206523790628,1.0,0.9806751467710372,0.6111111111111112,0.98837547224644,0.71875,0.9375,1.0,0.2,1.0,True,0.998230684977673,0.9968868321413548,0.0007450214445361,0.0981301888823509,83.83221379341775,1.0,0.9987769080234834,0.9444444444444444,0.9998546934030804,1.0,1.0,1.0,1.0,1.0,True,0.998230684977673,0.9967191049045176,0.0007852928739705,0.0892928317189216,88.36368480927815,1.0,0.9987769080234834,0.9444444444444444,0.9998546934030804,1.0,1.0,1.0,1.0,1.0,True,0.9989047097480832,0.956591899306116,0.0108330145178503,0.0178436655551195,1218.965703266453,1.0,0.99926614481409,0.9629629629629628,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,NN:CNN1D,fleet,161.94,2.01,111250,11887,40
61532,11869,0.1928915036078788,0.9996496981109412,0.9992081363777136,49680,0.0319933958435058,False,0.9660460021905805,1.0,0.0,0.9773805737495423,0.0,1.0,0.9574363992172212,0.6074074074074074,0.9821272885789016,0.65625,0.875,1.0,0.1,1.0,True,0.98365489931755,1.0,0.0,0.792628824710846,0.0,1.0,0.9911937377690804,0.6333333333333333,0.9914269107817496,0.78125,1.0,1.0,0.3,1.0,True,0.9956188389923328,0.9973835246455098,0.000624207156233,0.1389929354190826,70.23780074583648,1.0,0.99926614481409,0.8222222222222222,0.9998546934030804,0.96875,1.0,1.0,0.9,1.0,True,0.9957030920886344,0.9969630504471064,0.0007248857298189,0.1336208581924438,81.56647828548755,1.0,0.99926614481409,0.8222222222222222,1.0,0.96875,1.0,1.0,0.9,1.0,True,0.9970511416294549,0.9614884627884304,0.0095443287759499,0.0551031157374382,1073.9586307589193,1.0,0.9995107632093934,0.8777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,NN:LSTM,fleet,106.56,1.96,111250,11887,40
61532,11869,0.1928915036078788,0.999931402171658,0.999886765395264,49680,0.0319933958435058,False,0.9790209790209792,1.0,0.0,0.9995675683021548,0.0,1.0,0.9840998043052838,0.6444444444444445,0.987213019471084,0.875,1.0,1.0,0.6,1.0,True,0.9974724071109612,0.9994090832348472,0.0001409500030203,0.9655210375785828,15.860148555511463,1.0,0.9973091976516634,0.9407407407407408,0.9995640802092416,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.998316214850985,0.0004027142943438,0.0347210466861724,45.314710158604186,1.0,0.9987769080234834,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9978961541698224,0.0005033928679298,0.0270683411508798,56.64338769825524,1.0,0.9987769080234834,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999747240711096,0.9730217302173022,0.0066246501419567,0.0023504302371293,745.4269821090389,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Traverse,FS-B,NN:Transformer,fleet,394.31,3.26,111250,11887,40
