n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[fuzzing]@fa1,recall[masquerade]@fa1,recall[spoofing]@fa1,event_recall@fa1,event_recall[spoofing]@fa1,event_recall[masquerade]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[fuzzing]@fa10,recall[masquerade]@fa10,recall[spoofing]@fa10,event_recall@fa10,event_recall[spoofing]@fa10,event_recall[masquerade]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[fuzzing]@fa100,recall[masquerade]@fa100,recall[spoofing]@fa100,event_recall@fa100,event_recall[spoofing]@fa100,event_recall[masquerade]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[fuzzing]@fpr0.001,recall[masquerade]@fpr0.001,recall[spoofing]@fpr0.001,event_recall@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[masquerade]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[fuzzing]@fpr0.01,recall[masquerade]@fpr0.01,recall[spoofing]@fpr0.01,event_recall@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[masquerade]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
113052,11890,0.10517284081661536,0.4218547001920111,0.08610374694695311,101141,0.02842950277399512,False,0.0,0.0,0.0004744864672505486,481.87987260688834,60.083755093474444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0007018445661414365,30.88032063840264,88.87388774243095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.000336417157275021,0.026845637583892617,0.0014333445364860323,18.38683505888867,181.50301017820402,0.0,0.00034698126301179735,0.00033305578684429644,0.13793103448275862,0.15384615384615385,0.15384615384615385,0.0,True,0.000336417157275021,0.020512820512820513,0.001888060734267808,7.437706712653298,239.08327547611705,0.0,0.00034698126301179735,0.00033305578684429644,0.13793103448275862,0.15384615384615385,0.15384615384615385,0.0,True,0.0054667788057190915,0.010134081696289368,0.06276072042861944,1.3303850693497836,7947.328356009775,0.0,0.0057251908396946565,0.005328892589508743,0.20689655172413793,0.23076923076923078,0.23076923076923078,0.0,in_domain,1,ROAD_ORNL,FS-B,Rule:Periodicity,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.5050883095037847,0.11427915589325031,101141,0.02842950277399512,False,0.010176619007569386,1.0,0.0,5e-324,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010176619007569386,1.0,0.0,5e-324,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010176619007569386,1.0,0.0,5e-324,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010176619007569386,1.0,0.0,5e-324,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010176619007569386,1.0,0.0,5e-324,0.0,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,in_domain,1,ROAD_ORNL,FS-B,Rule:UnseenID,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.6024971068314029,0.13143699379188312,101141,0.02842950277399512,False,0.0,0.0,0.0,5.088088684292861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,5.931080840631858e-05,4.364901579497375,7.5104693866843055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.000336417157275021,0.04,0.0009489729345010972,2.756805320819477,120.16751018694889,0.0,0.00017349063150589867,0.0004995836802664446,0.10344827586206896,0.15384615384615385,0.07692307692307693,0.0,True,0.0005046257359125315,0.05084745762711865,0.0011071350902512802,2.6914543005282354,140.19542855144036,0.0,0.00034698126301179735,0.0006661115736885929,0.10344827586206896,0.15384615384615385,0.07692307692307693,0.0,True,0.01488645920941968,0.11434108527131782,0.013552519720843795,1.9136505224874787,1716.1422548573637,0.05785123966942149,0.005031228313671062,0.023480432972522898,0.7931034482758621,0.7692307692307693,0.7692307692307693,1.0,in_domain,1,ROAD_ORNL,FS-B,Rule:BusLoad,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.5012837306528417,0.09998209246461365,101141,0.02842950277399512,False,0.0,0.0,0.07368379431011644,2.4028676305130516,9330.506468057467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0005887300252312868,0.0009134803601722563,0.0756805915264625,2.028212196219622,9583.358937409173,0.0,0.0,0.0011656952539550376,0.13793103448275862,0.3076923076923077,0.0,0.0,True,0.0027754415475189234,0.004161937192584185,0.07805302386271525,1.7554216359135915,9883.777712876545,0.0,0.00017349063150589867,0.005328892589508743,0.3448275862068966,0.6923076923076923,0.07692307692307693,0.0,True,0.003532380151387721,0.005235602094240838,0.07888337518040371,1.7209814731473148,9988.924284290126,0.0,0.000520471894517696,0.00649458784346378,0.3793103448275862,0.6923076923076923,0.15384615384615385,0.0,True,0.02001682085786375,0.026062198861147613,0.08791838832763291,1.385540897839784,11133.019120861702,0.0,0.004337265787647467,0.03547044129891757,0.7241379310344828,0.9230769230769231,0.6923076923076923,0.0,in_domain,1,ROAD_ORNL,FS-B,Rule:IDEntropy,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.6582452682004992,0.13322430196440027,101141,0.02842950277399512,False,0.0,0.0,0.0,2.821428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.410428931875525e-05,0.08333333333333333,0.00010873648207825073,2.4642857142857144,13.769193875587893,0.0,0.0,0.00016652789342214822,0.034482758620689655,0.07692307692307693,0.0,0.0,True,0.0005046257359125315,0.06521739130434782,0.000850121587157233,2.142857142857143,107.65006120914173,0.008264462809917356,0.0,0.0008326394671107411,0.06896551724137931,0.07692307692307693,0.0,0.3333333333333333,True,0.0005046257359125315,0.056074766355140186,0.0009983986081730295,2.107142857142857,126.42623467585247,0.008264462809917356,0.0,0.0008326394671107411,0.06896551724137931,0.07692307692307693,0.0,0.3333333333333333,True,0.003952901597981497,0.051142546245919476,0.008619837488384966,1.6428571428571428,1091.5215508647855,0.008264462809917356,0.0,0.007660283097418817,0.13793103448275862,0.23076923076923078,0.0,0.3333333333333333,in_domain,1,ROAD_ORNL,FS-B,Rule:Hamming,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.4522626113160533,0.0889377548980275,101141,0.02842950277399512,False,0.0,0.0,0.09493683398904727,5118.484285210842,12021.757998286012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.10084814456021035,213.0344127159166,12770.30144715888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.10225183369249323,17.49235684775725,12948.049222643744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.1024198809829778,14.10566080919233,12969.328885906014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.017830109335576116,0.019063033899829152,0.10783693481742156,6.275652837686885,13655.285089889847,0.0,0.020298403886190145,0.01582014987510408,0.4482758620689655,0.46153846153846156,0.5384615384615384,0.0,in_domain,1,ROAD_ORNL,FS-B,Rule:Staleness,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.4800768210484166,0.09748827300510435,101141,0.02842950277399512,False,0.0,0.0,0.0013938039975484866,531250.0000000001,176.49603058708118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.019621992447757062,359375.0,2484.713622094724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.00992430613961312,0.012910284463894967,0.08918368557363437,46875.0,11293.242467777634,0.9752066115702479,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010176619007569386,0.011945897916872346,0.0989304284217394,31250.0,12527.462936989421,0.9917355371900827,0.00017349063150589867,0.0,0.13793103448275862,0.0,0.07692307692307693,1.0,True,0.010176619007569386,0.011945897916872346,0.0989304284217394,31250.0,12527.462936989421,0.9917355371900827,0.00017349063150589867,0.0,0.13793103448275862,0.0,0.07692307692307693,1.0,in_domain,1,ROAD_ORNL,FS-B,Rule:Combined,fleet,0.0,0.0,150000,11877,40
113052,11890,0.10517284081661536,0.4741872523696847,0.11424377267479126,101141,0.02842950277399512,False,0.010176619007569386,0.020722726494262718,0.05652320041122161,12.12358918385453,7157.477325510144,1.0,0.0,0.0,0.10344827586206896,0.0,0.0,1.0,True,0.010597140454163162,0.01976470588235294,0.0617722069551808,11.889974332673024,7822.153866231703,1.0,0.0,0.0008326394671107411,0.1724137931034483,0.15384615384615385,0.0,1.0,True,0.010597140454163162,0.01976470588235294,0.0617722069551808,11.889974332673024,7822.153866231703,1.0,0.0,0.0008326394671107411,0.1724137931034483,0.15384615384615385,0.0,1.0,True,0.010597140454163162,0.01976470588235294,0.0617722069551808,11.889974332673024,7822.153866231703,1.0,0.0,0.0008326394671107411,0.1724137931034483,0.15384615384615385,0.0,1.0,True,0.010597140454163162,0.01976470588235294,0.0617722069551808,11.889974332673024,7822.153866231703,1.0,0.0,0.0008326394671107411,0.1724137931034483,0.15384615384615385,0.0,1.0,in_domain,1,ROAD_ORNL,FS-B,Rule:CombinedQ,fleet,0.0,0.0,150000,11877,40
113052,11890,0.1051728408166153,0.5001013870631503,0.1008250600335915,101141,0.0284295027739951,False,0.0,0.0,7.908107787509144e-05,0.8493360020625055,10.01395918224574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0631165852790573,0.7362785552291137,7992.391172329881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0795259089381388,0.5680098364965194,10070.287702645872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0002523128679562,0.0003652745647144,0.0811569561693126,0.5611889860104943,10276.825610779691,0.0,0.0001734906315058,0.0003330557868442,0.1034482758620689,0.1538461538461538,0.0769230769230769,0.0,True,0.0169890664423885,0.0170680185889311,0.1149937723651173,0.4758628284094161,14561.548395883086,0.024793388429752,0.0043372657876474,0.0289758534554537,0.6551724137931034,0.8461538461538461,0.4615384615384615,0.6666666666666666,in_domain,1,ROAD_ORNL,FS-B,IForest,fleet,2.23,4.5,150000,11877,40
113052,11890,0.1051728408166153,0.9304091074830736,0.6460111988890482,101141,0.0284295027739951,False,0.0894028595458368,0.7491190979563073,0.0035191079654415,0.9956223368644715,445.6211836099354,1.0,0.0006939625260235,0.156203164029975,0.5517241379310345,0.9230769230769232,0.0769230769230769,1.0,True,0.1817493692178301,0.8457925636007828,0.0038947430853482,0.988357961177826,493.1874897256027,1.0,0.0019083969465648,0.3378850957535387,0.6551724137931034,0.9230769230769232,0.3076923076923077,1.0,True,0.2904121110176619,0.8732928679817906,0.0049524525019276,0.9725937843322754,627.1241937881395,1.0,0.0123178348369188,0.5430474604496253,0.9310344827586208,0.9230769230769232,0.9230769230769232,1.0,True,0.3057190916736753,0.8740081750420774,0.0051798106008184,0.9687275290489196,655.914326437096,1.0,0.0157876474670367,0.5700249791840133,0.9655172413793104,0.9230769230769232,1.0,1.0,True,0.4767872161480235,0.8077799943003705,0.0133350467566872,0.8973265886306763,1688.603867106188,1.0,0.1034004163775156,0.824646128226478,1.0,1.0,1.0,1.0,in_domain,1,ROAD_ORNL,FS-B,LogReg,fleet,3.16,0.08,150000,11877,40
