n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
59344,10900,0.18367484497169048,0.8939637074567892,0.8597051697420713,48462,0.024890421752929687,False,0.4156880733944954,0.9997793468667255,2.06423912145983e-05,5.176582181457793,2.9855905661304045,0.553396327331075,0.027070063694267517,0.15876152832674573,0.6008470089994706,0.7647058823529411,0.75,0.8333333333333334,0.7857142857142857,0.5,True,0.43137614678899083,0.9997873697639804,2.06423912145983e-05,5.168558124790849,2.9855905661304045,0.5790693528258156,0.030254777070063694,0.16534914361001318,0.6066701958708312,0.7941176470588235,0.75,0.8333333333333334,0.8571428571428571,0.5,True,0.6619266055045872,0.9946236559139785,0.0008050532573693337,4.553648078737586,116.43803207908577,0.8135139953645926,0.1480891719745223,0.6034255599472991,0.7713075701429327,0.9117647058823529,0.75,1.0,1.0,0.5,True,0.701651376146789,0.994667707114059,0.0008463380397985302,4.351065534385834,122.40921321134657,0.8135139953645926,0.18365180467091294,0.803030303030303,0.8046585494970884,0.9411764705882353,0.75,1.0,1.0,0.75,True,0.7675229357798166,0.9450971531857207,0.010032202130294774,2.4216995085020505,1450.9970151393766,0.8135139953645926,0.4288747346072187,0.955862977602108,0.8173636844891476,0.9705882352941176,0.75,1.0,1.0,1.0,in_domain,0,CTT_Silverado,FS-B,Rule:Periodicity,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.6490825688073394,0.4270745471590304,48462,0.024890421752929687,False,0.2981651376146789,1.0,0.0,5e-324,0.0,0.18648600463540738,0.9962845010615711,0.0,0.17310746426680784,0.20588235294117646,0.25,0.16666666666666666,0.0,1.0,True,0.2981651376146789,1.0,0.0,5e-324,0.0,0.18648600463540738,0.9962845010615711,0.0,0.17310746426680784,0.20588235294117646,0.25,0.16666666666666666,0.0,1.0,True,0.2981651376146789,1.0,0.0,5e-324,0.0,0.18648600463540738,0.9962845010615711,0.0,0.17310746426680784,0.20588235294117646,0.25,0.16666666666666666,0.0,1.0,True,0.2981651376146789,1.0,0.0,5e-324,0.0,0.18648600463540738,0.9962845010615711,0.0,0.17310746426680784,0.20588235294117646,0.25,0.16666666666666666,0.0,1.0,True,0.2981651376146789,1.0,0.0,5e-324,0.0,0.18648600463540738,0.9962845010615711,0.0,0.17310746426680784,0.20588235294117646,0.25,0.16666666666666666,0.0,1.0,in_domain,0,CTT_Silverado,FS-B,Rule:UnseenID,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.905737122746097,0.8261901289846464,48462,0.024890421752929687,False,0.047614678899082566,0.9942528735632183,6.192717364379489e-05,7.88397504549778,8.956771698391213,0.08593332144767338,0.018046709129511677,0.0,0.0015881418740074113,0.23529411764705882,1.0,0.16666666666666666,0.0,0.5,True,0.05311926605504587,0.9948453608247423,6.192717364379489e-05,7.670370715838538,8.956771698391213,0.09573899090747014,0.020700636942675158,0.0,0.0015881418740074113,0.23529411764705882,1.0,0.16666666666666666,0.0,0.5,True,0.26137614678899085,0.9906119610570236,0.000557344562794154,5.957050640917839,80.61094528552091,0.4622927438045997,0.12208067940552017,0.0032938076416337285,0.01111699311805188,0.5,1.0,0.5833333333333334,0.2857142857142857,0.5,True,0.34110091743119264,0.9869923015662331,0.0010114771695153167,5.145458766722519,146.29393774038982,0.5860224638973079,0.2075371549893843,0.003952569169960474,0.017998941238750663,0.5,1.0,0.5833333333333334,0.2857142857142857,0.5,True,0.6239449541284404,0.9327938554382115,0.010114771695153166,3.1866787676348576,1462.939377403898,0.9424139775361027,0.6411889596602972,0.06324110671936758,0.11169931180518793,0.7647058823529411,1.0,0.8333333333333334,0.6428571428571429,0.75,in_domain,0,CTT_Silverado,FS-B,Rule:BusLoad,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.7086904126129935,0.6867658912997374,48462,0.024890421752929687,False,0.5567889908256881,1.0,0.0,1.6910758721030072,0.0,0.9998217151007309,0.0,0.16798418972332016,0.10905240868184224,0.35294117647058826,1.0,0.3333333333333333,0.2857142857142857,0.0,True,0.559908256880734,0.9995086799868982,6.192717364379489e-05,1.6639972025264682,8.956771698391213,0.9998217151007309,0.0,0.18774703557312253,0.1111699311805188,0.38235294117647056,1.0,0.4166666666666667,0.2857142857142857,0.0,True,0.566697247706422,0.9951667472208796,0.0006192717364379489,1.4593819956351919,89.56771698391212,0.9998217151007309,0.0,0.21870882740447958,0.1254632080465855,0.47058823529411764,1.0,0.5,0.42857142857142855,0.0,True,0.566697247706422,0.9951667472208796,0.0006192717364379489,1.4593819956351919,89.56771698391212,0.9998217151007309,0.0,0.21870882740447958,0.1254632080465855,0.47058823529411764,1.0,0.5,0.42857142857142855,0.0,True,0.5793577981651377,0.9411326378539493,0.008153744529766329,1.1775365373147377,1179.30827362151,0.9998217151007309,0.0015923566878980893,0.28129117259552044,0.14663843303335097,0.6176470588235294,1.0,0.75,0.5,0.25,in_domain,0,CTT_Silverado,FS-B,Rule:IDEntropy,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.43811595190966746,0.30679141281894023,48462,0.024890421752929687,False,0.13972477064220185,1.0,0.0,1.3333333333333335,0.0,0.0,0.8083864118895966,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.5,True,0.14229357798165138,0.9993556701030928,2.06423912145983e-05,1.2708333333333333,2.9855905661304045,0.0,0.8227176220806794,0.0006587615283267457,0.0,0.08823529411764706,0.0,0.0,0.07142857142857142,0.5,True,0.14559633027522936,0.9931163954943679,0.00022706630336058128,1.125,32.84149622743445,0.0,0.8386411889596603,0.0032938076416337285,0.0010587612493382743,0.14705882352941177,0.0,0.16666666666666666,0.07142857142857142,0.5,True,0.14660550458715596,0.990086741016109,0.0003302782594335728,1.0833333333333333,47.76944905808647,0.0,0.8423566878980892,0.005270092226613966,0.0015881418740074113,0.17647058823529413,0.0,0.16666666666666666,0.14285714285714285,0.5,True,0.15302752293577981,0.8934118907337976,0.004107835851705061,0.875,594.1325226599504,0.0,0.8487261146496815,0.021080368906455864,0.019587083112758072,0.29411764705882354,0.0,0.3333333333333333,0.21428571428571427,0.75,in_domain,0,CTT_Silverado,FS-B,Rule:Hamming,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.491547898112187,0.1856556876952412,48462,0.024890421752929687,False,0.0,0.0,8.25695648583932e-05,8.596823399500433,11.942362264521618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,8.25695648583932e-05,8.44855484378699,11.942362264521618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0009174311926605505,0.21739130434782608,0.0007431260837255387,6.986083919500067,107.48126038069455,0.0010697093956141914,0.0,0.0,0.0021175224986765486,0.14705882352941177,0.75,0.16666666666666666,0.0,0.0,True,0.0017431192660550458,0.27941176470588236,0.0010114771695153167,6.555716662309448,146.29393774038982,0.002317703690497415,0.0,0.0,0.0031762837480148226,0.14705882352941177,0.75,0.16666666666666666,0.0,0.0,True,0.014770642201834862,0.23333333333333334,0.0109198249525225,4.081326641647104,1579.377409482984,0.01693706543055803,0.008492569002123142,0.006587615283267457,0.021175224986765485,0.5294117647058824,1.0,0.3333333333333333,0.5,0.75,in_domain,0,CTT_Silverado,FS-B,Rule:Staleness,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.9985209319528309,0.9918324740786942,48462,0.024890421752929687,False,0.9180733944954128,0.9999000799360511,2.06423912145983e-05,15625.000000000002,2.9855905661304045,1.0,0.8487261146496815,0.886034255599473,0.7697194282689254,0.8823529411764706,1.0,1.0,0.8571428571428571,0.5,True,0.9180733944954128,0.9999000799360511,2.06423912145983e-05,15625.000000000002,2.9855905661304045,1.0,0.8487261146496815,0.886034255599473,0.7697194282689254,0.8823529411764706,1.0,1.0,0.8571428571428571,0.5,True,0.9180733944954128,0.9999000799360511,2.06423912145983e-05,15625.000000000002,2.9855905661304045,1.0,0.8487261146496815,0.886034255599473,0.7697194282689254,0.8823529411764706,1.0,1.0,0.8571428571428571,0.5,True,0.9180733944954128,0.9999000799360511,2.06423912145983e-05,15625.000000000002,2.9855905661304045,1.0,0.8487261146496815,0.886034255599473,0.7697194282689254,0.8823529411764706,1.0,1.0,0.8571428571428571,0.5,True,0.9180733944954128,0.9999000799360511,2.06423912145983e-05,15625.000000000002,2.9855905661304045,1.0,0.8487261146496815,0.886034255599473,0.7697194282689254,0.8823529411764706,1.0,1.0,0.8571428571428571,0.5,in_domain,0,CTT_Silverado,FS-B,Rule:Combined,fleet,0.0,0.0,107839,10916,40
59344,10900,0.18367484497169048,0.9312300157033678,0.887736568129593,48462,0.024890421752929687,False,0.8624770642201834,0.9994684244099511,0.0001032119560729915,11.492613607197955,14.927952830652023,1.0,0.9984076433121019,0.6106719367588933,0.5209105346744309,0.8235294117647058,1.0,0.9166666666666666,0.6428571428571429,1.0,True,0.8624770642201834,0.9994684244099511,0.0001032119560729915,11.492613607197953,14.927952830652023,1.0,0.9984076433121019,0.6106719367588933,0.5209105346744309,0.8235294117647058,1.0,0.9166666666666666,0.6428571428571429,1.0,True,0.8624770642201834,0.9994684244099511,0.0001032119560729915,11.492613607197953,14.927952830652023,1.0,0.9984076433121019,0.6106719367588933,0.5209105346744309,0.8235294117647058,1.0,0.9166666666666666,0.6428571428571429,1.0,True,0.8624770642201834,0.9994684244099511,0.0001032119560729915,11.492613607197953,14.927952830652023,1.0,0.9984076433121019,0.6106719367588933,0.5209105346744309,0.8235294117647058,1.0,0.9166666666666666,0.6428571428571429,1.0,True,0.8624770642201834,0.9994684244099511,0.0001032119560729915,11.492613607197953,14.927952830652023,1.0,0.9984076433121019,0.6106719367588933,0.5209105346744309,0.8235294117647058,1.0,0.9166666666666666,0.6428571428571429,1.0,in_domain,0,CTT_Silverado,FS-B,Rule:CombinedQ,fleet,0.0,0.0,107839,10916,40
59344,10900,0.1836748449716904,0.9769218407104316,0.9611358265642078,48462,0.0248904217529296,False,0.6846788990825688,0.9994643096290344,8.25695648583932e-05,0.6383107777401436,11.942362264521618,0.9985737208058476,0.4713375796178344,0.3656126482213438,0.2218104817363684,0.5882352941176471,1.0,0.75,0.3571428571428571,0.5,True,0.7028440366972477,0.9992174253293336,0.0001238543472875,0.6267846331985555,17.913543396782426,0.999643430201462,0.5270700636942676,0.4071146245059288,0.2345156167284277,0.6470588235294118,1.0,0.8333333333333334,0.4285714285714285,0.5,True,0.7822935779816513,0.9954471165071213,0.0008050532573693,0.5848483350910161,116.43803207908576,0.9998217151007308,0.7314225053078556,0.5039525691699605,0.4107993647432504,0.8823529411764706,1.0,0.9166666666666666,0.8571428571428571,0.75,True,0.793211009174312,0.9950512141788468,0.0008876228222277,0.5812261229698451,128.3803943436074,0.9998217151007308,0.7489384288747346,0.5191040843214756,0.444150344097406,0.8823529411764706,1.0,0.9166666666666666,0.8571428571428571,0.75,True,0.9213761467889908,0.9415018280678727,0.0128808521179093,0.517353529478469,1863.0085132653724,0.9998217151007308,0.8481953290870489,0.883399209486166,0.7919534145050291,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Silverado,FS-B,IForest,fleet,2.3,2.59,107839,10916,40
59344,10900,0.1836748449716904,0.9997085407988342,0.9992378815346123,48462,0.0248904217529296,False,0.8872477064220183,0.9998966087675764,2.06423912145983e-05,0.9974921941757204,2.9855905661304045,1.0,0.8805732484076433,0.6409749670619236,0.7570142932768661,0.9411764705882352,1.0,1.0,0.8571428571428571,1.0,True,0.9337614678899082,0.999803536345776,4.12847824291966e-05,0.9895523190498352,5.971181132260809,1.0,0.9320594479830148,0.810935441370224,0.8374801482265749,0.9411764705882352,1.0,1.0,0.8571428571428571,1.0,True,0.9848623853211008,0.9972131908964236,0.0006192717364379,0.900615394115448,89.56771698391212,1.0,0.9952229299363056,0.922266139657444,0.9798835362625729,1.0,1.0,1.0,1.0,1.0,True,0.9894495412844037,0.9959368362729708,0.0009082652134423,0.8314516544342041,131.3659849097378,1.0,0.998407643312102,0.9407114624505928,0.988353626257279,1.0,1.0,1.0,1.0,1.0,True,0.9970642201834864,0.9593926553672316,0.0094954999587152,0.1732567101716995,1373.3716604199865,1.0,0.9989384288747346,0.9815546772068512,0.9989412387506618,1.0,1.0,1.0,1.0,1.0,in_domain,0,CTT_Silverado,FS-B,LogReg,fleet,0.95,0.05,107839,10916,40
