n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[dos]@fa1,event_recall[timing]@fa1,event_recall[spoofing]@fa1,event_recall[fuzzing]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[dos]@fa10,event_recall[timing]@fa10,event_recall[spoofing]@fa10,event_recall[fuzzing]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[dos]@fa100,event_recall[timing]@fa100,event_recall[spoofing]@fa100,event_recall[fuzzing]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[dos]@fpr0.001,event_recall[timing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[fuzzing]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[dos]@fpr0.01,event_recall[timing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[fuzzing]@fpr0.01,protocol,fold,test_domain,feature_set,model,scope,fit_s,score_s,n_train,n_train_pos,dim
59389,10916,0.18380508174914548,0.9010378470017009,0.861556428245175,48450,0.024890421752929687,False,0.44237816049835105,0.9995860070378804,4.1260082932766694e-05,5.246988326866164,5.967608746544316,0.6014260249554367,0.031813361611876985,0.16262295081967212,0.6052770448548813,0.8235294117647058,0.75,0.8333333333333334,0.9285714285714286,0.5,True,0.5969219494320264,0.9986206896551724,0.00018567037319745013,5.118077300700417,26.854239359449423,0.8017825311942959,0.05408271474019088,0.3921311475409836,0.6955145118733509,0.8235294117647058,0.75,0.8333333333333334,0.9285714285714286,0.5,True,0.7334188347379993,0.9933002481389578,0.0011140222391847008,3.700528140846488,161.12543615669654,0.813903743315508,0.2963944856839873,0.8872131147540984,0.8063324538258575,0.9705882352941176,1.0,0.9166666666666666,1.0,1.0,True,0.7456027849028949,0.9917143901547459,0.0014028428197140675,3.293073541569811,202.89869738250673,0.813903743315508,0.34411452810180276,0.9154098360655738,0.8063324538258575,0.9705882352941176,1.0,0.9166666666666666,1.0,1.0,True,0.7671308171491389,0.9352244806790261,0.01196542405050234,2.4194040828396237,1730.6065364978515,0.813903743315508,0.43319194061505834,0.958688524590164,0.8068601583113456,0.9705882352941176,1.0,0.9166666666666666,1.0,1.0,in_domain,1,CTT_Silverado,FS-B,Rule:Periodicity,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.6502381824844266,0.42905236389121243,48450,0.024890421752929687,False,0.30047636496885305,1.0,0.0,5e-324,0.0,0.18663101604278076,0.9909862142099682,0.0,0.1920844327176781,0.23529411764705882,0.5,0.16666666666666666,0.0,1.0,True,0.30047636496885305,1.0,0.0,5e-324,0.0,0.18663101604278076,0.9909862142099682,0.0,0.1920844327176781,0.23529411764705882,0.5,0.16666666666666666,0.0,1.0,True,0.30047636496885305,1.0,0.0,5e-324,0.0,0.18663101604278076,0.9909862142099682,0.0,0.1920844327176781,0.23529411764705882,0.5,0.16666666666666666,0.0,1.0,True,0.30047636496885305,1.0,0.0,5e-324,0.0,0.18663101604278076,0.9909862142099682,0.0,0.1920844327176781,0.23529411764705882,0.5,0.16666666666666666,0.0,1.0,True,0.30047636496885305,1.0,0.0,5e-324,0.0,0.18663101604278076,0.9909862142099682,0.0,0.1920844327176781,0.23529411764705882,0.5,0.16666666666666666,0.0,1.0,in_domain,1,CTT_Silverado,FS-B,Rule:UnseenID,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.9060152130340556,0.8256745143590304,48450,0.024890421752929687,False,0.03930010993037743,0.9976744186046511,2.0630041466383347e-05,8.015934273483813,2.983804373272158,0.07183600713012478,0.013785790031813362,0.0,0.0,0.17647058823529413,1.0,0.0,0.0,0.5,True,0.05542323195309637,0.9983498349834984,2.0630041466383347e-05,7.415499914042517,2.983804373272158,0.10106951871657754,0.02014846235418876,0.0,0.0,0.17647058823529413,1.0,0.0,0.0,0.5,True,0.2695126419934042,0.9842756774841084,0.0009696119489200173,5.74857731508639,140.23880554379141,0.47219251336898393,0.14316012725344646,0.003934426229508197,0.008970976253298154,0.47058823529411764,1.0,0.6666666666666666,0.14285714285714285,0.5,True,0.32685965555148405,0.9850911098840419,0.0011140222391847008,5.1336460869775005,161.12543615669654,0.5639928698752228,0.19883351007423117,0.0045901639344262295,0.011609498680738786,0.47058823529411764,1.0,0.6666666666666666,0.14285714285714285,0.5,True,0.6318248442652986,0.9315235008103727,0.010459431023456357,3.164111308444973,1512.7888172489838,0.9616755793226381,0.6500530222693531,0.06163934426229508,0.09604221635883906,0.7647058823529411,1.0,0.8333333333333334,0.6428571428571429,0.75,in_domain,1,CTT_Silverado,FS-B,Rule:BusLoad,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.7080630406064001,0.6865305743166271,48450,0.024890421752929687,False,0.5524001465738366,1.0,0.0,1.8175222068186487,0.0,0.9996434937611408,0.0,0.1481967213114754,0.10343007915567283,0.35294117647058826,1.0,0.3333333333333333,0.2857142857142857,0.0,True,0.5542323195309637,0.9996695307336417,4.1260082932766694e-05,1.789689874717601,5.967608746544316,0.9996434937611408,0.0,0.15868852459016394,0.10554089709762533,0.35294117647058826,1.0,0.3333333333333333,0.2857142857142857,0.0,True,0.5647673140344448,0.9959612277867528,0.0005157510366595837,1.5515506264119943,74.59510933180395,0.9996434937611408,0.0,0.19737704918032786,0.13509234828496042,0.4117647058823529,1.0,0.3333333333333333,0.42857142857142855,0.0,True,0.5684316599486992,0.99375400384369,0.0008045716171889506,1.5,116.36837055761416,0.9996434937611408,0.0,0.2183606557377049,0.13931398416886542,0.4117647058823529,1.0,0.3333333333333333,0.42857142857142855,0.0,True,0.5792414803957494,0.9434497165025365,0.007818785715759289,1.210310125282399,1130.861857470148,0.9998217468805705,0.0010604453870625664,0.27475409836065573,0.1546174142480211,0.5588235294117647,1.0,0.5833333333333334,0.5,0.25,in_domain,1,CTT_Silverado,FS-B,Rule:IDEntropy,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.4827019502464934,0.300139740572463,48450,0.024890421752929687,False,0.1295346280688897,0.9908899789768746,0.0002681905390629835,1.5833333333333335,38.78945685253805,0.0,0.7481442205726405,0.0013114754098360656,0.0005277044854881266,0.14705882352941177,0.0,0.08333333333333333,0.07142857142857142,0.75,True,0.13100036643459143,0.990990990990991,0.0002681905390629835,1.5555555555555556,38.78945685253805,0.0,0.7560975609756098,0.0019672131147540984,0.0005277044854881266,0.14705882352941177,0.0,0.08333333333333333,0.07142857142857142,0.75,True,0.13658849395382924,0.9777049180327869,0.0007014214098570338,1.3888888888888888,101.44934869125336,0.0,0.782608695652174,0.008524590163934427,0.0010554089709762533,0.17647058823529413,0.0,0.16666666666666666,0.07142857142857142,0.75,True,0.13768779772810552,0.9653179190751445,0.0011140222391847008,1.3333333333333333,161.12543615669654,0.0,0.7873806998939554,0.010491803278688525,0.0010554089709762533,0.17647058823529413,0.0,0.16666666666666666,0.07142857142857142,0.75,True,0.14629901062660314,0.7601142313184198,0.010397540899057207,1.0555555555555556,1503.8374041291677,0.0,0.8154825026511134,0.028852459016393443,0.0079155672823219,0.29411764705882354,0.0,0.3333333333333333,0.21428571428571427,0.75,in_domain,1,CTT_Silverado,FS-B,Rule:Hamming,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.48506845658571063,0.1811770958306308,48450,0.024890421752929687,False,0.0,0.0,0.0001237802487983001,7.934153875745233,17.902826239632947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.00022693045613021682,7.748364605800891,32.82184810599374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.00018321729571271528,0.046511627906976744,0.0008458317001217172,6.797355645954853,122.33597930415847,0.00017825311942959,0.0,0.0,0.0005277044854881266,0.058823529411764705,0.25,0.08333333333333333,0.0,0.0,True,0.0005496518871381459,0.10526315789473684,0.0010521321147855507,6.665871859668389,152.17402303688007,0.00071301247771836,0.0,0.0,0.0010554089709762533,0.11764705882352941,0.5,0.16666666666666666,0.0,0.0,True,0.008977647489923048,0.21304347826086956,0.007468075010830771,4.354191286117893,1080.137183124521,0.010516934046345811,0.009013785790031814,0.0045901639344262295,0.0079155672823219,0.5882352941176471,1.0,0.75,0.35714285714285715,0.5,in_domain,1,CTT_Silverado,FS-B,Rule:Staleness,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.9983613924323973,0.9915225952556832,48450,0.024890421752929687,False,0.8041407108831073,1.0,0.0,31250.000000000004,0.0,1.0,0.8478260869565217,0.6,0.34511873350923483,0.7352941176470589,1.0,0.8333333333333334,0.6428571428571429,0.5,True,0.9214913887871015,0.9998012126031209,4.1260082932766694e-05,31250.0,5.967608746544316,1.0,0.8478260869565217,0.8898360655737705,0.7878627968337731,0.7352941176470589,1.0,0.8333333333333334,0.6428571428571429,0.5,True,0.9214913887871015,0.9998012126031209,4.1260082932766694e-05,31250.0,5.967608746544316,1.0,0.8478260869565217,0.8898360655737705,0.7878627968337731,0.7352941176470589,1.0,0.8333333333333334,0.6428571428571429,0.5,True,0.9214913887871015,0.9998012126031209,4.1260082932766694e-05,31250.0,5.967608746544316,1.0,0.8478260869565217,0.8898360655737705,0.7878627968337731,0.7352941176470589,1.0,0.8333333333333334,0.6428571428571429,0.5,True,0.9214913887871015,0.9998012126031209,4.1260082932766694e-05,31250.0,5.967608746544316,1.0,0.8478260869565217,0.8898360655737705,0.7878627968337731,0.7352941176470589,1.0,0.8333333333333334,0.6428571428571429,0.5,in_domain,1,CTT_Silverado,FS-B,Rule:Combined,fleet,0.0,0.0,107806,10900,40
59389,10916,0.18380508174914548,0.97269024082697,0.9551735654903762,48450,0.024890421752929687,False,0.9452180285818982,0.9987416513406253,0.0002681905390629835,11.488415483256313,38.78945685253805,1.0,0.9973488865323435,0.6150819672131147,0.9968337730870712,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,True,0.9452180285818982,0.9987416513406253,0.0002681905390629835,11.488415483256311,38.78945685253805,1.0,0.9973488865323435,0.6150819672131147,0.9968337730870712,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,True,0.9452180285818982,0.9987416513406253,0.0002681905390629835,11.488415483256311,38.78945685253805,1.0,0.9973488865323435,0.6150819672131147,0.9968337730870712,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,True,0.9452180285818982,0.9987416513406253,0.0002681905390629835,11.488415483256311,38.78945685253805,1.0,0.9973488865323435,0.6150819672131147,0.9968337730870712,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,True,0.9452180285818982,0.9987416513406253,0.0002681905390629835,11.488415483256311,38.78945685253805,1.0,0.9973488865323435,0.6150819672131147,0.9968337730870712,0.9705882352941176,1.0,1.0,0.9285714285714286,1.0,in_domain,1,CTT_Silverado,FS-B,Rule:CombinedQ,fleet,0.0,0.0,107806,10900,40
59389,10916,0.1838050817491454,0.9671346165844048,0.9566126996929344,48450,0.0248904217529296,False,0.6885305972883841,0.9998669682054012,2.0630041466383347e-05,0.6471675240401009,2.983804373272158,0.9996434937611408,0.4819724284199363,0.3770491803278688,0.2237467018469657,0.6470588235294118,1.0,0.8333333333333334,0.4285714285714285,0.5,True,0.7074019787467937,0.9997410668047644,4.126008293276669e-05,0.6376837502809881,5.967608746544316,0.9996434937611408,0.5408271474019088,0.4170491803278688,0.241688654353562,0.7058823529411765,1.0,0.8333333333333334,0.5714285714285714,0.5,True,0.7909490655917919,0.9966524298741776,0.0005982712025251,0.5906474774052923,86.53032682489257,0.9998217468805704,0.7629904559915165,0.5377049180327869,0.404221635883905,0.8235294117647058,1.0,0.8333333333333334,0.7857142857142857,0.75,True,0.8090875778673506,0.9951549295774648,0.0008870917830544,0.5835378348644282,128.3035880507028,0.9998217468805704,0.7863202545068929,0.5704918032786885,0.4591029023746701,0.8529411764705882,1.0,0.8333333333333334,0.8571428571428571,0.75,True,0.9274459508977648,0.9435228331780056,0.0125018051286283,0.51905954298271,1808.185450202928,1.0,0.8536585365853658,0.9101639344262296,0.8,0.9705882352941176,1.0,0.9166666666666666,1.0,1.0,in_domain,1,CTT_Silverado,FS-B,IForest,fleet,2.1,2.64,107806,10900,40
59389,10916,0.1838050817491454,0.9951282674907052,0.9620214759054856,48450,0.0248904217529296,False,0.9473250274825944,0.9552886836027714,0.0099849400697295,0.9977142810821534,1444.1613166637242,1.0,0.9920466595970308,0.6622950819672131,0.9762532981530344,0.9411764705882352,1.0,1.0,0.8571428571428571,1.0,True,0.985617442286552,0.9565256045519204,0.0100880902770614,0.9577794671058656,1459.080338530085,1.0,0.9920466595970308,0.9088524590163934,0.9984168865435356,1.0,1.0,1.0,1.0,1.0,True,0.9936790032979114,0.9539178612259256,0.0108101417283848,0.6452692747116089,1563.5134915946107,1.0,0.9931071049840932,0.9632786885245902,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9944118724807622,0.9530289727831432,0.011037072184515,0.5367352366447449,1596.3353397006044,1.0,0.9952279957582184,0.9659016393442624,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9970685232685964,0.9156991418475516,0.0206713015493161,0.123770847916603,2989.771982018702,1.0,0.9989395546129376,0.980327868852459,1.0,1.0,1.0,1.0,1.0,1.0,in_domain,1,CTT_Silverado,FS-B,LogReg,fleet,0.76,0.06,107806,10900,40
